age,sex,NHANES,race_f,type,n,Mean,SD,LB,25%,50%,75%,UB,Rhat,n.eff,Parameters,prev_fit,LB_scl,UB_scl,NHANES_year
77,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),533,0.00522648849510321,0.00305381937018416,0.00185693303334422,0.00219680436393338,0.00416621435397744,0.00837942346411424,0.00930098512118481,14.7825474744599,2,"lhat[78,2,1,2]",0.522648849510321,0.185693303334422,0.930098512118481,1991
78,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),534,0.00508773979417957,0.00301537621275663,0.00176936426926364,0.00209782674100633,0.00401950984745709,0.00820661577129385,0.00912964873236513,14.772687631179,2,"lhat[79,2,1,2]",0.508773979417957,0.176936426926364,0.912964873236513,1991
79,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),535,0.00495237423834125,0.0029760270401712,0.001685779588815,0.00200314100055879,0.00387741049006146,0.00802857087885854,0.00895999845539326,14.7621382881807,2,"lhat[80,2,1,2]",0.495237423834125,0.1685779588815,0.895999845539326,1991
80,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),536,0.00482032105160216,0.00293586476725025,0.00160600672535445,0.00191210024705328,0.00373981026527374,0.00785342411533624,0.00878883298129498,14.7509677023396,2,"lhat[81,2,1,2]",0.482032105160216,0.160600672535445,0.878883298129498,1991
81,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),537,0.00469151043281296,0.00289497856130205,0.00152988956611615,0.00182503081144236,0.00360660288440041,0.00768415737722473,0.00861423410210107,14.7392393698901,2,"lhat[82,2,1,2]",0.469151043281297,0.152988956611615,0.861423410210107,1991
82,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),538,0.00456587358317504,0.00285345386851522,0.00145727164285653,0.00174277580104867,0.00347768201999856,0.00751747485554559,0.00844163820301009,14.7270123797655,2,"lhat[83,2,1,2]",0.456587358317504,0.145727164285653,0.844163820301009,1991
83,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),539,0.0044433427279298,0.00281137245034603,0.00138800215433939,0.00166331056983054,0.00335294152297322,0.00735544871656863,0.00827108118904664,14.7143417330796,2,"lhat[84,2,1,2]",0.44433427279298,0.138800215433939,0.827108118904664,1991
84,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),540,0.00432385113289116,0.00276881242886705,0.0013219358598002,0.00158698158220177,0.00323227562378206,0.00719603792509882,0.00810259645517881,14.7012786328723,2,"lhat[85,2,1,2]",0.432385113289116,0.13219358598002,0.810259645517881,1991
85,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),541,0.0042073331164346,0.0027258483401029,0.00125893296377931,0.00151435944396292,0.00311557911823031,0.00703757449719695,0.00793621489629165,14.6878707476794,2,"lhat[86,2,1,2]",0.42073331164346,0.125893296377931,0.793621489629165,1991
86,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),542,0.00409372405750367,0.00268255119443987,0.0011988589937565,0.00144539986677097,0.0030027475383746,0.006879633810355,0.00777196492257317,14.6741624520086,2,"lhat[87,2,1,2]",0.409372405750367,0.11988589937565,0.777196492257317,1991
87,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),543,0.0039829604001437,0.00263898854325148,0.00114158467189141,0.00137912554821541,0.0028936773090846,0.00672353618430736,0.0076098724800793,14.6601950463873,2,"lhat[88,2,1,2]",0.39829604001437,0.114158467189141,0.76098724800793,1991
88,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),544,0.00387497965502487,0.00259522455093848,0.00108698578205328,0.00131619247076454,0.00278826589083351,0.00656780604507436,0.00745006625387246,14.6460069592941,2,"lhat[89,2,1,2]",0.387497965502487,0.108698578205328,0.745006625387246,1991
89,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),545,0.00376972039837144,0.00255132007163675,0.00103494303320999,0.00125609666507114,0.00268641190930576,0.00641914836436049,0.00729255102639335,14.6316339329771,2,"lhat[90,2,1,2]",0.376972039837144,0.103494303320999,0.729255102639336,1991
90,Female,1988-1994,Non-Hispanic Black,Force of Infection (λ),546,0.00366712226867112,0.00250733272989804,0.000985341920140187,0.00119813199657446,0.00258801527242081,0.00627344053523719,0.00713715146821528,14.6171091948959,2,"lhat[91,2,1,2]",0.366712226867112,0.0985341920140187,0.713715146821528,1991
0,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),547,0.0282779982500669,0.004054335811868,0.0225526471063751,0.0241070759399558,0.0293372775173292,0.0320050908066867,0.0338227955020875,7.74732489317959,2,"lhat[1,1,2,2]",2.82779982500669,2.25526471063751,3.38227955020875,2000
1,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),548,0.0279798232450564,0.00393222780645746,0.0224140116561224,0.02394122559667,0.029004541734285,0.0316129497578477,0.0333773223446916,7.71193337278167,2,"lhat[2,1,2,2]",2.79798232450564,2.24140116561224,3.33773223446916,2000
2,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),549,0.0276762538093844,0.00380794453110401,0.0222730448530182,0.0237679280972181,0.0286659381733937,0.0312302458135526,0.032949152885668,7.66979990575967,2,"lhat[3,1,2,2]",2.76762538093844,2.22730448530182,3.2949152885668,2000
3,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),550,0.0273674128879393,0.0036816231001908,0.0221241228201174,0.023598462791602,0.0283215976418457,0.0308173965057245,0.0324810639807263,7.61993122327346,2,"lhat[4,1,2,2]",2.73674128879393,2.21241228201174,3.24810639807263,2000
4,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),551,0.0270534371122651,0.00355341401893846,0.0219774159112978,0.0234177846837182,0.0279716650670523,0.0303941751716656,0.0319866424218271,7.56120702323764,2,"lhat[5,1,2,2]",2.70534371122651,2.19774159112978,3.19866424218271,2000
5,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),552,0.0267344767545694,0.00342348159491784,0.02182389535579,0.0232384835504498,0.0276162995188751,0.0299396362154988,0.0315144436024774,7.49237165386331,2,"lhat[6,1,2,2]",2.67344767545694,2.182389535579,3.15144436024774,2000
6,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),553,0.0264106956043509,0.00329200441727121,0.021674408652879,0.0230552443476087,0.0272556741650518,0.0295124731475384,0.031024180714097,7.41202892271473,2,"lhat[7,1,2,2]",2.64106956043509,2.1674408652879,3.1024180714097,2000
7,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),554,0.0260822707654322,0.00315917594242631,0.0215226691130515,0.0228752378250038,0.0268899761571195,0.0290651299132126,0.0305113206091898,7.31864191469058,2,"lhat[8,1,2,2]",2.60822707654322,2.15226691130515,3.05113206091898,2000
8,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),555,0.0257493923719434,0.00302520523870981,0.0213685976840282,0.0226804671252698,0.0265194064446352,0.0286080537058638,0.0299995813808135,7.21054025318014,2,"lhat[9,1,2,2]",2.57493923719434,2.13685976840282,2.99995813808135,2000
9,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),556,0.0254122632226397,0.00289031796056649,0.0211981767108465,0.0224998570035829,0.0261441795160408,0.0281616242888093,0.0294690321346511,7.08593780263041,2,"lhat[10,1,2,2]",2.54122632226397,2.11981767108465,2.94690321346511,2000
10,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),557,0.0250710983338088,0.00275475764790605,0.0210343642572215,0.0222957142088234,0.025753414653667,0.0277038962279153,0.0289826086878381,6.94296428902363,2,"lhat[11,1,2,2]",2.50710983338088,2.10343642572215,2.89826086878381,2000
11,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),558,0.0247261244119331,0.00261878748007136,0.0208793683372537,0.0221039398654132,0.0253375224271406,0.0272315341187131,0.0285054016305286,6.7797145460619,2,"lhat[12,1,2,2]",2.47261244119331,2.08793683372537,2.85054016305286,2000
12,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),559,0.0243775792482025,0.00248269266080853,0.0207046565167115,0.0218967114082825,0.0249179168951354,0.0267570756655071,0.0280056805184995,6.59431884851411,2,"lhat[13,1,2,2]",2.43775792482025,2.07046565167115,2.80056805184995,2000
13,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),560,0.0240257110379046,0.00234678367578324,0.0205377259237787,0.0217041008549738,0.0244949245739248,0.0262523823997119,0.0275127633942322,6.38503678414543,2,"lhat[14,1,2,2]",2.40257110379046,2.05377259237787,2.75127633942322,2000
14,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),561,0.0236707776286322,0.00221140075515962,0.0203657878774282,0.0214948982254768,0.0240688831327667,0.0257486067568989,0.0270471037990641,6.1503750532883,2,"lhat[15,1,2,2]",2.36707776286322,2.03657878774282,2.70471037990641,2000
15,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),562,0.0233130457021359,0.00207692000085099,0.0201991529982954,0.0212843894129133,0.0236401403640786,0.0252164480322034,0.0265387830978332,5.88922628713735,2,"lhat[16,1,2,2]",2.33130457021359,2.01991529982954,2.65387830978332,2000
16,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),563,0.0229527898954808,0.00194376181470207,0.0200152838395152,0.0210775891329468,0.02322774793954,0.0246854538515441,0.0260486226584674,5.6010215296455,2,"lhat[17,1,2,2]",2.29527898954808,2.00152838395152,2.60486226584674,2000
17,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),564,0.0225902918679385,0.00181240250568146,0.019826090412042,0.0208622731091364,0.0227843340364782,0.0241543611375974,0.0255522836320298,5.28588398286165,2,"lhat[18,1,2,2]",2.25902918679385,1.9826090412042,2.55522836320298,2000
18,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),565,0.0222258393207308,0.00168339027428835,0.0196367224832685,0.0206476226472893,0.0222964959476106,0.0236555566754411,0.0251157436167482,4.94476712268205,2,"lhat[19,1,2,2]",2.22258393207308,1.96367224832685,2.51157436167482,2000
19,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),566,0.0218597249773362,0.00155736716682591,0.0194326202367058,0.0204282768473344,0.0219122245075004,0.0231321202830784,0.0246205641774467,4.57955808748128,2,"lhat[20,1,2,2]",2.18597249773362,1.94326202367058,2.46205641774467,2000
20,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),567,0.0214922455325556,0.00143509900092831,0.0192399423164545,0.0202072977661238,0.0215493512745155,0.0226225164962692,0.0241394279023842,4.19312944616356,2,"lhat[21,1,2,2]",2.14922455325556,1.92399423164545,2.41394279023842,2000
21,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),568,0.0211237005789021,0.00131751547589377,0.0190601285963161,0.0199863629605089,0.0211857945730986,0.0221025510896918,0.0236560239179958,3.7893315125653,2,"lhat[22,1,2,2]",2.11237005789021,1.90601285963161,2.36560239179958,2000
22,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),569,0.0207543915191264,0.00120576212430081,0.0188599813084767,0.0197561349587199,0.0207929525993079,0.0215839924490004,0.0231986000540621,3.37293769329661,3,"lhat[23,1,2,2]",2.07543915191264,1.88599813084767,2.31986000540621,2000
23,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),570,0.0203846204738058,0.00110126308627846,0.0186530280457538,0.0195108691269407,0.0203460383976857,0.0210791410054724,0.0227025958335634,2.94960271238181,3,"lhat[24,1,2,2]",2.03846204738058,1.86530280457538,2.27025958335634,2000
24,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),571,0.0200146891929141,0.00100578614728032,0.0184538431880817,0.0192708982406944,0.0199568730299668,0.0206297173512827,0.0222330111974681,2.52603775622103,3,"lhat[25,1,2,2]",2.00146891929141,1.84538431880817,2.22330111974681,2000
25,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),572,0.0196448979801472,0.000921484682622226,0.0182388689462456,0.0189926648563822,0.019519096423636,0.0201665303114658,0.0217629111964654,2.11114788325298,4,"lhat[26,1,2,2]",1.96448979801472,1.82388689462456,2.17629111964654,2000
26,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),573,0.0192755446385195,0.000850861779095922,0.0179611698368574,0.0186712742947903,0.0191181422618097,0.0197296156060517,0.0212927374608821,1.72083880745158,5,"lhat[27,1,2,2]",1.92755446385195,1.79611698368574,2.12927374608821,2000
27,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),574,0.0189069234453615,0.000796569251867372,0.0177084128956406,0.0183379651966743,0.0187626038298227,0.0193290581682521,0.0208229318981273,1.39243712166417,8,"lhat[28,1,2,2]",1.89069234453615,1.77084128956406,2.08229318981273,2000
28,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),575,0.0185393241643645,0.000760962734808169,0.0173909242320183,0.0180018915071984,0.018429861486627,0.018943224408677,0.0203539350327282,1.19133200658045,19,"lhat[29,1,2,2]",1.85393241643645,1.73909242320183,2.03539350327282,2000
29,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),576,0.0181730311017339,0.000745458033389987,0.0168895034832216,0.0176818003270812,0.0181161788542777,0.0185067910062509,0.0198861843573891,1.13046126001788,190,"lhat[30,1,2,2]",1.81730311017339,1.68895034832216,1.98861843573891,2000
30,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),577,0.0178083222128446,0.000749964074195934,0.0163624113830738,0.0173504681738294,0.0177749305859838,0.018170105192452,0.0194201127081593,1.1460220473762,130,"lhat[31,1,2,2]",1.78083222128446,1.63624113830738,1.94201127081593,2000
31,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),578,0.01744546826506,0.00077276765166539,0.0158518358401277,0.0170294264511587,0.0174635417342994,0.017838349340186,0.0189561466764622,1.22393055423369,19,"lhat[32,1,2,2]",1.744546826506,1.58518358401277,1.89561466764622,2000
32,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),579,0.0170847320615875,0.000810978904219109,0.0153452973235495,0.0166736789370256,0.0171355720254245,0.0175544478246551,0.0185709635435242,1.38502810744423,9,"lhat[33,1,2,2]",1.70847320615875,1.53452973235495,1.85709635435242,2000
33,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),580,0.0167263677304188,0.000861245233434853,0.0148554382975244,0.016248723679468,0.0168343786148903,0.0172478821285099,0.0182389342900466,1.61234240004734,6,"lhat[34,1,2,2]",1.67263677304188,1.48554382975244,1.82389342900466,2000
34,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),581,0.01637062008156,0.000920350574270995,0.0143704480103094,0.0158129088855006,0.0165214301300285,0.0169478781471594,0.0178823869075609,1.86845481241097,4,"lhat[35,1,2,2]",1.637062008156,1.43704480103094,1.78823869075609,2000
35,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),582,0.0160177240349044,0.000985534057061433,0.0138898654646415,0.01537657830615,0.0162388920827645,0.0166936456796423,0.0175993093657156,2.12912348027956,4,"lhat[36,1,2,2]",1.60177240349044,1.38898654646415,1.75993093657156,2000
36,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),583,0.0156679041202608,0.0010545729699222,0.0134126134141151,0.0149385811212215,0.0159302508254011,0.0164160011337063,0.0173231194278871,2.38342327669719,3,"lhat[37,1,2,2]",1.56679041202608,1.34126134141151,1.73231194278871,2000
37,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),584,0.015321374050232,0.00112573864866632,0.0129477014020858,0.0145008251309507,0.015635556646912,0.0161301140301577,0.0170594324807949,2.62692412838982,3,"lhat[38,1,2,2]",1.5321374050232,1.29477014020858,1.70594324807949,2000
38,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),585,0.0149783363658555,0.00119770818758637,0.0124941265046961,0.0140726780180547,0.0153238159104583,0.0158625068551374,0.0168046808718764,2.85797246931901,3,"lhat[39,1,2,2]",1.49783363658555,1.24941265046961,1.68046808718764,2000
39,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),586,0.014638982154184,0.00126947454773495,0.0120560547894834,0.0136474712306792,0.0150026481714368,0.0156004213152257,0.0165466761362535,3.076143056454,3,"lhat[40,1,2,2]",1.4638982154184,1.20560547894834,1.65466761362535,2000
40,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),587,0.0143034908363,0.00134027079036489,0.0116333884071546,0.0132383522663752,0.0146831305447918,0.0153270086364095,0.0162872307275348,3.28159424673288,3,"lhat[41,1,2,2]",1.43034908363,1.16333884071546,1.62872307275348,2000
41,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),588,0.0139720300236458,0.00140951120392587,0.0112007202339203,0.012829477182757,0.0143427957313641,0.0150869501574734,0.016024969712189,3.47477640441789,3,"lhat[42,1,2,2]",1.39720300236458,1.12007202339203,1.6024969712189,2000
42,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),589,0.0136447554399962,0.00147674725201664,0.0107872184584444,0.0124307969019747,0.0140118900285992,0.0148583566571175,0.0157585071554064,3.65628632970018,2,"lhat[43,1,2,2]",1.36447554399962,1.07872184584444,1.57585071554064,2000
43,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),590,0.0133218109059288,0.00154163513025709,0.0103858908541075,0.0120390403340944,0.0136805894142064,0.0146182724183414,0.0155037558487891,3.826788142036,2,"lhat[44,1,2,2]",1.33218109059288,1.03858908541075,1.55037558487891,2000
44,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),591,0.013003328382243,0.00160391196061466,0.00999673936617126,0.0116561183336786,0.0133420329924745,0.0143835156663096,0.0152453246648311,3.98696765407179,2,"lhat[45,1,2,2]",1.3003328382243,0.999673936617126,1.52453246648311,2000
45,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),592,0.0126894280684494,0.00166337826107841,0.00961847772114768,0.0112791341798137,0.0129989760316097,0.0141549714629387,0.0149853421163971,4.13750521807804,2,"lhat[46,1,2,2]",1.26894280684494,0.961847772114768,1.49853421163971,2000
46,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),593,0.0123802185522004,0.00171988493133109,0.00925062831019966,0.0109123625414146,0.0126615056964765,0.0139218218084577,0.0147333363354761,4.2790595043496,2,"lhat[47,1,2,2]",1.23802185522004,0.925062831019966,1.47333363354761,2000
47,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),594,0.0120757970053479,0.00177332348344237,0.00889196582604745,0.0105558265663793,0.0123316550852663,0.0136901783486931,0.01447411022143,4.41225807582132,2,"lhat[48,1,2,2]",1.20757970053479,0.889196582604745,1.447411022143,2000
48,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),595,0.0117762494221999,0.00182361861184645,0.00854865066552341,0.0102000069643979,0.0120063588446073,0.0134602512928578,0.0142113233838104,4.53769231873374,2,"lhat[49,1,2,2]",1.17762494221999,0.854865066552341,1.42113233838104,2000
49,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),596,0.0114816508954951,0.00187072246003319,0.0082134574156947,0.00985196455008791,0.0116781111302544,0.0132226966353763,0.0139593910944818,4.65591520710327,2,"lhat[50,1,2,2]",1.14816508954951,0.82134574156947,1.39593910944818,2000
50,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),597,0.0111920659256247,0.00191461012774889,0.00788880406759546,0.00951193054303278,0.011340920891909,0.0129947442228191,0.0137178589452659,4.76744091292815,2,"lhat[51,1,2,2]",1.11920659256247,0.788880406759546,1.37178589452659,2000
51,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),598,0.0109075487586837,0.00195527609360351,0.00757456332010332,0.0091865891102176,0.0110216468617188,0.01276916529994,0.0134910645061546,4.87274560365674,2,"lhat[52,1,2,2]",1.09075487586837,0.757456332010332,1.34910645061546,2000
52,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),599,0.0106281437490478,0.00199273132013405,0.00727059232475753,0.00886576909502231,0.0107270660913027,0.0125505767659337,0.0132590650478296,4.97226898110468,2,"lhat[53,1,2,2]",1.06281437490478,0.727059232475753,1.32590650478296,2000
53,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),600,0.0103538857423099,0.00202700087333313,0.00697673417255388,0.00854741381016418,0.0104246876697505,0.0123183718206246,0.0130339711390789,5.06641625774979,2,"lhat[54,1,2,2]",1.03538857423099,0.697673417255388,1.30339711390789,2000
54,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),601,0.0100848004745968,0.00205812193465717,0.00669617655224703,0.00824229816328352,0.0101255562189857,0.0120899120794317,0.0128027097306913,5.15556036297086,2,"lhat[55,1,2,2]",1.00848004745968,0.669617655224703,1.28027097306913,2000
55,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),602,0.00982090498449125,0.00208614211630642,0.00642785447548442,0.00795339327619345,0.00984822229021679,0.0118599064185547,0.0125817613080057,5.24004423866351,2,"lhat[56,1,2,2]",0.982090498449125,0.642785447548442,1.25817613080057,2000
56,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),603,0.00956220803401527,0.00211111801406955,0.00615811369019316,0.00766937676976769,0.00957585204558089,0.0116386909210888,0.0123619604961563,5.32018313034908,2,"lhat[57,1,2,2]",0.956220803401527,0.615811369019316,1.23619604961563,2000
57,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),604,0.00930871053537781,0.00213311394898597,0.00589887966985667,0.00738913947438253,0.00930626095750695,0.011417132277983,0.0121576432460119,5.3962668126183,2,"lhat[58,1,2,2]",0.930871053537781,0.589887966985667,1.21576432460119,2000
58,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),605,0.00906040598044602,0.0021522008613975,0.00565283892447775,0.00711437173144633,0.00900979856479913,0.0111976103867507,0.0119262135362973,5.46856171069099,2,"lhat[59,1,2,2]",0.906040598044602,0.565283892447775,1.19262135362973,2000
59,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),606,0.00881728087016424,0.00216845532996144,0.00541575216467286,0.00685800271215442,0.00872633516413108,0.0109799156026472,0.011725897778656,5.53731289589201,2,"lhat[60,1,2,2]",0.881728087016424,0.541575216467286,1.1725897778656,2000
60,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),607,0.00857931514141014,0.00218195869481083,0.00518774951550041,0.0066048570855112,0.00847525758650286,0.010769077870264,0.0115231349885673,5.6027459439411,2,"lhat[61,1,2,2]",0.857931514141014,0.518774951550041,1.15231349885673,2000
61,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),608,0.00834648258904129,0.00219279626893258,0.00497219354296541,0.00635963905526129,0.00821914056454238,0.0105531895167019,0.0112963705605596,5.66506865254174,2,"lhat[62,1,2,2]",0.834648258904129,0.497219354296541,1.12963705605596,2000
62,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),609,0.00811875128114487,0.0022010566254569,0.00476454705439694,0.00611618087252266,0.0079660036670205,0.010344159755769,0.0111000259194555,5.72447261983904,2,"lhat[63,1,2,2]",0.811875128114487,0.476454705439694,1.11000259194555,2000
63,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),610,0.00789608396575364,0.0022068309512506,0.00456457610117329,0.00588662456698595,0.00772585359298768,0.0101334392320385,0.0109053594966447,5.78113468861947,2,"lhat[64,1,2,2]",0.789608396575364,0.456457610117329,1.09053594966447,2000
64,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),611,0.00767843846753263,0.00221021245922368,0.00436782497509109,0.00566300758331591,0.00746472170878142,0.00992351912550579,0.0107120286517725,5.83521826317173,2,"lhat[65,1,2,2]",0.767843846753263,0.436782497509109,1.07120286517725,2000
65,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),612,0.00746576807316946,0.00221129585326958,0.00417835227194548,0.00544779709781495,0.00721055802560949,0.0097117532196571,0.0105200984438772,5.88687450688072,2,"lhat[66,1,2,2]",0.746576807316946,0.417835227194548,1.05200984438772,2000
66,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),613,0.0072580219044164,0.00221017684089653,0.00399635648893719,0.0052388577781847,0.00696330232354156,0.00950471985838024,0.0103296318482908,5.93624342917076,2,"lhat[67,1,2,2]",0.72580219044164,0.399635648893719,1.03296318482908,2000
67,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),614,0.00705514527793354,0.00220695168946222,0.00382160620660101,0.00504026227874217,0.00672288577240308,0.00930474765787085,0.0101405174133622,5.98345487053201,2,"lhat[68,1,2,2]",0.705514527793354,0.382160620660101,1.01405174133622,2000
68,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),615,0.0068570800512677,0.00220171682257003,0.00365387161811448,0.00484824825116091,0.00648923158133897,0.0091107323574768,0.00995098619232119,6.02862939420113,2,"lhat[69,1,2,2]",0.68570800512677,0.365387161811448,0.995098619232119,2000
69,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),616,0.00666376495447206,0.00219456845367547,0.0034929250785428,0.00466199037921201,0.00626225563975712,0.0089096722813084,0.00976315505946955,6.07187909272432,2,"lhat[70,1,2,2]",0.666376495447206,0.34929250785428,0.976315505946955,2000
70,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),617,0.00647513590702609,0.00218560225432234,0.0033380325259511,0.00448264253669753,0.00604186714664951,0.00871544561508657,0.00957709447334757,6.11330831717463,2,"lhat[71,1,2,2]",0.647513590702609,0.33380325259511,0.957709447334757,2000
71,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),618,0.00629112631985471,0.00217491305471295,0.00318888018547588,0.00430655344024013,0.00582796922562907,0.00852230050452688,0.00939284764407721,6.15301433628037,2,"lhat[72,1,2,2]",0.629112631985471,0.318888018547588,0.939284764407721,2000
72,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),619,0.00611166738236994,0.00216259457453606,0.00304667432607085,0.00413325064321811,0.00562045952335358,0.00832225169193984,0.00921045676468482,6.19108793217906,2,"lhat[73,1,2,2]",0.611166738236994,0.304667432607085,0.921045676468482,2000
73,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),620,0.00593668833456769,0.00214873918214544,0.00291378109386474,0.00397165270639397,0.00541923078933125,0.00813355775331552,0.00903319756961366,6.22761393896802,2,"lhat[74,1,2,2]",0.593668833456769,0.291378109386474,0.903319756961366,2000
74,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),621,0.00576611672430899,0.00213343768031766,0.00278640475501268,0.00381357726133014,0.00522417143541253,0.00794573348701231,0.00885850185767733,6.26267172969007,2,"lhat[75,1,2,2]",0.576611672430899,0.278640475501268,0.885850185767733,2000
75,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),622,0.00559987864999754,0.00211677911692569,0.00266302085467458,0.00366340862974995,0.00503516607356836,0.0077575687233455,0.00868567524509327,6.29633565688839,2,"lhat[76,1,2,2]",0.559987864999754,0.266302085467458,0.868567524509327,2000
76,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),623,0.00543789898893615,0.00209885061895331,0.00254332755694502,0.00351480388605647,0.00485209603083317,0.00757714967943506,0.00851475682053571,6.32867545138365,2,"lhat[77,1,2,2]",0.543789898893615,0.254332755694502,0.851475682053571,2000
77,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),624,0.00528010161170431,0.00207973724835229,0.00242783879330129,0.00337529851892491,0.0046748398405518,0.00739909267854898,0.0083457832847837,6.35975658348416,2,"lhat[78,1,2,2]",0.528010161170431,0.242783879330129,0.83457832847837,2000
78,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),625,0.00512640958294832,0.00205952187830959,0.00231658024671308,0.00324088637385434,0.00450327370931095,0.00722261019886569,0.00817802560223005,6.38964059042723,2,"lhat[79,1,2,2]",0.512640958294832,0.231658024671308,0.817802560223005,2000
79,Male,1999-2000,Non-Hispanic Black,Force of Infection (λ),626,0.00497674534901425,0.00203828508855084,0.0022114522517318,0.00311091465694051,0.00433727195915828,0.00705049222517489,0.00801127212348871,6.4183853734733,2,"lhat[80,1,2,2]",0.497674534901425,0.22114522517318,0.801127212348871,2000
