period,age,race,prev_value,SD_prev,LB_prev,UB_prev,foi_value,SD_foi,LB_foi,UB_foi,year
1,48,Other,52.8241611307727,0.0337749171215014,46.5030107720972,59.4893101072949,7.24709847170491e-05,0.000101317953482252,7.97950692837884e-08,0.00035731495375635,1991
1,49,Hispanic,55.4674821230691,0.0201671935652733,51.5095763407709,59.2359145561183,1.41148624433848e-05,2.73537610524118e-05,3.80780778120201e-09,9.31786500773598e-05,1991
1,49,NH Black,51.8511593954377,0.016367543878516,48.7243650590515,55.2052858640201,9.11259429883862e-15,3.34440435877171e-13,1.76694040087763e-88,2.35105748199441e-18,1991
1,49,NH White,26.2642593187273,0.00678983215436533,24.9684087041307,27.6050180106883,3.16314555237321e-10,2.70182643965452e-09,3.23170949365542e-25,2.19143849912939e-09,1991
1,49,Other,52.8284859176455,0.0338057095499147,46.5032186752764,59.5012092948754,6.65968303167917e-05,9.48952178783883e-05,6.28738102634595e-08,0.000333565714266699,1991
1,50,Hispanic,55.4683088475677,0.0201751218487676,51.5095900553377,59.2385723864333,1.26697055756798e-05,2.49782089558226e-05,2.81125826191058e-09,8.48535575808816e-05,1991
1,50,NH Black,51.8511593954382,0.016367543878522,48.7243650590515,55.2052858640201,5.96832320784433e-15,2.20867163838043e-13,2.91430551192211e-90,1.12328649488191e-18,1991
1,50,NH White,26.2642593450637,0.00678983221440223,24.9684087063314,27.6050180199728,2.48930304468161e-10,2.18432017870308e-09,1.16147603668439e-25,1.66690870472718e-09,1991
1,50,Other,52.8324576467046,0.0338345474837545,46.5034394568963,59.511143557235,6.12466993189624e-05,8.89264796006764e-05,4.95242476646115e-08,0.000312025912012838,1991
1,51,Hispanic,55.4690509945369,0.020182344369777,51.5096012016831,59.2418268795027,1.13822540286708e-05,2.28237955650527e-05,2.07794977936069e-09,7.72846711559686e-05,1991
1,51,NH Black,51.8511593954386,0.0163675438785258,48.7243650590515,55.2052858640201,3.9125650103443e-15,1.45945427856403e-13,4.80730467753028e-92,5.36896983142088e-19,1991
1,51,NH White,26.2642593658079,0.00678983226145715,24.9684087079112,27.6050180267744,1.96210679568622e-10,1.76752449435458e-09,4.17603428556353e-26,1.26798318745256e-09,1991
1,51,Other,52.8361080138549,0.0338615588913299,46.5036862288971,59.5196296875764,5.63691044351332e-05,8.33758954890203e-05,3.89966949051662e-08,0.000292010945323366,1991
1,52,Hispanic,55.4697177852595,0.0201889256193298,51.5096102642195,59.2437349557181,1.02340865573106e-05,2.08684700407349e-05,1.53729969110725e-09,7.04358692074695e-05,1991
1,52,NH Black,51.8511593954388,0.0163675438785284,48.7243650590515,55.2052858640201,2.56712802877016e-15,9.64909046230799e-14,7.93087876800376e-94,2.56746573415734e-19,1991
1,52,NH White,26.2642593821727,0.00678983229835363,24.9684087090455,27.6050180317579,1.54892002718038e-10,1.43148414881503e-09,1.50205718068037e-26,9.65105760330791e-10,1991
1,52,Other,52.8394655838952,0.0338868634899323,46.5038926129256,59.5285548318566,5.19181286779548e-05,7.82107817882946e-05,3.06863766750959e-08,0.000272675249830972,1991
1,53,Hispanic,55.4703173649422,0.020194924125688,51.5096176352064,59.2457628717184,9.20909306853294e-06,1.90925365811786e-05,1.13689481008877e-09,6.42096610380439e-05,1991
1,53,NH Black,51.8511593954389,0.01636754387853,48.7243650590515,55.2052858640201,1.68573668432085e-15,6.38276742534252e-14,1.30856035366618e-95,1.22823432956041e-19,1991
1,53,NH White,26.2642593951019,0.00678983232729699,24.9684087098602,27.60501803541,1.22454039318753e-10,1.16027896502371e-09,5.40468834478018e-27,7.35330242244227e-10,1991
1,53,Other,52.8425561307142,0.0339105732005292,46.5040704088401,59.5366698323821,4.78527626831189e-05,7.34013036222875e-05,2.4157311311039e-08,0.000254742487745708,1991
1,54,Hispanic,55.4708569375805,0.0202003929946542,51.50962363246,59.2482090703054,8.29316252605068e-06,1.74783850510764e-05,8.40991042594288e-10,5.8551579852941e-05,1991
1,54,NH Black,51.851159395439,0.0163675438785311,48.7243650590515,55.2052858640201,1.10782020615088e-15,4.22424614082788e-14,2.15932825509044e-97,5.87770112287133e-20,1991
1,54,NH White,26.2642594053315,0.00678983235001071,24.9684087104456,27.6050180380867,9.69465382423224e-11,9.41189225269038e-10,1.94540571347419e-27,5.60483376719992e-10,1991
1,54,Other,52.8454029368981,0.0339327925963921,46.5042298437415,59.5455729775568,4.41363285082173e-05,6.89201984471637e-05,1.90419753190487e-08,0.000238706182703551,1991
1,55,Hispanic,55.4713428826345,0.0202053804058286,51.5096285136187,59.2496677137911,7.4739162367401e-06,1.60102545869378e-05,6.22248931332085e-10,5.34247367380197e-05,1991
1,55,NH Black,51.8511593954391,0.0163675438785318,48.7243650590515,55.2052858640201,7.28565625357179e-16,2.79703755648746e-14,3.56365546335679e-99,2.81369816350389e-20,1991
1,55,NH White,26.2642594134364,0.00678983236784246,24.9684087108664,27.6050180400488,7.68572476689789e-11,7.64038063132325e-10,7.00485224382898e-28,4.27373848349378e-10,1991
1,55,Other,52.8480270580524,0.0339536193408143,46.5043707931822,59.5531599800031,4.07359775734739e-05,6.47425293524135e-05,1.50420255953377e-08,0.000223536737040303,1991
1,56,Hispanic,55.471780856155,0.0202099300670043,51.5096324876429,59.251184103376,6.74047942198781e-06,1.46740258652949e-05,4.60775735498537e-10,4.87876859879238e-05,1991
1,56,NH Black,51.8511593954391,0.0163675438785323,48.7243650590515,55.2052858640201,4.79481369939138e-16,1.8528833984964e-14,5.88199354738137e-101,1.34812638399979e-20,1991
1,56,NH White,26.2642594198666,0.00678983238184662,24.9684087111689,27.6050180414874,6.10112394989943e-11,6.2067228086814e-10,2.52308151812968e-28,3.25996217516271e-10,1991
1,56,Other,52.850447556386,0.0339731446104556,46.5046553888983,59.5609996415849,3.76222523240812e-05,6.08454646342399e-05,1.1883299512151e-08,0.000209491226857574,1991
1,57,Hispanic,55.4721758785895,0.0202140816291884,51.509635724093,59.2522715334423,6.08328516759694e-06,1.34570383211981e-05,3.41115502814131e-10,4.45546063779364e-05,1991
1,57,NH Black,51.8511593954392,0.0163675438785326,48.7243650590515,55.2052858640201,3.15764618506219e-16,1.22797881093605e-14,9.7096778476875e-103,6.46458570417058e-21,1991
1,57,NH White,26.2642594249747,0.00678983239284856,24.9684087113864,27.6050180425421,4.84939309944288e-11,5.04551675897567e-10,9.09079058207641e-29,2.48752989457516e-10,1991
