a_11,a_12,a_13,a_14,a_21,a_22,a_23,a_24,a_31,a_32,a_33,a_34,a_41,a_42,a_43,a_44
0.742364503346169,0.256716767494325,0.254445991528432,0.221793141409475,0.507239409454117,0.490801964588326,0.506490840525299,0.509658599069519,0.0662918440571782,0.118804411021995,0.922350502528426,0.0473182775684414,0.0859963398541465,0.105434117562973,0.0345796999822772,0.90167360222518
0.769172490601919,0.314943400039505,0.23146913709439,0.165309608381608,0.573651172441544,0.468570325480467,0.545319628657353,0.444479535964524,0.0654718598332792,0.107909178141767,0.887729356241265,0.0650461006063718,0.0987309071738639,0.0806759787514337,0.0399585369110025,0.838574103541559
0.711258637965784,0.329706125416442,0.269936145431493,0.159201574216363,0.516507280534106,0.469307935345627,0.659222935101977,0.44925239767907,0.0563081104537165,0.108278884446429,0.953657648331597,0.0529816593602104,0.091916466520356,0.0968721623739965,0.0404701589629021,0.894936902722929
0.767993670920483,0.342056809048211,0.223669116525227,0.134137562346024,0.556406833489494,0.473552637655912,0.551671497073958,0.467692599401839,0.073143169595107,0.0978245283696727,0.925417216244885,0.073452580712729,0.102426918224402,0.0940297790835936,0.0384876175972337,0.899328865410043
0.776292078084079,0.241540353732341,0.244349951093268,0.183411015148213,0.49210691072732,0.518729503476028,0.489951689964563,0.464366860255409,0.0666397358035637,0.105910508330548,0.917430241108617,0.0632177970466395,0.0984192040105291,0.108720637238806,0.0268446608075524,0.866561073916272
0.792381872842554,0.300807378382232,0.231118496249848,0.193148004941906,0.517797508032125,0.481302122791744,0.51135884089854,0.48221763555782,0.0304077732380764,0.0475498392546314,0.939189745128164,0.0409500093883721,0.06477227306372,0.0934954983723972,0.0318509490422553,0.911401920952394
0.784455309325465,0.358893111466442,0.235063721168049,0.162736783455464,0.530102863058993,0.493963196813794,0.574203818895765,0.44668619201163,0.0833071252548209,0.141211025096918,0.918885452611582,0.0670181214620236,0.0986900020916232,0.09784998266477,0.0403862856638098,0.892503118607977
0.746458230168727,0.353808489920099,0.193525975364626,0.0953516733998658,0.530258035284946,0.463462756575133,0.600365378908775,0.497150564733051,0.0556710318394601,0.07770463472498,0.901840807740069,0.0654442045679514,0.0937869446104877,0.0670362406256738,0.0346958970888697,0.872173227662141
0.782458098488295,0.370758819257468,0.206078486231935,0.107420114082899,0.554470942005704,0.451208422004956,0.604010729273097,0.467773902319129,0.0677220353160186,0.114147108514049,0.827881949694887,0.0648704592621763,0.0925967077892698,0.0777086016992323,0.0390352069406971,0.918472755696421
0.733924641654969,0.423305359860381,0.232175467187219,0.192612070790038,0.512432412784531,0.496874869349948,0.48763886573404,0.518321340070576,0.0908404488982857,0.138592265984377,0.920668240436313,0.0600029273733005,0.108579700308859,0.0955253987540735,0.0412793108404888,0.882683669845796
0.75904415268535,0.293184599974993,0.269486072864451,0.169049788510986,0.493022557765123,0.489538079432918,0.559681803385035,0.460116539255458,0.0589018328449153,0.102690494778624,0.940073304539242,0.0670915327625927,0.0989627982191507,0.0824610529045905,0.0360078860030121,0.899973966787673
0.742534121793182,0.319988039606573,0.296340042093164,0.212695076662774,0.537170446421311,0.482824490229366,0.458587348769875,0.537659359465508,0.0397035127479211,0.0965553653307389,0.914549004378321,0.0799585879443424,0.0809162500584649,0.0624120098740883,0.0435271670963692,0.869032924782087
0.767097878230095,0.357527675033136,0.234368169919442,0.193937885448525,0.553150719883869,0.510551625104687,0.476448143424054,0.389290369515758,0.0590596081994575,0.0811798214900953,0.92211544562519,0.0702653301581856,0.0912409186875395,0.0952974267591927,0.0338160839492009,0.856091457156219
0.789383772450447,0.280225211477283,0.260654769718547,0.166558320084353,0.537339272313273,0.474352743414135,0.476808811408205,0.525962698570503,0.0651818304078059,0.0919832629383214,0.916445437431165,0.0768785705880978,0.0927928419262711,0.0769154799823662,0.0433844327240738,0.911455929372899
0.800660894970042,0.274273576496292,0.229794907930866,0.151343613305258,0.527664377925133,0.498151680620326,0.512738050395987,0.47923484108845,0.0573604084016859,0.120608145567754,0.930071755851536,0.0635122055048493,0.100520181823041,0.10370799226874,0.0322461423113238,0.922911177706726
0.759598182682876,0.313010688993753,0.240399612259457,0.1911932451206,0.559065643661323,0.490212803884636,0.528351698699901,0.462539089025856,0.0569094530597398,0.0953620832920219,0.928906123468354,0.0553952878744993,0.0899698954632591,0.107035754337323,0.038066987820897,0.885248086463482
0.761354928773849,0.285813889333753,0.255810601698781,0.204992752383946,0.496540686988011,0.492709211722651,0.520215895579207,0.488534983172021,0.0507083473663454,0.121773714146913,0.905834756238189,0.0628409693061502,0.0982228697490287,0.0850679775175852,0.0310568954680809,0.797343801187587
0.804232606264752,0.215836133167706,0.282556367262345,0.253877029926178,0.586107524994962,0.461038374720727,0.442504376932764,0.523524065614655,0.0734453785808332,0.133503981946819,0.909881871994015,0.0676243929672171,0.0834618570128804,0.074476052805241,0.0411699830108554,0.818866977980977
0.77230041090106,0.314546058286289,0.225424621200542,0.203767076074593,0.560114517375689,0.505677126963314,0.540580744347159,0.396999286081372,0.0467992846194834,0.0672554130163869,0.928332535669258,0.0540307239346054,0.0750519314151408,0.0778213915761333,0.0276275107340785,0.852983171743852
0.733325262800575,0.4705769346375,0.223821863219054,0.177775714463094,0.508183685544842,0.486707808239719,0.518925060280701,0.489221793091283,0.087629528405986,0.118254854119468,0.938987200658653,0.0741713891891299,0.104271235461657,0.112135266072709,0.0463478288199254,0.798788393871651
0.749770418256908,0.326484160924917,0.266793639607313,0.184070617163239,0.512939428695785,0.487586992072882,0.528560641541017,0.486495148024439,0.0694519873968921,0.088830531708807,0.947465343140886,0.0700984082651005,0.0995734066872535,0.0921563873111075,0.0289019067833868,0.86971511293564
0.777389578737061,0.297484015395311,0.218027549357093,0.171275450744522,0.547104720621223,0.505621542554784,0.470124249601283,0.426985348204474,0.0762605194677267,0.0944853047470614,0.954067173856339,0.069418273738221,0.0976556597202399,0.1059902356583,0.0331910535053138,0.866920925151166
0.771439476367155,0.301135962155444,0.233439959151974,0.172959356547747,0.511964174114379,0.504863676911873,0.559030484397375,0.413031979799519,0.0607185448572825,0.108572110375719,0.894066825637571,0.0624505241791539,0.106023495940839,0.106003030823371,0.0321744117024439,0.859612784020705
0.784152454299422,0.31019080399447,0.238168187358233,0.193637227453276,0.499930445485615,0.520389289305945,0.445809898914595,0.450263557402598,0.057723033167063,0.116435595050191,0.924367092412085,0.0585596282124421,0.0906876693426227,0.109047568471446,0.0306189468313459,0.89997793378806
0.753764317401654,0.281075052954792,0.249118337738478,0.184465864548668,0.527782604556721,0.478633740881964,0.51544708251245,0.52603703878717,0.0648517161298774,0.142691360732304,0.896618347151313,0.0642921295176656,0.106786405363139,0.0853043408272059,0.0253232582197736,0.882606282505242
0.777504983905121,0.318477757408545,0.233391318504637,0.131086335453196,0.545743600197822,0.464665547562981,0.574601804399179,0.529341429646194,0.0795350340319868,0.107232552764762,0.89324058458752,0.0631605493359756,0.0845325640325569,0.109836187270975,0.0445848407558653,0.886819850264995
0.749357412936448,0.310496445219916,0.219259562618941,0.202059613452182,0.542433800404873,0.485938544345292,0.499786052083155,0.446898553204633,0.0455814263435599,0.0997508414443243,0.923877382336492,0.0462488346752674,0.0801565009536068,0.0884030777974283,0.0246663295809157,0.885047667408536
0.783026032111282,0.314892820605807,0.244236655830045,0.136725600004367,0.535751927996954,0.490843925702793,0.542780406132411,0.484619004124716,0.05803651086891,0.122133802581163,0.90543599461226,0.0641797340748452,0.105312082803754,0.0876086330849366,0.0345701994669659,0.922508228769819
0.798093151589649,0.29669206547196,0.24065068420991,0.217392799257253,0.522396800171817,0.50324222707643,0.436034313125158,0.493169561409373,0.0468304055290496,0.108575657973013,0.922244315078082,0.0550044876378564,0.0767131805714987,0.107726530893743,0.033563882698886,0.926869418830197
0.754390727439025,0.285668280717592,0.228458583314747,0.119055673801797,0.573045593623077,0.446238584664184,0.594520637960022,0.516287398370878,0.0628847499445258,0.0946974041291704,0.924390661975746,0.0717572340217662,0.088124752272424,0.0826483859546313,0.0383201693589849,0.879153743636757
0.773679146093788,0.269128442639688,0.24487147796154,0.1700815762421,0.532382751811366,0.472088525390101,0.498821416138495,0.530232783163264,0.0770467070238476,0.100541601775966,0.918905144197278,0.0698658929994884,0.0906205667901169,0.0742513700711848,0.0412839781388337,0.87493527424113
0.719145745554221,0.276911529835804,0.220833728814552,0.19962354024311,0.630688033718657,0.452985691508165,0.579488330869571,0.429857239612358,0.0432008821541891,0.0492781061646682,0.926020915370084,0.0460254317806154,0.0671037229559648,0.0944916289304888,0.0313797780783507,0.886340870015113
0.834732058351012,0.371369581924253,0.196430560682101,0.134478974409569,0.514404641217294,0.504370407981559,0.479296198428717,0.504894216555979,0.0966823631902851,0.137194887042286,0.891508321875518,0.0707396314843331,0.106881310469797,0.0886691991926766,0.0286245937476012,0.832486773475248
0.788371267698097,0.359973029769478,0.205325903417456,0.198834525468846,0.607765294240737,0.465445756467974,0.501480822085343,0.478074772243342,0.0598810822262003,0.106644708452003,0.919985902960848,0.0759431898045477,0.0771969701731816,0.109434126987286,0.0397780091726559,0.906483080743988
0.768651143478436,0.326525126269534,0.213729401284118,0.16914670048373,0.565599748933509,0.456492763156503,0.579663267432299,0.498841643818841,0.0623382313762271,0.0985331031472072,0.881938587307158,0.0628670052236476,0.0979796161398935,0.0922224451495188,0.0426796873103763,0.856160831983679
0.751442480912088,0.379169556369721,0.203620754388581,0.13977490277372,0.514004728911908,0.513089346044368,0.539520156315565,0.411472111560778,0.0914005839692232,0.133681846271517,0.894093027276376,0.0668594316697898,0.105421713548107,0.094480837896545,0.0444980375808122,0.854945788275115
0.785957099158013,0.311688830456532,0.193191984370593,0.164799551889024,0.532279541712085,0.495209532513355,0.523473338073684,0.449613486718232,0.03873964947761,0.0683347541753021,0.938622226737472,0.0559901514792579,0.0703289192152121,0.107688218930485,0.0373497131416313,0.786737071709729
0.759186034855069,0.259719986896989,0.235575000677737,0.200149086477287,0.435635142853239,0.546699879818045,0.45906380233,0.476128637372856,0.0224235098202228,0.123045608327734,0.936635500770481,0.0528907218716823,0.0902138196165235,0.108684818528784,0.0197266358525844,0.906233770066198
0.759886129849658,0.258897212970536,0.23407012635307,0.198310921327224,0.49667747261451,0.495819774819208,0.525902415917269,0.514132940819556,0.0594313679345922,0.110639711734108,0.901633547221883,0.0567721305155962,0.085479672453733,0.0978643197871778,0.0218841334586858,0.901896394972619
0.801152067820123,0.241042960804474,0.240945724316246,0.178885539142109,0.501034588914059,0.522432406597638,0.483142971021675,0.441432132037884,0.0570279549091534,0.10799723142021,0.935386896618855,0.056473162853323,0.0893225503578118,0.108150411014503,0.0306628811516672,0.910857488604929
0.755215707404782,0.255811168019672,0.240571773061044,0.180789740397099,0.548126057613549,0.491362355385286,0.488261813429816,0.480852942689498,0.0660219549167795,0.100672333102519,0.919134042395247,0.0611799885744737,0.105565021298958,0.10894547286338,0.032949193391961,0.821294912810324
0.753520028504852,0.345010635185829,0.24054014633595,0.0926147218446339,0.473620472356498,0.522559080751543,0.607587436251346,0.417106627626784,0.0846262064727269,0.123745221220376,0.913054428417703,0.0655008273740491,0.0930014482860265,0.0910698495873028,0.0402952363066449,0.887990341806779
0.775193404819479,0.317440359922043,0.236995269045007,0.16054428976303,0.568768012190244,0.461959398097312,0.616560459617628,0.458128090867548,0.0496650950891071,0.0895432085402884,0.932701423444013,0.0572046158064061,0.0986563080021659,0.100401809038434,0.0373721386300505,0.869829495022277
0.755690660204072,0.317067356690212,0.237652576214272,0.162966936387616,0.523015301339357,0.478818917326167,0.54529359323093,0.490072048164587,0.0563364797414659,0.107895541863121,0.904037254631704,0.0602658790885571,0.0834786377811221,0.0952245449381467,0.0393078716675974,0.909404258103237
0.758504298984516,0.350664081083057,0.186241758255315,0.134286806453798,0.617099238200561,0.448475070641635,0.614617259116311,0.417582994592515,0.0712805247291169,0.112217007412486,0.933587492901438,0.072884564513956,0.105028767003304,0.104823618248237,0.0472632277136318,0.860077129805286
0.743647181833358,0.322925429872626,0.26088345258806,0.233453689265724,0.59755830465606,0.465041709205514,0.555994465893164,0.406152017048546,0.0652889618365221,0.0749388817756529,0.928539706591914,0.0593479173359276,0.0766220411072102,0.100436882397326,0.0468724820541586,0.760251923067159
0.761163268982377,0.392583777284746,0.195107549100016,0.167787970369901,0.501475970673538,0.512798373332632,0.521524388072863,0.45126333539238,0.0446374832086722,0.0669310165189687,0.926663524202219,0.0670021612682389,0.0899839709169082,0.0774767970268332,0.0270102312597065,0.852130320767408
