a_11,a_12,a_13,a_14,a_21,a_22,a_23,a_24,a_31,a_32,a_33,a_34,a_41,a_42,a_43,a_44
0.867700830334245,0.124568193417871,0.16101536998164,0.086016037669478,0.391154597851596,0.608064853278485,0.389818129062566,0.395470111007971,0.137999961039095,0.0709367411417696,0.917131639451075,0.0223634857234741,0.109999999636311,0.0485698804043075,0.054999999921258,0.930999999563594
0.871462203435545,0.128166214626051,0.11909630446009,0.139013369871829,0.401497758981593,0.592091691528547,0.434725159945378,0.396744658282982,0.0984938623168568,0.0770253345690871,0.916840697974566,0.0749998496149217,0.109999997277647,0.0567531903530474,0.0549999991024187,0.927747285183546
0.893226642524762,0.100144644361008,0.115342389383547,0.0989442126445378,0.404075749713653,0.589598508166573,0.393970145103482,0.42975941257315,0.0761060438909338,0.0736754493034718,0.923485312211038,0.0888371620229093,0.109999987232382,0.0799140360049729,0.054999850814248,0.908198754254082
0.895886656550861,0.101113794243188,0.0945601916287112,0.120752407107197,0.408788657633016,0.582527104663312,0.447211853561635,0.396523163535524,0.0498264618370298,0.0549024160014388,0.938320875010985,0.0898785054524042,0.1099997768582,0.0465301248901803,0.0549996657623434,0.924172676191611
0.881545604894429,0.103857545484285,0.13120028933762,0.111580235732921,0.390798389792895,0.604837228583244,0.401810116840792,0.396669169748129,0.0292090335479019,0.0347579234290622,0.969266079224995,0.0302584827464453,0.109999999999674,0.0583984756982911,0.0440933869965713,0.930999999927991
0.907264467235913,0.0940279713306986,0.0877029695776371,0.0943081824002476,0.443207987807696,0.561716577335705,0.429768817888878,0.434539602983083,0.125373796177392,0.0896973135690751,0.893889353579936,0.0834124378119494,0.109999323572465,0.0701644236883133,0.0549998810081311,0.913411821177691
0.90845400084478,0.0860307586360424,0.0895193757997451,0.0986541949238634,0.409315711507117,0.591885980689173,0.412889406807537,0.400149724911947,0.0297684907846881,0.0328051798369384,0.967937273146182,0.0348237572281724,0.109222735537994,0.0470943565156455,0.054999981923533,0.928302422487775
0.896279102511504,0.0979761932226642,0.0962818807459546,0.110033016190314,0.408979990853603,0.591202572762707,0.388472143357746,0.454836421306819,0.0322397451708917,0.0294768972107152,0.96728910188728,0.0348359332916356,0.106482653601775,0.0508516744533174,0.0193935675955836,0.930634259956735
0.889282344136791,0.0861537927361337,0.134802667962314,0.101576140839534,0.399607036467559,0.601359869986533,0.407160133827006,0.392180996160032,0.137988025947631,0.0869048145797134,0.887656556814734,0.0899999999671353,0.109999999976771,0.040113201833795,0.0549999999893608,0.930999994715922
0.872462056083978,0.129417483877344,0.121746486552505,0.134306826742938,0.395613882782876,0.606207331450641,0.392447262209447,0.388280706849353,0.0785725479036447,0.0667294567807877,0.9210793645381,0.0899999990510864,0.109999996191345,0.0479233885176072,0.0549999961757868,0.926006338313384
