"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",1,0.00322056090792126,-0.00499271512361732,-0.00823381148463797,-0.00132293203899793,-0.00109906645838581,0.000487375593990519,-0.0180067047923885,0.00499595961984628,6.32263093746786e-05,0.00178299631632759,0.00422063279846618,0.00246425309517959,0.00262559025948598,0.0014021516473806,0.00742916401246315,0.191264929573969,-0.00778402179970056,-0.00633316302201643,-0.0106904646624636,-0.00698260167785529,-0.00747512890040983,-0.00498785269870066,-0.0259615120310384,-0.00525289963048009,0.00689610647087909,-0.0019765286737339,-0.00244751062617588,-0.00114329165656822,-0.000765781856173238,-0.000538927176801865,0.0028647377229137,-0.098577080687538,0.00111491975565172,-0.0124161400125216,-0.025619302287182,-0.011270035955895,-0.0104729736703633,-0.00420440479595652,-0.0229512372375011,-0.422379186946707,-0.00342331784238745,0.00768561078656922,0.0144656805364393,0.00757495618866137,0.00805761731366473,0.0047830940428794,0.0363301701189395,-0.51552440374842,0.012047517259998,0.0122160303491806,0.0134299267316894,0.00564273631020345,0.00438271184212466,0.00246989815443683,0.00192943109749766,0.0710246643267406,-0.00138869408063183,0.009659113783085,0.0180340753122841,0.00770317972986443,0.00666885729778184,0.00257693003553029,0.00794143853723123,0.0224607497215261,0.0019975288458679,0.0033267932358184,0.0063461855082394,0.0032059604813022,0.00329304389099237,0.00169489511536185,0.0114830797027189,0.169951690006124,0.000881428103058675,-0.011625597039185,-0.0151404731844661,-0.00807061751988864,-0.00729232014153373,-0.00482888313949806,-0.0129161152385474
"2",0.00322056091040307,1,-0.00528150636179639,-0.00921385820766094,-0.00149121174602156,-0.00128499747737826,0.000533371879563468,-0.0211119938087162,-1.48567470660922e-05,0.00442882636570311,0.00161077094930389,0.00376269036142313,0.00221221984183367,0.00235905320052337,0.00127016217140612,0.006663172658326,-0.00715551150002128,0.158139902359209,-0.00465193543978163,-0.00834441908194579,-0.00571761436807165,-0.00617038565241205,-0.00418440412666546,-0.0212295658078161,0.00709335770810796,0.115564609320481,-0.00649770860573784,-0.00657182498957215,-0.00279379843990639,-0.00197363252290022,-0.00121702719231415,0.00331763178143108,0.00235533747657231,-0.112627396558149,-0.0140945277978629,-0.0293899667469871,-0.0129996752691359,-0.0121590250210659,-0.00494090421487811,-0.0280601966992575,-0.00457657143929923,-0.574782300450905,0.00931197444466008,0.0162057074969545,0.00902452734677969,0.00959137956217413,0.00591891748616618,0.040318254756065,0.00921564882774123,-0.526431634289836,0.0130890231325635,0.0156495440779207,0.00619664976332086,0.00482243618554692,0.00252217537388446,0.0051860440717497,-0.00185462588436154,0.0591635058426964,0.0083322355866061,0.0151656615409475,0.00648267873146627,0.00558520508394359,0.00216157530542813,0.00641507784226894,0.00196440045793625,0.049660903478782,0.00679797222753255,0.0135308392213549,0.00649084880086529,0.00639460274260319,0.00304907493144195,0.0188167486909877,0.00321622049098345,0.328585316689965,-0.0138518799859982,-0.0179520821817181,-0.00998825832582931,-0.00942811089488291,-0.00627357346810031,-0.0216837160724989
"3",-0.00499271511897178,-0.00528150635698697,1,-0.00984429662680806,-0.00158539462469086,-0.00136108140003474,0.000580591435989047,-0.0224996227718159,0.000383047050214813,0.00038825760162574,0.00612678226606689,0.00406148497526775,0.00237617785290086,0.00252747372602821,0.00136164872303654,0.00710818307908265,0.00296519503446851,0.00283346686875609,0.162626342235907,-0.00928059697939004,-0.00633212512893649,-0.00682954092162181,-0.0046274999282377,-0.0235690271988726,0.000868497427073144,0.00184232838211187,0.117279418888581,-0.006683783039939,-0.00285359601697344,-0.00201148135243986,-0.00124740873389256,0.0035519117064559,0.00049085808140091,0.00039580079823837,-0.132260667973585,-0.0313756180157507,-0.0138724379714232,-0.0129742596369543,-0.00526075165285528,-0.0299530025229622,-0.00361610093167876,-0.00464051613389511,-0.583525027817464,0.0173305081496555,0.00960010998812516,0.0102054622888866,0.00627391611769218,0.0432175663475819,-0.00439495090207472,-0.00464068427411766,-0.528912988427907,0.0166922447664367,0.00665110593753209,0.00517942718296766,0.00273108815715627,0.00531427045036491,0.00279030010305638,0.00273387673225892,0.0701944496195806,0.0167218604493918,0.00716939744526448,0.00619697364839493,0.00241400768777583,0.00736418295052159,0.00212676457387491,0.00231739005005776,0.058341982548971,0.0139184280158723,0.00670525658310563,0.00661823919379273,0.00317313245329863,0.0195843440468148,0.00395180853071534,0.00557801675084227,0.335892101657944,-0.0191426808640853,-0.0106270957101386,-0.0100007474695287,-0.00665644817146741,-0.0225985945355639
"4",-0.00823381147619451,-0.00921385819256477,-0.00984429661291127,1,-0.00172473782539296,-0.00147970290412528,0.000640418246343394,-0.0245736715514805,0.000549363176648932,0.000539486350797546,0.00078804524959218,0.0108555535093578,0.00259130893020428,0.00274481342148876,0.00147751706970366,0.00766604676058633,0.00593521311188491,0.00484856064970289,0.00480362284328609,0.164168379966126,-0.00695070997236647,-0.00749883891359049,-0.00508524454175016,-0.0259388083268843,0.000515328248487807,0.00424641556668159,0.0038470070677947,0.11906639407697,-0.003103234595593,-0.00218723662432506,-0.0013569944105314,0.00388858278528641,0.000430877450092772,6.71466037592423e-05,-0.000763286731930456,-0.176137620857122,-0.0151397217874959,-0.0141659682029942,-0.0057396005661643,-0.0328055075723956,-0.00497562933005054,-0.00819325840471062,-0.0077009287995804,-0.58606365188026,0.0104744305701048,0.0111379291313317,0.0068433257651913,0.0472611773976746,-0.00835024522666959,-0.00690928483791863,-0.00655977381641084,-0.531414841828835,0.00727315041789968,0.0056670754272666,0.00299348146596809,0.00580230399570423,0.00438270531712543,0.00400141414384977,0.00453387051032734,0.0937501262958881,0.00786508795372817,0.00681215466042863,0.00266471413286315,0.00826561781253292,0.00282361758346055,0.00363432009378462,0.00380417800213443,0.0779787146979952,0.00730909922155572,0.00721760541033307,0.00346616096678411,0.0213305700331644,0.006213547931223,0.0110274384609233,0.0103928416830768,0.339321675188294,-0.0116148640050682,-0.010930687057449,-0.00727964032159291,-0.024653265256004
"5",-0.00132293202674363,-0.00149121174280088,-0.00158539463656422,-0.00172473781271707,1,-0.00145305223504589,0.000624159980719572,-0.0240882377104348,0.000274573225184785,0.000277693022492479,0.000404639345272178,0.000670331379753294,0.0130657326872702,0.00267855609573917,0.00144267500278404,0.00750062499290278,0.000329627068509351,0.000100059742582254,0.000112455621811841,9.39038751181739e-05,0.161979735562303,-0.00727096384740247,-0.00493161104542321,-0.0251216883372632,6.0355681843244e-05,0.000712430025301701,0.000634135357639031,0.000581631594463869,0.120254085282184,-0.00217438642507221,-0.00134663633428306,0.00380725536495461,0.000927184908580661,0.000871753064119108,0.000813807538395009,0.000636094253608628,-0.194131557918932,-0.0138848391428656,-0.00562891794768634,-0.0321513920213962,-0.00138896442422596,-0.00203293339904727,-0.00197749711643854,-0.0018651145267497,-0.582988879976629,0.0109245521764094,0.00671943342521405,0.0462479646326981,-0.00136861209715818,-0.00108929724845269,-0.001038815042188,-0.000944675380560885,-0.532149537548615,0.00554349144978621,0.0029209659706622,0.00576136022717102,0.00159534522779425,0.00152694542984002,0.00155319365311229,0.00155279249862602,0.102742657402383,0.0066052046362279,0.00257988655739895,0.00794537971055666,0.00135747146911524,0.00150877854656556,0.00150737664835391,0.00161900977022107,0.0869974342488717,0.00714234550620618,0.00342409365590835,0.0210652235618025,0.000387872999527696,0.00107433240498645,0.000995420475420403,0.000897584461611476,0.338016491556543,-0.0107334602256753,-0.0071474100085268,-0.0243401543928758
"6",-0.00109906646407722,-0.00128499747715945,-0.00136108140697613,-0.00147970292933706,-0.00145305225618092,1,0.000636249739406652,-0.0246210750007571,0.000274103401916643,0.000276462110017488,0.000403096626103256,0.000667701413198532,0.000620628074681754,0.0159495887484832,0.00147777057388813,0.0076754111822796,8.0602648836316e-05,-0.00020546920163966,-0.00018157986492069,-0.000170369351491673,-0.000168390564111673,0.157781213169804,-0.00501176749134743,-0.0255310712391704,3.39869023865092e-05,0.000790499009283489,0.000700824400267753,0.000640242622523707,0.000660826511370772,0.122064844930092,-0.00138395841358099,0.00388842888550171,0.000982146142345296,0.000919281000279574,0.000887222410788011,0.00076011610477041,0.00077421133855673,-0.213632816758042,-0.0057513695287514,-0.0328468311914148,-0.00133645622449109,-0.0020529769368725,-0.00200754484593062,-0.00192131056802846,-0.00191195074168881,-0.577520852344065,0.00687170147305608,0.047231466391331,-0.00115730434858209,-0.00073568990179415,-0.000700052766480216,-0.000616284441432786,-0.000662244171017352,-0.53339409161148,0.00297830988238923,0.00591749386318251,0.00153668203304948,0.00145233475137271,0.00145272137072074,0.00139786579331376,0.00138048408092413,0.111978422383338,0.00261397952109085,0.00802802227140354,0.00134692071866575,0.00152204305134852,0.00152290487749582,0.00164395830645541,0.00167204915527956,0.0971386433845722,0.00351027459139361,0.021599961112957,0.000119948065839371,0.00084789534064568,0.000776486770527989,0.000694825992013815,0.000692345102824346,0.335303195710103,-0.00730775210928545,-0.0249496717315838
"7",0.000487375585281915,0.000533371868433538,0.000580591417074578,0.000640418212135713,0.000624159968732517,0.000636249725008354,1,-0.0244581393576821,0.000173331953747095,0.000179011186857435,0.000260929843278477,0.000433539912449096,0.000404401480100631,0.000456074556430161,0.0173352026914392,0.00758990461416395,-0.00111015801673543,-0.00112302128015202,-0.00109581489564946,-0.000998500892921489,-0.000991808191298499,-0.00093307126261853,0.154944719348264,-0.0253145225660561,-5.56738584581394e-05,-0.000198242741508861,-0.000194842501633997,-0.000196841607769106,-0.000195951707372106,-0.000199147487056626,0.123535968932974,0.00386393551119364,0.000922431001789018,0.000946812513565878,0.00108206564046585,0.00133446688811082,0.00129274385726565,0.00136557313488428,-0.22279818360899,-0.0326553058803712,-0.000422388595910391,-0.000395428214465052,-0.000451542469071254,-0.000540264961070576,-0.000516482367666144,-0.000546911379488719,-0.573898799071881,0.046908978900523,0.000463939088273455,0.000454645549902389,0.000426349956731193,0.000380285617956449,0.000403359332925937,0.000397631476152021,-0.534775262206658,0.00590385897076716,0.000709597814699765,0.00072028421504276,0.000618188049390569,0.000393877883559485,0.000430633609947307,0.000350021888730051,0.116034137908657,0.00798744174694518,0.000831263010693017,0.000811095095372843,0.000771780476097078,0.00073115634868579,0.000757613689751967,0.000759138705896772,0.102303877062922,0.0214941798376527,-0.00110729413244928,-0.00148987480545208,-0.0014270388320493,-0.00133910311300707,-0.00135973382214769,-0.00133633430314475,0.333827125677222,-0.0248374358928149
"8",-0.0180067046835439,-0.0211119938577114,-0.0224996228480396,-0.0245736717495669,-0.0240882377650124,-0.0246210751325737,-0.0244581393221022,1,0.00128446018956265,0.00123381202603407,0.00180081013728379,0.00296033779580845,0.00273080599257708,0.00307528362635171,0.00277791428335925,0.0311595247449707,0.0126894477293557,0.00853668551791754,0.0086208925812937,0.00783894209672639,0.00780226835722758,0.00729935831412456,0.00743093242886065,0.132958623555985,0.00106159633959138,0.0137206264068093,0.0123859304204085,0.0115396147541664,0.0118103788604564,0.0118395358897326,0.0120382780854465,0.149120155907395,0.00132581251045623,0.00014332178170634,-0.00173593551154661,-0.00608246615793323,-0.00546930883859343,-0.00677947957833375,-0.00575904046396792,-0.295755058254792,-0.0111547515595609,-0.0214300383378625,-0.020224461895023,-0.0182572381848443,-0.0183779658217686,-0.0173242178241296,-0.0176608904322466,-0.548813184061237,-0.0183612711838973,-0.0112445230790682,-0.0105766638563883,-0.00901176764374207,-0.00982751900274005,-0.0097241445315853,-0.0101539404729185,-0.568334070041521,0.00998190622063532,0.00858378481562936,0.00961862238338601,0.0112036332097348,0.0106293372041651,0.0108520388400183,0.0103750002595407,0.140467639352557,0.0065434285421483,0.00929657727290572,0.00984990354128947,0.0120529497431798,0.0120673014026768,0.0129911495603133,0.0125659338478797,0.152311629526438,0.0132171947818486,0.0278779857569782,0.0262215784868912,0.024207478226441,0.0243539552648259,0.0235542979642499,0.0238423740842678,0.335379168330292
"9",0.00499595964017902,-1.48567256585221e-05,0.000383047074668157,0.000549363208284113,0.000274573240416205,0.000274103458938071,0.000173331953723959,0.00128446037616369,1,0.000416989291211595,-0.00278291017719551,-0.00562508873307245,-0.00259862307469743,-0.00246632900168974,-0.00109332397090091,-0.00579424431936863,0.00714779621108382,-0.000742582392814046,-0.000584364326231657,-0.000744711548242678,-0.000551053761595913,-0.0005677589753241,-0.0004371735549149,-0.00157468935530747,0.000657087170171993,3.349141246473e-05,-0.000195484234466377,-0.000211360331942419,-7.48882853681057e-05,-4.24696408619859e-05,-1.70728658255763e-05,0.000167036183763959,-0.0906992056571839,0.00188177061400965,-0.000736458961492406,-0.00126187140613736,-0.000110197868060932,-6.40041647729619e-05,0.000176783080700401,-0.00288678648209848,0.013177616109062,-0.000787995195580828,-9.23212169034078e-05,-0.000155361970823541,-0.000328701603769856,-0.000397372712408833,-0.000363286580223389,-0.00127504788119081,0.00618971398783651,1.94845211356231e-05,5.19482952999261e-05,0.000108755256324836,0.000116840777167412,0.000170378464426607,0.000136051501742869,0.00136668327095546,-0.10871789477991,0.00209435658703355,0.00152597869678579,0.0027842268769622,0.0016988030400183,0.00183684687121089,0.0011721827752838,0.00736545188660525,-0.0970293874420745,0.00201103616696909,0.00221390092335412,0.00238790675478354,0.000991962979844915,0.000729560687676373,0.000436457391642361,-0.00044208563622469,0.00753311950768834,-0.000762115316185935,-0.000959307472109581,-0.00109839624312193,-0.000670359513471293,-0.00063119625717011,-0.000474650591374588,-0.00140432960219148
"10",6.32263110071568e-05,0.00442882636490284,0.000388257600676495,0.000539486345545773,0.000277693022756099,0.000276462110739387,0.000179011188838868,0.00123381202972314,0.000416989291218425,1,-0.00286350314769627,-0.00579280487814271,-0.00267812762740834,-0.00254310171469548,-0.00112803441557747,-0.00598115836373966,-0.000587132108191171,0.00618462989457362,-0.0005413737421143,-0.000681203206746845,-0.000519983531380001,-0.000535539522583723,-0.000419563736027768,-0.00144671773857207,0.000201902357394316,0.00470840108528829,-0.00034331046489409,-0.000346749991250858,-0.000128727839895719,-8.15998052500624e-05,-3.86959185341253e-05,0.000183823669125299,0.000916829294187323,-0.0926518895569708,-0.000798990386700872,-0.00139489208369021,-0.000159235042008544,-0.000111185594601037,0.000161375037386803,-0.00311055822400058,-0.000475065349383445,0.0127301382350366,-4.93263456268922e-05,-0.000115755711703415,-0.000297316413096894,-0.00036547167849053,-0.000340394818741218,-0.00120985596859633,0.000310517874921506,0.0110790566939973,7.1411716035474e-05,0.000171815025466661,0.000133256901091309,0.000185615825509949,0.000139470184934515,0.00150611931367335,0.000670584256868416,-0.111014716515771,0.00151635980911198,0.00275226041362889,0.00169919142289325,0.00184631617605247,0.00118845102026502,0.0075101590379392,0.000597739856195792,-0.0984659107492817,0.00238089642128534,0.00267601386571238,0.00112103920595524,0.000845737993533942,0.000490252921314064,-0.000228798867171511,-0.00026394941826856,0.0131064256797202,-0.00104661048119237,-0.00120548056492246,-0.000743337092992782,-0.000710769349724164,-0.000529961957709671,-0.00171225533577882
