b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16
1.20082716676344,-1.12471545676021,-1.15017886234711,-1.23733043684401,-6.29987555585264e-08,6.29076274639402e-08,-5.88057767631241e-08,-7.18862832617128e-08,-2.41500808165703e-07,-2.33122361265052e-07,2.45877223468009e-07,-2.5562936759842e-07,-3.49236869463584e-06,-3.88998203069252e-06,-4.083868912757e-06,3.7536156745639e-06
-1.12471545676021,1.11010451063455,1.13444016799154,1.07575961701525,5.72039830570041e-08,-5.71230852017367e-08,5.34188439957518e-08,6.52329122402795e-08,1.71699256554872e-07,1.717851608278e-07,-1.80498836082798e-07,1.96080887504613e-07,2.63718094012647e-06,2.94221482925645e-06,3.09619137848485e-06,-2.83939659171082e-06
-1.1501788623471,1.13444016799153,1.43121778946069,0.816769109119994,5.50043148918382e-08,-5.49268406141638e-08,5.14352920420615e-08,6.25593986697675e-08,3.87360812512439e-08,5.62300625455303e-08,-5.72263259004336e-08,8.58727421956183e-08,9.08213172001665e-07,1.02657298854209e-06,1.10248633044472e-06,-9.92262776016937e-07
-1.23733043684402,1.07575961701525,0.816769109120002,1.69860830689304,7.13754586402761e-08,-7.12692200143956e-08,6.65190953609854e-08,8.16769133423407e-08,4.74567438364263e-07,4.35745687373244e-07,-4.62063480552716e-07,4.49101938646626e-07,6.43137584751633e-06,7.14584874008181e-06,7.47290640226137e-06,-6.8934490194279e-06
-6.29987555585266e-08,5.72039830570044e-08,5.50043148918386e-08,7.13754586402761e-08,0.435127774693122,-0.433120342779574,0.400784280317531,0.500422075438938,6.9550797667118e-08,6.11900993087461e-08,-6.53540001247846e-08,5.99540026740656e-08,2.08805194345616e-06,2.31487264252773e-06,2.41100013521236e-06,-2.23206090450861e-06
6.29076274639403e-08,-5.71230852017368e-08,-5.4926840614164e-08,-7.12692200143955e-08,-0.433120342779573,0.431996313830607,-0.401221718730026,-0.497949320530094,-6.95184676325417e-08,-6.11605478301441e-08,6.53218732093354e-08,-5.99212869886626e-08,-2.0857256547407e-06,-2.31230232669677e-06,-2.40833059262583e-06,2.22958100029866e-06
-5.88057767631241e-08,5.34188439957518e-08,5.14352920420617e-08,6.65190953609852e-08,0.400784280317529,-0.401221718730026,0.383608926782527,0.441494633097703,6.52663054171207e-08,5.74071564493729e-08,-6.13072664458072e-08,5.62032475851823e-08,1.96860080996991e-06,2.18251474046716e-06,2.27320521430131e-06,-2.10442556445085e-06
-7.18862832617128e-08,6.52329122402795e-08,6.25593986697678e-08,8.16769133423405e-08,0.500422075438936,-0.497949320530093,0.441494633097703,0.620031371920079,7.89862543854603e-08,6.9515970013025e-08,-7.42578159220426e-08,6.81917267880275e-08,2.34118268019927e-06,2.59539508341452e-06,2.70308134694475e-06,-2.5025670407682e-06
-2.41500808165703e-07,1.71699256554872e-07,3.87360812512451e-08,4.74567438364261e-07,6.95507976671174e-08,-6.95184676325414e-08,6.52663054171205e-08,7.898625438546e-08,0.732631900779503,0.587963824191748,-0.634936691357359,0.496530113164894,8.85979435956237e-07,9.86123324944304e-07,1.16380681702007e-06,-9.9877193062449e-07
-2.33122361265053e-07,1.717851608278e-07,5.62300625455317e-08,4.35745687373244e-07,6.11900993087458e-08,-6.1160547830144e-08,5.74071564493728e-08,6.95159700130249e-08,0.58796382419175,0.502034218177784,-0.529165605922162,0.442402008133273,1.32225116668566e-06,1.47166550746406e-06,1.64509681999289e-06,-1.45711810515467e-06
2.45877223468009e-07,-1.80498836082799e-07,-5.7226325900435e-08,-4.62063480552715e-07,-6.53540001247842e-08,6.53218732093352e-08,-6.13072664458071e-08,-7.42578159220424e-08,-0.63493669135736,-0.529165605922161,0.568482817295738,-0.474993847587501,-1.43960519658566e-06,-1.60227793674923e-06,-1.78977092776091e-06,1.58595562293568e-06
-2.55629367598421e-07,1.96080887504614e-07,8.58727421956199e-08,4.49101938646626e-07,5.99540026740654e-08,-5.99212869886626e-08,5.62032475851824e-08,6.81917267880275e-08,0.496530113164896,0.442402008133274,-0.474993847587502,0.451271009902233,2.35479926149961e-06,2.6208387666584e-06,2.8285552419584e-06,-2.55808538445469e-06
-3.49236869463596e-06,2.63718094012657e-06,9.08213172001741e-07,6.4313758475165e-06,2.0880519434562e-06,-2.08572565474075e-06,1.96860080996996e-06,2.34118268019932e-06,8.85979435956349e-07,1.32225116668576e-06,-1.43960519658577e-06,2.35479926149972e-06,9.86654117489619,10.6496096980381,10.889998877777,-10.3373069389181
-3.88998203069259e-06,2.94221482925652e-06,1.02657298854216e-06,7.14584874008189e-06,2.31487264252774e-06,-2.31230232669678e-06,2.18251474046718e-06,2.59539508341454e-06,9.86123324944414e-07,1.47166550746415e-06,-1.60227793674933e-06,2.62083876665849e-06,10.649609698038,11.852593099019,12.120000825486,-11.3239071270717
-4.08386891275704e-06,3.0961913784849e-06,1.10248633044478e-06,7.47290640226138e-06,2.41100013521235e-06,-2.40833059262582e-06,2.2732052143013e-06,2.70308134694474e-06,1.16380681702017e-06,1.64509681999297e-06,-1.789770927761e-06,2.82855524195847e-06,10.8899988777767,12.1200008254859,12.655196740224,-11.6748797322661
3.75361567456399e-06,-2.8393965917109e-06,-9.92262776017007e-07,-6.893449019428e-06,-2.23206090450863e-06,2.22958100029868e-06,-2.10442556445088e-06,-2.50256704076823e-06,-9.98771930624598e-07,-1.45711810515476e-06,1.58595562293579e-06,-2.55808538445478e-06,-10.337306938918,-11.3239071270717,-11.6748797322663,10.943547489784
