"","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26","b27","b28","b29","b30","b31","b32"
"$w_1$",14.7620094243564,1.04468330082251,0.493887102650745,0.123990750428439,0.123316383504628,0.0848889774111182,0.135225416144441,0.0199235239357714,14.1262494437278,1.02388565520225,0.487332459142679,0.144749869584577,0.217524434876814,0.198187170941987,0.391685489372466,0.0760444242263414,12.9731113262769,0.8607171413443,0.394929462559922,0.0824715913275151,0.0725156042053919,0.0468331145890381,0.0738351208633393,0.0139108428792056,14.0060704618712,0.934077483466664,0.417398863994505,0.0855601794854052,0.0798504568123461,0.053704911997166,0.0848010892190902,0.0132781425979954
"$w_2$",0.502269135989291,0.314968557175377,0.162563719649082,0.0586229199313139,0.0235641637740116,0.0133820343411221,0.00903369806409772,0.00578122418686089,0.0418425387536258,0.0379604625627063,0.0328715086084974,0.029974611505587,0.0289652504501063,0.0284670430894837,0.0281667046143605,0.0278810750468847,0.572609471848307,0.315786416107224,0.156999975820083,0.0413233435091175,0.0142057470682072,0.00729314067429472,0.00466777177993433,0.00278309444065983,0.684476529671837,0.35850490629918,0.164373261380061,0.0411373746608714,0.01500218916648,0.00820719587111476,0.00549673406635307,0.00355660484511917
"$w_3$",0.292500157490042,0.33881564054659,0.158595702851755,0.0586410083661788,0.0235747258472461,0.0133830008461592,0.00903232659803352,0.00578355728236949,0.0358997128573628,0.0385278607573184,0.0328116644079046,0.0299744221414573,0.0289656901527196,0.0284672880677278,0.0281661544361113,0.0278807983692499,0.319750887345513,0.346682894023117,0.151702993286604,0.0413308884609298,0.0142044713669337,0.00729542407299341,0.004661106897112,0.0027842395295669,0.371747566637741,0.398139803753376,0.157430808807418,0.0410900032337409,0.0150121095360138,0.00821386039060395,0.00550456984439655,0.00355619834964634
