p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
9028597.83000698,6719928.11593009,14523259.5661564,18470021.9779689,28919666.1576597,16831309.5398966,20499386.5704614,32727635.255164,9958027.5018189,9835218.95880758
9028597.83000698,6719928.11593009,14523259.5661564,18470021.9779689,28919666.1576597,16831309.5398966,20491015.1118541,32727635.255164,9958027.5018189,9698295.33445583
9028597.83000698,6715616.49137776,14523259.5661564,18458176.3159649,28919666.1576597,14967827.11289,20478719.7691346,32398187.166179,9958027.5018189,9698295.33445583
9026398.59776174,6715616.49137776,14331950.3840114,18458176.3159649,28919666.1576597,14967827.11289,20478719.7691346,32398187.166179,9958027.5018189,9698295.33445583
9026398.59776174,6060186.95854188,14331950.3840114,17710004.6737969,28919666.1576597,14967827.11289,20478719.7691346,32398187.166179,8101213.57477898,9698295.33445583
8400767.98450924,6060186.95854188,14331950.3840114,16524853.2362085,28911642.1716712,14299751.0604179,20478719.7691346,32398187.166179,8101213.57477898,9698295.33445583
8400767.98450924,6060186.95854188,10045893.4813522,16524853.2362085,27616096.8651477,14299751.0604179,20444435.0695632,31175241.3898034,8101213.57477898,9698295.33445583
8400767.98450924,6060186.95854188,10044340.0109161,16524853.2362085,27616096.8651477,14299751.0604179,7802015.9595405,31175241.3898034,8052250.71775884,9656142.25333193
8400767.98450924,6060186.95854188,10044340.0109161,16524853.2362085,27616096.8651477,14299751.0604179,7802015.9595405,31120743.2580078,8052250.71775884,9653077.28313884
8400332.55338308,6060186.95854188,10044340.0109161,16524853.2362085,27616096.8651477,14261090.0077016,7802015.9595405,31117685.3869638,8052250.71775884,9653077.28313884
7940646.92382029,6030506.30036059,10044340.0109161,7341396.64791808,27616096.8651477,14261090.0077016,7802015.9595405,31117685.3869638,8052250.71775884,9653077.28313884
7940646.92382029,5986283.95492823,10044340.0109161,7341396.64791808,27616096.8651477,14261090.0077016,7802015.9595405,30205706.498326,7933705.90018824,9653077.28313884
7940646.92382029,5986283.95492823,10044340.0109161,7290041.83086284,26589833.9649539,8196446.50783301,7802015.9595405,30205706.498326,7350249.90291344,9653077.28313884
7940646.92382029,5984221.82287571,10044340.0109161,7241777.17812277,26589833.9649539,8196446.50783301,7802015.9595405,30205706.498326,7350249.90291344,9653077.28313884
7940646.92382029,5984221.82287571,10044340.0109161,7241777.17812277,26589833.9649539,8196446.50783301,7802015.9595405,30205706.498326,7350249.90291344,9653077.28313884
7926135.15038109,5919784.8121609,10044340.0109161,7241777.17812277,26589833.9649539,6008484.92630747,7801253.81931327,30205706.498326,7350249.90291344,7765354.23274771
7926135.15038109,5919784.8121609,10044340.0109161,7241777.17812277,26589833.9649539,6008484.92630747,7801253.81931327,30205706.498326,7350249.90291344,7765354.23274771
5821485.48009563,5899710.97537491,9966200.62292417,7241777.17812277,23980748.6355187,6005013.72585556,7801253.81931327,29723763.832036,7349956.28993229,7765354.23274771
5821485.48009563,5899710.97537491,9966200.62292417,7241777.17812277,23976954.3979961,5990788.10980349,7801253.81931327,29723763.832036,7349956.28993229,7055464.18154741
5821485.48009563,5899710.97537491,9962942.8820433,7240084.69353456,23974202.1680532,5881751.03921889,7801253.81931327,23152731.638899,3885384.88715621,7042690.45212996
5821485.48009563,5355695.00888616,9819271.227011,7240084.69353456,19311142.2734949,5881751.03921889,7801253.81931327,23152731.638899,3885384.88715621,6603293.94978432
5821485.48009563,5355695.00888616,9780491.55975237,7240084.69353456,15827278.3764974,5270425.20655994,7801253.81931327,21627744.6318804,3858647.42420472,6012167.602668
5821485.48009563,5355695.00888616,9780491.55975237,7240084.69353456,15827278.3764974,5071627.5508353,7798901.01026592,21627744.6318804,3858647.42420472,6012167.602668
4248371.97843282,5355695.00888616,9780491.55975237,7234970.00953513,15827278.3764974,5071198.26506262,7798901.01026592,21627744.6318804,3858647.42420472,5864187.13928341
4248371.97843282,5355695.00888616,9780491.55975237,7234970.00953513,15827278.3764974,4984196.4796375,7798901.01026592,21621903.3190334,3858647.42420472,4271036.33114855
4248371.97843282,5355695.00888616,9780491.55975237,7234970.00953513,15827278.3764974,4953299.92049901,7775545.90660548,21621903.3190334,3788985.05320643,4271036.33114855
4172172.6517053,5352917.7018346,9018469.50108271,7230559.34663744,15827278.3764974,4953299.92049901,7775545.90660548,21621903.3190334,3515725.80445996,3715920.76774526
4131638.73872309,5352917.7018346,4971126.30761085,7229959.76889492,15827278.3764974,4953299.92049901,7775545.90660548,21621903.3190334,3515725.80445996,3715920.76774526
3529856.08183991,5352917.7018346,4950736.0267655,7229959.76889492,15825535.0067114,4953299.92049901,7775545.90660548,19283037.9986734,3515725.80445996,3255729.45564463
3529856.08183991,5352917.7018346,4950736.0267655,7229959.76889492,15825535.0067114,4944872.12172368,7775545.90660548,19283037.9986734,3515725.80445996,3236205.75207774
3529856.08183991,5352917.7018346,4950736.0267655,7229959.76889492,15825535.0067114,4944872.12172368,7775545.90660548,9719523.63535485,3515725.80445996,3236205.75207774
3528825.22680229,4745145.7608572,4950736.0267655,7197135.23709674,15699617.4631128,4784415.34214437,7775545.90660548,9719523.63535485,3515725.80445996,3236205.75207774
3528825.22680229,4449804.81703208,4950736.0267655,3195822.89910169,15699617.4631128,4784415.34214437,7775545.90660548,9719523.63535485,3234811.1170031,3236205.75207774
3485574.47893591,3114533.8766291,4905791.94995974,3195822.89910169,15686648.0119113,4306217.6182049,7593745.47226603,9719523.63535485,3234811.1170031,3236205.75207774
3485574.47893591,3081403.01978571,4898494.43824923,3195822.89910169,14922504.6513389,4306217.6182049,6762534.29830598,9719523.63535485,3234811.1170031,2780651.94891216
3422735.45151471,2100462.23157388,4898494.43824923,3195822.89910169,14922504.6513389,4306217.6182049,6761660.48004294,9719523.63535485,3229399.13032234,2780651.94891216
2767228.75421032,2100462.23157388,4898494.43824923,3195822.89910169,14922504.6513389,4306217.6182049,6761660.48004294,9719523.63535485,3229399.13032234,2780651.94891216
2767228.75421032,2100462.23157388,4898494.43824923,3195822.89910169,11245445.8480314,4292931.58822803,6760701.79080855,9719523.63535485,3229399.13032234,2780651.94891216
2767228.75421032,2100462.23157388,4898494.43824923,3195822.89910169,11245445.8480314,4144661.16735161,6760701.79080855,9719523.63535485,3229399.13032234,2780651.94891216
2095823.04790183,2100462.23157388,4473677.26642724,3195822.89910169,11245445.8480314,4144661.16735161,6760701.79080855,9719523.63535485,3203557.43980114,2780651.94891216
2095823.04790183,2100462.23157388,4473677.26642724,3195822.89910169,11245445.8480314,4144661.16735161,6760701.79080855,9719523.63535485,3203557.43980114,2780651.94891216
2088856.42404856,2100462.23157388,4414656.10858876,3195822.89910169,11245445.8480314,4144661.16735161,6737955.05655883,9719523.63535485,2897102.23828125,2780651.94891216
2088856.42404856,2090725.45085879,3911886.5771756,3195822.89910169,11245445.8480314,3572098.46348376,6737955.05655883,9719523.63535485,2897102.23828125,2638490.80467264
2088856.42404856,2090725.45085879,3911886.5771756,3195822.89910169,11245445.8480314,2265554.73602518,6737955.05655883,9703698.94341771,2897102.23828125,2638490.80467264
2087127.6062156,2090725.45085879,3249282.66200442,3195822.89910169,6515699.39330903,2265554.73602518,6737955.05655883,9703698.94341771,2897102.23828125,2638490.80467264
2087127.6062156,2090725.45085879,3249282.66200442,3195822.89910169,6485304.84996003,2265554.73602518,6737955.05655883,9703698.94341771,2897102.23828125,2625529.48648052
2087127.6062156,2090725.45085879,3249282.66200442,2778845.90703899,6485304.84996003,2265554.73602518,6737955.05655883,6870972.44848116,2835413.96985592,2493594.47121562
2087127.6062156,2090725.45085879,3249282.66200442,2778845.90703899,6485304.84996003,2265554.73602518,6737955.05655883,6870972.44848116,2835413.96985592,2491496.75783478
2081238.28555146,2090725.45085879,3206190.00608629,2737084.18730071,6485304.84996003,2265554.73602518,6697409.92590858,6823593.83182567,2828007.03847703,2491496.75783478
2050808.00881975,2090725.45085879,2786697.79877353,2737084.18730071,6485304.84996003,1900423.6431558,6697409.92590858,6823593.83182567,2828007.03847703,2491496.75783478
2050808.00881975,2090725.45085879,2786697.79877353,2737084.18730071,6485304.84996003,1879301.53782159,6697409.92590858,6823593.83182567,2809125.29182689,2335524.02997163
2050808.00881975,2090725.45085879,2786697.79877353,2737084.18730071,6485304.84996003,1879301.53782159,6697409.92590858,6823593.83182567,2809125.29182689,2335524.02997163
2045643.48302384,2090725.45085879,2686146.1189158,2737084.18730071,6485304.84996003,1879301.53782159,5998793.22576884,6823593.83182567,2799713.60825403,2310993.19368309
1975747.07556308,2090725.45085879,2686146.1189158,2737084.18730071,6485304.84996003,1831970.82293218,5955822.96726925,2646389.59145792,2599293.69351181,2310993.19368309
1975747.07556308,2090725.45085879,2686146.1189158,2737084.18730071,6485304.84996003,1831970.82293218,5936435.92856857,2646389.59145792,2599293.69351181,2310993.19368309
1368378.43388519,2060020.28391867,2686146.1189158,2737084.18730071,6477993.40120807,1831970.82293218,5918107.24451473,2646389.59145792,1798063.55971893,2310993.19368309
1365181.25135122,2060020.28391867,2662246.45956221,2737084.18730071,6477993.40120807,1831970.82293218,5918107.24451473,2591569.18780982,1688819.05541451,2310993.19368309
1365181.25135122,2049713.06908038,2662246.45956221,2737084.18730071,6477993.40120807,1737891.06856081,5825575.90143311,2591569.18780982,1547558.45390792,2301352.9421968
1363229.19814376,2045451.03114118,2662246.45956221,2737084.18730071,6342245.97417057,1737891.06856081,5825575.90143311,2591569.18780982,1547558.45390792,2301352.9421968
1363229.19814376,2045451.03114118,2657285.12534973,2737084.18730071,6314695.65172499,1737891.06856081,5136533.46523775,2591569.18780982,1547558.45390792,2219987.65159717
1363229.19814376,1976241.45245898,2657285.12534973,2737084.18730071,6314695.65172499,1737891.06856081,5136533.46523775,2591569.18780982,1547558.45390792,2219987.65159717
1360149.9643147,1976241.45245898,2657285.12534973,2737084.18730071,6314695.65172499,1737891.06856081,3535965.67257301,2591569.18780982,1547558.45390792,1896639.39154907
1360149.9643147,1823155.27513055,1798842.21198224,2737003.87122423,6291620.94588878,1690631.02036167,3535965.67257301,2575605.59768694,1547558.45390792,1680739.49952389
1360149.9643147,1603009.63376062,1714818.31899962,2709186.3523831,6226912.15317928,1417508.17546513,3535965.67257301,2573716.59543127,1502721.57257309,1650805.55735995
1360149.9643147,1603009.63376062,1713887.33393979,2697207.71116468,6226912.15317928,1417508.17546513,3535965.67257301,2573716.59543127,1502721.57257309,1650805.55735995
1248648.13604664,1603009.63376062,1713887.33393979,2697207.71116468,6194279.95053997,1417508.17546513,3524284.75128122,2573716.59543127,1486142.46652794,1650805.55735995
1248648.13604664,1603009.63376062,1713887.33393979,2697207.71116468,5529095.625426,1417508.17546513,3514451.3939728,2573716.59543127,1486142.46652794,1650805.55735995
1248648.13604664,1603009.63376062,1352009.41941392,2697207.71116468,5458485.93879673,1414710.77920591,3514451.3939728,2573716.59543127,988063.195699532,1650805.55735995
1248648.13604664,1603009.63376062,1352009.41941392,1652271.72911245,5458485.93879673,1414710.77920591,3514451.3939728,2573716.59543127,988063.195699532,1571344.38094668
1176049.45156349,1603009.63376062,1219357.01873375,1652271.72911245,5458485.93879673,1414710.77920591,2732434.25409135,2573716.59543127,988063.195699532,1571344.38094668
1176049.45156349,1603009.63376062,1125743.23465753,1652271.72911245,4973890.70593805,1414710.77920591,2732434.25409135,2413348.34805139,765656.300862561,1321126.63235744
1176049.45156349,1603009.63376062,1125743.23465753,1651301.96571152,4973890.70593805,1414710.77920591,2723984.74909552,2409848.07517453,765656.300862561,1310072.74074148
1176049.45156349,1603009.63376062,1112803.8202344,1651301.96571152,4968754.88676376,1414710.77920591,2723204.29273645,2409848.07517453,765656.300862561,1302324.69369237
1173335.07124106,1587598.38185111,1112803.8202344,1651301.96571152,4968754.88676376,1414710.77920591,2723204.29273645,2409848.07517453,765656.300862561,1302324.69369237
1173335.07124106,1515267.25490213,1112803.8202344,1651251.80036831,4968754.88676376,1413660.86413277,2113989.71121294,2409848.07517453,764975.207637258,1302324.69369237
766856.477939758,1346947.54984759,1112803.8202344,1651251.80036831,4968754.88676376,1402038.50189466,2113989.71121294,2409848.07517453,764975.207637258,1295643.92756478
766856.477939758,1345484.96348065,1112803.8202344,1651251.80036831,4968754.88676376,1402038.50189466,2113989.71121294,2409848.07517453,764975.207637258,1295643.92756478
766856.477939758,1345484.96348065,1112803.8202344,1651251.80036831,4799146.77076227,1402038.50189466,2113989.71121294,2409848.07517453,608787.508382416,1295643.92756478
766856.477939758,1345484.96348065,1112080.29346857,1651251.80036831,4735896.96054922,1402038.50189466,2113989.71121294,2409848.07517453,588376.574526908,1295643.92756478
766856.477939758,1345484.96348065,1112080.29346857,1541984.8479072,4735896.96054922,727856.485199517,2113989.71121294,2409848.07517453,588376.574526908,721665.941731664
655624.018710129,1345484.96348065,1112080.29346857,1541984.8479072,4273451.32116252,727856.485199517,2113989.71121294,2409848.07517453,588376.574526908,721665.941731664
655624.018710129,1345484.96348065,1112080.29346857,1279752.41467669,4269640.04384201,653613.594407504,2109720.18457508,2409848.07517453,588376.574526908,721665.941731664
655624.018710129,1339553.34996722,976847.332081387,1200136.78420894,4269640.04384201,650269.058028093,2109720.18457508,2409848.07517453,588376.574526908,720206.945725737
655624.018710129,1323563.38357929,976847.332081387,1200136.78420894,4269640.04384201,650269.058028093,2109720.18457508,2390111.57900053,588319.543522944,717298.189559191
655624.018710129,1221687.55500788,976847.332081387,1191609.88441068,3036789.98811252,650269.058028093,2106698.47482447,2390111.57900053,588319.543522944,717298.189559191
655624.018710129,1221687.55500788,976847.332081387,1191609.88441068,3035863.82425322,535647.436906417,2106698.47482447,2383690.92272217,561606.513726457,717298.189559191
655624.018710129,1202321.36741948,976847.332081387,1191609.88441068,3035863.82425322,535647.436906417,2106698.47482447,2383690.92272217,561606.513726457,708548.602222813
648762.063251032,1053956.48939745,976847.332081387,1180148.75300786,3035863.82425322,532246.308660886,2106698.47482447,2383690.92272217,541483.15448936,708548.602222813
648762.063251032,1052311.03156374,976847.332081387,1180148.75300786,3035863.82425322,526715.618226344,1690846.50944152,2383690.92272217,541483.15448936,708548.602222813
437159.134620271,298158.249223561,882606.055736018,1180148.75300786,2592434.6791348,526291.073603233,1684567.63564104,2120951.57136555,541293.395766783,708548.602222813
437159.134620271,298158.249223561,882606.055736018,1180148.75300786,2592434.6791348,526291.073603233,1684567.63564104,2102369.5857175,541293.395766783,708548.602222813
437159.134620271,298158.249223561,882606.055736018,1146480.0951237,2592434.6791348,526291.073603233,1682078.20127301,2102369.5857175,467100.766139276,708548.602222813
437159.134620271,298158.249223561,465841.868700784,1146480.0951237,2592434.6791348,526291.073603233,1682078.20127301,2102369.5857175,460539.68195505,708548.602222813
383033.521759314,297794.58301825,465841.868700784,1146480.0951237,2592434.6791348,526291.073603233,1682078.20127301,2102369.5857175,460539.68195505,676638.372888992
239194.561745452,297794.58301825,465841.868700784,1146480.0951237,2587385.01221361,526291.073603233,1592687.93532824,2102369.5857175,450665.161314353,676638.372888992
239194.561745452,288257.633487592,448569.19820689,556155.939234832,2587385.01221361,526291.073603233,1592687.93532824,2102369.5857175,450665.161314353,676638.372888992
239194.561745452,288257.633487592,448569.19820689,542322.137395238,2587385.01221361,526291.073603233,1592687.93532824,2102369.5857175,450665.161314353,676638.372888992
239194.561745452,288257.633487592,448569.19820689,542322.137395238,1660971.6034985,526291.073603233,1592687.93532824,2102369.5857175,450665.161314353,676638.372888992
237904.541913144,288257.633487592,448569.19820689,542322.137395238,1660971.6034985,522999.609831681,594089.440890097,2102369.5857175,450665.161314353,671960.955625964
230169.336625085,288257.633487592,448569.19820689,542322.137395238,1660971.6034985,522999.609831681,590094.910899372,2102369.5857175,450665.161314353,604217.843103391
230169.336625085,288257.633487592,448569.19820689,539825.097973952,1591353.47095766,522999.609831681,590094.910899372,2099064.90201889,424965.729102688,396997.264323631
230169.336625085,288257.633487592,448569.19820689,539825.097973952,1581062.73387538,499896.949004018,590094.910899372,2099064.90201889,422697.013452324,396997.264323631
230169.336625085,288257.633487592,448569.19820689,539825.097973952,1581062.73387538,489071.720039558,590094.910899372,1126835.02841719,417286.092559937,396997.264323631
228842.788708482,288257.633487592,448569.19820689,525498.940580886,1581062.73387538,489071.720039558,590094.910899372,1126835.02841719,417286.092559937,396997.264323631
228842.788708482,264861.128316019,436215.367171744,519511.913700842,1581062.73387538,489071.720039558,590094.910899372,1126835.02841719,414865.526716005,396997.264323631
228842.788708482,264861.128316019,436215.367171744,519126.403855699,1581062.73387538,489071.720039558,590094.910899372,1126835.02841719,261125.333445111,396997.264323631
228842.788708482,229145.395800383,436215.367171744,519126.403855699,1537180.50501823,483257.243078142,590094.910899372,1126835.02841719,261125.333445111,376459.689607096
228842.788708482,228973.310261897,436215.367171744,519126.403855699,1537180.50501823,476793.805813241,590094.910899372,1126835.02841719,261125.333445111,376459.689607096
228842.788708482,214504.363828278,436215.367171744,519126.403855699,1239980.90962662,476793.805813241,590094.910899372,1126835.02841719,261125.333445111,376459.689607096
228842.788708482,214504.363828278,436215.367171744,519126.403855699,1239980.90962662,476793.805813241,590094.910899372,1118851.06133125,261125.333445111,376459.689607096
228842.788708482,213134.515271189,436215.367171744,519126.403855699,1239643.26579384,476793.805813241,590094.910899372,913800.347561245,261125.333445111,376459.689607096
228842.788708482,213134.515271189,436215.367171744,519126.403855699,1239643.26579384,476793.805813241,590094.910899372,913800.347561245,261125.333445111,375409.370117361
210861.838727295,213134.515271189,436215.367171744,519126.403855699,1239643.26579384,476793.805813241,590094.910899372,913800.347561245,261125.333445111,375008.495203853
210861.838727295,213134.515271189,436215.367171744,519126.403855699,1222229.75306189,474529.978217253,590094.910899372,913800.347561245,261125.333445111,375008.495203853
163451.891505058,212655.183694579,436062.735192676,509719.252312025,1221774.64119795,463287.486518888,580924.528811752,913800.347561245,254727.171816644,152882.468571442
163451.891505058,207392.640982165,436062.735192676,509719.252312025,1034341.73549483,463287.486518888,580924.528811752,913800.347561245,254727.171816644,152882.468571442
162704.145854312,204338.74651082,435733.0551909,509719.252312025,1034341.73549483,463287.486518888,580924.528811752,740335.300087404,254727.171816644,152882.468571442
141812.457524091,204338.74651082,342892.595161619,509719.252312025,1028618.30751842,463287.486518888,545759.179677286,740335.300087404,254727.171816644,152882.468571442
141124.089268195,204338.74651082,342892.595161619,506550.160298938,1028618.30751842,463287.486518888,545759.179677286,740335.300087404,254727.171816644,152882.468571442
140821.729449343,198465.762566193,333282.07472802,452350.603214833,977078.865829581,443765.567382317,545200.732047998,740335.300087404,254727.171816644,151485.099377018
140821.729449343,198465.762566193,333282.07472802,425831.770883169,977009.804532053,443765.567382317,497821.097420916,740335.300087404,254727.171816644,151485.099377018
140821.729449343,197196.289256074,332758.838393816,425831.770883169,966006.388995386,443765.567382317,497821.097420916,682205.940564046,236715.531075871,151485.099377018
140821.729449343,197196.289256074,332758.838393816,425831.770883169,957044.02694701,443765.567382317,497821.097420916,682205.940564046,188426.35958772,151485.099377018
140821.729449343,194533.418564641,332758.838393816,425831.770883169,957044.02694701,443561.597054996,492652.860490461,682205.940564046,181680.564571338,151485.099377018
98690.4648400389,194533.418564641,332758.838393816,425831.770883169,957044.02694701,411317.676306378,492652.860490461,682205.940564046,180392.198129528,151485.099377018
96989.4266153079,194533.418564641,320438.697284052,407863.207651564,957044.02694701,346927.666224241,492652.860490461,682205.940564046,180392.198129528,150912.079217637
92666.1631698586,194533.418564641,312828.134867225,407863.207651564,957044.02694701,346927.666224241,492652.860490461,682205.940564046,156039.141745216,150912.079217637
92666.1631698586,194533.418564641,312828.134867225,407863.207651564,957044.02694701,346927.666224241,492652.860490461,682205.940564046,156039.141745216,148672.453231632
92666.1631698586,194533.418564641,312828.134867225,407168.151372853,927934.079906192,346927.666224241,492652.860490461,682205.940564046,156039.141745216,148359.937730671
92294.9988991304,169355.222003086,312571.271270138,400317.646670892,888315.932552394,346927.666224241,492652.860490461,682205.940564046,156039.141745216,148359.937730671
92294.9988991304,169355.222003086,312504.136099328,347134.687948242,882505.648517339,346417.147910762,489808.173658963,682205.940564046,156039.141745216,148359.937730671
92294.9988991304,169355.222003086,312504.136099328,347060.921829886,882505.648517339,346417.147910762,489808.173658963,682205.940564046,128323.323473152,148359.937730671
90485.5271167831,169355.222003086,312504.136099328,347060.921829886,882505.648517339,346167.947171062,489808.173658963,682205.940564046,128323.323473152,147738.98070337
47054.0631170552,169355.222003086,312504.136099328,346211.589385585,782899.264119078,346167.947171062,489808.173658963,682205.940564046,128301.564431609,144466.233285823
47054.0631170552,169355.222003086,263426.552652401,346211.589385585,782899.264119078,331154.038243167,489808.173658963,682205.940564046,128301.564431609,144466.233285823
