a_11,a_12,a_13,a_14,a_21,a_22,a_23,a_24,a_31,a_32,a_33,a_34,a_41,a_42,a_43,a_44
0.818739566632134,0.356417121427425,0.155433308457339,0.16049383405545,0.229035749403011,0.768239822394484,0.311498235179978,0.271723128027603,0.0200655112832444,0.136989721559151,0.966232865881711,0.036079811347222,0.036107610833516,0.106961240232153,0.0034044661160402,0.917978751376014
0.926296021239491,0.254370648882733,0.0512998592149954,0.201831366994301,0.324120260278405,0.696325314999997,0.344909994608894,0.300884602492497,0.111567716171272,0.0304214648732529,0.847767051868442,0.0179165772182301,0.0385894914095144,0.0871595145937977,0.0182437967212126,0.829543076032739
0.90399607173351,0.343011278703951,0.0525403068362517,0.0354030231567812,0.593103783978657,0.559709891497869,0.29701646346174,0.245867061329889,0.00874879206885777,0.0657015179686947,0.957399001905001,0.04260448232082,0.0040261096843147,0.0716137151357132,0.0313678178273007,0.702018219306764
0.878061337977217,0.187068669831512,0.0619377965796939,0.132268692402291,0.28451616313448,0.743529753900437,0.216103792188786,0.177623888371194,0.0812064462574843,0.0707686261123632,0.897901267263698,0.0037629073813841,0.0241655213488926,0.0444948437206533,0.0246630119488536,0.743292930330616
0.454722104460778,0.10124348210246,0.192290057102845,0.202743489708186,0.214640391075586,0.86373220437579,0.11998706816153,0.234856259819145,0.0796114731896923,0.0622003741159965,0.910422829054827,0.0239986801328258,0.0474900642604439,0.0247456311768106,0.0109922693711698,0.724117634800119
0.790067852213923,0.103811576078021,0.0870533215849264,0.100451329721296,0.41981417299138,0.671947356991924,0.302570089062333,0.143448564854918,0.112489323988894,0.141741713971241,0.777334100299738,0.0166536583497889,0.0928375813962488,0.029509192595807,0.0257618131500753,0.617579623638504
0.623774082351927,0.116206153960604,0.121177784186008,0.194438017862418,0.399674669364579,0.621778570672015,0.348332438626897,0.34463001804581,0.0829314947821619,0.0531037928326815,0.835747554824599,0.0317651497454289,0.0645676084967985,0.0797247252217492,0.0151256895597172,0.69400388328408
0.813705611709844,0.150282796846237,0.128433797055918,0.15078677147712,0.400096436467352,0.71793597843505,0.176315032055264,0.270547168077794,0.101481240768467,0.140846006041807,0.886631343925641,0.0364222880176828,0.0643548146883101,0.0796676998868423,0.00978984724134677,0.826848302600525
0.829246235001375,0.0773484636827101,0.0754872573811005,0.180038302675178,0.380859684197975,0.655789979226937,0.254967358997178,0.292723198755546,0.0645963642122503,0.0791165894249465,0.908269248070808,0.0452056119207493,0.0417678131300191,0.0700684339935088,0.00423966020503242,0.930028258824075
0.812046069214476,0.181566369466599,0.127876366992278,0.0612313085507818,0.536894297879897,0.612376187268874,0.333508925736238,0.188153039757302,0.0949581356625036,0.120145111240157,0.844351335713385,0.0336384611571002,0.0829470179081865,0.0482466872668474,0.0240913246902054,0.879964381515936
0.742382500474836,0.248347369799552,0.0945273525208111,0.131851881452883,0.290313796519184,0.689125477344929,0.316805845735883,0.308489060991619,0.0405778082893709,0.0903533458500154,0.910571010103027,0.0188171379257891,0.0539972750953826,0.0284153947837701,0.024727865114726,0.748884929954677
0.731444284309794,0.298947237372436,0.0971006905277874,0.137944923965032,0.230847652671631,0.749552580356336,0.325931258629452,0.210411615744894,0.0529351820778427,0.0941152766911307,0.811870293422772,0.0121221469913886,0.0589847721129306,0.0157495150324885,0.025603360492976,0.915123199892522
0.795040927259481,0.336010275553254,0.0513883624083596,0.19559658109707,0.257252119819589,0.738122309883004,0.231195419476394,0.330510042265487,0.0206156021743379,0.110378954732648,0.956469431032652,0.0123685616476556,0.0854158326825129,0.0630637069129939,0.00809337613021359,0.576750642754706
0.722642942084513,0.0851537178171905,0.0741220541149159,0.140277775029506,0.395312596175915,0.736577534618827,0.1623240605835,0.247142380262973,0.0513758004248902,0.0971475091885197,0.920663558296051,0.0293420816095354,0.0432507263190918,0.0739242001154675,0.0148054259533051,0.702912198840904
0.836951411213702,0.057367191664045,0.0609932414186371,0.176356224159864,0.284510516575611,0.803585255565561,0.133268730819899,0.139057339214936,0.0930006625559007,0.135045360064849,0.921027991993255,0.0365382729543897,0.067699070313912,0.0741749929299305,0.0139629619225562,0.83657940069222
0.762786801431461,0.15537681590537,0.0450368623296836,0.144130144694537,0.485709596659088,0.699807100158918,0.138548359869893,0.312481956885621,0.038677145928825,0.0784798645188437,0.885458028163756,0.0376985324920287,0.0230469679525657,0.112822608256478,0.00452752995190975,0.766633776935624
0.631068401936416,0.361670958321833,0.163714982417787,0.0328829165357335,0.272470859225418,0.688044766231476,0.225870737966665,0.295491673651295,0.040384989036289,0.0809174411737052,0.961965602863573,0.0337304042878079,0.0528509671420816,0.117394026074297,0.0196818650216207,0.696792636859795
0.732659631305106,0.184625584045159,0.165985915461842,0.15186884630635,0.305061524072191,0.71524109244397,0.222272021417736,0.229812455786044,0.0837794088699241,0.0563751155673473,0.968053180602554,0.0186466424737019,0.0269040280762736,0.0808931636953469,0.00503294625380572,0.742492082687262
0.645251016582359,0.299320338650505,0.191565114678004,0.026129141490738,0.283347219728219,0.722776510708458,0.322821418261292,0.304295136238528,0.0829959794796141,0.127645222430492,0.575518429542678,0.0367473477402922,0.0375299941675459,0.0135533225421404,0.0161476111706495,0.837377195134112
0.814507272697401,0.24847724921542,0.100675089167605,0.0969749660992155,0.408277218084528,0.662992268165761,0.196100316255759,0.337104793811402,0.0719453163748138,0.0932952213965803,0.893946552923115,0.0443994770231546,0.0754061570371785,0.0585440890467729,0.0272258693265473,0.711836169874096
0.759843375319473,0.0767479723028713,0.135338746572678,0.0897528721769849,0.321707572274974,0.656805142751588,0.259363808498949,0.199311500390684,0.101702122557623,0.0868222824932019,0.833301719334651,0.0394726538517173,0.0808672823471533,0.0993026327972637,0.0148501327413056,0.90817763343308
0.70206772863606,0.201856704929759,0.0950505797704587,0.0989129799636716,0.323986611248337,0.752116192568592,0.262291576512196,0.16712192787516,0.101956379203813,0.0308819040367633,0.879191619434242,0.0136456664349371,0.0106298852741564,0.0488131162513494,0.0312473849711465,0.712255406658971
0.787857136835864,0.114496065422747,0.162519419337487,0.189596693885597,0.361350255268091,0.754910453322644,0.206841569538999,0.25517992261869,0.0646028561116426,0.116555519278966,0.901751931204462,0.0288329889230383,0.0523565418120144,0.0758335183428631,0.00386964042518743,0.829600721120112
0.903881362359951,0.212014801622665,0.0740465903417554,0.0553324808346294,0.45743367941199,0.613692667104284,0.261712396412633,0.345434401012953,0.088653345582635,0.0625256309288189,0.574988163891809,0.0290125008797524,0.0383413741672617,0.114947604611328,0.00673633674141896,0.827716366536837
0.91087364683219,0.333305808375252,0.0860139221785518,0.0772887644465987,0.328941119981104,0.744512401444193,0.285346937138492,0.274992270478579,0.085413828704281,0.0589631710452609,0.789741033820596,0.0330893266708005,0.0660224155581954,0.105847807301927,0.0178979582061722,0.916957590573
0.667033110578712,0.372960740554042,0.11379031379555,0.185888233951378,0.497365534395933,0.664090135195538,0.192552685366321,0.183899144105672,0.0795798739873713,0.0169383814369864,0.91554321705803,0.0242483432779081,0.0782207674543293,0.0735017937323295,0.00148620536882356,0.764383517003383
0.752169665937804,0.203993457933322,0.088558749552156,0.184013251162277,0.327690773558272,0.742685452106988,0.236119049398384,0.315959447924423,0.0344106286368392,0.0939717690356689,0.968571185458177,0.0370636089266579,0.0493084022995233,0.0758435055126321,0.0235668975517043,0.896170317684298
0.763812444627368,0.183052390233111,0.162359936808088,0.0974055814661667,0.394567638336343,0.742483279532581,0.218014043034757,0.262803251309486,0.0431919037299866,0.0825843441134014,0.834831019740953,0.0243080464773139,0.0108602079445565,0.0843433503407653,0.0117362733239805,0.806792756526406
0.808023812313731,0.260728239936832,0.137845276038903,0.0322878792340857,0.223072704650209,0.746249674435293,0.294719834796486,0.217147853660223,0.0458267182578945,0.0772581708459824,0.904371231043834,0.0171596717942853,0.0427080851626779,0.081608713308228,0.00986814239607636,0.842401100317248
0.825103554374858,0.409143794544853,0.029064383255461,0.0677419075856156,0.448608118781552,0.626020670491657,0.301822067032186,0.352294964317284,0.0846689938870787,0.124577597516486,0.804233834983206,0.0218375296474035,0.0853109353103873,0.0853058454466019,0.0169734709241562,0.811392927602469
