b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32
4883.46256818646,-268.407970941483,-33.2977142026047,-14.065336613341,-4.27781292307948,-1.56898086044939,-0.666162938315836,-0.682512364750313,-9.80663332398803e-09,-5.91204693003377e-09,7.52905359177114e-10,7.48750870694566e-11,-1.38275106522409e-11,-8.49603296251277e-12,1.83604862131032e-11,2.40386249113734e-11,3.63818409424569e-08,-1.22371646530129e-08,2.78204013816055e-09,1.3105251563439e-09,-2.0102001085554e-09,-1.62636345989457e-09,-3.61787563422419e-09,-1.33504716322383e-09,-2.46318869303651e-07,-2.34935935591809e-08,6.1946028482471e-09,-3.04335181895122e-10,1.18684396422414e-08,-1.06908797131533e-08,1.4138131653903e-08,-6.69512759001905e-09
-268.407970941481,767.333817819465,-33.2977142076001,-14.0653366162935,-4.27781291492376,-1.56898086246436,-0.666162939622189,-0.682512362333745,-1.30311010205123e-09,-8.449861771116e-10,1.19137862234117e-10,9.01508912528771e-12,1.05749546914416e-11,-5.47460183087719e-13,-8.73518592619014e-12,7.61499359969535e-13,-1.86987010429467e-08,7.01933237484107e-10,8.45855691610603e-10,7.68800393444739e-10,-1.32998833367649e-09,-9.2929142322013e-10,-2.19916911161506e-09,3.83614771122178e-10,-1.34367237631205e-07,1.03082243851987e-08,2.44138306750383e-09,3.79954855590787e-10,-3.57867061827051e-09,4.56045296083482e-10,-5.2151997134386e-09,-1.33219652465122e-10
-33.2977142026049,-33.2977142076001,68.4744358842762,-14.0653366168788,-4.2778129133627,-1.56898086261076,-0.666162938063505,-0.682512362026045,5.45149656851485e-10,7.07436763703454e-10,-7.13270240503853e-11,-7.20788665294926e-12,1.15807175447311e-12,1.43258543477934e-12,1.1917020815289e-12,-2.2956292444247e-12,7.58608940175669e-09,-2.68497015240915e-10,-2.61038656491741e-10,-3.1469783683038e-10,4.11657960025385e-10,1.92260550738782e-10,7.25835012981871e-10,6.20667210982447e-11,4.36115026322042e-08,-1.85021128821059e-10,-1.44076482159783e-09,-3.43575770962792e-10,1.71919458196946e-10,1.2897361521972e-09,1.51567035212945e-09,3.18664116600699e-10
-14.0653366133402,-14.0653366162935,-14.0653366168788,12.8347770704635,-4.27781291399097,-1.56898086271844,-0.666162938551282,-0.682512362196541,4.32666820588694e-10,2.99029689183679e-10,-2.05898686766101e-11,-4.93045417902332e-12,-1.26586376132244e-12,-8.78988663488814e-14,-5.54728074536207e-13,-7.76944130298423e-13,2.11997251041307e-09,4.13566001508491e-10,-2.86195176703959e-10,-9.78610777878461e-11,1.26821286072533e-10,2.49944176052962e-10,3.0294263169746e-10,-1.39791996559841e-11,2.13732960629407e-08,-1.0592817916654e-09,-6.30450506334039e-10,-8.60668644237824e-11,-7.43019990004399e-10,4.11002707418086e-10,1.63828565781061e-09,4.23824064281601e-10
-4.27781292307945,-4.27781291492378,-4.2778129133627,-4.27781291399097,16.015638017122,-1.5689808627459,-0.666162938774122,-0.682512362348716,-4.94707595163252e-10,-7.18823361659421e-10,5.85551734445709e-11,8.15134500456354e-12,-8.27950276189606e-13,-1.54908170194707e-13,-1.06733457116627e-12,1.77898378729014e-12,-3.65389095790357e-09,3.03389376161277e-10,2.32000451241628e-10,2.43630557602436e-10,-3.46884978479026e-10,-1.89099938453374e-10,-5.60046658984172e-10,-5.69276509100599e-11,-3.34870008696262e-08,-4.27789545976833e-09,1.95852401442255e-09,1.09651732568049e-09,-4.57841349471976e-10,-9.2820857304753e-10,-3.58816234686192e-09,-4.20615785311708e-10
-1.56898086044941,-1.56898086246436,-1.56898086261076,-1.56898086271844,-1.5689808627459,8.21519027732603,-0.666162938823123,-0.682512362302631,-4.79859495525689e-10,-2.28851104321841e-10,3.75001600241063e-11,1.73229314882932e-12,1.91963959228188e-12,1.37553854037218e-12,3.30693104118982e-13,1.90132308055721e-13,-3.670883622877e-09,-2.38774261742442e-10,3.64491476093333e-10,1.97347861486e-12,-2.35060651356746e-11,-3.2226621207461e-10,-8.66746620752507e-11,7.25577540217035e-11,-8.50979771604225e-09,4.90684105165815e-09,9.4074195714963e-10,-8.38871187255653e-10,7.35118428077867e-10,-1.73445484548356e-10,-1.04017093885245e-09,-7.68371855774379e-11
-0.666162938315559,-0.666162939622204,-0.666162938063506,-0.666162938551284,-0.666162938774121,-0.666162938823123,10.5366098198159,-0.682512362199136,3.62783669252713e-10,1.41878565369565e-10,-5.11968131810454e-12,-3.96926562442284e-12,-4.54418173713583e-13,5.24574761342798e-13,-3.26485415531108e-13,-8.19811298368377e-13,3.67784607972828e-09,-2.16685348645685e-09,1.76250650422555e-10,1.48817745038756e-10,-6.21671746178372e-10,1.89371987969528e-10,3.3482174444256e-10,3.62816475319172e-11,2.37516864708024e-08,3.20076037941757e-10,-3.13970881693823e-09,2.29540354949281e-10,-4.803516504867e-10,8.8817823728425e-10,1.01268046551935e-09,2.65449194035962e-10
-0.682512364750506,-0.682512362333726,-0.682512362026044,-0.682512362196539,-0.682512362348716,-0.682512362302632,-0.682512362199136,1.66975506773322,-2.09712096451188e-10,-8.40179738104482e-11,-3.52118261459854e-12,3.05728599565645e-12,1.41159731258612e-14,-1.06532419401811e-12,6.11329780891211e-13,8.6111460338228e-13,-2.05932033503579e-09,1.24807630234982e-10,7.18913221164807e-11,5.35586837491375e-11,5.10989632124479e-11,-1.21820597973016e-10,-2.93977440842897e-10,-2.70288543052293e-11,-2.01627239647166e-08,1.15668308185134e-09,4.2865530405781e-10,5.55314486309476e-11,7.03110427375239e-10,-6.68935472982506e-10,-3.61913650091957e-10,-3.14483856306336e-10
-9.80663332398799e-09,-1.30311010205123e-09,5.45149656851488e-10,4.32666820588697e-10,-4.9470759516325e-10,-4.79859495525687e-10,3.62783669252715e-10,-2.09712096451192e-10,19.1217767766089,1.38908407136886,-1.07853079358927,-0.0549931775156951,-0.00908194474991852,-0.00405354054841275,-0.0023874857099153,-0.00579063164123481,4.68407520131278e-09,-1.83881112072896e-09,5.72173703590944e-10,2.84534163891089e-10,-4.34038492204389e-10,-3.85634900822993e-10,-8.89856085050407e-10,-1.89097215747416e-10,-5.83018685111896e-08,-2.25208589290873e-09,1.96379631301155e-09,2.66009441989219e-10,2.37355036890011e-09,-1.73575686979655e-09,-4.69265652801837e-09,-6.85877787059164e-10
-5.9120469300339e-09,-8.44986177111594e-10,7.07436763703456e-10,2.99029689183681e-10,-7.18823361659422e-10,-2.28851104321842e-10,1.41878565369565e-10,-8.40179738104465e-11,1.38908407136887,9.65445403355663,-1.0785307935884,-0.0549931775145695,-0.00908194474847815,-0.00405354054697687,-0.00238748571219746,-0.00579063164328433,-5.91652710452523e-09,-4.67842312744841e-10,8.27826397249719e-10,3.17191487296035e-10,-6.34313027349758e-10,-5.28272140023128e-10,-1.02807277075889e-09,9.8907094406254e-11,-3.01669175127479e-08,-3.65215018371795e-10,2.62729362779591e-09,-1.18712671561547e-10,-5.00256381475687e-10,-7.21795755841885e-10,-2.49097600986767e-09,-2.83376085070374e-10
