p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
142102005.528595,305738643.441981,386521536.326612,359733145.85516,510040114.913788,391938763.740715,629270718.321171,795036071.003325,196971050.31327,341256063.366639
142102005.528595,273093812.668287,386521536.326612,349678902.977512,510040114.913788,391938763.740715,629246688.631269,793448025.443601,196968430.119521,341256063.366639
142045299.45698,273093812.668287,386521536.326612,349678902.977512,510040114.913788,391938763.740715,629246688.631269,793024978.283317,195698157.122318,341256063.366639
142045299.45698,272878123.84855,344653462.213258,349678902.977512,510040114.913788,391938763.740715,629246688.631269,792851785.231883,195698157.122318,341256063.366639
142045299.45698,272878123.84855,344653462.213258,349678902.977512,508366012.541412,391938763.740715,516818110.554665,758953275.375433,195691320.199893,341256063.366639
142045299.45698,272878123.84855,344653462.213258,349678902.977512,508366012.541412,391764137.471111,516546081.360922,758953275.375433,195650052.164228,336628113.020051
142045299.45698,272878123.84855,344653462.213258,349678902.977512,508366012.541412,391764137.471111,516546081.360922,756100744.357242,195650052.164228,312675834.656869
142045299.45698,272878123.84855,344653462.213258,349678902.977512,508362958.03874,391764137.471111,516480407.590546,749097338.284092,195650052.164228,312215064.943273
142045299.45698,257222270.784177,344653462.213258,349340500.762859,508362958.03874,363377000.327358,516480407.590546,749090410.757312,195304347.81079,312215064.943273
142045299.45698,257222270.784177,324445458.729229,349340500.762859,508362958.03874,363269049.868866,516480407.590546,671538163.313648,195304347.81079,311227227.108645
142045299.45698,229961806.641846,324445458.729229,349340500.762859,508362958.03874,363269049.868866,516480407.590546,671538163.313648,195304347.81079,311227227.108645
142045299.45698,206560504.808363,324445458.729229,349340500.762859,508362958.03874,349355085.186567,515746162.854039,668842392.692278,195259632.751889,289789822.16238
142045299.45698,206560504.808363,324445458.729229,349330946.169389,508362958.03874,348843578.013376,514638434.481142,668842392.692278,195259632.751889,289789822.16238
142045299.45698,206408959.123609,324445458.729229,349330946.169389,508362958.03874,348816869.913564,514604571.333645,668842392.692278,195259632.751889,289789822.16238
129078562.68101,206408959.123609,322561495.590885,349330946.169389,508362958.03874,321673455.697045,514604571.333645,668842392.692278,195259632.751889,289789822.16238
129078562.68101,206408959.123609,296792996.749497,349321014.160288,508362958.03874,321673455.697045,514604571.333645,668842392.692278,195259632.751889,288668045.586396
129078562.68101,206319789.087627,296792996.749497,349321014.160288,508362958.03874,321673455.697045,514551530.00046,668842392.692278,195259632.751889,288668045.586396
129078562.68101,206319789.087627,296792996.749497,348832201.974238,508362958.03874,321673455.697045,514551530.00046,655971457.334093,195259632.751889,288668045.586396
128920329.188217,206319789.087627,257063194.5505,348832201.974238,504242059.337709,321673455.697045,514324409.039461,655341767.793102,195259632.751889,288591767.087126
128920329.188217,205970094.545128,257063194.5505,348832201.974238,504242059.337709,320895106.718563,514324409.039461,581981339.585371,159312990.939873,288591767.087126
125047411.925521,205970094.545128,256679719.33486,348832201.974238,504242059.337709,320895106.718563,470885423.93178,581613145.37654,159312990.939873,287211284.601819
125047411.925521,205970094.545128,256679719.33486,348832201.974238,504242059.337709,320895106.718563,470885423.93178,581613145.37654,159312990.939873,286935826.105076
92049937.0762283,205970094.545128,256679719.33486,340337400.209459,504242059.337709,320711388.468188,470885423.93178,503469545.842853,159312990.939873,231331171.150524
92049937.0762283,205970094.545128,256679719.33486,340337400.209459,504242059.337709,235481691.689636,426627232.988841,503469545.842853,159312990.939873,231331171.150524
92049937.0762283,203842802.55016,256679719.33486,340337400.209459,504242059.337709,235481691.689636,426627232.988841,503469545.842853,159312990.939873,231314157.233071
91193546.6583599,203777680.421924,256679719.33486,340337400.209459,502527125.673555,235481691.689636,426627232.988841,503469545.842853,159312990.939873,231314157.233071
90892567.5291005,203777680.421924,256679719.33486,340337400.209459,499287359.015052,235481691.689636,426627232.988841,503469545.842853,159312990.939873,231314157.233071
90892567.5291005,203777680.421924,250491032.924275,339444850.266656,499287359.015052,235481691.689636,426615814.63516,503469545.842853,159310736.592306,231314157.233071
90892567.5291005,203571424.175154,250491032.924275,338864697.549795,498878168.852628,226212654.067693,426615814.63516,503469545.842853,159310736.592306,231314157.233071
90892567.5291005,203571424.175154,250481773.526876,338193528.474922,498878168.852628,226212654.067693,426603370.878504,503469545.842853,159310736.592306,231314157.233071
90885728.3361394,201379338.983767,250481773.526876,338193528.474922,498726667.893974,226212654.067693,426603370.878504,503469545.842853,159310736.592306,229677313.879717
90879746.4775701,200159357.194004,250481773.526876,324643618.674215,495809632.106256,226212654.067693,426603370.878504,501887553.652253,159062379.516664,229677313.879717
90879746.4775701,200159357.194004,250481773.526876,324643618.674215,495809632.106256,226179392.597473,426603370.878504,501887553.652253,158670773.699538,192440931.798318
90879746.4775701,200159357.194004,246322339.238916,324643618.674215,495809632.106256,225292299.626338,362016969.041535,501887553.652253,148719714.360923,192440931.798318
90779314.1898049,192752561.391193,246322339.238916,323565530.640842,495809632.106256,224717517.170478,362016969.041535,501887553.652253,146435253.314365,192440931.798318
90779314.1898049,192723286.692959,246322339.238916,323565530.640842,424054661.70332,224717245.953226,361675258.998912,501887553.652253,146435253.314365,192440931.798318
90779314.1898049,175393868.982102,246322339.238916,323565530.640842,416035840.551906,224717245.953226,361675258.998912,432298037.408654,145519672.161218,190971353.734332
90779314.1898049,175393868.982102,237381349.358621,253860378.66349,406671881.795749,224717245.953226,361675258.998912,432298037.408654,144854854.759411,190877322.267627
90779314.1898049,175393868.982102,237293547.085404,251278486.600698,355314714.772256,224717245.953226,361675258.998912,432298037.408654,144854854.759411,188661278.975737
90622365.8559728,170488376.17717,234837181.208125,251278486.600698,354667423.181229,183259040.156853,361675258.998912,432298037.408654,114247851.31953,188661278.975737
90622365.8559728,170167727.576318,233245422.057736,251278486.600698,354661488.348087,183257866.052565,361675258.998912,432298037.408654,114247851.31953,188661278.975737
90550751.1545484,169766646.788852,233245422.057736,251278486.600698,354661488.348087,183257866.052565,361675258.998912,432298037.408654,114247851.31953,188661278.975737
90550751.1545484,169766646.788852,233245422.057736,251278486.600698,352319208.978908,183257866.052565,344265574.046161,432298037.408654,114247851.31953,162297365.425351
90550016.9496841,169766646.788852,233245422.057736,251278486.600698,352319208.978908,183257866.052565,344265574.046161,432271511.744613,114247851.31953,162297365.425351
90550016.9496841,169766646.788852,233245422.057736,251278486.600698,352282292.105813,183106600.950299,344256633.919307,431756822.385332,114227743.959714,162292397.604456
90134081.6882803,169766646.788852,233245422.057736,251278486.600698,316720454.023598,183106600.950299,344239806.370397,399879641.210513,114055753.237054,162292397.604456
90134081.6882803,149468502.754481,233245422.057736,251278486.600698,316696432.356337,183106600.950299,344239806.370397,399879641.210513,114055753.237054,158725692.124643
90134081.6882803,149468502.754481,233245422.057736,251278003.895545,316696432.356337,183106600.950299,344239806.370397,398198812.284751,114055753.237054,158092221.816853
90134081.6882803,149468502.754481,232613087.213397,251278003.895545,316696432.356337,183106600.950299,344239806.370397,398198812.284751,114055753.237054,148741123.523216
90134081.6882803,149468502.754481,232613087.213397,249821988.751472,316691891.050842,183106600.950299,344239806.370397,397378008.691133,114055753.237054,148741123.523216
90133924.6781438,149468502.754481,232613087.213397,249821988.751472,316553259.463967,183106600.950299,344190007.852973,343379159.546487,114055753.237054,148741123.523216
90133924.6781438,149468502.754481,227252496.963299,249821988.751472,316553259.463967,183106600.950299,344190007.852973,343379159.546487,113778098.423068,148741123.523216
90133924.6781438,149468502.754481,227252496.963299,249821988.751472,316553259.463967,183106600.950299,344190007.852973,343379159.546487,113778098.423068,148741114.686833
90131393.4025612,136127433.645487,227252496.963299,214300243.13916,316549584.104582,183106600.950299,344190007.852973,343379159.546487,113778098.423068,148710515.648073
90131393.4025612,136123688.486427,227252496.963299,214102605.1039,316445171.61673,183106600.950299,339269693.511779,343379159.546487,113778098.423068,148710515.648073
90131393.4025612,136123688.486427,226671851.307565,214102605.1039,316445171.61673,183106600.950299,328526147.774206,343379159.546487,113778098.423068,148710515.648073
90131393.4025612,136123688.486427,226671851.307565,214102605.1039,316445171.61673,183046343.816097,328526147.774206,343379159.546487,113778098.423068,148681222.685729
90029394.1295985,136123688.486427,204884149.445979,214102605.1039,267715265.52231,183046343.816097,328526147.774206,343167878.004466,113778098.423068,148681222.685729
90029394.1295985,136123688.486427,184826867.801844,214102605.1039,267715265.52231,183046343.816097,328526147.774206,343167878.004466,113778098.423068,148681222.685729
90029394.1295985,136123688.486427,184826867.801844,214095908.211389,267715265.52231,183046343.816097,328526147.774206,343167878.004466,107686611.543446,148681222.685729
90029394.1295985,136123688.486427,184826867.801844,211419725.891452,267715265.52231,183046343.816097,327571485.498787,343167878.004466,107686611.543446,148681222.685729
90029394.1295985,135891971.628113,184826867.801844,211419725.891452,267715265.52231,183046343.816097,327571485.498787,333114762.082954,107686611.543446,148469412.527149
88265667.7549688,132957053.261338,184826867.801844,206405393.296046,267715265.52231,170366014.715099,327571485.498787,312598965.658512,106902715.794059,148469412.527149
87934300.6565484,132957053.261338,184826867.801844,206404875.500978,267715265.52231,168227769.033225,327571485.498787,301585676.374653,106902715.794059,148469412.527149
87934300.6565484,132957053.261338,184826867.801844,206404875.500978,267158971.879748,168227769.033225,327571485.498787,301585676.374653,106902715.794059,128778661.075102
87671201.0881315,132927887.107393,184826867.801844,206404875.500978,266338821.593949,168227769.033225,327571485.498787,301585676.374653,95733477.3039342,128778661.075102
83378646.0862305,132927887.107393,184826867.801844,206404875.500978,265137689.945406,168227769.033225,327481957.438245,301585676.374653,95733477.3039342,128778661.075102
83356130.568114,132927887.107393,184826867.801844,199346039.774632,265137689.945406,168227769.033225,327481957.438245,288298973.989079,95733477.3039342,128449600.82141
83356130.568114,132910038.360937,184826867.801844,196490568.359246,265137689.945406,166475307.114297,327481957.438245,288298973.989079,95515692.3064706,128162969.155469
83356130.568114,132136822.190374,184826867.801844,181558523.924827,265137689.945406,166475307.114297,327146427.320254,288298973.989079,95515692.3064706,128162969.155469
81214725.9375006,132136822.190374,184826867.801844,181558523.924827,263716786.644711,166475307.114297,327146427.320254,287854645.558787,94251796.5128629,128162969.155469
80653533.2560876,132136822.190374,184826867.801844,180820798.718284,263716786.644711,166475307.114297,308206276.054032,284901327.335067,94251796.5128629,128162969.155469
80653533.2560876,132136822.190374,184826867.801844,180820798.718284,263716786.644711,166473850.146358,308206276.054032,284901327.335067,94251796.5128629,127433262.703779
79977198.8990396,132136822.190374,184826867.801844,180820798.718284,262134178.601291,166473850.146358,308206276.054032,284901327.335067,94251796.5128629,127433262.703779
79977198.8990396,132136822.190374,184826867.801844,179660454.744361,240715633.752146,166233286.002676,308206276.054032,279530939.391939,94251796.5128629,127433262.703779
79977198.8990396,132032827.886475,184826867.801844,179660454.744361,240702960.313044,165638073.87954,308192407.605903,279530939.391939,86248975.4840776,127433262.703779
79839401.7646597,132032827.886475,184826867.801844,179660454.744361,240702960.313044,165635727.89072,308192407.605903,279530939.391939,83833329.411253,127433262.703779
79839401.7646597,118017546.810642,184826867.801844,179660454.744361,239727499.944929,164050879.493846,275721771.467645,279530939.391939,83833329.411253,127433262.703779
79839401.7646597,113379476.235676,184826867.801844,163192218.28579,223119833.892728,161484123.561189,275721771.467645,279530939.391939,83833329.411253,127433262.703779
79839401.7646597,113379476.235676,183652622.42588,163192218.28579,223119833.892728,161484123.561189,273407198.1439,273101909.030198,82191880.7801502,127433262.703779
79839401.7646597,113379476.235676,183652622.42588,162901276.58926,221371348.256977,161484123.561189,273407198.1439,273101909.030198,82191880.7801502,127406602.892997
74418706.3891259,113379476.235676,183652622.42588,162901276.58926,221371348.256977,161484123.561189,273407198.1439,273101909.030198,82191880.7801502,127406602.892997
73294527.751169,113379476.235676,171504232.738796,162859773.396968,221371348.256977,161301126.967794,269425214.783885,272585372.145819,82191880.7801502,127234719.342575
73294527.751169,103298685.656002,171504232.738796,162859773.396968,201579034.805778,161301126.967794,269212078.831864,272585372.145819,82191880.7801502,127234719.342575
73294527.751169,103298685.656002,169310146.459648,162859773.396968,201579034.805778,155630039.897826,268272561.15651,272069068.444631,82191880.7801502,127234719.342575
69126643.2058397,103298685.656002,169310146.459648,162859773.396968,201579034.805778,155630039.897826,258486729.614353,272069068.444631,82191880.7801502,126748493.31021
69126643.2058397,103212234.278438,164685206.406587,162859773.396968,201579034.805778,155630039.897826,255206125.09576,272069068.444631,82191880.7801502,126748493.31021
69087461.4178436,102585746.463021,164676827.601581,162859773.396968,201579034.805778,155630039.897826,255206125.09576,272038668.640687,82191880.7801502,126748493.31021
69029257.7805134,102585746.463021,164676827.601581,162856617.645762,201579034.805778,155627617.402397,255206125.09576,272036994.959539,79239178.5114193,126748493.31021
69029257.7805134,93414598.3084787,164676827.601581,162856617.645762,199565172.634852,147882084.169094,255206125.09576,272036994.959539,79239178.5114193,126114846.129654
69029257.7805134,93414598.3084787,164676827.601581,162855187.232601,199565172.634852,147882084.169094,235498105.380742,267595854.177594,79239178.5114193,126114846.129654
65316746.5245842,92625655.7501152,163489565.212446,162855187.232601,199565172.634852,147882084.169094,235498105.380742,260126129.047715,76231146.0008563,112285531.407925
65010157.4375042,92625655.7501152,163489565.212446,162855187.232601,199555573.275163,147882084.169094,232415406.963385,240919706.158924,76229688.6318793,112285531.407925
64933905.5932845,92625655.7501152,145526012.139014,161637581.647463,191924255.555793,147882084.169094,232325456.371236,240844653.368266,71057820.0017664,112285531.407925
63557377.9642024,88798110.4599612,145322154.908266,161637581.647463,191810331.626841,143842129.391147,232325456.371236,234727868.315387,71057820.0017664,108054147.912093
57446614.3699431,88798110.4599612,145322154.908266,155152993.21004,191810331.626841,143842129.391147,232325456.371236,234722935.093295,71057820.0017664,108031488.712826
57446614.3699431,88798082.6166668,145321740.208331,155108159.351014,191810331.626841,143842129.391147,232325456.371236,234722935.093295,71057820.0017664,108031488.712826
57260152.1960898,88798082.6166668,141151963.491272,155108159.351014,191810331.626841,136125730.455918,232250822.523476,234722935.093295,63473246.6712439,108031488.712826
57218238.0624229,88798082.6166668,141151963.491272,155108159.351014,191810331.626841,132363126.77174,232250822.523476,234715086.855058,63473246.6712439,87058676.1213256
57215144.5887364,88798082.6166668,141151963.491272,140330749.544562,191810331.626841,132363126.77174,232250822.523476,233837756.318499,63473246.6712439,87058676.1213256
53740414.2339501,88798082.6166668,141145634.140134,140330749.544562,191810331.626841,132128187.88063,221153600.134427,233837756.318499,63473246.6712439,87058676.1213256
53676057.0553618,88200954.4804841,141145634.140134,140330301.196409,191810331.626841,129166181.4722,221153600.134427,233837756.318499,63473246.6712439,85736746.8505404
51137192.7729572,88200954.4804841,140926307.334522,140323897.850811,191810331.626841,129133579.378193,221153600.134427,233837756.318499,63473246.6712439,85736746.8505404
