"","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26","b27","b28","b29","b30","b31","b32","b33","b34","b35","b36","b37","b38","b39","b40","b41","b42","b43","b44","b45","b46","b47","b48","b49","b50","b51","b52","b53","b54","b55","b56","b57","b58","b59","b60","b61","b62","b63","b64","b65","b66","b67","b68","b69","b70","b71","b72","b73","b74","b75","b76","b77","b78","b79","b80"
"$w_1$",0.423242316728388,0.415164764316822,0.411041197499768,0.404982782236754,0.403004028143784,0.401086961646651,0.400111773059202,0.387357424730402,0.505767390204533,0.505553235186722,0.503781607958891,0.498774688328454,0.497446815722095,0.495063819348199,0.494200927793991,0.484680666724447,0.39964344701284,0.380701612275968,0.382604362491141,0.388757670391246,0.393024637586099,0.397427375872557,0.400228867187102,0.412932271769599,0.598220122201349,0.405662354240134,0.408091711922824,0.413379742211376,0.415386227508694,0.416536961955274,0.416851993099573,0.415082605114187,0.425804455129823,0.42442243913423,0.419733832149005,0.409726592425532,0.406703617671578,0.402718010977608,0.401031408952325,0.382455783574369,0.372123211116559,0.32678119933438,0.325877307176371,0.326638662190526,0.32797093764997,0.32939900629404,0.330384175983827,0.330634845993851,0.409081469005633,0.338135149808966,0.337634846165216,0.337988774988409,0.338413841378418,0.338406737380491,0.338267278182501,0.332179718415808,0.401363732328383,0.399565709624979,0.399084814851104,0.397912252143637,0.399220535470603,0.399766466900173,0.400732237367439,0.402452964763464,0.421712702519064,0.416583414456951,0.417419159900787,0.415978632527665,0.415614263194851,0.413839544846171,0.413038923670301,0.402137046673092,0.399126856715165,0.323490007649273,0.325202357109579,0.330673728516836,0.333893579773188,0.336924518372939,0.338652727005348,0.345669766160917
"$w_2$",0.42323630101199,0.415164389938533,0.411040997799721,0.404981175090013,0.40300333742936,0.401086926319815,0.400111665331247,0.387358116683991,0.505767376212085,0.50555322230312,0.503781596468283,0.498774679898387,0.49744681268584,0.495063812560681,0.494200913861913,0.484680593445547,0.399627823098837,0.380697796826384,0.382604009951573,0.388850824389544,0.393029837615536,0.397427119896093,0.400229156768814,0.412935701909042,0.598218814866773,0.405658718285927,0.408091531448269,0.413372805330043,0.415385352155646,0.416536810586951,0.416852944308982,0.415082516782255,0.425802811877431,0.424422162333272,0.419732600858391,0.409728795795402,0.406703511732131,0.402721926513564,0.401031280730695,0.38245764740229,0.372121952928564,0.326777683722627,0.325876053443332,0.326627801234382,0.327969936357602,0.329400071109785,0.33038407756052,0.330634243160185,0.409076837737934,0.338129628963372,0.337634952752663,0.337960149800843,0.338412592983709,0.33840642619766,0.338266638129216,0.332179540793491,0.401364569715587,0.399568063265529,0.399082361040994,0.39791900898707,0.399220943977921,0.399762626617144,0.400733044100854,0.402461007848324,0.421712578979603,0.41658431572816,0.417419278893394,0.415978699665499,0.415614064161524,0.413838077267482,0.413038934722664,0.402140630262706,0.399109731439046,0.323489755776264,0.325202204218023,0.330657050005276,0.333892806171421,0.336925027641927,0.338652575545272,0.345670709244555
"$w_3$",0.423236188171588,0.415164374989251,0.411040995708343,0.404981170972679,0.403003334728536,0.401086921467568,0.400111725688897,0.38735813817965,0.505767376267375,0.505553222388722,0.503781596307752,0.498774680629842,0.497446812676097,0.495063812821015,0.494200913937946,0.484680595111153,0.399627574887758,0.380697796081459,0.382604014722051,0.388850830513553,0.393029844296756,0.397427093334953,0.400228937148725,0.412935959292043,0.598218845780476,0.405658698421519,0.408091533777584,0.413372807944256,0.415385360713698,0.416536810995854,0.416853004513198,0.415082520090856,0.425802782010333,0.42442216352797,0.419732596170361,0.40972878637672,0.406703504305956,0.402721914049424,0.40103136032711,0.382457733981215,0.372121947918851,0.326777667348553,0.325876055879213,0.326627801465436,0.327969934815368,0.329400057820024,0.330384075024441,0.330634352352508,0.40907670354058,0.33812963225626,0.337634956306195,0.33796015404904,0.338412585548059,0.338406431094396,0.338266684616617,0.33217953831723,0.401364601700825,0.399568064176041,0.399082361547316,0.397919016945219,0.399220948529829,0.399762627131513,0.400733093602261,0.402461110098601,0.421712578051619,0.416584323610654,0.417419278827469,0.415978704213884,0.415614061165413,0.41383807875773,0.413038951399211,0.402140632432818,0.399109523150723,0.323489711228229,0.325202213983557,0.330657059924566,0.333892801972534,0.336925031739596,0.338652655581757,0.345670776448611
