V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
196.9757597,132.7133906,56.11909484,21.68008367,5.565911245,3.064069427,3.48453515,0.551789506,7.804788788,5.481157238,2.897619424,3.592289232,3.164197516,3.050770697,3.050304214,3.15149978,364.9873692,189.8562456,66.64466439,20.69708151,7.744221456,5.081117508,4.992010396,1.540140343,377.8344143,267.5151646,128.8844521,21.14223173,10.41580562,1.772581695,3.596525923,1.30479514
183.5724163,110.3786821,59.61595999,21.18814262,4.177151851,1.497222742,2.949390977,1.93780831,6.544064279,2.707517244,2.522361807,3.44548505,3.323451549,3.039635438,3.311933362,3.105154929,422.1339216,150.8874833,83.28896146,26.38574602,6.117971252,3.601923367,2.101772636,1.824732051,559.6867459,222.4357348,116.0221734,21.87293699,14.37871492,9.788266092,3.955159774,4.025327445
186.9543996,103.1335728,61.00064076,17.95443643,11.23371944,4.227773754,1.360802111,2.317721654,4.126669611,4.962721718,4.230242292,3.384154431,2.988661123,3.333920061,3.078444803,3.075783853,417.8803552,171.6748133,88.60237274,18.3651425,7.325544277,2.822763892,3.939353203,2.052273223,507.2712952,178.6458168,111.3407269,29.1109024,6.145262048,6.431185467,6.672805689,2.267507369
192.7404687,109.0907214,61.89786225,19.48870751,8.362029517,3.99462769,3.657144555,2.803640933,3.715626088,4.466740574,4.196138806,3.256317998,3.243137266,3.094828377,3.136987228,3.086567497,404.2322832,194.0524354,88.57799791,19.7572087,6.964704914,3.546479178,0.603088797,0.822958158,393.748308,237.6532668,107.7491625,29.68799965,8.621384448,8.741314962,0.748099711,0.93645924
256.9554177,110.0193725,53.77639595,24.76476415,7.874175681,4.952009646,0.682359218,1.694448971,3.046153981,4.047643855,3.624398627,3.222808318,3.318224082,3.231226319,3.111918644,3.147592693,284.5328932,191.6089637,85.57542939,21.11497247,5.770160564,2.215856503,2.019802826,0.865491109,474.1387431,226.088688,108.3246215,31.98756221,7.699024181,7.157011841,2.367092788,1.329050582
208.8258669,148.6548152,51.61165511,22.70599964,3.835984869,5.040130812,2.022521006,2.645737665,3.738202948,3.460492688,3.964691401,3.342961757,3.323765986,3.148047363,3.241735904,3.20251481,255.1713306,195.253775,96.72650034,21.65694763,6.621286983,5.423230788,2.188068623,1.622836431,408.2636158,212.6209252,114.9989907,32.39795351,10.52581517,2.81387364,1.737375348,4.982679954
205.566563,111.9298753,58.19838858,22.36448725,6.007292902,4.873781495,1.612123904,1.499898085,0.151054349,4.681388091,3.771327767,3.427539928,3.183192731,3.346789444,2.990829605,3.101187496,244.408164,192.3043524,88.39500074,22.51240812,10.00652693,2.139319152,2.827176017,1.220068153,504.9146878,343.9744196,100.2172077,22.12174459,11.02670351,6.472578284,8.007492007,0.652980441
146.565885,128.0439389,61.51474363,20.34625589,12.78984846,3.050463655,1.885641522,1.944106388,1.389870078,4.745597292,3.611123709,3.504582455,3.084063313,3.263938931,3.357248596,3.194089533,308.6931954,166.6696886,89.2347274,22.27071102,5.81803858,4.089207031,2.670162123,1.560519456,387.8050495,320.609209,119.1836395,29.16988745,2.122831617,3.950115795,5.108009381,3.105207715
241.1687158,81.15596876,57.16166276,22.65357164,11.29319501,2.805985296,3.536265684,2.169082947,1.828715553,4.338688147,3.518665612,3.358387872,3.336095081,3.223568148,3.112856872,3.071435863,336.8851201,144.1222577,90.1936477,22.40165333,7.40959323,3.92390887,2.037221921,1.124769435,352.6427423,193.3588654,102.622257,29.69138491,0.255745658,8.91691536,1.886693228,2.085616269
128.497549,129.2795143,66.55223297,19.96994425,8.688747242,5.578869296,5.528885392,1.471107289,1.259252492,3.563801478,4.175201177,3.154846839,3.102634216,3.162708294,3.134791391,3.18854012,342.0229792,143.93401,90.09510843,24.91775843,9.960657139,4.12499684,3.281413715,0.89314339,763.5320425,249.8910848,106.5037154,27.88486522,9.415353004,3.918017946,0.456033475,4.006106301
185.0190259,145.4461212,62.30942351,17.49532849,10.59114308,1.378673797,0.679182504,2.417112231,4.610013042,0.889927443,3.625149158,3.425460452,3.143674999,3.222696658,3.17033188,3.070538279,358.1618731,171.8268192,94.35441873,22.18700108,6.987800496,2.455566456,2.26184442,1.825457419,548.4894627,280.1058105,144.4028254,27.5025407,16.70362272,5.120677472,6.685670425,2.737183149
196.1975618,104.0636315,64.32866381,19.47131883,9.763513702,5.490463805,2.95233005,2.753770355,2.109779752,3.947166315,3.665342036,3.307647581,3.23115817,3.26907884,3.36506546,3.093391003,356.0946717,165.1756827,82.34590014,22.32986416,5.455984548,2.172390955,4.274857552,1.442978752,637.1792402,237.3766926,117.646417,21.73689104,10.71696008,9.62879081,3.96428284,1.494807643
