V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
116.3788137,74.33234726,41.74083024,14.27593597,7.480269918,1.961204335,0.187560141,0.997068508,4.179270104,1.500142426,2.536418562,1.92111136,1.865092024,1.882414696,1.879829258,1.836008894,163.8531354,77.64481344,58.63396612,11.88529354,1.892678062,2.138857389,1.940497112,1.174363167,142.2007181,117.4157162,68.67313024,14.21961365,1.579699028,5.492960453,4.258316516,1.047435692
66.03301186,51.55367831,27.21322222,14.51985256,3.506477161,2.508937581,3.804251082,1.178857786,4.61319803,4.640131705,2.139171731,1.919589468,1.960747544,1.873649333,1.710980397,1.945088626,184.508448,110.089057,54.19614589,13.88308633,4.409394515,2.845129049,1.977768037,0.633478595,144.2434455,171.7456712,75.8770257,19.9722894,7.894905627,0.123795737,3.017054901,1.486045347
86.71226235,84.07816357,35.0489463,10.7557415,3.591157565,2.347063329,1.598580791,0.977641279,1.603784602,1.977820777,2.231619947,2.003567415,1.834616869,1.982499589,1.77819371,1.897614568,158.7068709,75.13628232,49.07374919,11.33490898,2.384492662,3.713702617,1.293538349,1.764462978,242.6396066,167.5092277,63.95440618,24.34488696,7.230164209,3.688816294,3.895504962,1.73615252
85.30887239,67.54679763,36.91585547,13.180304,6.10107983,2.439177756,2.800859973,1.722005798,1.214267475,2.662167733,2.100996309,1.977266389,1.811941347,1.910833455,1.975582594,1.889256569,292.1230318,104.9690309,45.70998163,17.86878704,3.634350623,4.090375189,1.079785594,1.380409547,369.1799217,160.483242,64.01870031,21.17789956,8.658978385,5.609792865,2.485973446,0.246054156
72.35171559,70.56966184,32.80168665,13.30725948,4.171364907,3.423608964,1.342895659,1.648562935,3.167110629,1.317881346,3.035265832,1.877491324,2.230309173,1.849344071,1.871826214,1.891753281,211.4655812,96.69858094,52.78898766,14.84260268,6.420851289,3.576789979,2.34825443,0.373700462,76.66221297,182.5464794,57.11607638,13.91168893,8.637086219,2.515631335,1.869159171,1.475479554
144.7143979,71.88660302,39.67504937,11.40159112,4.640175123,4.64566653,0.910190255,1.433959375,2.477144074,4.534834837,1.512597773,2.070165001,1.978425893,1.847646173,1.96989368,1.848079252,145.1770763,93.03206506,51.19116926,12.102871,3.273940313,1.625156489,1.567515004,1.15353331,243.2804429,128.4953568,64.27600003,5.093500469,5.331647928,2.552676235,0.926652449,2.097756703
66.03301186,51.55367831,27.21322222,14.51985256,3.506477161,2.508937581,3.804251082,1.178857786,4.61319803,4.640131705,2.139171731,1.919589468,1.960747544,1.873649333,1.710980397,1.945088626,184.508448,110.089057,54.19614589,13.88308633,4.409394515,2.845129049,1.977768037,0.633478595,144.2434455,171.7456712,75.8770257,19.9722894,7.894905627,0.123795737,3.017054901,1.486045347
118.8956378,79.44906437,38.8732137,12.57615415,6.714829794,4.19885872,2.270189817,0.91423586,2.045306779,4.516677702,2.330128485,2.069084345,2.021400447,2.047856536,1.814777857,1.791523686,192.8413981,111.8167278,51.36332627,9.307449428,5.639579987,3.211741908,1.283642211,0.514250934,379.1241506,133.2854253,67.11114668,19.50176763,9.329470693,0.558456977,1.039308944,0.96778957
69.63559492,76.93295693,27.34967735,10.8173667,8.491940565,3.793654086,0.24916253,1.673917647,4.382071174,3.057946073,2.237660248,2.087055192,2.031947052,1.880102835,1.850066095,1.846967615,178.0470721,110.1497783,52.83663623,14.22941356,3.305407278,0.749900901,1.69183878,1.354806463,190.8529509,161.7341899,73.40605877,8.054991996,4.716716547,3.167154055,2.849507951,1.617449628
126.3831456,65.23529452,34.31989097,13.04821639,6.426978983,2.801293028,0.393057554,0.456302762,5.471271726,4.48001811,2.529465097,1.984634042,1.959562066,1.918739034,1.826392482,1.913787711,199.3245756,118.6006354,63.66457114,11.60289932,7.05374758,2.872988156,0.931407506,0.996937113,182.7454559,174.4478116,85.32366297,25.39422035,7.946815265,3.927094928,0.652709176,0.75451527
139.0805552,72.38031474,36.94438611,11.77729555,2.439185967,5.395927368,2.655782601,0.798411672,2.310584318,2.809540291,2.058601451,1.988807326,1.929838483,2.005508288,1.97852427,1.887774892,325.198534,105.2118937,49.69846529,13.09476666,4.967403995,3.509516547,2.075918663,0.225788137,341.0142624,162.6155677,71.94652145,12.09247519,3.439319031,6.123205876,1.046433081,0.834383442
109.4812062,72.57340717,29.56527961,13.59606531,5.956054243,0.981550187,1.629283077,1.062625209,2.150133974,2.980602584,1.789363358,1.951338456,1.991323327,1.829697693,1.856786744,1.851117386,248.6893071,74.07831476,45.85777576,12.61646371,3.926703063,2.02273319,0.993169934,0.007576276,336.4892287,157.6173515,45.85070488,17.73103149,1.802494127,5.906361724,3.35092906,2.30067702
173.9199711,44.49491672,32.20935936,12.91224294,1.395432723,3.431768893,1.218799883,1.879937494,1.391357727,2.961175328,2.096412555,1.902943488,2.108607572,1.86845847,1.763794425,1.917055811,178.4519461,101.1878768,49.55193871,13.920428,3.930067896,1.408036223,1.379244638,0.645320634,245.7665181,127.5634626,64.55436913,13.37471502,3.022488005,4.519788514,2.872668514,0.991440022
120.5497654,69.03981291,32.96082691,13.98503062,6.604554464,0.681835324,3.142647353,1.742495108,2.100401332,0.244981994,2.52667509,2.20434368,1.891671743,1.92140906,1.85869188,1.803049235,219.7255676,109.8238542,59.72417225,11.61553894,6.206651987,0.88402174,2.714802288,1.420869761,363.0664585,142.515677,64.1162563,13.33698483,5.232355621,0.656612988,1.185928363,1.295348148
74.16615441,65.75828263,35.11644673,10.49187046,6.552185914,1.00916975,2.816772014,0.84187783,2.42057288,2.552199396,1.939931639,2.002753827,2.027020625,1.9683189,1.856126732,1.949266723,289.2117379,108.0971664,54.58768167,12.4230566,6.973658278,2.584395968,2.225710833,1.144618818,351.9389206,118.6682099,48.91256482,22.08102131,8.105562753,2.699491788,4.302012795,0.995798483
119.9510591,65.41034365,34.84971309,12.36405061,2.871367485,1.815036938,1.625325087,0.454416618,3.684271125,3.137920972,2.331358065,2.042381561,1.918318856,1.810885898,1.786859386,1.883885574,147.1339296,116.5980336,45.94938276,13.2845469,2.928929674,0.203455433,2.563183136,1.590488455,336.3567875,161.9460845,63.75396117,6.606551604,8.021627181,2.855533645,2.15515826,2.826497225
150.3308274,48.05244319,29.95904916,10.98428775,5.451474753,3.903829975,1.410344832,0.652865652,1.716435357,2.46101194,2.524488515,2.164101592,1.940791818,1.911424581,1.962195869,1.876820094,166.6738798,95.08251759,45.59993487,10.84542374,5.439757995,4.063574335,0.643140467,1.189468915,391.4369939,138.5578237,49.76016749,16.07275092,5.718484496,1.745900941,3.944465554,2.01331482
109.1510322,58.6721521,41.30496704,12.46196921,4.266721965,3.530878535,0.331746463,1.706673581,1.739851832,2.730638289,2.659549067,2.062177123,1.887058609,1.838102467,1.896504626,1.867663853,151.0856965,92.87585212,52.91557729,10.03412947,5.250006012,2.684674857,2.631303123,0.558587946,356.7038171,94.36913902,93.99418477,17.52820051,10.54807231,3.9012329,2.933531763,2.80298565
127.6525712,51.94222517,35.73629582,12.83469005,3.355534919,3.623441626,0.624503969,1.726961863,1.272377478,2.204843992,1.622197382,1.84641562,1.961515223,1.917482389,1.952292611,1.935183453,187.4634691,137.5255653,57.54529537,13.26690832,4.521914078,1.719967342,0.315372322,0.001016322,224.9776128,143.4269926,56.18463195,13.8016645,5.62204531,2.252356059,1.701357104,1.386003394
96.47678408,76.28228285,37.31246974,14.38682281,4.528268819,0.225491996,0.92409463,0.214435571,4.942896734,3.072759906,1.990592906,2.043911174,1.924202219,1.928565723,1.799123441,1.857920493,171.4152072,111.5587477,50.92897295,14.98887154,5.596920152,3.584642672,2.09390414,1.489130318,24.68167723,119.8654941,58.3696825,16.60571808,8.532247048,2.213377624,3.33027753,1.164501311
