V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80
53.3181490193013,43.0615359746983,15.6938459676609,5.24095162388545,2.12605738251865,1.27605923897128,0.134716905826838,0.00681433275302608,1.59723675424648,0.771637456582285,1.57637377894994,0.457226835917271,0.581391512923329,0.904061313189535,0.922718050702748,1.37876711428942,117.491902545683,61.9302125910549,12.9327005365002,5.92119288909811,1.70757702083109,0.0152354586874774,0.407126989697011,0.272220776922072,10.7536377872845,117.325928683898,9.71867141085916,2.05660302250668,1.69601510814875,0.00595461042351859,0.0696485427716553,1.22845222842331,0.149943403085803,1.61881140382623,0.00155280848777674,2.14342798818229,1.19424970249999,0.823366502085454,1.19594609021004,0.713268473900327,14.4206056789775,34.4515285560128,15.7532921925688,1.982349894631,0.476076495936183,0.271810419912735,0.0658753169859638,0.242526026892631,94.9816929192672,15.2449983038274,13.6860540094394,3.83774074904205,1.56721493794557,0.223484088407592,0.0126998217617894,0.00162371045189233,0.0882012394587129,0.726291387494363,0.389332987283575,0.0793587116965948,0.933138018174374,0.567075262633395,0.121437537288219,0.0732687688895911,2.96842411115567,0.307576422852005,1.9209199936287,0.000721903307509168,0.250059695313904,0.587810497885432,0.341398509342727,0.043676385302427,87.3877662052515,20.7778592787201,17.0072187431782,4.25744811423187,0.293114213475519,0.899277986981501,0.88685254240545,0.0637845455622678
41.2484405877098,27.7222242792395,16.361850648413,4.95965387544284,3.88672936356239,0.801529894776313,0.0527349025552152,0.00353339521641564,0.424417712465241,0.72481254652216,1.05901725173307,1.27807351787522,1.18317240763177,0.746489449499847,0.883358855870598,1.39160272332531,160.435482812178,33.1541398678425,16.6394087367778,6.31645074957806,0.918675295624911,0.0215723017552496,0.600858705219358,0.194557876700923,12.6755945407037,133.399674155928,27.5559033234984,2.75411219969189,3.19190662981354,0.0838426099724055,0.025331227518267,1.17021041966096,0.153432031906669,1.48481976441593,0.0010199236438617,1.13726243991382,0.160441643066236,1.061814933625,1.25726924509084,0.691603589548408,7.47182820026086,59.1266391621127,18.0459383799925,3.03322510610145,0.297615674113817,0.555027494236113,0.078840594050606,0.306023122053081,126.271238856658,10.4614100477255,10.0533324253814,5.36520374188032,0.883274980783739,0.159113597575759,0.00423518076816078,0.00239751081962153,0.00615193573845007,0.553251475814653,0.28899325313022,0.0985959152521142,1.46429635585602,0.435788334840117,0.0555747902957743,0.0614600520547148,4.55820281943132,0.559154512579306,2.56453706409034,0.00112284285094677,0.103394990346198,0.708683677370785,0.409726974238765,0.0611011195723924,42.390872651583,14.9991470632773,7.78302113109734,1.56232222302688,0.412600208892869,0.683440502365969,0.782746425570819,0.0647322870265133
32.3574997308841,28.416012474699,19.5517473800866,5.71812043475898,2.77306187192611,1.02923412245163,0.11987728028453,0.00549933225632574,1.00708214181635,1.06318944826092,1.17803595457635,0.538080997530794,1.1576862284411,0.96081281432661,0.901274347152288,1.40237998572308,129.682879164373,31.1606733432994,5.99856990962978,3.48969230019026,1.06532226148935,0.0143064807399387,0.905034227294961,0.409405056597956,3.73956346484824,106.478067188684,33.8971976671087,0.494322831242957,1.49706602649826,0.0751578126819119,0.110088066808029,1.32297127599571,0.806227872964952,0.421125848036646,0.00541737361469147,1.82462456263458,0.475635362331996,0.800484530319863,1.20971548535149,0.713565216704338,21.698641352229,53.9576091852867,20.8526040984495,2.42330247448618,1.0766567874296,0.504391136920147,0.0624984768130953,0.245731117085511,121.5434227081,17.0643305390042,0.00846406530389048,3.20120712481853,1.27731085051432,0.462540477362679,0.00801021785570761,0.000538775020276587,0.0509179686336343,1.22239669842258,0.340876672268641,0.291196718071372,0.75010996005786,0.523538697177923,0.0206717379223614,0.0267504517833398,2.68006517528207,1.28167360276555,2.52137923478792,0.00972728397185118,0.455187018449604,0.524464972137553,0.490456972487444,0.023257392024899,58.0219441030933,25.9988992952913,16.9620160012018,6.28244744510111,0.482696678859409,0.607162843654615,0.554387676469728,0.0408280015518247
43.4435851570882,58.23698315294,17.5638078778048,5.93896268940127,1.9365840482688,0.393147068953212,0.079327675423659,0.00755821817276925,1.24513996066203,0.982460014389777,1.47014885771936,1.26521649871868,1.24255126938719,0.938270300878482,0.77832524849832,1.7806439579539,274.079736446002,53.3934358148896,14.3402964740342,5.63998649152556,1.70630932029115,0.0108310314319616,1.07440002612382,0.174113740501666,14.050990325993,96.87446916986,37.3401235674071,1.55579868130892,0.802269033242872,0.0492742901490031,0.0347301357473849,1.14478538332022,0.664336448321972,1.72692604442195,0.00623247963883091,0.584696309850757,0.692464385355889,0.823678829534529,1.26248601507698,0.16223582997865,9.90077096041137,28.2754039861862,12.0795803417949,2.8180947269951,0.865337740033314,0.238505646821164,0.0120109658579988,0.0206502275742212,188.497293178436,30.2934240433898,6.92437270457226,7.64485070093359,0.410783778768313,0.236907302427972,0.0113303838625945,0.00149948869920842,0.0887287592022967,0.616483308269595,0.581535992533111,0.281892817904484,0.252029475617417,0.709643272962799,0.0495643366429664,0.0682890087129777,4.94498105783036,1.29307480276933,0.924638605611471,0.00181252876012286,0.614480108105273,0.28165677348334,0.280701651723807,0.0121972249481599,23.3270759296804,13.0914765882863,1.64168990626775,1.50125030808836,0.719745428066758,0.872966077028642,0.328091860873825,0.15503176341447
58.4602101194461,42.5601758029905,15.324415520205,9.09642776128802,3.95819507090956,1.05436499559077,0.11398193922042,0.00207328486533339,0.526317080564641,0.845439024394229,1.04920969081114,0.668999422472682,1.60190346468081,0.718020930619326,0.600670171121077,1.10871138985457,156.81114106631,32.6254926312891,23.1001401480454,5.0576362035329,0.125404831950404,0.0169045734155463,0.264829501944782,0.236633450016648,7.62608786592704,70.2873375541147,26.7247899206099,2.55632349383719,2.32079996822109,0.0357235221274138,0.076063146383415,1.61174329774771,0.26225900700226,0.200183854311202,0.00668146932088768,2.14147862575504,0.312160133658838,0.854839580182157,0.877815681698129,0.977608637027394,19.7404369213059,26.6217407950145,6.06752646326105,1.76477336943832,1.27144128957575,0.820274971798721,0.012873376304045,0.171284072728258,44.5318521863866,29.6306667889274,10.7425982039761,0.114224045989496,0.372771480883626,0.383634830909541,0.00551126783490236,0.00110354482059442,0.087705266531944,0.430510468402213,0.114893815850655,0.152515999160013,1.18110661419281,0.5760109965748,0.057593865661734,0.172553320506762,3.69779977811077,0.627779410948682,3.34645510721141,0.00499426818384547,0.218214992212158,0.666937054308482,1.25096321770824,0.0314376930787665,57.3905391720269,23.3262464715146,12.6207134990989,6.84902714549745,0.805196728239588,0.6641980140095,0.882011073096853,0.0994770413617595
38.614757765223,53.0505419948099,7.55877692508442,7.43725683915393,3.41984149222403,0.736674888829607,0.0659279352420899,0.01264761146688,1.72535537421466,0.410412592062843,0.385490824463709,0.500758033416031,0.523975526949849,0.483000279007877,0.426596778003364,1.50309247991106,120.846738002344,51.601395310836,11.6593309110823,7.25392139965216,1.10273521639706,0.0134199760843888,0.461762328797845,0.265069010272378,9.50053685013751,20.6345899947545,39.5309698154644,0.621975954037255,1.4611839835627,0.0793744174808626,0.137751347235767,0.832099960897739,0.978738560378442,0.597622589635549,0.0080607534708238,1.79036996397571,0.857702273850916,0.976318411670237,1.70827953764493,0.522923673846511,10.7172597579386,24.1649288435707,26.2286078259873,2.56594013173134,0.622408544779987,0.121478580270699,0.0595184617746267,0.117846288838931,80.8731262568436,27.5132293039398,16.8052931826294,5.89810120534553,1.7763043805033,0.377771878003964,0.0140411116272753,0.000548225043395083,0.0214523504774768,1.25234912604563,0.435650399512198,0.104734097375106,1.58067806455568,0.862009727984417,0.094729260357939,0.088766042693482,3.71678645842176,0.939681615110026,5.719807056961,0.0014963792245894,0.246602522207013,0.558594073502758,0.835801344242309,0.041179014793258,32.2074801363051,39.4119100307195,7.02191972516071,11.0227212181394,0.546451953910497,0.504235231198276,0.766708837338949,0.144787868628663
77.1722844802536,64.3659737253043,22.7003382624446,4.11772042031033,0.679166041696198,0.537965933668406,0.136302899790989,0.00832629724435866,0.442666006886762,1.31328710170679,1.69044580355895,1.27094521810131,0.874123484749932,0.789586110046239,0.594048658091023,1.61289206163676,86.2751468381815,44.0166995657744,21.6778914896077,0.747189100159409,1.35115320260527,0.0182624526017463,1.39065966275548,0.264143736560791,9.40881525774426,52.6827922083451,18.5373235549797,1.88079541773922,2.70465165706436,0.0256343636816037,0.120613108666742,1.48324542382846,1.06729327581523,1.29700721938762,0.0113290292002927,0.960636362306821,0.700981203870283,0.981304460744255,1.43213030409317,0.485860322482816,18.2837977613775,57.4371517634262,23.1968075179428,3.19436560448051,0.872971471767805,0.449077804798824,0.0646087522593066,0.0850863369786923,55.301711087825,23.1124454688624,14.1081519254522,4.46853471202419,0.51092543203917,0.604767739381547,0.0139009232020486,9.02073713828648e-05,0.064166818971007,0.710706022568546,0.0711987972562351,0.0870842536847989,0.978077874659151,0.509215734669623,0.109817807839365,0.0694284181814315,1.61742276333973,1.56443762268348,2.95283205734571,0.00199451821468237,0.192508333096784,0.692630377335333,0.248821601608273,0.0519559165419583,64.0729830414925,44.1668303392894,12.3439698598003,7.52147218835056,0.642525940694524,1.13465114743405,0.522961489034424,0.0335669840300366
64.6702658418325,46.2898774974155,18.2169319929798,3.45119208126038,5.30311303293142,1.20648329783209,0.0412076925839619,0.00990315734007801,0.299688784762053,1.02465759620397,1.00685176053827,1.20919874730375,1.11737804445324,1.66808783791813,0.693993543954059,1.09516476985302,134.635289375652,61.6580755444264,19.3010112427607,2.75612164623538,0.0151947608413002,0.00153749107027309,0.887977746652237,0.322042578620373,11.5652696844467,79.060498840141,13.6763839753903,1.90386651262084,3.45978590543852,0.0428844398796188,0.159622230805912,1.03817862849361,0.296996097772134,0.90915781014608,0.00768488645514999,1.34044006381327,0.807946416668375,0.714684396788726,1.09246814131991,0.994635679001068,4.34304887828873,31.5139980948589,21.1097109827452,3.15546441267167,1.49643867027546,0.67000656368057,0.0471894170785715,0.0122089543304351,237.769599651904,2.24300908253385,11.4417178351535,2.16494451135843,0.995927717044848,0.00405205911134507,0.0136447698581606,0.00109010982411209,0.0769251933015633,0.379173528709429,0.448097946933311,0.133129685473344,0.831916715009278,0.160480224761003,0.105764268300072,0.0716285118839665,4.61827498706077,0.803462103993285,2.41927439239049,0.00233152531918143,0.0809619155889877,0.649537608716678,0.853022035557586,0.0890802097797803,45.341121844069,26.9643352250083,6.53558387524281,6.71917128258704,0.574575338590381,0.90855280009,0.0884074926738754,0.145649805373574
27.0503356261492,38.0781083463422,26.8410509182934,5.95459414481668,1.39021978394192,1.54258716035127,0.000761023645311117,0.00918034233719817,1.20575684846336,0.758625681428015,0.421742354055685,1.26592775399883,1.03031045542157,1.52633645150412,1.03795919761093,0.915272524651887,85.4272073739997,58.6788356930864,16.9095856156543,4.79165050375669,1.37619789249116,0.0127467623098058,0.737901953476248,0.184083083037848,10.6281215360548,146.792264592951,5.95022890988194,2.17535438871229,1.29473599894717,0.0653442270473859,0.160579304740486,1.40456896837641,0.821093986172299,1.25880893926421,0.00439051363912679,1.46983156349156,0.492933359953532,0.326068172571138,1.00057630239226,1.20468184428394,10.4013752293815,40.4879286712521,25.783599947488,2.31390269523057,0.757016198162544,0.843767534160723,0.0441609105740415,0.25666640774151,123.958132877364,16.2308403060049,13.3073255271665,1.59180352345511,0.901469917154308,0.371078523215236,0.0153275056907238,2.40109278242461e-06,0.0716788479223831,1.05177435965685,0.244801157253853,0.308859015700081,0.662581206291817,0.109383502345817,0.0795041248104055,0.0802043515289413,3.96642681821319,0.393659223746898,3.94825048788855,0.00648278518675196,0.284702353216306,0.827050208691719,0.736529820373502,0.0225503461887885,118.780687216324,20.6041659979422,19.5990621600722,0.177088158241484,0.134056886266596,1.33440154139126,0.772524847483678,0.165476866705627
68.0953795586189,32.2528413053843,8.48802192235215,10.4267966067392,2.12223867784249,0.499391821034839,0.0538659596542764,0.00829552893573401,0.142463741972873,1.05132082806716,1.28757870460389,1.40371773406142,1.12279572941049,0.905607635859941,0.594321481216787,1.74148502318435,94.1504531767584,24.1918556789914,13.9960450010258,3.57758558760418,1.49117121703886,0.0111964606113877,0.0936813133908624,0.582447977288734,8.3198248297797,131.584207116699,41.8714041526608,0.388945124155923,4.49970904742803,0.0167112062782706,0.00470216835404522,1.79649906189365,0.446683363055159,1.81241648305472,0.00627341771385956,0.222416896802608,1.00225638419,0.781010491991619,1.66233364081721,0.519896044317918,22.8283949115846,29.1160645680435,34.8351299625539,1.31474167378203,0.464147615703815,0.522361893187729,0.0185502626234521,0.175511656474252,5.91884740683972,24.4049624056355,12.6867292927235,3.79499347741378,1.28004039407392,0.179326363109362,0.0134033563561233,0.00144762803425089,0.0632686991944704,0.896446395482318,0.547246351408265,0.258877619940164,0.177152564161215,0.567974966848372,0.042011494609678,0.074084471698669,2.52815170841558,0.633232604997633,1.30070323610721,0.00336991513244699,0.372692172314083,0.453015285084169,0.783099712130163,0.0207655802439676,47.5679574105638,13.3890650572592,10.3821719552715,4.09891560049955,0.83350684353624,0.290152008123728,0.837671949962318,0.0585331351736304
