"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"16",-3.25971951344218e-12,4.46986466740085e-11,-4.10106865316256e-11,2.11877309107488e-11,-1.06056754037429e-10,3.29287211934808e-11,-7.23341824663753e-11,3.04203067419035e-10,-0.0132402285610279,-0.018633556037666,-0.0645125304767583,-0.271738260495785,-0.282492397985783,-0.34577728296913,-0.263302041484127,1,9.74587770434e-12,2.75238596855136e-11,-3.73449207230737e-11,-4.76453194025567e-11,3.51261043610223e-11,1.37761849712873e-11,4.30329480880795e-11,5.43619165650099e-11,2.28855605964547e-11,-1.56764863340678e-10,2.70967075799935e-11,-5.16698784442983e-11,1.9754642812731e-10,2.39225501719284e-10,3.13714947724217e-11,-6.47236159112179e-11
"17",2.78232670997058e-12,-1.9788604588684e-10,-6.74930108123679e-11,2.44445213411764e-10,-2.52290577251164e-10,-2.51037361243566e-10,5.17207910220922e-11,1.78060047819332e-10,-1.05271003025359e-11,-8.11215743516622e-11,2.45649904004068e-11,6.89003200784537e-12,-7.95271547700324e-12,-1.18589312388501e-11,1.78263899516923e-12,9.7458777043401e-12,1,-0.208356419923411,-0.0653709491851366,-0.0489079771762637,-0.00961016972405332,-0.00429997471448065,-0.00152404439495056,-0.00229011694216296,-5.2246742654395e-11,2.24868826064433e-10,-5.34457945169439e-11,-1.70781805650097e-11,5.09046435372915e-10,-1.69777273795692e-10,-7.25609579221352e-11,-1.57318594593273e-09
"18",-1.82391790019019e-10,1.15386817511111e-09,-3.64727814630375e-10,-6.80631747565337e-10,1.53416043778223e-09,-7.31051600997235e-11,-7.08263074403697e-11,-3.87469581255253e-10,9.0237076807941e-11,5.32083667324658e-10,-3.80575449143719e-10,6.28740312049582e-11,6.36683951144675e-12,-3.85070491865104e-11,1.01054093210368e-11,2.75238596855125e-11,-0.20835641992341,1,-0.202936466266324,-0.151829096259824,-0.0298336473179952,-0.0133487693347254,-0.00473121873151283,-0.00710940024578072,4.95357561849719e-10,-4.66239719251901e-10,-4.8368563573852e-10,7.61146328348165e-10,-4.64224806952765e-10,-1.8905522469468e-10,-2.07843133264691e-10,1.57842342336016e-09
"19",2.36918588394069e-13,-6.00694967287012e-11,5.26184962176123e-11,-7.8080112953856e-12,-2.72917263161286e-10,4.34496751002406e-10,1.22274839262703e-10,-1.52345743538165e-10,-3.11261743723384e-11,-9.83929146855727e-11,1.23173650584653e-10,-2.75453395844e-11,9.06601800981373e-11,-1.39025425065722e-11,4.89315716140951e-13,-3.73449207230736e-11,-0.0653709491851368,-0.202936466266324,1,-0.505626463230275,-0.0993530374095543,-0.0444545275141087,-0.0157560637448132,-0.0236759672275141,-2.37268831205145e-10,-4.10034345404821e-10,-9.30386778734616e-10,1.5220605404121e-09,-8.32324457827437e-10,-4.26726286784651e-10,-5.27789724424592e-10,3.95240573022458e-09
"20",9.04889669089902e-12,3.20790982133843e-11,-1.27784000420354e-10,-1.02234664794507e-10,-2.53583240781276e-11,6.23990301544351e-10,3.36877264378157e-10,-2.02261567814441e-10,3.89130969479514e-11,1.11232066388899e-11,2.91276843136051e-11,-8.62116839961063e-11,-6.58397591922845e-11,1.18975849332078e-10,2.56587599691217e-11,-4.76453194025568e-11,-0.0489079771762629,-0.151829096259824,-0.505626463230275,1,-0.249034140043732,-0.111427847329406,-0.0394934897855417,-0.0593451872449916,5.88597425063855e-11,2.51437270642388e-10,1.77384019394069e-09,-2.97732375652514e-09,1.83850220172619e-09,1.71835586790439e-09,1.33129256997902e-09,-3.62587585370437e-09
"21",3.19297794529592e-10,-1.7740425043145e-09,7.30499909439755e-10,1.19900936822784e-09,-1.9886502352687e-09,-1.13919548120039e-09,-1.31312194962051e-09,1.30990387301979e-09,-6.15146310350706e-11,-5.87884328562428e-10,2.06640943859459e-10,1.32104100275136e-11,4.75678425943204e-12,-3.02757050120193e-11,-1.09344070404417e-10,3.51261043610218e-11,-0.00961016972405367,-0.0298336473179951,-0.0993530374095543,-0.249034140043732,1,-0.123848846730193,-0.043895878822363,-0.0659604684661181,-3.56512989367567e-10,1.27566889719457e-09,-4.72184936749583e-10,3.7651626095047e-10,-1.49757203588252e-09,-2.10586618047027e-09,-1.3818399610335e-09,-1.95708094944028e-09
"22",-2.95660058984333e-10,1.83679472244045e-09,-3.70518942304261e-10,-6.77002140747515e-10,2.33220983388709e-09,-2.06022093212205e-09,2.78429092112925e-10,-2.58484097321296e-10,6.27537503849505e-11,7.07153452811379e-10,-4.57084168292041e-10,5.18770990621123e-11,1.54652483645781e-11,-2.20640870992627e-11,9.38650391807422e-12,1.37761849712895e-11,-0.00429997471448153,-0.0133487693347252,-0.0444545275141087,-0.111427847329406,-0.123848846730193,1,-0.0699918906807101,-0.105173836017843,6.77205208538832e-10,-5.38794442116003e-10,-1.23127937300249e-10,1.27405389465821e-09,6.52478035029852e-10,1.44158934911661e-09,1.04004746313983e-09,-5.65740233117326e-09
"23",-1.57388945791685e-11,-1.06378493136036e-09,2.69610000897067e-10,2.84866586660154e-10,2.08007577883285e-10,-1.15350990691316e-09,1.71743713586831e-10,3.00488400192772e-10,3.47642047330987e-11,1.22798698953289e-10,-2.49084179280289e-10,3.98617959532508e-11,-1.24145329206301e-10,9.916098108627e-12,1.58693497461567e-11,4.30329480880801e-11,-0.00152404439495048,-0.00473121873151284,-0.0157560637448132,-0.0394934897855417,-0.043895878822363,-0.0699918906807101,1,-0.101100169207752,3.95856310706137e-10,1.09566171926015e-09,1.46490520889353e-09,-1.99704952902261e-09,3.65546328627058e-10,-2.48692190088727e-09,1.58712905029807e-10,-5.79779914356259e-09
"24",9.08305675032909e-12,-6.15917999583544e-11,-1.42916620582734e-11,-2.04805535002121e-10,-2.04411887137363e-10,4.64752467105521e-10,1.94785266375779e-10,5.76702761186989e-10,1.13638840858726e-10,1.60915852802364e-10,-3.96696662106549e-10,1.31020143050219e-10,2.46521774729529e-11,7.07044330583299e-12,5.39770481424695e-12,5.43619165650099e-11,-0.00229011694216265,-0.00710940024578073,-0.0236759672275141,-0.0593451872449917,-0.0659604684661181,-0.105173836017843,-0.101100169207752,1,-3.19761316301847e-11,-4.10641027809763e-10,-7.83742095935591e-10,8.19446493333017e-10,2.89652625532418e-10,2.1070819639311e-10,-8.53379296118721e-11,2.60134213432784e-09
"25",-3.10721591869605e-11,1.79573347750523e-10,-1.34419425564452e-10,-1.04841570317261e-10,-1.73546217981051e-10,8.18027915355318e-10,4.18586731110915e-10,-2.75378267601851e-10,2.19876046337119e-11,1.37231110633788e-11,-2.02923155819507e-11,-8.12230855286179e-11,4.8815170795323e-11,1.30931751698054e-11,1.922413448836e-11,2.28855605964546e-11,-5.22467426543956e-11,4.95357561849723e-10,-2.3726883120514e-10,5.88597425063839e-11,-3.5651298936757e-10,6.77205208538817e-10,3.9585631070611e-10,-3.19761316301801e-11,1,-0.228161579633036,-0.0804475844019137,-0.0429337193315503,-0.00848619234192546,-0.00405323771427453,-0.00151084214943675,-0.00361270174673943
"26",-4.84127423966243e-10,2.51864670730939e-09,-1.04808879657884e-09,-2.21335862165038e-09,1.85655490521885e-09,-7.28153001025316e-10,-1.18986690859626e-09,4.7535087480637e-09,-3.3202177809536e-12,6.86756015304088e-10,-2.23309838967378e-10,3.09404917378527e-10,-6.58154865017288e-11,-5.48962416063934e-11,-3.94666765439387e-12,-1.56764863340677e-10,2.24868826064433e-10,-4.66239719251904e-10,-4.10034345404824e-10,2.51437270642389e-10,1.27566889719457e-09,-5.38794442115998e-10,1.09566171926015e-09,-4.10641027809766e-10,-0.228161579633037,1,-0.268704354003862,-0.143403643555571,-0.0283448709011522,-0.0135382971874398,-0.00504638261933406,-0.0120668498687389
"27",-1.36002015144657e-10,1.24132632329529e-09,-8.43451163491994e-11,-2.43633468824667e-11,-9.44794242196509e-10,2.8178550027079e-09,8.9043547137237e-11,-2.49429471021048e-09,2.32885932335327e-11,-2.39419322377219e-10,1.43047044972829e-11,-6.02100024723112e-12,2.4882201467423e-10,3.61773673180214e-11,-1.1107776875988e-10,2.70967075799939e-11,-5.34457945169411e-11,-4.83685635738519e-10,-9.30386778734612e-10,1.77384019394069e-09,-4.72184936749588e-10,-1.23127937300251e-10,1.46490520889353e-09,-7.83742095935591e-10,-0.0804475844019128,-0.268704354003862,1,-0.440590587742014,-0.0870862399042167,-0.0415947874696684,-0.0155044187407691,-0.0370739584954706
"28",2.47885225282086e-10,-1.69550526424139e-09,4.63071799671283e-10,6.9292137369779e-10,-1.23879805798266e-10,-1.50002361876454e-09,1.78240312162393e-10,3.37483627504272e-10,3.3840404706322e-11,2.44327694760827e-10,4.17879119959286e-11,-2.23023335994178e-10,-2.65350756712171e-10,1.37430282237266e-10,8.55934259260879e-11,-5.16698784442991e-11,-1.70781805650224e-11,7.61146328348169e-10,1.5220605404121e-09,-2.97732375652514e-09,3.76516260950477e-10,1.27405389465821e-09,-1.9970495290226e-09,8.19446493333019e-10,-0.0429337193315501,-0.143403643555571,-0.440590587742014,1,-0.241044909742426,-0.115129705490692,-0.0429144910637574,-0.102616553121287
"29",2.0254352302285e-10,-1.28449621756234e-09,2.18773222629673e-10,5.88969841791395e-10,2.76511607448684e-10,-1.67088513448514e-09,1.97993552317146e-10,2.56677986121955e-10,1.60493471813282e-11,2.23059439007287e-10,-3.21343807038535e-10,2.08661543184124e-10,-1.37262554800807e-10,-2.24752235170165e-10,8.64506892628965e-11,1.97546428127312e-10,5.09046435372917e-10,-4.64224806952765e-10,-8.32324457827438e-10,1.83850220172619e-09,-1.49757203588252e-09,6.52478035029854e-10,3.6554632862706e-10,2.89652625532417e-10,-0.00848619234192453,-0.0283448709011523,-0.0870862399042169,-0.241044909742426,1,-0.1261251110437,-0.0470130184309459,-0.112416894038885
"30",1.70817618160216e-10,-1.34100422623115e-09,3.16402411421492e-10,7.89002765672773e-10,6.70813200088677e-11,-1.63807194650319e-09,3.03014829011876e-10,-1.83793980257243e-10,4.34683543162393e-11,3.91212775027567e-10,-4.47952825038637e-10,2.63856783453295e-10,-1.52862612434366e-10,-2.15691848282555e-10,-1.44408806528977e-10,2.39225501719285e-10,-1.69777273795693e-10,-1.89055224694679e-10,-4.2672628678465e-10,1.71835586790439e-09,-2.10586618047027e-09,1.44158934911661e-09,-2.48692190088727e-09,2.10708196393111e-10,-0.00405323771427501,-0.0135382971874398,-0.0415947874696686,-0.115129705490692,-0.1261251110437,1,-0.0695544837330779,-0.166317755964375
"31",-2.08521008266796e-10,1.23033115619061e-09,-2.71894679904332e-10,-5.64546648670185e-10,-2.3133259870206e-10,1.77014201920574e-09,-1.09228271343067e-10,-2.35682831286309e-10,1.1547622014956e-10,3.94593305037418e-10,-3.80918417421829e-10,1.11756916211325e-10,7.89499954303328e-11,4.46043119108389e-11,-1.33254114561873e-10,3.13714947724213e-11,-7.25609579221362e-11,-2.07843133264689e-10,-5.27789724424593e-10,1.33129256997902e-09,-1.3818399610335e-09,1.04004746313982e-09,1.58712905029802e-10,-8.53379296118672e-11,-0.00151084214943645,-0.00504638261933421,-0.0155044187407693,-0.0429144910637573,-0.047013018430946,-0.0695544837330781,1,-0.149711197213887
"32",6.93178554326828e-10,-4.25646105880556e-09,1.11332497971499e-09,1.0163570935029e-09,1.21447006550917e-09,-5.65511002922458e-09,5.76764870305626e-10,1.763723421246e-09,-8.06090105347093e-11,-1.63505542546672e-09,3.88711570015573e-10,-1.57081247004114e-10,7.11755835498166e-11,7.46407911739282e-11,2.22818420998892e-11,-6.4723615911219e-11,-1.57318594593274e-09,1.57842342336017e-09,3.95240573022458e-09,-3.62587585370437e-09,-1.95708094944028e-09,-5.65740233117326e-09,-5.79779914356259e-09,2.60134213432784e-09,-0.00361270174674078,-0.0120668498687386,-0.0370739584954712,-0.102616553121287,-0.112416894038885,-0.166317755964375,-0.149711197213888,1
