V1,V2,V3,V4,V5,V6
152.17052658895,50.8752014585715,0.156012182697903,11.3640552946062,0.290474636311606,1759.02306951679
151.993364954478,49.9039421092142,0.18395924902044,11.0258110979305,0.287977790514739,1903.71243666594
151.790074713587,51.668306621226,0.188944328959709,11.7126082248184,0.292754921763664,1877.40309269648
151.579274604908,52.6808911605531,0.127328425753188,13.2051301591907,0.299135769875188,1740.8230030327
151.443076055239,53.5827280507122,0.141510812924717,12.795831477355,0.298014564748378,1874.68893439723
151.290360087313,54.6696573679055,0.143841995716257,12.6761882193316,0.298752375604612,1971.28055471805
151.135043534956,55.9816446029217,0.153852261448045,12.5947363046153,0.3002660062268,2063.43381784051
150.967967585537,57.585233242422,0.159739762136991,12.847195830622,0.303814156205629,2100.70374276076
150.793923957354,59.443726744631,0.188918206796281,13.4942850041418,0.309238283933179,2074.02654235962
150.583451345446,61.3252757825897,0.132531367241098,17.0878407239712,0.321283579887584,1696.17168562699
150.441149314816,62.7145656794061,0.12521603715166,18.3685324370879,0.325329464045967,1632.28232801302
150.307260646809,64.0358436434511,0.121389267912494,19.737907784055,0.328953825362715,1569.63249736001
150.177847314281,65.4375517072641,0.107679557894875,21.4858724922579,0.332695317209196,1488.39724795107
150.063661041528,66.3816345944066,0.0865517921797776,22.7722403653101,0.334797962557918,1448.17666469422
149.972947875771,66.9517761878781,0.0847844323071356,22.9005158224128,0.334466663018461,1483.72635374315
149.884055169054,67.4082696025836,0.0921801036145967,22.9482642421505,0.33396345132062,1524.21336705721
149.787163480479,68.1098611483228,0.0919289366174534,23.4851173187838,0.334488485984384,1531.92823223846
149.690730840673,68.9728285053758,0.0897019330887207,24.1609053569663,0.335252509973234,1530.44093018618
149.596747653626,69.8019669440229,0.0827815849109759,24.852263299694,0.335912932886002,1528.07600060556
149.510338002933,70.4927953819835,0.0738419354254738,25.1996344150184,0.335884513271451,1546.68115827255
149.433627640115,70.9993311225914,0.0782788536921187,25.0586220688133,0.334952429035153,1595.29684699633
149.352115094592,71.6043280556699,0.0681907170444927,25.1509448309562,0.334510300575918,1629.19718290955
149.281487977334,71.9974813829029,0.0706041404031663,24.7299753457051,0.333082105150407,1697.38420167619
149.208267460072,72.4435327674851,0.0735921103974451,24.3648098644695,0.331858296632188,1763.88138819121
149.131826804283,72.9545920623298,0.0751793270241627,24.0893582116745,0.330915146355599,1825.57416974711
149.053671376965,73.5008139099051,0.0774159670026931,23.8507836019723,0.330136220033926,1885.7723695448
148.973094562429,74.0963671189201,0.0767715250495597,23.6867215579043,0.329604213333769,1941.05852398552
148.893216022475,74.679943385359,0.0733565185561264,23.4653026095612,0.329032240669914,2001.99993160342
148.817029641172,75.1927020996456,0.0755930450460342,23.060820390628,0.328131663711375,2080.49574591448
148.738426764311,75.7567872779208,0.0754305956323643,22.6970647115902,0.327454534329139,2157.91350621085
148.659999605667,76.3218621794233,0.079483294338208,22.2792711768176,0.326771694436211,2243.28344974022
148.577179475658,76.9808361944571,0.0842666875059232,21.9707808057484,0.326527029853154,2320.31029114161
148.489149375394,77.7528794639963,0.0910620059549038,21.829667581715,0.326866960790835,2381.12512420386
148.393670974891,78.6870973359946,0.0990026027680867,22.0212127856471,0.3281385242451,2405.81565176604
148.289418064758,79.8161530686146,0.10009879172013,22.7973473443108,0.330682657235625,2367.7404846167
148.183947774498,80.9907351102016,0.0950406290574576,23.9273912508034,0.333729935922957,2297.66260833111
148.084082544222,82.0708479721831,0.0868899988820006,24.9982247200119,0.336430000986652,2239.19906208068
