p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
491019102.104735,893602463.687193,1509777578.47897,1377402398.17084,2479739444.42398,1531196935.01585,2117202677.57551,2806888428.19134,810426987.896733,672439509.725746
439568197.568929,893602463.687193,1509777578.47897,1377215345.96152,2479739444.42398,1528478903.89231,2086580935.26752,2619616962.27431,810222280.350721,672439509.725746
439139252.089296,893602463.687193,1509777578.47897,1274620555.31391,2291332808.64878,1507559802.73687,2086580935.26752,2619616962.27431,808091690.115037,672439509.725746
439139252.089296,893602463.687193,1509777578.47897,1274620555.31391,2145102846.69396,1507559802.73687,2085654717.74263,2618230210.18566,772607487.847793,672311817.610331
437132544.094216,892614469.540626,1509777578.47897,1274620555.31391,2145102846.69396,1507559802.73687,2068468151.1483,2618230210.18566,772607487.847793,672311817.610331
437132544.094216,892614469.540626,1509777578.47897,1274620555.31391,2144602734.57188,1506894665.08295,1978027940.49992,2313754298.58262,759586950.092306,671939621.135299
437132544.094216,892614469.540626,1509777578.47897,1274620555.31391,2005900134.4864,1506894665.08295,1682765400.48285,2313754298.58262,759586950.092306,671851412.973943
436162265.431595,892422288.621341,1509777578.47897,1270227047.54394,2005900134.4864,1506894665.08295,1644368110.42214,2313248650.03139,738149207.690844,664941176.373529
436162265.431595,892319102.940309,1509777578.47897,1270227047.54394,1947247022.18187,1506894665.08295,1635885819.60247,2300556464.72977,641734896.562651,664941176.373529
436162265.431595,707012500.058455,1441368940.23328,1270227047.54394,1947247022.18187,1506293054.04981,1593414720.58652,2300556464.72977,641734896.562651,664941176.373529
436049717.94637,700155874.79788,1441368940.23328,1270196272.90689,1947046542.96181,1506099176.44293,1593414720.58652,2300556464.72977,641734896.562651,664941176.373529
432393325.368179,699864239.7946,1441368940.23328,1264569952.27551,1947046542.96181,1502322323.91989,1584541554.38305,2300556464.72977,641734896.562651,664941176.373529
432393325.368179,699816161.949199,1441368940.23328,1137815932.92051,1947046542.96181,1484597734.09098,1584541554.38305,2299864544.36822,641734896.562651,664941176.373529
432393325.368179,699816161.949199,1441368940.23328,1137033098.99358,1947046542.96181,1484597734.09098,1558753382.85061,2299864544.36822,630657781.320764,664941176.373529
432393325.368179,699816161.949199,1095767892.1569,1137033098.99358,1927599052.25363,1347123196.86818,1558753382.85061,2283388142.77669,556641951.926816,664941176.373529
432393325.368179,697182350.516991,1095767892.1569,1137033098.99358,1927599052.25363,1040331460.12146,1558753382.85061,2283388142.77669,556641951.926816,640011916.829902
432393325.368179,697182350.516991,1095767892.1569,1137033098.99358,1927599052.25363,1040299837.38344,1558753382.85061,2283388142.77669,556641951.926816,638791360.99778
389097758.537609,697182350.516991,1095648583.82025,1137033098.99358,1922785892.04504,1040299837.38344,1556962886.31153,2282941293.64622,556641951.926816,638791360.99778
389097758.537609,697048977.576764,1046552212.42725,1137033098.99358,1833322664.06058,1040299837.38344,1543818761.05181,2261112458.13744,556641951.926816,637772371.408302
378574504.731357,697048977.576764,1046203780.87445,1137033098.99358,1821035638.93448,1040299837.38344,1543818761.05181,2261112458.13744,556641951.926816,636925895.124174
378574504.731357,695638584.321679,853832083.246612,1137033098.99358,1821035638.93448,1040299837.38344,1543818761.05181,2251318438.46496,532069579.675028,636925895.124174
378574504.731357,695638584.321679,853832083.246612,692791013.257642,1772105453.83235,1022786260.49284,1543818761.05181,1735750373.91349,527807535.108061,636855352.644259
378574504.731357,695638584.321679,853832083.246612,662862784.990874,1636989600.92245,927143003.407623,1512342061.24892,1735750373.91349,527807535.108061,636855352.644259
374057125.11371,695638584.321679,853832083.246612,662128580.339864,1604631678.09497,927143003.407623,1512342061.24892,1735733922.78229,527807535.108061,633652452.643758
374057125.11371,693010887.966209,853780634.543023,662128580.339864,1604631678.09497,840077981.683724,1507353070.31864,1735322547.98611,527807535.108061,633652452.643758
374057125.11371,665006661.13936,853529749.617387,661079148.555254,1434401948.50239,840045152.081857,1507122023.08167,1735322547.98611,527807535.108061,563926623.426176
351425163.733162,662100080.426524,853529749.617387,661079148.555254,1434401948.50239,840045152.081857,1456872003.10967,1735322547.98611,482666531.171778,563926623.426176
351425163.733162,662100080.426524,852162484.62751,661079148.555254,1434401948.50239,747325401.588822,1456872003.10967,1735322547.98611,482666531.171778,508387093.751304
351425163.733162,662100080.426524,851413780.027962,661079148.555254,1434327818.96081,747325401.588822,1456872003.10967,1683805859.16724,482666531.171778,508138018.264296
351425163.733162,662100080.426524,850566296.658703,660762985.560029,1434327818.96081,746218321.48086,1456872003.10967,1683805859.16724,482649389.583397,508138018.264296
351044611.513923,662100080.426524,824380782.689626,660762985.560029,1434327818.96081,746218321.48086,1456872003.10967,1676452852.41661,442828109.154897,508138018.264296
351044611.513923,661932771.791751,824380782.689626,614317206.480646,1434327818.96081,746218321.48086,1430117102.85927,1676452852.41661,442828109.154897,507374393.996897
351044611.513923,623546449.82006,824259471.056582,614275421.774481,1340284823.32802,746218321.48086,1430117102.85927,1676452852.41661,442614677.033315,507374393.996897
346618575.35059,623183435.597051,823738916.514536,595314657.039133,1340284823.32802,731913553.367839,1372150380.55585,1676452852.41661,442614677.033315,507374393.996897
345225939.279763,623183435.597051,823478616.295327,595314657.039133,1299761319.88509,731913553.367839,1372016830.44072,1673269613.07198,442614677.033315,507028481.128519
345225939.279763,623183435.597051,823478616.295327,590663762.68862,1298998187.1571,731913553.367839,1371736268.34897,1673269613.07198,442614677.033315,507028481.128519
275795500.707188,623152296.483695,651145724.316188,590663762.68862,1298998187.1571,731913553.367839,1229110204.25882,1578422135.28633,442329324.472111,507028481.128519
275795500.707188,623152296.483695,651145724.316188,590663762.68862,1298998187.1571,731499823.434302,1227183523.54047,1453472479.58875,413988740.762085,505917654.130057
274984944.414381,623117801.894268,651145724.316188,590663762.68862,1298991235.1794,731499823.434302,1227183523.54047,1450951082.51778,412718047.409678,505917654.130057
274984944.414381,622240449.016276,651145724.316188,590663762.68862,1298991235.1794,721008581.562193,1198751371.02967,1450951082.51778,412718047.409678,505917654.130057
274984944.414381,622240449.016276,650940549.936509,590663762.68862,1298991235.1794,721008581.562193,1198284064.46563,1450951082.51778,403872177.392343,505917654.130057
271331986.569494,622230015.701519,650940549.936509,590663762.68862,1297277525.88105,720771920.518017,1196844575.34191,1450951082.51778,393199937.678508,505917654.130057
271331986.569494,619042739.089054,650940549.936509,588823527.274731,1297277525.88105,719281639.731921,1196844575.34191,1450951082.51778,361504854.62076,476793091.804567
271331986.569494,594795111.26853,648203310.771721,588484354.486857,1186298807.98497,716615981.3338,1196844575.34191,1450951082.51778,347324270.679387,476793091.804567
256589700.892181,594795111.26853,648203310.771721,586022786.126124,1186298807.98497,716615981.3338,1196844575.34191,1430603282.91062,347324270.679387,476793091.804567
256589700.892181,592920313.344666,648203310.771721,586022786.126124,1186298807.98497,698239258.593036,1196844575.34191,1396480774.55123,347324270.679387,466577658.852497
255341238.572832,591692981.107176,648203310.771721,585931045.331025,1186298807.98497,698239258.593036,1196844575.34191,1396480774.55123,347324270.679387,466564791.472344
255341238.572832,590552027.706402,648203310.771721,585931045.331025,1185016961.08705,698239258.593036,1191635940.4884,1396480774.55123,347324270.679387,466564791.472344
255341238.572832,590494634.701935,642014240.743108,585931045.331025,1153260968.26968,675434200.669063,1099146295.34457,1396480774.55123,347324270.679387,446858051.822997
255305425.879904,547309722.212012,642014240.743108,585931045.331025,1152957288.20523,675434200.669063,1099146295.34457,1079722905.98565,346405093.958365,433081506.684073
254937422.709924,547309722.212012,642014240.743108,585931045.331025,1152957288.20523,675434200.669063,1099146295.34457,1079442679.79335,346405093.958365,430647596.219408
253494689.374351,547276019.266195,642014240.743108,585931045.331025,1063194064.90526,619307531.542894,1075094320.49601,1079442679.79335,346293630.452776,430647596.219408
245850823.700618,505886940.053527,640994700.732666,585554853.932303,1060511387.62553,619307531.542894,1072392675.07628,1079442679.79335,346293630.452776,430647596.219408
245850823.700618,505886940.053527,639987430.353181,585554853.932303,1060511387.62553,619307531.542894,843009650.306835,1079408964.70944,346084520.615563,430647596.219408
245297603.081721,505335415.614964,611571510.610868,583726006.222334,1060511387.62553,619307531.542894,843009650.306835,1069788795.5485,303642282.857715,430299178.513848
245297603.081721,505335415.614964,611571510.610868,583726006.222334,1058173789.55864,619307531.542894,843009650.306835,1066175491.40169,303640694.53738,425168897.222037
245297603.081721,504132004.672781,611381555.829646,583726006.222334,707162260.282941,619307531.542894,834932783.542695,1066175491.40169,303221560.556916,415913869.963951
236852622.314184,470382947.906491,611381555.829646,583626554.472942,707162260.282941,619307531.542894,834656365.578867,1066175491.40169,303221560.556916,415913869.963951
236851101.441434,470106430.146895,611381555.829646,504909942.848835,707162260.282941,619307531.542894,834656365.578867,1066175491.40169,302731789.695236,402727089.38289
236851101.441434,470106430.146895,611381555.829646,504909942.848835,707162260.282941,619307531.542894,834656365.578867,1066175491.40169,302455810.507463,402727089.38289
221989489.702555,469425360.658896,581951859.095771,504909942.848835,688575769.056846,618532850.661377,834656365.578867,1066175491.40169,302455810.507463,402727089.38289
221989489.702555,406737095.230458,581951859.095771,504909942.848835,688575769.056846,618532850.661377,832965560.94363,1002135779.17329,295578477.397424,402727089.38289
221989489.702555,406737095.230458,581951859.095771,504909942.848835,688575769.056846,616759280.556902,831827148.872886,1002135779.17329,295578477.397424,402727089.38289
221900499.758472,406030063.177506,568797719.639546,504909942.848835,688195627.530864,529677920.354104,831827148.872886,1002135779.17329,279518516.038541,402646909.027493
221851767.476743,406030063.177506,568264890.400559,504909942.848835,688195627.530864,514433918.963314,831827148.872886,1002135779.17329,279518516.038541,365225890.253804
221851767.476743,392875747.2787,568264890.400559,504610664.620466,688158470.257957,514386710.327581,831827148.872886,1002135779.17329,279518516.038541,365225890.253804
221851767.476743,391699041.02653,568264890.400559,504610664.620466,688158470.257957,514367650.037076,831252344.017994,1002135779.17329,279518516.038541,355878203.767822
221851767.476743,391699041.02653,568264890.400559,504610664.620466,687474110.615472,514367650.037076,831252344.017994,1002135779.17329,278549338.43511,355878203.767822
221851767.476743,391323003.761064,568201457.757478,504610664.620466,684738451.58704,514367650.037076,828128437.614686,1002135779.17329,269753834.864891,355878203.767822
171192535.28895,391323003.761064,565124650.047916,504610664.620466,684738451.58704,514367650.037076,826189486.280496,1001487401.781,269753834.864891,355878203.767822
171192535.28895,391323003.761064,565124650.047916,504522278.884471,684738451.58704,514367650.037076,826189486.280496,1001487401.781,269753834.864891,355878203.767822
171192535.28895,391323003.761064,565124650.047916,504522278.884471,684738451.58704,510166190.815723,779710481.26152,1001487401.781,269737816.198073,355878203.767822
171192535.28895,391200437.173545,563540737.442018,504522278.884471,684738451.58704,510166190.815723,779710481.26152,1001077204.29556,233478445.787386,354546627.407593
171192535.28895,391200437.173545,563540737.442018,504522278.884471,684738451.58704,510166190.815723,779710481.26152,1001077204.29556,233478445.787386,354546627.407593
171192535.28895,389372994.322503,563540737.442018,504522278.884471,684738451.58704,510118368.517597,745851542.221505,1001027942.79294,233478445.787386,354506945.569984
171192535.28895,389092082.401777,544358050.807175,467377518.970329,684738451.58704,510118368.517597,739105615.704251,1001027942.79294,233327162.868543,322807259.767863
171192535.28895,389092082.401777,544358050.807175,467377518.970329,684738451.58704,510118368.517597,739105615.704251,987081986.143534,233317511.76019,322807259.767863
171192535.28895,388817139.725466,544358050.807175,467377518.970329,684738451.58704,486637636.081311,739105615.704251,987081986.143534,233317511.76019,322791991.738302
171192535.28895,388365162.792332,544358050.807175,467377518.970329,652576994.562376,486637636.081311,739105615.704251,915527555.664722,233317511.76019,322791991.738302
171192535.28895,388365162.792332,544358050.807175,467377518.970329,652576994.562376,486637636.081311,739105615.704251,915527555.664722,233317511.76019,304425922.195451
171192535.28895,353289785.415528,544358050.807175,467377518.970329,652576994.562376,486637636.081311,739105615.704251,915527555.664722,233317511.76019,304425922.195451
170917780.338783,353289785.415528,537001775.734793,467377518.970329,652576994.562376,486637636.081311,739105615.704251,881773653.278789,233317511.76019,303538903.237599
170788398.215489,353121051.628163,536058865.151271,467377518.970329,652576994.562376,486637636.081311,739105615.704251,881773653.278789,233317511.76019,303538903.237599
170788398.215489,289503863.495469,536058865.151271,458941179.864373,652576994.562376,481787174.645208,737618823.89013,880799812.513442,233317511.76019,303538903.237599
170788398.215489,289503863.495469,535975389.225961,396193030.306029,652539225.481141,474937100.560715,737618823.89013,870414711.592106,233317511.76019,303538903.237599
170788398.215489,289503863.495469,535975389.225961,388495982.590994,652539225.481141,474937100.560715,737618823.89013,870414711.592106,229061622.198702,303453216.66289
164216440.958169,289376141.360387,525916003.557496,388495982.590994,652539225.481141,310326301.489849,737618823.89013,827467265.951474,229061622.198702,287700515.74647
164216440.958169,289376141.360387,451235536.982129,383880777.989961,652062215.899581,310326301.489849,696263075.75411,807624334.465146,229061622.198702,287700515.74647
164216440.958169,289376141.360387,451235536.982129,383603001.857086,652062215.899581,310261159.694537,695630170.545943,780178468.38498,228903681.281009,279574346.675589
164216440.958169,289303193.036422,451235536.982129,382991208.388201,652062215.899581,310261159.694537,695630170.545943,779065404.928706,228903681.281009,278086706.914714
164216440.958169,289303193.036422,451235536.982129,382583345.52667,652062215.899581,310261159.694537,550401687.706024,779065404.928706,228903681.281009,277950640.870363
164216440.958169,289303193.036422,451235536.982129,378354550.907036,651779725.246045,309576107.296917,550401687.706024,779065404.928706,228903681.281009,277950640.870363
163260615.46391,251065732.885344,451235536.982129,378354550.907036,651616788.306232,309576107.296917,550401687.706024,779065404.928706,216842843.055555,224831644.384947
161101754.840249,251065732.885344,450570750.448519,378354550.907036,650200964.399824,309576107.296917,550401687.706024,778685426.097061,191228144.764079,224831644.384947
161101754.840249,251065732.885344,450570750.448519,378354550.907036,580356294.808173,309576107.296917,549979730.235519,707784551.254188,191228144.764079,224831644.384947
161101754.840249,251065732.885344,443609388.505785,378354550.907036,580339375.055068,309576107.296917,549979730.235519,707784551.254188,190364868.531342,224831644.384947
161101754.840249,250654401.041656,443405274.204819,378354550.907036,580339375.055068,309576107.296917,549338548.04622,707784551.254188,190364868.531342,224825351.20617
161094955.13854,250654401.041656,443405274.204819,378354550.907036,580339375.055068,309269340.533866,549338548.04622,707784551.254188,190364868.531342,224825351.20617
161094955.13854,250654401.041656,443405274.204819,378354550.907036,580339375.055068,309269340.533866,549338548.04622,707784551.254188,190343754.29013,224825351.20617
161094955.13854,247937765.071945,443405274.204819,355847828.763003,580339375.055068,309269340.533866,549243040.570318,707784551.254188,190343754.29013,219718951.299049
161094955.13854,247937765.071945,443405274.204819,355825684.755175,580339375.055068,309269340.533866,549243040.570318,707784551.254188,190343754.29013,219718951.299049
161094955.13854,247937765.071945,443405274.204819,355825684.755175,580339375.055068,309269340.533866,549243040.570318,707784551.254188,190343754.29013,219718951.299049
161094955.13854,247661636.325431,443170509.415254,355825684.755175,576450505.598522,309205616.564127,548491836.018978,700363690.978916,189612655.765201,219718951.299049
160887861.138485,247661636.325431,443170509.415254,355825684.755175,576450505.598522,309205616.564127,548491836.018978,700363690.978916,189612655.765201,219718951.299049
160887861.138485,196339129.704645,443170509.415254,355825684.755175,576450505.598522,309205616.564127,546270959.69471,700363690.978916,189612655.765201,219607508.654596
160593291.432592,196339129.704645,439627141.127952,355651522.08177,576450505.598522,309021314.101602,546231092.028262,648783867.87793,189612655.765201,219607508.654596
155534987.563432,196339129.704645,439627141.127952,355651522.08177,576369202.812872,306845090.343058,546100072.22756,648783867.87793,189556606.236742,219607508.654596
155534987.563432,196339129.704645,439528279.252199,355405314.480948,575953206.790401,306594450.48732,545721784.088169,648783867.87793,189556606.236742,214169855.32529
150113197.748428,177506169.961146,439528279.252199,355405314.480948,486981879.726104,306594450.48732,544824959.203004,648726727.132993,189444839.913391,206536792.555107
150113197.748428,177506169.961146,369782604.904232,334381075.105451,486981879.726104,306594450.48732,537246644.754253,648726727.132993,189444839.913391,201595855.054698
130999090.596245,174347266.3062,369454773.071884,334381075.105451,486981879.726104,304557314.35718,537246644.754253,648726727.132993,189444839.913391,201595855.054698
130999090.596245,174347266.3062,369009106.001543,316996207.177983,486981879.726104,304557314.35718,469563750.688206,597151184.85869,189444839.913391,201595855.054698
130999090.596245,174347266.3062,368718282.394664,316996207.177983,486981879.726104,304557314.35718,469563750.688206,596819253.018577,184705213.694411,201529101.892165
130999090.596245,174347266.3062,368718282.394664,316996207.177983,485930368.339184,304480425.632511,469563750.688206,596819253.018577,181135100.401505,201529101.892165
130999090.596245,174347266.3062,368718282.394664,310843338.285832,485930368.339184,298018069.159828,469563750.688206,596371804.065998,170590425.763796,201529101.892165
129921704.336046,174347266.3062,368718282.394664,310843338.285832,485930368.339184,298018069.159828,469563750.688206,586621583.354566,170590425.763796,201529101.892165
129921704.336046,174347266.3062,317476405.568618,310843338.285832,485750985.452904,298018069.159828,469563750.688206,586621583.354566,170590425.763796,201529101.892165
119330235.693268,173666017.201572,300379429.102946,287350919.96384,485750985.452904,298018069.159828,469563750.688206,586396351.473136,170590425.763796,201529101.892165
119330235.693268,173662592.507812,300379429.102946,286973984.007223,460223665.05508,298018069.159828,451809447.659404,586396351.473136,170590425.763796,201529101.892165
119330235.693268,173624037.078999,300379429.102946,286973984.007223,460223665.05508,298018069.159828,451809447.659404,586396351.473136,158171612.332777,201529101.892165
119330235.693268,164338039.493283,300284100.296807,286973984.007223,458511555.914001,298018069.159828,451809447.659404,586396351.473136,155903798.2932,198155376.491115
119330235.693268,164338039.493283,299388526.703669,274858452.279385,458511555.914001,298018069.159828,450873115.734182,585929365.684496,155089922.89423,196125087.475473
119330235.693268,164338039.493283,264836166.404468,274858452.279385,457941184.310705,298018069.159828,394312577.810722,567182317.794164,154685974.209291,196125087.475473
119330235.693268,164338039.493283,264080086.62875,274858452.279385,457941184.310705,298018069.159828,394312577.810722,567182317.794164,154685974.209291,196125087.475473
119330235.693268,163626640.674134,264080086.62875,273488521.338697,440545707.576227,298018069.159828,394127248.619016,567182317.794164,154685974.209291,195984551.14896
96612375.6208986,163626640.674134,264080086.62875,273488521.338697,438292393.956468,280711507.189355,394127248.619016,567182317.794164,154685974.209291,195984551.14896
96612375.6208986,163626640.674134,264080086.62875,240163473.959639,438292393.956468,261973228.275511,388841763.447022,567182317.794164,154388362.790093,195984551.14896
96524193.0302085,163346384.113695,264080086.62875,240163473.959639,438292393.956468,261973228.275511,388841763.447022,559971643.468762,153458794.008614,195805810.506361
96524193.0302085,163346384.113695,264080086.62875,240163473.959639,378933932.72979,261973228.275511,388841763.447022,559971643.468762,153458794.008614,184133059.252687
96524193.0302085,162444715.295441,264080086.62875,240163473.959639,378933932.72979,261909387.412188,388841763.447022,542758999.793599,139121889.092528,184133059.252687
96507845.9900426,162444715.295441,264080086.62875,240163473.959639,378554630.550253,261909387.412188,388841763.447022,542758999.793599,139121889.092528,184133059.252687
96507845.9900426,162444715.295441,263890540.879258,240163473.959639,378554630.550253,249563825.238993,388841763.447022,542758999.793599,139121889.092528,182147410.156448
95233016.3882563,162364552.690953,254629506.668363,240163473.959639,378554630.550253,249563825.238993,388809724.713391,542758999.793599,138853471.55347,181987121.130638
95233016.3882563,162364552.690953,254629506.668363,240031620.10478,378554630.550253,249563825.238993,374805499.33439,542758999.793599,138853471.55347,151153504.070989
95233016.3882563,158807916.12126,254629506.668363,240031620.10478,378144991.552544,249563825.238993,374805499.33439,542758999.793599,138853471.55347,151153504.070989
80064231.2309013,153110070.903296,254629506.668363,240031620.10478,359618767.795736,249563825.238993,374805499.33439,542758999.793599,138853471.55347,151153504.070989
79999869.6561782,153110070.903296,253820617.425304,240031620.10478,359618767.795736,249563825.238993,361533031.889799,542758999.793599,138853471.55347,150896514.50573
79999869.6561782,152745165.828832,253820617.425304,240031620.10478,359618767.795736,241259578.048733,359374856.74432,542758999.793599,138853471.55347,150839847.869523
79796935.3801546,152745165.828832,253820617.425304,239358383.156714,359618767.795736,241259578.048733,358942256.92817,542758999.793599,138853471.55347,150797799.696944
79796935.3801546,152745165.828832,253820617.425304,239358383.156714,359618767.795736,240145571.730257,348120936.72443,542758999.793599,137304921.341522,150797799.696944
79796935.3801546,152745165.828832,253820617.425304,239358383.156714,330275636.104732,240145571.730257,348120936.72443,448415348.667763,137304921.341522,149703453.038286
79796935.3801546,152552232.684293,253820617.425304,239358383.156714,329434110.474096,240145571.730257,348120936.72443,448415348.667763,137304921.341522,149221185.060095
77695062.5131883,150667239.105001,253820617.425304,239358383.156714,329376682.7208,239429053.613484,348007485.252225,448415348.667763,137304921.341522,149221185.060095
77695062.5131883,150667239.105001,230359597.772572,239358383.156714,329376682.7208,239429053.613484,348007485.252225,448415348.667763,137060175.376834,149221185.060095
77695062.5131883,150667239.105001,230332272.753715,239358383.156714,329376682.7208,239429053.613484,347217846.899598,448415348.667763,132150965.667676,149221185.060095
77695062.5131883,147587047.800287,230332272.753715,237884234.9161,329376682.7208,239429053.613484,285125206.434017,448415348.667763,130574373.574181,149099319.707119
77695062.5131883,147357309.890386,230332272.753715,237884234.9161,329376682.7208,239429053.613484,285103139.769149,448415348.667763,130574373.574181,148193002.628713
77323052.0953608,147357309.890386,230332272.753715,237160238.800687,329376682.7208,154232713.379304,284925027.400431,448415348.667763,130574373.574181,148189332.177809
77323052.0953608,147357309.890386,230332272.753715,236878493.389889,329376682.7208,154232713.379304,284925027.400431,448415348.667763,130574373.574181,148189332.177809
75672163.3160254,147357309.890386,225942759.119529,236878493.389889,322135772.199449,154232713.379304,284925027.400431,448415348.667763,130574373.574181,148028186.765962
75672163.3160254,147338549.276789,216026368.456767,236878493.389889,296140047.739218,153148394.695545,284925027.400431,441801818.236438,116984449.025312,148028186.765962
67447575.9322063,147338549.276789,180345639.030672,234595841.750967,294800287.576972,153148394.695545,284925027.400431,441627215.36934,116984449.025312,144259898.446005
67447575.9322063,132883402.945886,180345639.030672,234595841.750967,289584468.770178,153148394.695545,284925027.400431,440984194.036692,116984449.025312,144259898.446005
67318348.0346123,132883402.945886,180345639.030672,223704324.326483,289584468.770178,153148394.695545,279874104.923006,437443686.598595,116984449.025312,144259898.446005
67135327.2967991,132796456.002651,180345639.030672,223704324.326483,272531952.782619,153148394.695545,279874104.923006,434616656.786222,116844892.823124,144259898.446005
67135327.2967991,132744658.520201,180345639.030672,223704324.326483,272531952.782619,152693388.249435,279874104.923006,434389926.794748,116844892.823124,144259898.446005
66699519.051129,118749564.156563,180345639.030672,223704324.326483,272499923.638824,152693388.249435,259027319.46642,380224676.854482,115549323.42435,144259898.446005
66683580.4365161,118692719.468191,180345639.030672,223704324.326483,272499923.638824,151983852.893532,259027319.46642,380224676.854482,115549323.42435,144259898.446005
65774004.6996743,118692719.468191,180345639.030672,204436545.812214,272499923.638824,151983852.893532,258465136.18656,378049348.281942,115549323.42435,140863257.832889
65774004.6996743,118692719.468191,180345639.030672,204436545.812214,272499923.638824,151983852.893532,257981415.178835,366589276.609429,115069146.306779,125491467.387807
65774004.6996743,118692719.468191,180014977.152428,171986949.170358,272499923.638824,151983852.893532,254314336.597514,366443610.144657,115042581.793371,125491467.387807
59820894.8665567,118678388.911076,180014977.152428,171125627.203018,272344950.068192,151983852.893532,254314336.597514,366443610.144657,115042581.793371,125491467.387807
59695997.3434442,118617900.2213,180014977.152428,171125627.203018,272344950.068192,151983852.893532,250517770.495165,365294794.918076,102837645.219286,125491467.387807
59695997.3434442,118617900.2213,180014977.152428,167633812.366863,271552311.200659,151204693.514363,250517770.495165,365294794.918076,102837645.219286,125062599.159089
59695997.3434442,118617900.2213,180014977.152428,167633812.366863,271552311.200659,151002289.206185,250486349.406651,365294794.918076,101021158.567904,113868495.602513
59695997.3434442,118617900.2213,180014977.152428,166752321.599872,271099965.977905,151002289.206185,250486349.406651,357479095.967806,96393460.4380058,113868495.602513
59695997.3434442,118617900.2213,180014977.152428,163966440.614638,264191340.914658,151002289.206185,224270154.589978,357479095.967806,96393460.4380058,113779203.650337
59695997.3434442,116117591.345769,180014977.152428,163966440.614638,264191340.914658,151002289.206185,224237934.915947,357479095.967806,96393460.4380058,113779203.650337
59581978.0466609,116117591.345769,180014977.152428,163966440.614638,264191340.914658,151002289.206185,224237934.915947,357479095.967806,96393460.4380058,113779203.650337
59581978.0466609,116117591.345769,180014977.152428,163966440.614638,264089116.635968,150865695.404795,224135830.813201,357479095.967806,96393460.4380058,113779203.650337
59581978.0466609,116117591.345769,180014977.152428,163331900.778171,264089116.635968,149771586.00472,224135830.813201,321934907.955718,96163531.5049577,113779203.650337
59559032.7226103,115892102.034623,175468669.471486,163331900.778171,264089116.635968,149746911.466812,224135830.813201,321934907.955718,94409709.5161618,113779203.650337
59559032.7226103,115727572.601745,175468669.471486,163331900.778171,256247490.751274,149396074.865079,224135830.813201,321934907.955718,94409709.5161618,113779203.650337
59559032.7226103,115682944.52755,175468669.471486,163331900.778171,242981585.602693,149396074.865079,224135830.813201,321934907.955718,93784588.3062364,113779203.650337
59552418.130987,115682944.52755,159101341.986096,163331900.778171,242981585.602693,129440825.013349,224135830.813201,290561867.700606,93784588.3062364,110761506.339061
