b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32
60.2896613366009,-3.31367865340708,-0.411082891453004,-0.173646131029476,-0.0528125051190144,-0.0193701341645204,-0.00822423394559477,-0.00842607855190247,-1.65177685163701e-10,-8.98362179666512e-11,1.93244537535742e-11,6.17545194805034e-13,-6.13345540446724e-14,3.38042186683839e-13,-8.77117935713298e-13,1.24972463997844e-13,-9.19433374105304e-10,-9.90915053823938e-12,5.19750489601378e-11,4.03950062720535e-11,-9.11906197430027e-11,-1.61641025601166e-11,-1.46257968905827e-10,-5.81777900071941e-12,-2.55328382724696e-09,-8.23002592281251e-10,6.04413963412138e-10,1.56473921550999e-10,-3.40228143371249e-10,-3.20802649369411e-10,1.79355414250922e-10,-1.69076373482437e-10
-3.31367865340707,9.47325700993257,-0.411082891468622,-0.173646131075991,-0.0528125051019131,-0.0193701341074256,-0.00822423380532404,-0.00842607853625591,1.48612364157186e-11,1.02769194217065e-11,-1.78413959133259e-12,-5.3847625190163e-14,9.0329847953846e-15,-2.02513158895459e-14,9.24529731101499e-14,-3.9220336571848e-14,1.11786769178615e-10,3.1336368704286e-12,1.01954396966103e-11,-1.20670788819079e-11,1.4775820771718e-11,4.98265605986208e-12,-3.26598398011092e-12,-2.84095222539399e-12,-8.84690609285569e-10,2.21544012830822e-10,-5.04117502443724e-11,-1.44645562000222e-11,3.12227285248916e-11,3.24955447147626e-11,-1.27504600584619e-11,1.3622760307878e-11
-0.411082891453,-0.411082891468622,0.845363405977718,-0.173646131067504,-0.0528125051051263,-0.0193701341062621,-0.00822423381012422,-0.00842607854454809,-2.52083874315776e-12,3.68191377841453e-12,-3.91582753317193e-13,1.80533797442715e-14,3.99482380320784e-16,-1.32927691000765e-14,2.04644207050258e-14,-1.41075198804851e-15,-3.61449813915434e-11,-5.70200750762273e-12,-5.79767080950099e-12,7.46960410462155e-13,4.31764561562063e-12,-5.7652556313945e-13,3.96377749356403e-12,1.71886198051794e-12,2.40896296920033e-10,1.53609474447284e-11,-2.91248975548682e-11,-2.92561860545604e-12,1.52366754409943e-11,3.00226287390083e-12,-6.11126540111105e-12,5.31061022260568e-12
-0.173646131029489,-0.17364613107599,-0.173646131067504,0.158454037901921,-0.0528125051055875,-0.0193701341078679,-0.0082242338100542,-0.00842607854500892,5.06010623487651e-12,1.63823721761391e-13,-3.16482186677967e-13,-2.25521835713148e-15,-1.88434215440284e-14,-5.35887929017425e-15,-6.15622360156823e-15,7.11965228535436e-15,3.93005659563916e-11,-6.28044172289777e-12,-5.02859927572522e-12,8.46464251280333e-13,1.6409243950139e-12,6.36332663334494e-14,3.68333203049608e-12,4.42082315323127e-13,2.36421908494789e-10,2.22472010480855e-11,-4.99572245396023e-13,-5.0280491131069e-12,1.84710964694998e-12,7.50035997613829e-12,-2.92642903364613e-12,-7.12876345007324e-13
-0.0528125051190229,-0.0528125051019128,-0.0528125051051261,-0.0528125051055875,0.197723926122176,-0.0193701341102562,-0.0082242338096924,-0.00842607854553654,3.42341105767019e-12,-4.86477597679485e-12,4.04464459233824e-13,-8.92578975783632e-15,1.10969331569776e-14,1.81160979282205e-15,2.16709369145597e-14,7.99413896261183e-16,4.00473684218893e-11,4.19786493217244e-14,3.18055297549581e-12,-1.40187388086114e-12,-1.13439955736798e-12,1.83504571399525e-12,-1.8660408680463e-12,-5.1666897646107e-13,-1.42882447508152e-10,-8.01128157971573e-12,1.12146085738946e-11,1.20073743999193e-11,-1.10943582191036e-11,-5.99663029543337e-12,6.62951646623775e-12,-6.23598114307088e-12
-0.0193701341645175,-0.0193701341074257,-0.0193701341062621,-0.0193701341078679,-0.0193701341102562,0.101422102192809,-0.00822423381400376,-0.00842607854648714,-8.78549364845458e-12,4.49404449454774e-14,4.6942297018745e-13,4.04623761675274e-15,1.65703490114665e-14,1.24366250921793e-14,-2.24440385564824e-14,-1.77253624379689e-15,-7.29969697799241e-11,1.23954720537629e-11,2.92956467340438e-12,1.75095907924417e-12,-5.34904822784575e-12,-1.85403582517983e-12,-2.44227390433273e-12,-4.05924240270684e-13,-1.13743494149166e-10,-6.93406503086805e-11,1.16695372951857e-11,4.04974163045506e-12,-1.28995203440433e-11,-1.0313460755604e-11,1.99517504944514e-12,2.72929371528914e-12
-0.0082242339456169,-0.00822423380532287,-0.00822423381012408,-0.00822423381005414,-0.00822423380969239,-0.00822423381400375,0.130081602728427,-0.00842607854498169,-1.83013408303041e-11,-3.20837521158126e-13,1.12964574519224e-12,-1.17658138517986e-15,3.81807531098711e-14,2.66462990330752e-14,-3.96011539986544e-14,-7.90893604180309e-15,-1.4041597295833e-10,2.5418212871879e-11,1.54179460762238e-11,6.89773125429494e-13,-1.18963167063353e-11,-2.68065190311747e-12,-6.67866976091117e-12,-1.1277837848999e-12,-3.61468862800992e-10,-1.51418479303749e-10,1.7501006564021e-11,-2.90552350745558e-12,1.41209773569271e-11,-2.62492583894061e-11,1.01822376225985e-11,3.48156718526905e-12
-0.00842607855186252,-0.00842607853625804,-0.00842607854454843,-0.00842607854500902,-0.00842607854553656,-0.00842607854648716,-0.0084260785449817,0.0206142600935939,2.49642434893674e-12,6.44614712814875e-13,-1.88056923984633e-13,-2.70083195095407e-15,-3.26799490575709e-15,-2.31051550741742e-15,8.65216032883609e-15,-3.42112467381147e-15,1.81333670422125e-11,-1.61445754972618e-12,4.85831823789054e-13,-1.39287504786983e-12,2.27713080875257e-12,8.19085052345098e-13,-9.76270181590389e-13,-2.73088838818487e-13,-1.04307850245534e-10,3.38229467798735e-11,-3.8627281052582e-12,-8.6332033620461e-13,1.50912051224817e-12,4.17331896802791e-12,-8.76079724557549e-13,1.33906513938484e-13
-1.65177685163703e-10,1.48612364157188e-11,-2.52083874315775e-12,5.06010623487653e-12,3.4234110576702e-12,-8.78549364845456e-12,-1.83013408303041e-11,2.49642434893676e-12,0.236071318235018,0.0171491860725905,-0.0133151949820948,-0.000678928117571527,-0.000112122774672327,-5.00437104608592e-05,-2.94751323124406e-05,-7.14892795831606e-05,-1.5286369181551e-10,-2.0606091538969e-12,1.65469246359249e-11,3.08748225161655e-12,-1.54961660804624e-11,-3.38827912626772e-12,-1.16309958829159e-11,-2.07668668534484e-12,-6.60874806890018e-10,-1.92395729884575e-10,5.03671098320474e-11,2.41065832492395e-11,-2.98007167779618e-11,-2.87818576490001e-11,1.9414641283088e-11,-1.48366282366749e-11
-8.98362179666498e-11,1.02769194217064e-11,3.68191377841452e-12,1.63823721761371e-13,-4.86477597679486e-12,4.49404449454712e-14,-3.2083752115816e-13,6.44614712814911e-13,0.0171491860725905,0.119190790531371,-0.0133151949811583,-0.000678928117511863,-0.000112122774685894,-5.00437104502613e-05,-2.94751322522419e-05,-7.14892795693144e-05,1.29967242850197e-11,9.78929412882436e-12,5.38779418974906e-12,-3.90399531255704e-13,-4.11125855415801e-12,2.13550611779574e-12,-1.44801806583515e-11,-1.10097740826875e-12,-4.14045171135915e-10,-6.10793776903059e-11,3.20649819567256e-11,1.81309099151859e-11,-2.07073923387353e-11,-1.61350079870637e-11,1.07048160987852e-11,-9.13998248973447e-12
1.9324453753574e-11,-1.78413959133258e-12,-3.91582753317193e-13,-3.16482186677964e-13,4.04464459233825e-13,4.69422970187449e-13,1.12964574519224e-12,-1.88056923984637e-13,-0.0133151949820947,-0.0133151949811583,0.00994365470151027,-0.000678928117441923,-0.000112122774656268,-5.00437104389543e-05,-2.94751322115159e-05,-7.14892795670617e-05,-2.10330058848448e-12,1.78881258261681e-13,-8.47470670457074e-13,-3.95493532208431e-13,1.40822248324792e-12,6.99662071948057e-14,1.65570225704946e-12,1.21388869927011e-13,4.08476494584995e-11,2.10677305582357e-11,-7.84602362729028e-12,-2.84252953130177e-12,3.85435226459091e-12,3.30657054686392e-12,-1.62999535181612e-12,1.78422486573531e-12
6.17545194805023e-13,-5.38476251901624e-14,1.80533797442716e-14,-2.25521835713137e-15,-8.92578975783629e-15,4.04623761675266e-15,-1.17658138517997e-15,-2.70083195095407e-15,-0.000678928117571524,-0.000678928117511862,-0.000678928117441923,0.000560444494663197,-0.000112122774661035,-5.0043710440467e-05,-2.94751322199605e-05,-7.14892795670187e-05,1.47378130815829e-12,-2.27297226433876e-13,-1.21962530784449e-13,1.69075749030658e-14,3.84048283954257e-14,-1.34438121411336e-15,1.37900659840967e-13,1.78232848493891e-14,9.3667824881523e-12,1.42681198067076e-13,2.72379233035895e-14,-1.78056247143886e-13,1.15135054116295e-13,1.05961295409393e-13,-2.84938833663683e-13,7.78303099260971e-14
-6.13345540446852e-14,9.03298479538529e-15,3.99482380320643e-16,-1.88434215440283e-14,1.10969331569777e-14,1.65703490114663e-14,3.81807531098707e-14,-3.26799490575715e-15,-0.000112122774672322,-0.000112122774685895,-0.000112122774656268,-0.000112122774661035,0.000518585845612846,-5.00437104404302e-05,-2.94751322205742e-05,-7.14892795671148e-05,4.15748269830359e-13,4.01080484944798e-14,6.45158300047368e-15,-9.8982477007968e-15,-1.20247207869127e-15,1.03723796668914e-14,8.94385795252236e-15,-1.46893248780309e-15,-7.65986191673984e-13,-6.62662215671838e-14,-2.21496862894029e-14,-2.49120543090196e-14,7.75735148153811e-14,9.87554092307469e-14,6.05721840385762e-14,-2.50784436707519e-14
3.38042186683855e-13,-2.02513158895474e-14,-1.32927691000763e-14,-5.35887929017474e-15,1.81160979282165e-15,1.24366250921802e-14,2.66462990330771e-14,-2.31051550741764e-15,-5.00437104608838e-05,-5.0043710450262e-05,-5.00437104389536e-05,-5.0043710440467e-05,-5.00437104404302e-05,0.00034613161961758,-2.94751322204499e-05,-7.14892795670529e-05,2.65050207656506e-13,2.10675233486333e-14,4.01865597692873e-15,-1.12703065599777e-14,-2.82411110901061e-16,7.37497010365909e-15,3.58504203202938e-14,-3.07324576196752e-15,1.83367178872947e-12,-1.97593340924558e-13,-5.5406884553552e-14,-2.97210988645865e-14,3.1203091432951e-14,5.21967527323682e-14,2.60547063314376e-14,2.41286386689332e-14
