b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16
5.48209535834786,-5.68092759377886,-5.21911975575046,-5.645834104135,-1.30391222502793e-06,1.29591147171857e-06,-1.29403053540162e-06,-1.2734740915621e-06,-1.57307772270354e-06,-1.65534299235246e-06,1.57948674643446e-06,-1.52805180260776e-06,-9.61611338032982e-07,-1.04476001733011e-06,-1.0520651337036e-06,1.02612582786459e-06
-5.68092759377887,5.90226905804868,5.39669977009544,5.85688406433206,1.35179089544785e-06,-1.34349636213009e-06,1.34154647561663e-06,1.32023503650697e-06,1.63114085337226e-06,1.7164445357659e-06,-1.63779257702906e-06,1.58447630685774e-06,9.97040738337472e-07,1.08325378521274e-06,1.09094655861641e-06,-1.06396868660095e-06
-5.21911975575043,5.3966997700954,5.02020037689261,5.31163385987868,1.24169471101291e-06,-1.23407567541479e-06,1.23228099936359e-06,1.21271066793587e-06,1.49898470681725e-06,1.57718234243733e-06,-1.50506236562095e-06,1.45606099899279e-06,9.17000628837842e-07,9.96181342624244e-07,1.00329757797028e-06,-9.78506383608679e-07
-5.64583410413505,5.8568840643321,5.31163385987877,5.90241800364365,1.34228234857977e-06,-1.33404622357768e-06,1.33211487348087e-06,1.31094610824405e-06,1.61772679426281e-06,1.7026036034872e-06,-1.62435536197159e-06,1.57143103140232e-06,9.87977829760786e-07,1.0735655191069e-06,1.08075861177412e-06,-1.05425469744918e-06
-1.30391222502793e-06,1.35179089544785e-06,1.24169471101292e-06,1.34228234857976e-06,1.31367575936472,-1.30507286327679,1.30158366420182,1.28235879688834,5.56349446535091e-08,6.18965759929733e-08,-5.6118379957127e-08,5.3358012411853e-08,3.6620921867538e-08,3.93658417887678e-08,2.46890963492591e-08,-3.4299645970375e-08
1.29591147171857e-06,-1.34349636213009e-06,-1.2340756754148e-06,-1.33404622357767e-06,-1.30507286327679,1.29704407352449,-1.29417029585696,-1.27496396979633,-5.53010173625289e-08,-6.15250075974316e-08,5.5781543787946e-08,-5.30377495179293e-08,-3.63963577775661e-08,-3.91244626530937e-08,-2.4537729186989e-08,3.40893279139341e-08
-1.29403053540162e-06,1.34154647561663e-06,1.2322809993636e-06,1.33211487348086e-06,1.30158366420182,-1.29417029585696,1.29635781214034,1.2706474083268,5.52172284164515e-08,6.14316811672653e-08,-5.56970159201439e-08,5.29573941764792e-08,3.63446663640691e-08,3.90661702708741e-08,2.45034776151473e-08,-3.40404061855041e-08
-1.2734740915621e-06,1.32023503650697e-06,1.21271066793588e-06,1.31094610824404e-06,1.28235879688833,-1.27496396979633,1.27064740832679,1.25494012489609,5.43574050215503e-08,6.04751566852678e-08,-5.48297267993365e-08,5.21327524596627e-08,3.57661376461487e-08,3.84484535933278e-08,2.41129558844489e-08,-3.34994516823583e-08
-1.57307772270354e-06,1.63114085337225e-06,1.49898470681726e-06,1.6177267942628e-06,5.5634944653509e-08,-5.5301017362529e-08,5.52172284164515e-08,5.43574050215504e-08,0.349427405100091,0.341082228876555,-0.342275430963846,0.318921720955428,4.16925554055062e-08,4.45528253964475e-08,4.52710191239853e-08,-4.41983128144664e-08
-1.65534299235246e-06,1.71644453576589e-06,1.57718234243734e-06,1.70260360348718e-06,6.18965759929733e-08,-6.15250075974315e-08,6.14316811672653e-08,6.04751566852678e-08,0.341082228876555,0.379193859077486,-0.344051443537323,0.327248833013307,4.56957456202569e-08,4.87434601528732e-08,4.97479867284196e-08,-4.84597425862532e-08
1.57948674643446e-06,-1.63779257702906e-06,-1.50506236562096e-06,-1.62435536197158e-06,-5.61183799571269e-08,5.5781543787946e-08,-5.56970159201439e-08,-5.48297267993365e-08,-0.342275430963846,-0.344051443537323,0.339912844582678,-0.324365414266322,-4.21673041896853e-08,-4.50652063202506e-08,-4.57583020414271e-08,4.46942922044421e-08
-1.52805180260776e-06,1.58447630685774e-06,1.4560609989928e-06,1.57143103140231e-06,5.33580124118529e-08,-5.30377495179293e-08,5.29573941764792e-08,5.21327524596628e-08,0.318921720955427,0.327248833013307,-0.324365414266322,0.330449434418952,4.07821559449623e-08,4.36448125667465e-08,4.41035728960933e-08,-4.31951256085625e-08
-9.6161133803298e-07,9.97040738337469e-07,9.17000628837846e-07,9.87977829760775e-07,3.6620921867538e-08,-3.63963577775661e-08,3.63446663640691e-08,3.57661376461487e-08,4.16925554055062e-08,4.56957456202568e-08,-4.21673041896853e-08,4.07821559449623e-08,0.16347981939131,0.131908512651245,0.109146453256685,-0.141765127650569
-1.04476001733011e-06,1.08325378521273e-06,9.96181342624249e-07,1.07356551910689e-06,3.93658417887678e-08,-3.91244626530938e-08,3.90661702708741e-08,3.84484535933278e-08,4.45528253964475e-08,4.87434601528732e-08,-4.50652063202506e-08,4.36448125667465e-08,0.131908512651245,0.15188376534858,0.114790591918563,-0.13399390873369
-1.0520651337036e-06,1.09094655861641e-06,1.00329757797029e-06,1.08075861177411e-06,2.46890963492592e-08,-2.45377291869891e-08,2.45034776151474e-08,2.41129558844491e-08,4.52710191239853e-08,4.97479867284197e-08,-4.57583020414272e-08,4.41035728960934e-08,0.109146453256685,0.114790591918563,0.195612013540169,-0.138676780555882
1.02612582786459e-06,-1.06396868660095e-06,-9.78506383608684e-07,-1.05425469744917e-06,-3.42996459703751e-08,3.40893279139341e-08,-3.40404061855041e-08,-3.34994516823583e-08,-4.41983128144664e-08,-4.84597425862532e-08,4.46942922044421e-08,-4.31951256085625e-08,-0.141765127650569,-0.13399390873369,-0.138676780555882,0.142295172972006
