a_11,a_12,a_13,a_14,a_21,a_22,a_23,a_24,a_31,a_32,a_33,a_34,a_41,a_42,a_43,a_44
2.65241941803332,2.54032620442196,3.30454214802681,1.81588246111626,2.53021738467575,2.5361468968909,2.52117700414401,2.56893444260448,0.497263301453014,0.576579565191638,0.553285762606995,0.677483657781643,0.587645368637883,0.508099452196742,0.709755302781265,0.546528442909565
2.63179536513996,2.59887220380919,2.70823167705125,3.76331294327108,1.69370713388742,1.72069706845942,1.84722592892626,1.67015087994477,1.71229675330105,1.49565262472842,1.49515310384358,1.37286571029322,1.29237557885146,0.618862984610987,0.618458780509581,0.599682063389418
1.44770455894574,1.33829043453131,2.04410585757576,1.18258165660269,2.42168006759418,2.46144567455487,2.36649750734864,2.58220554676458,0.965290709269113,1.00859114485449,0.982009986616749,1.15494785483441,0.640001791925669,0.618782773349574,0.797287429557079,0.592662336611491
2.00760493652822,1.91839699835504,1.90113847365818,2.27975942474149,4.23379627932474,4.32952995927503,4.63630509123017,4.12949995646819,3.03139871813394,2.76110817182771,2.92677279980981,2.837871735197,1.12774883644749,0.904194140220684,0.786031002515769,0.868140512632355
2.09836278019071,1.86806929909394,2.29363452598281,2.03035386449347,1.69229550182485,1.71310607444851,1.74160483573691,1.72489817382606,1.18843045370513,1.38738910184832,1.2323807592172,1.21323337740905,0.888894165318154,0.884699945579786,1.14722932783826,0.962025784245297
1.31630350368716,1.28945759349193,1.23423143826983,1.41257813629782,4.94266762434275,4.8776962806463,4.79723938813822,4.80466125753136,0.859513497089352,0.746370250100602,0.823829760798225,0.832628997487309,0.604363754888354,0.672194273189915,0.720919692881357,0.625964685855054
0.857201567489813,0.774277173147293,0.920943477160801,1.18221208485134,3.64201271906223,3.63289810615344,3.69244976233448,3.55738696384313,2.48333017205628,2.4793546635357,2.466288991179,2.42702524087426,1.35177537869903,1.06740143155688,1.27779228284035,1.21758294059063
1.09582259821717,1.05361497267007,1.19633514930419,1.30330668182628,0.659642156546352,0.657264264836152,0.61936170916721,0.787420708338356,0.855939192220746,0.708543730603683,0.753977995233109,0.671767080097137,3.14110508816502,3.44275951803477,3.5574143335046,3.30810330699995
1.06675716930715,0.852294614426616,1.29676791132149,1.07231392708102,2.48057102167974,2.47268464175069,2.53783456601292,2.42123014027512,0.777161281401446,0.648237160817969,0.603955996511648,0.367350872457119,0.480801969654119,0.49417300202728,0.512388220524985,0.411205277284218
2.34138748573316,2.42945859360654,2.24058036608657,2.42948924748467,1.14615695232578,1.13887842789496,1.13857709977864,1.12024110123495,0.591123849205977,0.615787186516158,0.583020449540733,0.574847314005164,0.404326377313315,0.389722677488211,0.442280469318021,0.377220324176741
