"","b1.w1","b2.w1","b3.w1","b4.w1","b5.w1","b6.w1","b7.w1","b8.w1","b9.w1","b10.w1","b11.w1","b12.w1","b13.w1","b14.w1","b15.w1","b16.w1","b17.w1","b18.w1","b19.w1","b20.w1","b21.w1","b22.w1","b23.w1","b24.w1","b25.w1","b26.w1","b27.w1","b28.w1","b29.w1","b30.w1","b31.w1","b32.w1","b1.w2","b2.w2","b3.w2","b4.w2","b5.w2","b6.w2","b7.w2","b8.w2","b9.w2","b10.w2","b11.w2","b12.w2","b13.w2","b14.w2","b15.w2","b16.w2","b17.w2","b18.w2","b19.w2","b20.w2","b21.w2","b22.w2","b23.w2","b24.w2","b25.w2","b26.w2","b27.w2","b28.w2","b29.w2","b30.w2","b31.w2","b32.w2","b1.w3","b2.w3","b3.w3","b4.w3","b5.w3","b6.w3","b7.w3","b8.w3","b9.w3","b10.w3","b11.w3","b12.w3","b13.w3","b14.w3","b15.w3","b16.w3","b17.w3","b18.w3","b19.w3","b20.w3","b21.w3","b22.w3","b23.w3","b24.w3","b25.w3","b26.w3","b27.w3","b28.w3","b29.w3","b30.w3","b31.w3","b32.w3"
"b11",-7.97605155135803e-20,4.88757203041442e-28,6.38483137841833e-17,1.67744251108404e-17,-1.48959110429825e-16,-2.50133548252529e-23,1.79624717639425e-22,-2.47189797657022e-24,3.77114199111471e-21,9.03411760076193e-24,1.29340751655287e-05,-4.3001694338219e-19,-2.34853764165006e-18,-7.55304660628181e-29,4.55333832761824e-24,-4.83384324004904e-19,-4.92035213772563e-13,-4.03072921678667e-23,-1.05642099773014e-23,1.18523743569278e-17,-2.54389734976472e-24,-4.60081264096952e-17,-3.06979082246022e-16,-8.30207664564947e-29,2.08601557915019e-12,-8.91004593009078e-16,5.27678467861334e-23,-4.2766225263728e-17,-2.40171321376177e-16,-5.78952351988946e-40,0,6.0994673395585e-28,2.0386680483856e-15,-1.05172923640032e-15,5.34790416030427e-17,-7.77426078836988e-18,1.53425583402757e-17,1.67155704524967e-18,2.05796282329661e-19,3.20682362579844e-18,-9.52931339360807e-06,-9.52931339352891e-06,7.11639612216829e-06,-4.85889903391142e-07,-8.02431402497438e-08,-3.58148867403059e-08,-2.10945294191855e-08,-5.11628819746926e-08,-6.05286865384644e-15,4.91072259457047e-17,7.19753208482961e-18,3.26525608475698e-17,-1.84598772791571e-18,4.86887950578836e-18,3.79673168023213e-18,2.73575678981794e-19,-9.96702961624211e-16,1.29126683302743e-15,-1.79857436669498e-16,1.3480071239388e-17,-2.22399506335873e-17,-1.74275668729834e-19,-1.45584091121976e-17,3.98251530494362e-19,-2.74492779628191e-16,-3.74458076763062e-16,-4.93085456782765e-17,3.52194190960006e-17,-2.01069847820131e-18,-1.53791931664925e-18,5.67133851228867e-18,4.63461106109306e-19,1.07383873888256e-06,-1.08814754310142e-05,7.39461660759441e-06,-4.85889903391134e-07,-8.0243140250055e-08,-3.58148867403057e-08,-2.10945294192477e-08,-5.1162881974588e-08,3.68417329843126e-17,-1.55449231802785e-17,1.71191087417434e-17,-1.94356699714112e-18,-4.34991229942146e-18,-1.49619364009116e-19,1.38334255003114e-18,3.78765838619151e-20,4.84111352366662e-17,-1.75887632249327e-15,1.9147777929387e-16,3.18333350668461e-17,5.28344743745965e-18,6.32958144723538e-18,-1.09859169377833e-17,7.77538137868422e-19
"b12",-3.60714882385162e-21,2.21018116421332e-29,-2.88724715212872e-18,7.58546742427092e-19,-6.73599524404518e-18,-1.13108077476358e-24,-4.07412208737035e-17,5.60703292764819e-19,-1.05716140140934e-15,-2.04925618637608e-18,-4.3001694338219e-19,5.84884460708923e-07,-1.06201885453331e-19,1.09412642312173e-19,2.05907543206299e-25,2.18588390203608e-20,-2.22500447000421e-14,-1.82291786366134e-24,-4.82058959893401e-25,5.35969482286865e-19,-1.20249071867034e-25,-3.75077214940808e-25,-1.3881726573425e-17,3.01148007561274e-19,9.43305245192385e-14,4.02915961437108e-17,-1.1970275964442e-17,2.01513923918759e-28,-1.08606507766561e-17,2.1000811569928e-30,0,-8.23105873004553e-28,-1.0147947959951e-16,-1.27515142317559e-17,4.85257305496095e-18,-4.36780193852706e-19,4.3599921083992e-19,-5.67473144280852e-21,-1.86868673485603e-20,3.52838567461936e-20,-4.85889903386934e-07,-4.85889903398146e-07,-4.85889903391141e-07,4.01094481681817e-07,-8.02431402497975e-08,-3.58148867403517e-08,-2.1094529419139e-08,-5.11628819747315e-08,-1.39846251077203e-16,5.57206641099714e-18,-1.26013353432495e-19,6.87118697060942e-19,-1.42626837025229e-19,1.19934644949342e-19,8.90979026422191e-20,7.43612251489718e-22,-5.45741477085821e-17,2.68863647919486e-17,-5.61658275369339e-18,6.92535213672005e-19,-8.30707710446701e-19,1.35097435792009e-19,-5.06542211714694e-19,9.02765306518041e-20,1.76683435671679e-17,-8.4453570788404e-18,1.98250112996004e-18,-9.2765589612717e-20,-6.06234141983961e-19,-3.45597377537158e-20,-2.82693592586392e-19,-2.36901048976347e-20,-4.85889903392602e-07,-4.8588990339769e-07,-4.85889903391131e-07,4.01094481681862e-07,-8.02431402497878e-08,-3.58148867403429e-08,-2.10945294191432e-08,-5.11628819747255e-08,-1.85564190051939e-17,1.26353667643168e-18,-2.15089235909673e-18,9.93851473749068e-19,-1.24092065653661e-19,1.48476596335211e-20,-3.9910195563494e-21,1.75407608603015e-20,1.97935237425684e-19,4.77710910730845e-17,-6.12119545105062e-18,-1.08122344707449e-18,1.56180746044237e-19,-1.49733536788189e-19,1.53866207916245e-19,-1.07133174668782e-19
"b13",-1.97004441833315e-20,1.20709049693448e-28,-1.57687010288067e-17,4.1428032194377e-18,-3.67886396741311e-17,-6.17589881049746e-24,-2.22508187784461e-16,3.06228117067756e-18,-5.77368725253853e-15,-1.11920131634309e-17,-2.34853764165006e-18,-1.06201885453331e-19,3.1943466253226e-06,5.97557172766802e-19,-5.64183018097434e-18,1.19382054665832e-19,-1.21518624568909e-13,-9.95586635804839e-24,1.30896222461581e-17,-5.5094309393083e-27,-6.55880928279717e-25,-2.04793452160376e-24,7.58150228743358e-17,-1.89965857767576e-29,5.15186182723486e-13,2.20052562211637e-16,-6.53756651097466e-17,1.6019297411492e-27,-5.9315446872237e-17,-1.32474301125332e-40,0,-4.7490576803009e-27,-9.86597389311332e-18,-1.84198966675318e-18,6.83207354427537e-19,-8.78757521083356e-20,5.14920894816234e-20,7.70713004113904e-21,-5.30500586956871e-21,2.54535663462058e-21,-8.02431402505827e-08,-8.02431402502568e-08,-8.02431402497435e-08,-8.02431402497975e-08,3.71137414917565e-07,-3.58148867403632e-08,-2.10945294191387e-08,-5.11628819747282e-08,-9.68318065859752e-17,7.45915407497129e-18,6.49659829096325e-19,1.48180041915251e-19,-3.08623795754953e-20,5.68133980594663e-21,5.43919818127656e-20,4.66121614556997e-22,1.84825017623612e-16,7.97767158079008e-18,-3.74438229055971e-18,-3.58749728242807e-19,-4.35516252421601e-19,-4.53768813784098e-20,-1.80969264710679e-19,2.86605587894175e-20,3.19164517499706e-18,-1.69939795185545e-17,-5.93273509486607e-19,7.12655210359104e-19,1.63959860495721e-19,-1.24245347711275e-19,2.62982914650519e-21,1.0800273672016e-20,-8.02431402499195e-08,-8.02431402483714e-08,-8.02431402500558e-08,-8.02431402497879e-08,3.71137414917545e-07,-3.58148867403609e-08,-2.1094529419141e-08,-5.11628819747273e-08,-3.25617363716782e-18,-6.34714068147942e-19,7.0856870683253e-19,-3.73825918496426e-20,-6.14454848357238e-20,-1.14308559822945e-20,5.68494959932976e-20,-4.96537208795646e-21,9.75584483453005e-19,-4.33705363079168e-17,4.93529131587762e-18,8.47308604786006e-19,1.13921513173041e-19,4.28267328524345e-20,-1.85012028627592e-19,4.40237772633812e-21
"b14",3.78488564237926e-24,3.88207990361107e-39,-2.45186354702868e-28,1.33235189603744e-28,3.79008490025825e-17,9.89586551344032e-28,-3.45976319484339e-27,9.55938976069904e-29,-2.45173389445745e-25,-4.07190838200792e-28,-7.55304660628181e-29,1.09412642312173e-19,5.97557172766802e-19,3.29091929864902e-06,-3.34448885397661e-29,3.83940289847727e-30,-4.95312145907915e-24,1.9127280265902e-27,-1.3485355278873e-17,-3.01569358489618e-18,-1.70002664588415e-17,3.62916484722623e-28,1.17364850114487e-27,2.73779421382064e-29,1.21445954757468e-23,7.07703052631707e-27,-1.2651226748868e-27,1.61890741464369e-28,6.11087057902059e-17,1.90922400142355e-40,0,-4.85325517193465e-18,1.67948296575968e-19,-6.47129597021116e-19,2.26559716748172e-19,-4.96621722321403e-20,9.37914454852122e-21,9.17277157517918e-21,-3.83936435173779e-21,-1.04031076553149e-21,-3.58148867404289e-08,-3.58148867408996e-08,-3.58148867403057e-08,-3.58148867403517e-08,-3.58148867403632e-08,2.4771673892161e-07,-2.10945294191376e-08,-5.11628819747301e-08,9.11084128073823e-18,-3.91407043961897e-19,-8.29120826290235e-20,3.48255754486967e-20,-1.32364373271362e-20,-1.70061898345588e-20,-9.43652226579077e-21,4.14483206338196e-21,-1.95054949191801e-17,1.30168119750264e-18,1.23919872499916e-19,-5.29041970838102e-20,3.8132047801278e-19,-1.76100394915302e-19,6.2133151790592e-21,-6.78252232055159e-21,1.96204451695043e-18,-5.86695327841401e-19,-5.79927093469778e-20,1.34908142852586e-20,-3.83124577785377e-20,-2.03311427806418e-20,1.09713837567391e-19,-7.20094652938206e-21,-3.5814886740576e-08,-3.58148867415869e-08,-3.58148867403071e-08,-3.5814886740343e-08,-3.58148867403609e-08,2.4771673892161e-07,-2.10945294191385e-08,-5.11628819747254e-08,-1.371915008476e-18,1.13821173781274e-19,-2.10455323798452e-19,8.63251917197825e-20,-1.12686995745547e-20,-8.62463203857403e-22,3.31662946806654e-20,-1.42409359278569e-21,7.62396276643444e-20,-4.91195256494012e-19,3.55646566297533e-19,-7.01863879286588e-20,3.62522821489591e-20,-1.26186299495001e-19,6.71915011483645e-20,-8.15843540783283e-22
"b15",-1.91564812881602e-19,-2.34030373927334e-34,3.05725404313394e-23,-8.03205550051641e-24,1.36142076952555e-23,-6.00703483729814e-23,4.31401455002247e-22,-5.93714232069751e-24,9.05794215263535e-21,-1.08863937202219e-16,4.55333832761824e-24,2.05907543206299e-25,-5.64183018097435e-18,-3.34448885397661e-29,3.10711884464348e-05,-2.31457599616373e-25,-1.18200324743737e-12,-9.68091036633473e-23,1.27321849486884e-16,-9.97506666524647e-29,-6.10534737841032e-24,-1.99276601132667e-23,-1.46991045610968e-22,2.35930375232853e-29,5.01118033772966e-12,-4.26637303077188e-22,1.26750155987532e-22,-1.52146417359846e-28,1.15002643401986e-22,1.64528046989633e-40,0,4.58219701977256e-17,-4.36929866136336e-17,-1.40629595199247e-17,2.1674313680338e-18,-4.70792259710693e-20,3.63935780146201e-19,-3.57454400809465e-20,1.81212757545644e-20,4.54403192918572e-20,-2.10945294182777e-08,-2.10945294192258e-08,-2.10945294191832e-08,-2.10945294191388e-08,-2.10945294191386e-08,-2.10945294191376e-08,4.27208432233373e-07,-5.11628819747299e-08,-1.02220864827212e-16,7.79254404312642e-18,-2.29500966820126e-19,3.80167804078856e-19,-6.04920508244203e-20,6.92212533236946e-20,5.95076948970644e-20,2.45357238497126e-21,-1.13283898926693e-17,9.26782012345268e-19,2.33095016673844e-19,1.28947805241714e-19,-4.46785831467035e-19,2.7649621332685e-20,-2.74392243485249e-19,7.66612362845919e-20,-1.4580919960406e-17,2.73027939156733e-19,-1.9471143413596e-18,7.61747161800529e-19,1.23511403399039e-19,4.50070272294694e-20,1.48211413298015e-21,2.37160261698705e-20,-2.10945294190466e-08,-2.10945294181837e-08,-2.10945294192495e-08,-2.10945294191433e-08,-2.1094529419141e-08,-2.10945294191385e-08,4.27208432233378e-07,-5.11628819747339e-08,-7.82026330969963e-19,-5.58114610039944e-19,1.15637814972565e-18,-3.13453104132383e-19,-5.12696825155704e-21,1.00217745003449e-21,-2.91101744465235e-21,7.78804394612786e-23,1.20449948447421e-18,-4.2623113257507e-17,4.73516124719343e-18,6.38150727928315e-19,9.43313465274091e-20,2.90446640108154e-19,-2.56697171854086e-19,5.69519030979884e-20
"b16",4.05442691419648e-21,-2.48447536445774e-29,-3.24556981814287e-18,-8.5268607156037e-19,7.57196493218025e-18,6.3770994171194e-18,-9.13077460649346e-24,-6.30289290360441e-19,-1.91696599345934e-22,-4.59226840632805e-25,-4.83384324004904e-19,2.18588390203608e-20,1.19382054665832e-19,3.83940289847727e-30,-2.31457599616373e-25,6.57471458488114e-07,2.50113831462415e-14,2.04893286284994e-24,5.37005271134453e-25,-6.02485895188635e-19,1.293126782773e-25,2.33870837953198e-18,1.56045161586611e-17,4.2201536410724e-30,-1.06037400248493e-13,9.03082261484639e-24,-2.68233480827148e-24,2.17391441882451e-18,1.22085102275939e-17,2.94295991296819e-41,0,-3.10051212489242e-29,-1.65972829230452e-17,7.76945440774384e-19,3.61570988778483e-19,-9.46195049348335e-21,1.89285890496407e-20,-1.0701994526643e-20,-1.29288984180264e-21,1.60459505392869e-21,-5.11628819744221e-08,-5.11628819750896e-08,-5.11628819746942e-08,-5.11628819747317e-08,-5.11628819747283e-08,-5.11628819747301e-08,-5.11628819747299e-08,8.83815739117551e-08,1.86158752040017e-17,-4.88312761196094e-19,-2.75225016680557e-19,-3.19386389892901e-20,-1.7641847669478e-20,1.05607119980117e-20,-8.75231571641237e-21,-2.95056249940996e-21,-2.77567850675475e-17,1.96703071100404e-18,2.8455537356479e-19,3.19556916102095e-20,-1.22252792425934e-19,9.13688575117402e-20,2.2175756703401e-20,-1.35470327105389e-20,3.63309736343836e-18,-1.1813625269371e-18,5.76818273413414e-19,-1.12575032269566e-19,-8.15976189416908e-20,-3.06394718731993e-20,-5.57619838907254e-20,-3.29240489459867e-21,-5.11628819747524e-08,-5.116288197576e-08,-5.11628819745849e-08,-5.11628819747254e-08,-5.11628819747273e-08,-5.11628819747254e-08,-5.11628819747339e-08,8.83815739117536e-08,-1.95824416257515e-18,1.95331356267248e-19,-3.59053052443842e-19,1.43575025342063e-19,-1.33387950503679e-20,1.52689605482734e-21,6.37274676804202e-21,-3.59704691557018e-22,-1.8191809674352e-19,8.83990039853597e-18,-5.43737707858241e-19,-2.82557030094883e-19,6.60648582825903e-21,-6.94914710827596e-20,4.92572941081279e-20,-2.22030811457893e-20
"b17",-4.12735937447976e-15,2.5289397971226e-23,-3.30365417358751e-12,8.67946517671268e-13,-7.70747970904398e-12,6.49122720559451e-12,-4.66170359807913e-11,6.41569521266051e-13,1.95139592233688e-16,-2.34480576198555e-12,-4.92035213772563e-13,-2.22500447000421e-14,-1.21518624568909e-13,-4.95312145907915e-24,-1.18200324743737e-12,2.50113831462415e-14,0.669238140784506,-2.08582428217744e-18,2.74236826250294e-12,-5.27240906158327e-23,3.45715761658013e-12,1.19028137314617e-12,1.58837824551498e-11,-5.75995614306304e-24,1.07935142068124e-07,4.6102565089368e-11,-1.36966633139165e-11,3.72445340964088e-22,-1.24270048376406e-11,-4.01675423958779e-35,0,-1.02831874354027e-22,-1.21574185937369e-14,1.0969964338724e-14,-1.62136597831399e-15,-9.73884097089375e-16,2.87111326031444e-15,-4.85893413889218e-16,-2.82534971081866e-16,1.70381836430462e-16,4.6420317979553e-14,2.47336201708843e-14,-6.05286865384644e-15,-1.39846251077196e-16,-9.68318065859691e-17,9.11084128073982e-18,-1.02220864827206e-16,1.8615875203992e-17,0.00433524386779248,-0.000290967922855535,-2.74124737682532e-05,-8.18211168360049e-06,-1.4465003079872e-06,-4.05909665916418e-07,-1.49663877187361e-07,-9.08448226073702e-08,4.73226061621437e-12,-3.5985156812323e-13,-4.09347490214065e-14,-1.28673849002712e-15,-2.02766345654103e-15,-8.01292372666629e-16,-1.18623137093693e-16,-3.66911420740041e-16,-2.98246286634632e-16,3.12286812589799e-18,-3.65410357977819e-17,1.57863601256229e-17,1.93147331479779e-18,6.88416874257683e-19,8.05082244787823e-19,2.80850292305322e-19,6.94648975481212e-16,7.51494978891526e-17,3.68417329843125e-17,-1.85564190051939e-17,-3.25617363716785e-18,-1.37191500847608e-18,-7.82026330970018e-19,-1.9582441625751e-18,0.000668155889770044,-7.20154303623061e-06,-7.20154304690416e-06,-8.18211168328e-06,-1.44650030910332e-06,-4.0590966613737e-07,-1.49663877118386e-07,-9.08448225740548e-08,-5.14067797272157e-16,-1.33929014676757e-15,-4.78090480484799e-16,4.50959182307904e-16,-1.09439214213597e-16,-4.36544238187565e-17,-3.05595144499903e-17,2.31206410636283e-17
"b18",2.09603664980428e-18,2.07197067917935e-33,-2.70614466995519e-22,7.11112118112436e-23,3.91406183466433e-15,5.31761424948097e-22,-3.81857291410471e-21,-3.25805953706025e-16,-9.90901421871228e-20,-1.92081442449331e-22,-4.03072921678667e-23,-1.82291786366134e-24,-9.95586635804839e-24,1.9127280265902e-27,-9.68091036633473e-23,2.04893286284994e-24,-2.08582428217744e-18,0.000339856809723027,2.24607008061937e-22,-9.52115605164614e-32,5.79371256976755e-27,1.95014613955234e-22,1.3010990549006e-21,2.01529020110321e-27,-5.48123168895548e-11,3.77670034324863e-21,6.95552750814307e-15,1.12372880894477e-15,6.31076138962351e-15,1.40537970398093e-38,0,-1.65729096770815e-27,-1.11138409399229e-15,-1.50706899067082e-14,1.00610223323371e-15,1.72323151728597e-18,2.97915767701431e-16,4.92957177808775e-17,1.84515325427635e-17,3.3855790525551e-17,-2.90391377189042e-15,4.81559728512233e-16,4.91072259457059e-17,5.57206641099696e-18,7.45915407497129e-18,-3.91407043962334e-19,7.79254404312646e-18,-4.88312761195887e-19,-0.000290967922855535,0.000449845025133396,-2.7412473774003e-05,-8.18211168263693e-06,-1.44650030929755e-06,-4.05909666161104e-07,-1.49663877056785e-07,-9.08448225642918e-08,-3.4779251900681e-13,6.26853772052622e-14,-1.19891483317758e-15,8.33713674168758e-17,-5.5419446612515e-16,1.44195886013399e-17,-2.79022663190112e-16,7.03099300869002e-17,-3.30202528231757e-16,-2.88333734766271e-17,-6.84972773956999e-17,1.77094855008803e-17,-1.76978647170836e-17,-1.55292807395414e-17,2.25224248400493e-16,-1.51699120445281e-17,-8.86818784824135e-18,4.98327450880107e-17,-1.55449231802786e-17,1.2635366764317e-18,-6.34714068147942e-19,1.13821173781262e-19,-5.58114610039954e-19,1.9533135626724e-19,-7.20154303623075e-06,0.000435103256005764,-3.32584689587554e-05,-8.18211168309825e-06,-1.44650030915085e-06,-4.05909666262949e-07,-1.49663877066035e-07,-9.08448225689416e-08,5.87005399892204e-17,-7.66521809629796e-16,9.46778566387679e-17,1.33770363364332e-17,8.35417235383572e-18,-9.55366194644951e-18,-1.8535421600312e-17,-2.89606051330064e-19
"b19",4.44449931288556e-19,5.42974370307326e-34,-7.09332546450953e-23,1.86351891187447e-23,-3.30871181295932e-23,1.39369343536958e-22,-1.00092137683693e-21,1.37747765766793e-23,1.30297530375432e-13,2.52575453316552e-16,-1.05642099773015e-23,-4.82058959893401e-25,1.30896222461581e-17,-1.3485355278873e-17,1.27321849486884e-16,5.37005271134454e-25,2.74236826250294e-12,2.24607008061937e-22,7.20883307705353e-05,1.19644313636137e-25,3.72394692573164e-16,4.6234206776017e-23,3.41043077276742e-22,-2.46478546439613e-28,-1.16264501986376e-11,9.89842117929019e-22,-2.94073307574437e-22,1.58430975156295e-27,-2.69237609344226e-22,-1.71883903590325e-39,0,-1.06311650965257e-16,9.39413816433437e-15,-1.00197489836909e-15,8.73467168485777e-18,-1.983810830088e-17,-4.60123704823615e-17,3.07768903525101e-18,1.59440262024611e-18,-1.01732864283486e-19,9.91665426642375e-17,-7.29126443481522e-17,7.19753208483045e-18,-1.26013353432442e-19,6.49659829096352e-19,-8.29120826289184e-20,-2.2950096682009e-19,-2.75225016680602e-19,-2.74124737682538e-05,-2.7412473774003e-05,4.05614381619814e-05,-8.18211168276673e-06,-1.44650030908845e-06,-4.05909666188954e-07,-1.49663877086983e-07,-9.08448225673502e-08,-3.06124094618683e-14,3.32383786843915e-15,1.64051156435506e-16,7.36911460429994e-18,-5.73189601691429e-18,5.41265111209893e-18,-5.97279207960559e-18,-6.76381640673751e-19,-2.63284399152755e-16,3.80847555999389e-17,-1.57914832324023e-18,-1.45121577592343e-17,1.31485628399148e-17,5.33380637788496e-18,-1.08491290003352e-17,2.79623446485511e-18,-3.60011618196332e-18,3.28325276842603e-18,1.71191087417434e-17,-2.15089235909673e-18,7.0856870683252e-19,-2.1045532379846e-19,1.15637814972565e-18,-3.5905305244383e-19,-7.20154304690423e-06,-3.32584689587554e-05,4.29908217956283e-05,-8.18211168273379e-06,-1.4465003090759e-06,-4.05909666194572e-07,-1.49663877087363e-07,-9.08448225670987e-08,4.54189276568087e-17,-7.79803421938606e-16,8.13962443192878e-17,9.54240031190803e-20,-4.92743997071363e-18,2.35958810359209e-17,2.37764034480162e-17,1.87310146142876e-18
"b20",-1.09624906295446e-24,-6.0918284635078e-28,5.82405346609187e-27,-2.09075016620334e-17,-3.5199977856591e-25,-1.56363716911902e-16,-3.69870190110601e-29,1.71028853261778e-28,2.91380895592359e-14,5.64827778240575e-17,1.18523743569278e-17,5.35969482286865e-19,-5.5094309393083e-27,-3.01569358489618e-18,-9.97506666524647e-29,-6.02485895188635e-19,-5.27240906158327e-23,-9.52115605164614e-32,1.19644313636137e-25,1.6120918741528e-05,1.5058031436431e-25,-5.73441180788875e-17,-3.17383180509118e-26,-8.30041296232115e-18,4.92756139049367e-21,-1.11054015029583e-15,-4.38761373399298e-28,-4.4889077298578e-27,-5.67385859912109e-25,-5.78836333621855e-29,0,2.14777809544299e-26,-2.49830058900638e-15,7.20883089645298e-16,-3.64400946243225e-17,1.38827981873774e-17,-1.49998407504182e-17,8.3048096752961e-19,8.35468470225406e-19,-2.05673345826077e-18,-1.97273589807009e-16,-1.49193429369096e-16,3.26525608475698e-17,6.87118697060899e-19,1.48180041915213e-19,3.48255754486777e-20,3.80167804078813e-19,-3.19386389892309e-20,-8.18211168360052e-06,-8.18211168263691e-06,-8.18211168276674e-06,6.4559160018999e-06,-1.44650030906517e-06,-4.05909666194948e-07,-1.4966387708941e-07,-9.08448225665992e-08,-7.49789207206403e-15,-9.75893774312641e-16,2.57959920767071e-16,-2.5817162651752e-19,3.16035330082944e-17,2.63990023015253e-18,1.16187081604797e-17,-1.30938551196081e-19,2.20477242366092e-16,-2.10073585443514e-17,1.97712812761621e-17,-3.0055302206738e-18,-3.82167859106452e-18,-1.10322699696772e-18,-8.1234223092333e-18,-2.02042895981746e-19,-9.92397789755246e-18,-3.04697312809335e-17,-1.94356699714111e-18,9.93851473749068e-19,-3.73825918496353e-20,8.63251917197923e-20,-3.13453104132377e-19,1.43575025342059e-19,-8.18211168327997e-06,-8.18211168309823e-06,-8.18211168273379e-06,6.45591600191028e-06,-1.44650030906771e-06,-4.05909666189148e-07,-1.49663877089223e-07,-9.08448225666362e-08,1.74500882034073e-17,6.065599615565e-16,-5.60323259497132e-17,-1.37281416204007e-17,1.7780579782525e-18,-6.93178119245068e-18,-4.01415463299307e-18,-1.16162318798594e-18
"b21",1.14645363501795e-23,1.30651599122274e-34,-4.4861344658613e-16,4.48403716906919e-24,-4.17078559568244e-23,3.35562866900801e-23,-6.33027190002654e-15,3.31451480169282e-24,1.64259157193691e-13,-1.23992750592086e-23,-2.54389734976472e-24,-1.20249071867034e-25,-6.55880928279717e-25,-1.70002664588415e-17,-6.10534737841032e-24,1.293126782773e-25,3.45715761658013e-12,5.79371256976755e-27,3.72394692573164e-16,1.5058031436431e-25,9.08779046846071e-05,6.15910531538004e-24,2.15690808345763e-15,-4.67916345294614e-17,5.82563111153805e-19,2.38357316438759e-22,-7.07543707826452e-23,3.00485724214554e-16,-6.70744732144086e-23,-3.2630542959917e-28,0,1.06905651273894e-25,8.34064426075117e-16,4.00725324164494e-17,-4.69767778249674e-18,-3.47579652473318e-18,-4.29385029101273e-18,-6.50731494585711e-19,-3.03661839642857e-19,-1.46000265072923e-19,2.81807200448184e-17,8.44177540711763e-18,-1.8459877279157e-18,-1.42626837025224e-19,-3.0862379575499e-20,-1.32364373271345e-20,-6.04920508244202e-20,-1.76418476694753e-20,-1.44650030798721e-06,-1.44650030929755e-06,-1.44650030908845e-06,-1.44650030906517e-06,5.22590387885464e-06,-4.05909666191742e-07,-1.49663877087963e-07,-9.08448225669454e-08,-1.14467149968535e-15,-1.3481509273515e-16,-1.19324013957433e-17,9.25926371649439e-18,6.99521993595085e-18,1.23059430505944e-18,2.28058802562742e-18,-3.87866018509664e-19,-5.55389506864456e-17,-3.96109361677104e-18,-6.60978454673585e-18,3.08940820669418e-18,3.67600279207641e-19,1.34825392122573e-19,5.72445983158747e-20,5.86495342207816e-20,-1.09755914756696e-18,3.46178885446307e-17,-4.34991229942147e-18,-1.24092065653658e-19,-6.14454848357286e-20,-1.12686995745578e-20,-5.12696825156068e-21,-1.33387950503674e-20,-1.4465003091033e-06,-1.44650030915085e-06,-1.4465003090759e-06,-1.44650030906771e-06,5.22590387885373e-06,-4.05909666190393e-07,-1.49663877087964e-07,-9.08448225670951e-08,3.09662504508369e-17,-1.43458572836034e-16,1.65762482560112e-17,1.4363093057795e-18,7.5612201766854e-19,4.91326933436645e-20,-8.47010988365892e-19,9.25004804150951e-20
"b22",1.19609245377458e-12,4.2627608327435e-34,-3.0891069289886e-16,1.46300375542939e-23,7.20693498696824e-16,6.06967130541447e-16,-7.86147481933571e-22,1.08177847748289e-23,-1.82455030000081e-20,-3.95384079828426e-23,-4.60081264096952e-17,-3.75077214940808e-25,-2.04793452160376e-24,3.62916484722623e-28,-1.99276601132667e-23,2.33870837953198e-18,1.19028137314617e-12,1.95014613955234e-22,4.6234206776017e-23,-5.73441180788875e-17,6.15910531538004e-24,6.25775993224236e-05,1.48522514351025e-15,4.00599591669783e-28,-1.00925540018049e-11,4.3108553678097e-15,-2.06459630823323e-22,2.06911412374717e-16,1.16199613027885e-15,2.7936152086065e-39,0,-2.9510420765978e-27,-2.49469655562871e-16,1.18849137143215e-16,-1.00355881991337e-17,1.73737504020837e-18,-1.00261331152262e-18,-8.8468292220498e-20,2.94353747054036e-20,-3.73984310305057e-19,-3.42993123179643e-17,-2.11323369952117e-17,4.86887950578836e-18,1.19934644949336e-19,5.68133980594268e-21,-1.70061898345616e-20,6.92212533236874e-20,1.05607119980176e-20,-4.0590966591642e-07,-4.05909666161109e-07,-4.05909666188953e-07,-4.05909666194948e-07,-4.05909666191742e-07,2.05548085351135e-06,-1.49663877088106e-07,-9.08448225669609e-08,-2.21050213267059e-16,-6.2769550109549e-17,1.40962618104834e-17,-1.30964175894757e-18,3.62606794796044e-18,-2.16780046414997e-19,1.77669672792235e-18,-1.71119841364005e-19,-1.7944765831947e-17,-4.95739040225702e-18,-1.88756787341711e-18,1.02898874746854e-18,1.52441190122466e-19,5.59111197516911e-20,2.3738922916021e-20,2.4321539735278e-20,-4.14017919692518e-19,9.57347388470814e-19,-1.49619364009117e-19,1.48476596335213e-20,-1.14308559822941e-20,-8.62463203857785e-22,1.00217745003442e-21,1.526896054827e-21,-4.0590966613738e-07,-4.05909666262947e-07,-4.05909666194573e-07,-4.05909666189147e-07,-4.05909666190393e-07,2.05548085351145e-06,-1.49663877088002e-07,-9.08448225669468e-08,2.69932076692974e-17,-4.68893220269427e-17,4.82191320579488e-18,1.29859135374222e-19,-4.00001286375666e-21,1.10136376783579e-18,-3.67631715783219e-19,-4.87044827512734e-20
