"","b1.w1","b2.w1","b3.w1","b4.w1","b5.w1","b6.w1","b7.w1","b8.w1","b9.w1","b10.w1","b11.w1","b12.w1","b13.w1","b14.w1","b15.w1","b16.w1","b17.w1","b18.w1","b19.w1","b20.w1","b21.w1","b22.w1","b23.w1","b24.w1","b25.w1","b26.w1","b27.w1","b28.w1","b29.w1","b30.w1","b31.w1","b32.w1","b1.w2","b2.w2","b3.w2","b4.w2","b5.w2","b6.w2","b7.w2","b8.w2","b9.w2","b10.w2","b11.w2","b12.w2","b13.w2","b14.w2","b15.w2","b16.w2","b17.w2","b18.w2","b19.w2","b20.w2","b21.w2","b22.w2","b23.w2","b24.w2","b25.w2","b26.w2","b27.w2","b28.w2","b29.w2","b30.w2","b31.w2","b32.w2","b1.w3","b2.w3","b3.w3","b4.w3","b5.w3","b6.w3","b7.w3","b8.w3","b9.w3","b10.w3","b11.w3","b12.w3","b13.w3","b14.w3","b15.w3","b16.w3","b17.w3","b18.w3","b19.w3","b20.w3","b21.w3","b22.w3","b23.w3","b24.w3","b25.w3","b26.w3","b27.w3","b28.w3","b29.w3","b30.w3","b31.w3","b32.w3"
"b11",-4.94437103044306e-13,-3.76860748450788e-16,-1.02975634495019e-23,1.67744278115761e-17,-6.86879102209641e-34,-1.25453131653879e-16,1.45306336764885e-22,3.6127965194568e-28,3.77116505543698e-21,7.31022933813038e-24,1.29340751655382e-05,6.70198543987515e-36,-2.34853801960793e-18,-7.04982017406194e-29,2.28440630185479e-17,0,1.5071566092751e-24,-4.03065039737357e-23,8.54956707482424e-24,-1.18523758138831e-17,1.07780254701532e-23,7.42026816044598e-24,3.06979070544341e-16,0,2.08601561849428e-12,-8.91004381340148e-16,-7.71284839054689e-27,-3.919021665354e-29,-7.35670505347418e-28,2.90942114787656e-23,-2.01784763182698e-22,-1.74792482397018e-29,-3.26924438851161e-16,-6.85530018329349e-16,6.32438846870778e-17,2.33746794931407e-18,3.42512847100626e-18,8.18468031621448e-18,-3.54885329273967e-19,9.83436418497366e-19,-9.52931339356272e-06,-9.52931339355876e-06,7.11639612216851e-06,-4.85889903390971e-07,-8.02431402498233e-08,-3.58148867403588e-08,-2.10945294188113e-08,-5.11628819747156e-08,-2.65992399526072e-15,-2.96498764174938e-16,7.53657002077829e-17,8.77878029528043e-18,-1.54342327139189e-19,1.54083374076171e-18,1.34788612013274e-18,-6.06492082202685e-20,1.4679226263158e-14,-1.232290283976e-17,-1.08539557488118e-16,-7.42875196755432e-17,-8.36859988274863e-18,6.92442102818925e-19,1.09304323829771e-17,-1.85860272424767e-18,-3.91931081461835e-16,2.59246837567098e-16,-1.0102731994913e-17,8.98397073573216e-20,-5.54945926309072e-18,-1.32053228474511e-18,6.31406689876554e-19,1.89289196444776e-18,1.07383873888347e-06,-1.08814754310148e-05,7.39461660759504e-06,-4.8588990339152e-07,-8.02431402494902e-08,-3.5814886740345e-08,-2.10945294192508e-08,-5.11628819746535e-08,4.26250717693189e-16,2.60007523097155e-16,-2.96378609048134e-17,-6.93326557778618e-18,-3.74919011364638e-19,-1.78242642631109e-18,-2.35721580917319e-19,-4.15520794450078e-19,-1.28440429134751e-15,8.05243296736667e-16,-1.01794498377789e-16,5.26811284980588e-18,1.4527276181814e-18,2.72203313955256e-18,-5.46080675693893e-18,1.14530703527536e-19
"b12",1.74227848244154e-31,-3.99057227085451e-28,-1.67312294581827e-28,-1.34471452556947e-37,-1.57732564376056e-28,8.84230852556161e-35,4.07412289977564e-17,-5.41809823735255e-29,-1.02153906853145e-25,-1.90730947662382e-28,6.70198543987515e-36,5.84884460708923e-07,-1.02623304859627e-29,-1.61971855251911e-40,-1.62827505636369e-35,0,-3.22649636521549e-35,-1.12991623870157e-17,2.39670864984757e-18,-5.17909425466819e-29,-1.23808958045603e-29,2.08050695575167e-18,2.16351915366022e-34,0,9.11519466452014e-24,4.26272480950852e-39,-1.74671252705515e-38,-1.34709946739158e-28,1.61766189361921e-38,7.25816289436593e-28,1.32451679114592e-27,-1.47341495557844e-39,-2.13815723972e-16,-2.5817585864826e-17,2.00853356997453e-18,1.34294305644138e-18,5.92277772325512e-19,2.25335887425634e-19,2.267045179756e-19,1.53269827002406e-19,-4.8588990340425e-07,-4.85889903396319e-07,-4.85889903390971e-07,4.01094481681912e-07,-8.0243140249794e-08,-3.58148867403527e-08,-2.10945294191322e-08,-5.11628819747216e-08,-3.44485444367847e-16,-1.38899324783986e-17,7.92270590274048e-18,6.48267438356057e-19,1.55503511031719e-20,1.39369499040623e-19,6.47675807888693e-20,1.27287397456155e-20,6.92908175691606e-16,1.14358043464753e-16,-1.03141780628584e-17,-7.78390552600576e-18,-5.7757874743501e-19,-4.19742025714213e-19,6.54861346843891e-19,-1.31407732893227e-19,-8.05841399692393e-18,-1.75168807182657e-18,-9.12212295949936e-20,6.93464047656682e-19,-5.28315443661414e-19,-3.01548106254567e-20,-2.76258480974065e-20,2.73332093479297e-20,-4.85889903392955e-07,-4.85889903395862e-07,-4.85889903391523e-07,4.01094481681884e-07,-8.02431402497728e-08,-3.58148867403571e-08,-2.10945294191408e-08,-5.11628819747254e-08,8.0097475130758e-18,1.48469285456489e-17,-1.87828355848051e-18,-1.70797939477588e-19,-1.72885210339637e-19,4.28813229205895e-20,-6.02776101301337e-21,-7.94604436541189e-21,7.31149770216183e-17,-6.94941938493952e-17,-1.10988016207331e-18,1.98213583406801e-18,-3.01492057783459e-19,3.93518881054298e-19,5.11152721045725e-19,9.360869439848e-20
"b13",-1.22111832403466e-13,-4.65369129323118e-17,1.57687041706632e-17,4.14280388655729e-18,1.0514995985244e-27,-3.09833403033183e-17,-2.22508232146805e-16,6.99864992848788e-28,1.37714748319896e-24,-1.11920154022162e-17,-2.34853801960793e-18,-1.02623304859627e-29,3.1943466253226e-06,-8.08657474898244e-29,5.64183108882622e-18,0,2.69480852839617e-24,6.17103781359812e-17,-1.3089624876177e-17,1.12773105619092e-25,-1.65013902978311e-17,-1.13626892480787e-17,4.11499287537579e-28,0,-9.96722261170377e-21,-2.20052597673622e-16,-8.50939001200735e-27,9.3516776284223e-28,-1.3153849704143e-27,-4.45520939140111e-17,3.08922928525946e-16,8.89575827622069e-29,-3.95632302668589e-17,9.62402632412766e-18,-1.98131834359005e-19,-2.66987781119275e-20,6.01591472294606e-20,-1.42478826906709e-19,1.62340775650688e-19,2.38113413340276e-21,-8.02431402484915e-08,-8.02431402498529e-08,-8.02431402498242e-08,-8.02431402497941e-08,3.7113741491755e-07,-3.58148867403591e-08,-2.10945294191299e-08,-5.11628819747334e-08,-6.40696638317408e-17,9.40569813262574e-19,1.21484707408915e-18,5.55074839731362e-20,-5.36590996488178e-21,5.8817507235848e-21,9.50070556784485e-21,6.87853314638417e-21,1.2962801390754e-16,4.38781444525426e-17,-5.34493344030756e-18,-1.95434351932824e-18,2.2257103508909e-19,-1.33847160659464e-19,-9.32473610132953e-20,-2.76863364809906e-20,5.3729381065569e-18,-2.98517186353372e-18,-8.72103709196158e-19,2.16850419527172e-19,-7.60996993604634e-21,5.55250449163891e-20,1.25446347102307e-21,1.0473532830357e-20,-8.02431402497958e-08,-8.02431402525763e-08,-8.02431402494921e-08,-8.02431402497729e-08,3.71137414917568e-07,-3.58148867403662e-08,-2.10945294191328e-08,-5.11628819747313e-08,-5.7345640387426e-18,-6.06664870547413e-18,1.54860946120266e-19,2.61915510816855e-19,-4.92647591847424e-20,3.10205535019217e-20,9.30079411828665e-21,1.0287272053322e-20,7.88965020274385e-17,-3.38015760950059e-17,1.33839253595323e-18,-3.75047605425357e-19,1.84520959791047e-19,-6.23864242950522e-20,3.05678028544844e-19,1.96604067003935e-21
"b14",1.22513840149316e-30,9.58876683461627e-17,-1.6245429489678e-17,4.2378404510122e-28,3.79008490028313e-17,-2.47353695219942e-27,5.08675341109473e-27,-4.9815256176927e-28,-8.9161577685988e-25,-1.72835407036939e-27,-7.04982017406195e-29,-1.61971855251911e-40,-8.08657474898244e-29,3.29091929864902e-06,6.46790615722304e-28,0,-2.80674672579607e-24,8.00321401819089e-27,-1.95533773629332e-27,-3.74142590563647e-28,1.70002664564367e-17,2.31165557511198e-34,-2.27580886192675e-27,0,6.4094064279511e-23,2.80264038447796e-37,1.07462494951816e-26,-1.08813497861364e-17,4.6419294139794e-28,4.58990093568787e-17,-3.18262401219259e-16,-9.16469812617127e-29,1.88447872978612e-17,-5.32059194228138e-18,6.31201494038583e-21,-2.30510916301633e-20,1.4574985525078e-19,1.52531622554993e-20,-4.46756890475228e-20,7.63464411364875e-21,-3.58148867411162e-08,-3.58148867406255e-08,-3.58148867403595e-08,-3.58148867403528e-08,-3.58148867403591e-08,2.47716738921614e-07,-2.10945294191384e-08,-5.11628819747287e-08,-3.40916386625853e-17,3.70943776749232e-18,4.14262334472785e-19,-2.65499590408996e-20,-7.70884237969074e-21,-1.23941103248844e-20,6.03480410153727e-21,-4.0992684983477e-21,-2.16452356564068e-16,1.95023490834872e-17,2.48510308341921e-18,-9.38476243515155e-20,-6.66536467225189e-21,-1.4804422093983e-21,9.42839742651114e-20,1.88873670121266e-20,-5.90028490489762e-18,-1.0607495575594e-17,-2.722067600352e-19,6.38457279942403e-19,-1.6574758587324e-19,1.6718789903719e-19,1.0418924905311e-20,1.47756350105531e-20,-3.58148867404232e-08,-3.5814886740289e-08,-3.58148867403459e-08,-3.58148867403571e-08,-3.58148867403662e-08,2.47716738921608e-07,-2.10945294191339e-08,-5.11628819747292e-08,5.81854016031921e-18,2.06251979075096e-18,-4.10724539285591e-19,5.37989675731219e-20,-1.18855141469861e-19,-9.61582047261132e-21,-1.4291123639028e-21,-1.05245524312852e-20,6.28592823427864e-19,6.61094764700044e-18,-4.26944943730758e-18,4.14251990873956e-19,3.51783283291312e-19,1.90878164203879e-19,1.32121258401303e-19,-2.80489800627333e-20
"b15",1.1877732429256e-12,4.52661328244883e-16,2.50153349215587e-23,-4.02967649484568e-17,6.64470245498317e-27,3.01372757223781e-16,-3.52985121016586e-22,-3.36676793910612e-27,5.61602562296024e-14,1.08863941135401e-16,2.28440630185479e-17,-1.62827505636369e-35,5.64183108882622e-18,6.46790615722304e-28,3.10711884464348e-05,0,1.18200348304479e-12,9.79636010455461e-23,-2.07794349659362e-23,2.84726505524238e-17,-3.23046136686552e-23,-1.80252839902183e-23,-1.18940688166629e-22,0,-5.01118042301301e-12,2.14043638102634e-15,7.07620583257906e-26,3.90836176943327e-24,-5.7695736086202e-16,-8.71707035343824e-23,-3.00487144583059e-15,4.19899639342239e-29,-1.14367874380338e-16,1.26702343850522e-17,-8.06227321019376e-19,6.48446650929687e-19,-1.06415627681719e-19,-5.27630829913685e-20,4.58741373579742e-20,1.73506145751446e-20,-2.10945294230919e-08,-2.10945294204708e-08,-2.10945294188126e-08,-2.10945294191323e-08,-2.10945294191299e-08,-2.10945294191384e-08,4.27208432233384e-07,-5.11628819747271e-08,-2.85694636669597e-17,1.14567918461408e-17,-2.62473908284727e-19,-1.73435172050751e-19,-2.59829152807949e-20,-5.75050169510727e-20,3.17754116497822e-21,-9.08576257655901e-22,5.7991804705477e-17,4.7341970903087e-18,-5.48157193005052e-18,5.7838030568988e-19,1.67180711946218e-19,-1.71119387085967e-19,-1.81037490472026e-19,5.0183104439963e-20,-4.17765249581811e-18,8.89174372367031e-19,-1.40055511422879e-18,2.83160850396315e-19,7.38686832532444e-20,2.17132778990079e-19,1.77518172069976e-21,4.23418922491383e-21,-2.10945294196246e-08,-2.1094529418205e-08,-2.10945294192511e-08,-2.10945294191408e-08,-2.10945294191328e-08,-2.10945294191339e-08,4.27208432233391e-07,-5.11628819747344e-08,4.45293696842128e-18,-9.77471411378553e-18,9.26092376531235e-19,1.4634591472519e-19,-1.13434833826793e-19,8.03101932666394e-21,4.81662063711462e-21,7.0496001227413e-22,8.42725916804837e-21,2.28319921875805e-18,-5.83729190282328e-19,6.0293860960962e-20,1.13890116379278e-20,5.20433519498911e-20,-1.67825659841859e-20,-5.15446724943471e-20
"b16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57471458488138e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57597312185479e-17,-5.61399035242502e-18,4.43579227607306e-19,1.39254692393546e-19,4.2299960410121e-20,6.63155361568884e-20,-4.72257382008452e-20,1.63718633745814e-20,-5.11628819753141e-08,-5.11628819747517e-08,-5.11628819747156e-08,-5.11628819747216e-08,-5.11628819747335e-08,-5.11628819747287e-08,-5.11628819747271e-08,8.83815739117536e-08,-2.49891215594301e-17,-1.63331293349679e-18,6.21553475704777e-19,5.94229435368724e-20,7.47862742290037e-22,1.21090781055084e-20,7.15824333536159e-21,-1.1750919115502e-23,1.38052555932882e-16,-9.36881875280429e-18,-3.80103883773303e-19,-3.8452720330779e-19,-9.15702080332423e-20,-1.02408859357916e-20,9.18265874331081e-20,-4.76663463601492e-21,-2.35513076617747e-18,-3.9361782990847e-18,6.02416210957601e-19,8.96204187543781e-20,-2.90993079144825e-20,-1.17415725398104e-20,-5.95646873053789e-21,-2.44224687216486e-22,-5.11628819747148e-08,-5.11628819755433e-08,-5.11628819746508e-08,-5.11628819747253e-08,-5.11628819747313e-08,-5.11628819747292e-08,-5.11628819747344e-08,8.83815739117571e-08,2.37572465647644e-18,3.67677406481581e-18,-2.3828262349078e-19,-1.26496224792857e-19,4.87864522474857e-21,7.73801877826508e-21,-4.300253567291e-21,-2.94163183029946e-21,-3.83846455535735e-20,5.47886994988438e-18,-1.4746067994091e-18,8.74131305068675e-20,-3.12011786741637e-20,6.74022636576435e-20,4.34642806029164e-20,4.4092193921045e-21
"b17",7.83643930434847e-20,1.17951410135564e-22,5.70001047917858e-23,8.67946690772935e-13,3.98153834516199e-23,1.98833255931511e-23,-8.04314191699937e-22,1.00087483846492e-23,2.68248253967636e-20,5.19986269475103e-23,1.5071566092751e-24,-3.22649636521549e-35,2.69480852839617e-24,-2.80674672579607e-24,1.18200348304479e-12,0,0.669238166243515,1.80319649069608e-22,1.41665490713637e-23,1.48323001413222e-23,-3.45715774774021e-12,-8.1118411955607e-30,2.05999060765281e-23,0,-2.25359656966927e-18,1.4121725465597e-22,-2.36317437905126e-22,2.21282077019686e-12,-2.75582437786147e-22,-9.33397815827625e-12,-5.32588163376306e-22,1.3765204692735e-23,6.44200393118436e-14,5.58905122473442e-15,-2.30523005514917e-15,-1.38201331603172e-15,2.93361282668085e-15,-7.97223874070383e-16,1.91828411393051e-15,4.56423148022314e-17,3.95646089999147e-14,2.02068289979612e-14,-2.65992399526073e-15,-3.44485444367849e-16,-6.40696638317435e-17,-3.40916386625807e-17,-2.85694636669717e-17,-2.49891215594144e-17,0.00433524386885663,-0.000290967922929194,-2.74124737770725e-05,-8.18211168407966e-06,-1.44650030877823e-06,-4.05909666135288e-07,-1.49663876737973e-07,-9.08448225872495e-08,-6.49321819106556e-13,3.88273057561965e-13,1.96953155747024e-14,-1.86970817096451e-14,-1.02707415126674e-15,-2.09230195482818e-16,-1.76268861764701e-16,-6.08670016277968e-16,2.21860358047406e-14,-1.04305143568425e-14,-1.32683746432952e-15,2.25121489842914e-16,7.03622042248775e-17,2.35760169450235e-17,1.13218462050876e-17,1.15532357529031e-17,-1.70487032110357e-17,-3.27717115088237e-15,4.2625071769319e-16,8.00974751307624e-18,-5.73456403874213e-18,5.81854016031955e-18,4.45293696842171e-18,2.37572465647592e-18,0.000668155889771784,-7.20154305080356e-06,-7.20154304697132e-06,-8.1821116829032e-06,-1.44650030892146e-06,-4.05909666168008e-07,-1.49663877092809e-07,-9.08448225743572e-08,1.15415978538346e-13,-6.23982355775084e-14,6.11345927095238e-15,-7.14888961407448e-16,-5.73643377305953e-16,1.03309780685581e-16,4.67042224038157e-16,2.58113368103316e-17
"b18",-1.04768272779661e-18,9.90242362073993e-15,-8.38841298962716e-16,8.40921137222768e-25,3.91406183469332e-15,-5.31907273709644e-22,2.36733624902148e-14,3.25806006204151e-16,6.14281154609923e-13,1.19075431534017e-15,-4.03065039737357e-23,-1.12991623870157e-17,6.17103781359812e-17,8.00321401819089e-27,9.79636010455461e-23,0,1.80319649069608e-22,0.000339856809723027,1.39264705655264e-15,3.11434001562743e-16,-2.86579750854913e-22,-1.97161846433575e-22,-1.30116506757275e-21,0,-5.48123167838185e-11,-2.56330041257926e-26,8.75590773713846e-25,-6.38078202648161e-26,-1.60697063245851e-25,-4.74004131269304e-15,-3.28672984284003e-14,6.69302571830368e-27,-9.91251239187316e-14,-1.05703575997449e-14,1.78491714254363e-15,3.67621454778511e-16,5.73367334473543e-17,3.178829705167e-16,-8.84869763995801e-17,2.6380058798694e-17,2.0713144729733e-15,1.188006699695e-15,-2.96498764174938e-16,-1.38899324783987e-17,9.40569813263136e-19,3.70943776749176e-18,1.14567918461412e-17,-1.6333129334979e-18,-0.000290967922929194,0.000449845025138485,-2.74124737733818e-05,-8.18211168258245e-06,-1.44650030924736e-06,-4.05909666189843e-07,-1.49663877083452e-07,-9.08448225641387e-08,4.77927215439706e-13,-1.27047665213986e-14,-7.86810538228151e-15,-8.93034497528661e-16,-8.33544297746878e-17,-4.59248209474553e-17,2.67608376260442e-16,3.23611378776193e-18,1.32201214195694e-14,1.33418442463756e-16,6.09861068784207e-18,-3.07544177138464e-17,-1.82365842119051e-16,-6.91174870650366e-17,-2.80342597162817e-17,-2.87687744608616e-17,-2.49137720647491e-17,-2.12101737261857e-15,2.60007523097156e-16,1.48469285456495e-17,-6.06664870547436e-18,2.06251979075158e-18,-9.77471411378504e-18,3.67677406481528e-18,-7.20154305080355e-06,0.000435103256008148,-3.32584689595292e-05,-8.18211168288935e-06,-1.44650030904306e-06,-4.05909666232352e-07,-1.49663877109368e-07,-9.08448225699237e-08,-2.64441065464726e-15,1.79955256642361e-15,-5.44816489389032e-16,2.76500607244987e-17,-1.80328328858809e-17,-1.80748066659556e-17,2.48729610192663e-16,2.93201729935532e-17
"b19",2.22227999735938e-19,-2.10044103564991e-15,1.77929843670509e-16,-1.78612488648356e-25,-8.30226660515933e-16,1.12824890919113e-22,-5.0214476709589e-15,-6.91079609695856e-17,-1.30297530581173e-13,-2.52575462641733e-16,8.54956707482424e-24,2.39670864984757e-18,-1.3089624876177e-17,-1.95533773629332e-27,-2.07794349659362e-23,0,1.41665490713637e-23,1.39264705655264e-15,7.20883307705353e-05,-6.60594599689566e-17,-3.72394616947443e-16,4.18207550766109e-23,2.75995110562807e-22,0,1.1626450638714e-11,5.43711477048074e-27,-2.06302065254914e-25,1.68589469097359e-26,8.50143452603307e-27,1.63887010192815e-22,6.97160866814191e-15,6.30632768753958e-29,6.99369885915159e-15,5.97429684473769e-16,-9.27647186928014e-17,-2.22079533620097e-18,-6.38602990874079e-17,-7.78697928071981e-18,-3.23643441558907e-17,-2.22766709359166e-18,-9.48671853054548e-16,-4.92653872887663e-16,7.53657002077838e-17,7.92270590274059e-18,1.21484707408918e-18,4.14262334472738e-19,-2.62473908284505e-19,6.21553475704549e-19,-2.74124737770732e-05,-2.74124737733818e-05,4.05614381620836e-05,-8.18211168278046e-06,-1.44650030906765e-06,-4.05909666193924e-07,-1.49663877089424e-07,-9.08448225662009e-08,-2.23307643052988e-14,-6.81128553087108e-15,1.86134269642281e-16,4.39330494690516e-16,2.67038824352367e-17,7.55655587581166e-18,-1.59059996452006e-17,1.19488836966383e-17,-2.34586504215526e-16,4.50231414384236e-16,-9.61125533990318e-17,-2.8969250847651e-18,1.13170105761497e-17,1.91990878700109e-18,2.12702618299686e-18,2.13275021298285e-18,3.73054100963623e-18,2.46934874478452e-16,-2.96378609048134e-17,-1.87828355848058e-18,1.54860946120272e-19,-4.10724539285641e-19,9.26092376531185e-19,-2.38282623490712e-19,-7.20154304697127e-06,-3.32584689595292e-05,4.29908217957563e-05,-8.18211168272628e-06,-1.44650030907966e-06,-4.05909666190767e-07,-1.49663877085591e-07,-9.0844822566124e-08,-2.80705245606529e-15,1.06673648442813e-15,3.39383456117656e-16,-5.36678592760873e-17,3.384526584985e-18,-2.77733047184331e-17,-2.9743115625996e-17,-2.12484096660154e-18
"b20",-6.16262202321948e-13,7.53159668068744e-26,7.95799796990276e-17,-8.03508783159379e-25,5.306607048991e-27,-1.56363742114622e-16,-1.12293314691174e-15,3.32813047064337e-27,-4.69302347467171e-21,-9.09739999612608e-24,-1.18523758138831e-17,-5.17909425466819e-29,1.12773105619092e-25,-3.74142590563647e-28,2.84726505524238e-17,0,1.48323001413222e-23,3.11434001562743e-16,-6.60594599689566e-17,1.61209187415132e-05,-8.32776295825203e-17,-5.73441273229832e-17,-3.82616042368513e-16,0,-2.59999181560983e-12,-1.11054010790132e-15,-3.9715229029894e-26,5.33034510401147e-17,-6.25012928463153e-27,-2.24841222896571e-16,1.55904252593366e-15,2.37741874413691e-17,9.70075867812385e-16,2.22247097162443e-16,-2.5473005125376e-17,-2.4888509458169e-18,-3.20569043027264e-18,-4.32396005956019e-18,-2.20527989584128e-19,-8.97642881991993e-19,-8.67825456982499e-17,-4.54074384325477e-17,8.77878029528084e-18,6.48267438356113e-19,5.55074839731377e-20,-2.65499590408899e-20,-1.73435172050739e-19,5.94229435368802e-20,-8.18211168408029e-06,-8.18211168258241e-06,-8.18211168278046e-06,6.45591600190444e-06,-1.44650030906776e-06,-4.05909666191598e-07,-1.49663877090185e-07,-9.08448225670628e-08,-8.32840837784014e-15,-1.72820243408047e-16,1.25902397725935e-16,3.69224964431505e-17,2.71073370200051e-18,1.07910350737565e-18,-4.54886899560489e-18,6.22596785123718e-19,-6.79351567273297e-16,-1.68766994433435e-16,3.93008552704642e-17,4.11971171650572e-18,2.76230544873713e-18,5.00187040430906e-18,4.96386993154043e-19,4.62090767882939e-19,1.12373378918142e-19,4.98544339536235e-17,-6.9332655777862e-18,-1.7079793947759e-19,2.61915510816857e-19,5.37989675731047e-20,1.4634591472518e-19,-1.26496224792855e-19,-8.18211168290325e-06,-8.18211168288931e-06,-8.18211168272629e-06,6.45591600190021e-06,-1.44650030907426e-06,-4.05909666190409e-07,-1.49663877087837e-07,-9.08448225668299e-08,-3.16861695162106e-16,2.5779903863938e-16,-1.33060039726176e-16,2.26800840354705e-17,1.05636508119031e-17,8.20378017940119e-18,-6.84189004120514e-18,-1.61444728928962e-18
"b21",2.80153211518036e-19,-2.64791372191806e-15,-7.31665747587572e-23,5.89305678524802e-17,-1.04662236616557e-15,1.4223287985066e-22,1.03244698305379e-21,1.24767899026528e-26,-1.64259130976066e-13,-3.1840838283257e-16,1.07780254701532e-23,-1.23808958045603e-29,-1.65013902978311e-17,1.70002664564367e-17,-3.23046136686552e-23,0,-3.45715774774021e-12,-2.86579750854913e-22,-3.72394616947443e-16,-8.32776295825203e-17,9.08779046846071e-05,5.27208695017702e-23,3.47933679596258e-22,0,1.46568447593317e-11,1.0913896723679e-26,-2.5548330945205e-25,-1.14313450066705e-23,1.68750146582035e-15,2.54959619241545e-22,8.78873433859192e-15,-1.2281345757268e-28,4.04036310118448e-16,1.23624142846486e-17,-6.34353830355127e-18,-9.66765996448095e-19,-6.16069120995606e-19,-6.77328384567547e-19,-1.74688238184453e-19,5.41920863380095e-20,1.48140901416545e-17,-5.54989708139824e-18,-1.54342327139257e-19,1.55503511031637e-20,-5.3659099648836e-21,-7.70884237969741e-21,-2.59829152808049e-20,7.47862742293402e-22,-1.44650030877813e-06,-1.44650030924736e-06,-1.44650030906765e-06,-1.44650030906776e-06,5.22590387885513e-06,-4.05909666190703e-07,-1.49663877088954e-07,-9.08448225670369e-08,-1.49215378654508e-15,-5.78738015738461e-18,2.18492954711135e-17,5.42895051431733e-18,4.45747880770016e-19,1.67020677831528e-19,-5.50010549026878e-19,1.00254602949964e-19,-1.68561226572597e-17,2.56777211320723e-16,-4.75721389162139e-20,-8.71042834498506e-18,2.55051511540192e-18,-3.66898461669522e-18,-2.58615597288485e-19,-3.11441609198135e-19,4.88906329501792e-19,1.78822292092059e-17,-3.74919011364644e-19,-1.72885210339642e-19,-4.92647591847431e-20,-1.18855141469863e-19,-1.13434833826796e-19,4.87864522475425e-21,-1.44650030892146e-06,-1.44650030904307e-06,-1.44650030907966e-06,-1.44650030907426e-06,5.22590387885333e-06,-4.0590966619068e-07,-1.49663877088116e-07,-9.08448225670243e-08,-5.38665261736681e-16,2.50281575244191e-16,2.23035475384384e-17,-3.16546948816234e-18,-5.17636094927588e-18,-2.8280289485498e-18,-2.72270254688475e-18,6.77182920896082e-19
"b22",1.92909096102553e-19,3.29752212550017e-24,-5.03802810845464e-23,-1.46705145261958e-25,6.90894288580044e-28,9.78926835516688e-23,7.10903663552998e-22,-5.99904346006091e-17,-1.1310716417107e-13,3.57576659682992e-23,7.42026816044598e-24,2.08050695575167e-18,-1.13626892480787e-17,2.31165557511197e-34,-1.80252839902183e-23,0,-8.11184119556071e-30,-1.97161846433575e-22,4.18207550766109e-23,-5.73441273229832e-17,5.27208695017702e-23,6.25775993226462e-05,2.39539348953603e-22,0,1.00925539817679e-11,4.71978732692348e-27,2.42116581804852e-32,-2.88788543668902e-28,3.95951877680563e-33,1.42341881108331e-22,-9.86994479977382e-22,-1.73038428827208e-28,5.9337365755505e-16,4.85902447278022e-17,-2.75693853606377e-18,-3.19475550091473e-18,-1.75666703604139e-18,-1.67761697112773e-18,-2.94356847305685e-19,-1.87566870298199e-19,-2.51839911155267e-17,-3.49608152677513e-18,1.54083374076174e-18,1.39369499040628e-19,5.88175072358703e-21,-1.23941103248744e-20,-5.75050169510628e-20,1.21090781054994e-20,-4.05909666135325e-07,-4.05909666189842e-07,-4.05909666193924e-07,-4.05909666191598e-07,-4.05909666190703e-07,2.05548085351134e-06,-1.49663877088043e-07,-9.08448225669347e-08,-2.57092973004067e-16,-2.23891622236989e-16,2.2811636351161e-17,8.02568194493207e-18,1.93430441989586e-19,1.23714435668087e-19,-1.49112607332892e-18,1.14997089464321e-19,-7.26159093871917e-17,-1.65313316089559e-18,3.09501785383328e-18,5.23585976546847e-19,-1.74971963748818e-19,1.41106501500826e-19,-2.7398551050745e-20,2.07292892601054e-19,-1.32253047938525e-19,7.16886519909381e-18,-1.78242642631109e-18,4.28813229205877e-20,3.10205535019212e-20,-9.61582047261247e-21,8.03101932666243e-21,7.73801877826758e-21,-4.05909666168009e-07,-4.05909666232352e-07,-4.05909666190766e-07,-4.05909666190409e-07,-4.0590966619068e-07,2.05548085351132e-06,-1.49663877088082e-07,-9.08448225669328e-08,-1.59723407154472e-16,1.20914906772124e-16,-3.9980473847452e-17,5.17918416279562e-18,1.89633910248986e-18,4.51685641026046e-19,-6.5198404563915e-19,-1.27163700627862e-20
