V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
122.352021716766,169.620003426682,89.2320322723744,36.0507359631678,14.2373189876073,8.73926172415748,3.06191955288377,2.65042198609003,3.8441435946346,6.02600536763761,5.03499013348038,5.46339041202471,5.00662098618284,4.75977476439098,4.70641886457206,4.53330745202691,274.844464097442,310.936209603231,117.153083070421,36.5499077448423,8.98089299792491,4.81631471528894,3.92121790607636,2.00117504254116,255.779151530277,316.276131797749,141.349530019775,51.917883409771,9.0339865595956,6.7589862407,6.68663014394151,6.57552406936909
175.347061731364,186.760671390999,86.4086455031229,28.6622107125223,11.3865331867464,5.27120733959098,5.67079446667131,2.65384409848115,5.93858130364356,3.01266215252884,5.62847172245443,5.19722365231544,4.94494366225301,4.56726783948301,4.77468254959207,4.80305526599529,277.184694809146,242.687254733844,120.26319359088,34.7248473122369,12.7690200532356,4.28303618851707,3.83352774196411,2.83769129115826,377.949721131939,471.119255749299,122.220364966476,47.119168956594,12.5996693307099,2.23762930729821,12.1787884076724,3.4301040822685
171.535434550601,162.595650375656,83.341007789523,33.8295927329558,10.1926565594239,8.14661939151268,3.44640999907375,2.15277860548294,5.24851489945622,2.73663956570033,5.27047069545933,5.05775329961843,4.93896338263759,4.8718852091611,4.77691432093734,4.73579004704647,271.63229285064,281.162718000201,116.02273564339,30.4727235913719,17.5892507482348,8.24877688860187,5.11916837395174,1.96350314494459,298.421844945238,336.604942948732,160.379509508558,43.5360207622105,12.3306192486374,12.0808081037104,0.253233103761546,2.72540464692182
152.500544044618,162.821818470305,84.045538703915,28.505864944474,13.8380899006768,7.97041616665868,2.97703623941799,4.0434242089764,4.97535716079296,6.30025328435647,4.35202837810928,4.94218578013585,4.84195058435418,4.92985835278469,4.58974642233541,4.61548067551497,283.018785274454,288.68339951598,127.986992215388,34.241620817184,8.68607432280551,7.21064682321126,5.06202312785304,2.34279159604251,388.632942284163,468.796739005416,129.013333139836,35.2710196486213,5.74333221783987,1.04316769634157,4.29656936771565,3.26772954557304
180.059027309034,193.839303465436,85.2983884547413,34.0897223068408,13.0236194967295,12.1933002229266,5.49784936379664,1.61479246279305,6.27414599897474,7.79293111390394,5.31324469470303,4.89810989503819,5.00750375255283,4.78265410525427,4.81427129536863,4.63504085323282,266.660495788305,271.268008953103,138.819784888455,27.9015748200129,11.4165235651476,3.6055476914689,5.62566716795169,3.25596198829772,501.211580861145,411.625739095655,148.681935319082,39.3664536841753,15.3518134021814,7.08698068817019,5.87863983276271,3.9863929148385
118.28404247117,192.410581545993,72.4113715623758,32.8116516599571,12.2861765555533,5.61795194020671,5.79710291905183,3.53876926725061,5.4098004577355,5.54803295701937,6.07055690656325,4.91491884586836,4.7908716002719,5.07850245037675,4.49615105870499,4.81587897201869,288.403078542365,293.403195940061,126.491087014157,37.7218556346079,11.679293014826,5.43923330697974,1.87622356498801,2.40452890147849,479.783714696566,501.727575642999,144.973211155705,47.6682889702217,12.78489196853,8.70488688563277,9.85385628257482,5.50363451927986
149.0403018988,169.416343066946,93.7387806326633,27.8218284979703,7.75779489260907,8.39630007865086,3.71454943199666,6.58842676898166,5.69807029038072,4.94145820412173,5.57126317303021,5.13358426328557,4.88187248753526,4.84198516766794,4.83092789688118,4.67565470322059,266.583836535991,308.006365093577,120.976713846393,36.3004729525605,11.2127343327596,11.622058275787,3.52495809135798,2.92349927509917,415.953260682089,300.383645658308,173.950283554643,38.5065460430267,14.8338510593391,5.80821301516083,8.28235860220542,5.08744104028848
174.715480030856,196.980187237649,97.899290753595,28.5896310523167,10.251640956697,4.10429036149083,5.57548499418451,5.42837554107114,10.0554805181196,9.36632796077203,6.02339311569561,4.96842745619811,4.52594600472631,4.7323961843988,4.50242242953985,4.7029792579185,290.029090988655,269.314717818421,119.143245782983,34.7831990627465,5.08031234539704,5.33410342430621,1.9343481515106,2.27581986948166,454.735505434035,487.721407104292,167.102898382084,23.7590379451443,11.2075897558279,2.94040404520752,10.8748389181654,1.0645123919618
153.163076651216,208.968498317497,82.6032458566331,30.1734815915819,13.8643676896577,6.13805302870634,5.78887742544438,5.56817293587337,3.91875509399524,3.96148715228337,4.07060424750533,5.38384956484702,5.02765251409849,4.87232955003455,4.68576839948156,4.64692111855422,216.427218679182,296.631126642925,121.47220825391,37.3083289863405,6.89422151847379,5.82037564505469,1.48702469087516,2.1654495882229,401.129033235244,471.642949009344,142.990993316517,41.0877844380689,12.4044408048064,4.14189312473528,7.26681751997768,2.55175337491377
151.806952832956,222.290739270891,82.2345112809853,28.5619895628359,14.1842574375007,7.98523086253594,4.9058233663702,1.49437967774529,7.17550490066789,5.88127452028534,5.14849754889734,4.78604704616214,4.90300626285539,4.50431757825531,4.77737656864701,4.80532887847435,231.254369837006,307.426188200638,132.584090941815,31.2795858854634,6.70586783133119,6.58715015003974,3.26722831548609,2.87693833032244,384.706138380272,425.092828742048,165.793884247585,49.1825297348626,19.7255767327316,10.3015466631738,2.68458351388504,5.34752323481498
