b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16
4.03047758117247,-3.80110562484694,-3.79870737094267,-4.53062417935599,-8.13293850450063e-06,8.31642909200443e-06,-8.90545747761443e-06,-7.92173640393307e-06,-3.90335998315867e-05,-3.56088103290478e-05,3.77691788597865e-05,-3.64539911112903e-05,-2.13545726511207e-06,-2.16781607064062e-06,-1.98266251134574e-06,2.10776708698268e-06
-3.80110562484694,3.68024704329761,3.57156095902919,4.2484307470264,7.70198079768151e-06,-7.87574378632376e-06,8.43357736630712e-06,7.50194071928232e-06,3.68519207833128e-05,3.36191840559698e-05,-3.56583052243123e-05,3.44166483440816e-05,2.01399013340445e-06,2.04745013317055e-06,1.87369326685454e-06,-1.98984752807427e-06
-3.79870737094266,3.57156095902919,3.61432749602336,4.21847814406381,7.66137403077617e-06,-7.83423668804999e-06,8.38908898615794e-06,7.46246840685637e-06,3.67217256439847e-05,3.34997571320778e-05,-3.55321919257259e-05,3.42949068009211e-05,2.00570115481273e-06,2.03481577064036e-06,1.86056224130522e-06,-1.97884487017085e-06
-4.53062417935599,4.24843074702641,4.21847814406381,5.19730303469763,9.13892807503582e-06,-9.34509783295292e-06,1.00070168721194e-05,8.90152768426998e-06,4.40012307609502e-05,4.01403156256216e-05,-4.25758296959061e-05,4.10932387461047e-05,2.41391926555766e-06,2.45131587330429e-06,2.24221541217537e-06,-2.38315276050874e-06
-8.13293850450062e-06,7.70198079768151e-06,7.66137403077617e-06,9.1389280750358e-06,17.925030934824,-18.3287141565715,19.6235437680017,17.4614536024601,-8.72028435926694e-06,-7.84612781621018e-06,8.39880286456111e-06,-8.0625013032878e-06,-1.50523023492745e-06,-1.11231933008842e-06,-7.19244273692239e-07,1.15436869271307e-06
8.31642909200438e-06,-7.87574378632372e-06,-7.83423668804995e-06,-9.34509783295285e-06,-18.3287141565714,18.74482966826,-20.0667214318946,-17.8644229617086,8.92302625630799e-06,8.02862286197945e-06,-8.59410484216212e-06,8.25003111159739e-06,1.53972126825755e-06,1.13785312231963e-06,7.35810374121159e-07,-1.18086051064347e-06
-8.90545747761447e-06,8.43357736630716e-06,8.38908898615797e-06,1.00070168721194e-05,19.6235437680018,-20.0667214318948,21.4953248989668,19.1068033715376,-9.54127559663898e-06,-8.58472436093543e-06,9.18948741352582e-06,-8.82147222787196e-06,-1.64740894877021e-06,-1.21730371342287e-06,-7.87031765853155e-07,1.26333503040426e-06
-7.92173640393286e-06,7.50194071928214e-06,7.46246840685618e-06,8.90152768426974e-06,17.4614536024596,-17.8644229617083,19.1068033715371,17.0527698904708,-8.521805472424e-06,-7.66790638529472e-06,8.20780009973593e-06,-7.87936628087444e-06,-1.46877850255766e-06,-1.08562211143474e-06,-7.02271609916786e-07,1.12662489807731e-06
-3.90335998315868e-05,3.6851920783313e-05,3.67217256439848e-05,4.40012307609503e-05,-8.72028435926666e-06,8.92302625630776e-06,-9.54127559663863e-06,-8.52180547242395e-06,9.18937818830411,8.32124104138975,-8.85900836904005,8.49951737465734,3.30075127102287e-06,3.83596984378898e-06,3.25244185126916e-06,-3.41842105772863e-06
-3.56088103290478e-05,3.36191840559698e-05,3.34997571320778e-05,4.01403156256215e-05,-7.84612781620989e-06,8.0286228619792e-06,-8.58472436093507e-06,-7.66790638529464e-06,8.32124104138972,7.62371833653377,-8.05993424255254,7.78397948711631,3.02719727807364e-06,3.51758681782901e-06,2.98264397024166e-06,-3.13493762620094e-06
3.77691788597865e-05,-3.56583052243124e-05,-3.5532191925726e-05,-4.25758296959061e-05,8.39880286456082e-06,-8.59410484216187e-06,9.18948741352546e-06,8.20780009973586e-06,-8.85900836904003,-8.05993424255255,8.56599902170655,-8.26212472725546,-3.19815300072767e-06,-3.71664336600132e-06,-3.15135771335228e-06,3.31215370846252e-06
-3.64539911112902e-05,3.44166483440815e-05,3.42949068009209e-05,4.10932387461045e-05,-8.06250130328749e-06,8.25003111159711e-06,-8.82147222787157e-06,-7.87936628087433e-06,8.49951737465728,7.78397948711628,-8.26212472725542,8.05351598543004,3.08974912622225e-06,3.59066494195069e-06,3.0446894530206e-06,-3.1999423504192e-06
-2.13545726511203e-06,2.01399013340441e-06,2.00570115481269e-06,2.41391926555761e-06,-1.50523023492742e-06,1.53972126825753e-06,-1.64740894877017e-06,-1.46877850255766e-06,3.30075127102278e-06,3.02719727807357e-06,-3.19815300072759e-06,3.08974912622219e-06,1.27181743810867,0.78400896224393,0.481398225009102,-0.898840099615521
-2.16781607064062e-06,2.04745013317055e-06,2.03481577064035e-06,2.45131587330428e-06,-1.11231933008841e-06,1.13785312231963e-06,-1.21730371342285e-06,-1.08562211143475e-06,3.83596984378895e-06,3.517586817829e-06,-3.7166433660013e-06,3.59066494195069e-06,0.784008962243942,0.817567043209422,0.613854456505774,-0.735254989000118
-1.98266251134575e-06,1.87369326685455e-06,1.86056224130523e-06,2.24221541217538e-06,-7.19244273692238e-07,7.35810374121163e-07,-7.87031765853151e-07,-7.02271609916803e-07,3.25244185126916e-06,2.98264397024168e-06,-3.15135771335228e-06,3.04468945302062e-06,0.481398225009117,0.613854456505779,0.617844736915945,-0.562573399789236
2.10776708698267e-06,-1.98984752807426e-06,-1.97884487017084e-06,-2.38315276050872e-06,1.15436869271305e-06,-1.18086051064346e-06,1.26333503040424e-06,1.12662489807733e-06,-3.41842105772859e-06,-3.13493762620091e-06,3.31215370846249e-06,-3.19994235041918e-06,-0.898840099615529,-0.735254989000114,-0.562573399789228,0.753667949673568
