"","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26","b27","b28","b29","b30","b31","b32"
"$w_1$",14.7368875591835,1.04462830567601,0.493870351993,0.123982693241371,0.12333036931658,0.0849420616922055,0.13518915861113,0.0199238884456461,14.1383679759987,1.02387427268128,0.487325256824666,0.144749899695373,0.217524682782526,0.198186192691362,0.391679713557362,0.0760438640635246,12.9523462267557,0.860704528887348,0.394951886225529,0.0824700725718593,0.0724927836467414,0.0468330914893712,0.073635214580785,0.0139119218835211,13.2316093567024,0.934095306608093,0.41737141049983,0.0855741547697883,0.0798889731131947,0.0536557610937701,0.0850501157795034,0.0132677923542383
"$w_2$",0.504305415230899,0.314566074338074,0.162475893574565,0.0586358948956381,0.0235689942894607,0.0133975379298684,0.00902124270593743,0.00578243904139053,0.0417660136517154,0.0379439768300015,0.0328981142540789,0.0299737120753831,0.0289658687984374,0.0284678634640383,0.0281687274225381,0.0278803848933671,0.574580545299828,0.315796893293775,0.15697702623422,0.0413151019938479,0.0142071759370767,0.00729596660501973,0.00466348958986511,0.00278366410167444,0.676231956585675,0.360413323147064,0.164315675495666,0.0410924276095119,0.0149847095306843,0.00822293704265597,0.00550477572698116,0.00355955191251776
"$w_3$",0.29269236246495,0.339201259114759,0.158590794329709,0.0586312154941495,0.0235637617352579,0.0133844061081976,0.00903128756200089,0.00578078156385029,0.0358992707054635,0.038533215527131,0.0328106753252645,0.0299750280584881,0.0289659227798672,0.028467421380513,0.0281668854102248,0.0278806125037931,0.320109949775284,0.346858918957494,0.151715118088979,0.0413169730745065,0.0142010592843394,0.00729787506169389,0.00465875313967716,0.0027842435994548,0.372421896966087,0.398703593613295,0.157302690661083,0.0410671125227777,0.0150210827801366,0.00821229691743412,0.00549727736985348,0.00355553101360912
