b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32
20.1417737589441,0.230051922144717,0.23005192215976,-0.390703794903673,-0.118828136461914,-0.0435828017624943,-0.0185045260550072,-0.0189586767346846,-5.84836293632495e-13,4.75245885302886e-11,-5.58244661658705e-12,-3.12884600648279e-14,-1.10489491494076e-13,-5.47406186692124e-14,-1.20956580917269e-14,-6.03109850336509e-14,4.27194703684204e-11,1.27027487035466e-11,8.88569408057273e-12,1.10328935498463e-11,-2.70144723630634e-11,6.12350246465421e-12,-4.42299859614868e-11,2.12111793880673e-12,1.4373204350132e-10,2.39934564412173e-10,1.37837671005444e-11,2.30573297908633e-11,-1.12753621023985e-10,-1.12199124718511e-10,1.6393816322951e-11,1.28095074924774e-11
0.230051922144721,21.0994557945193,-1.17099085180192,-0.390703794892219,-0.118828136489466,-0.0435828017321607,-0.0185045261120415,-0.0189586767419159,-2.41830630364344e-12,-2.75287712801575e-11,-2.4716602165002e-12,8.10143314204054e-13,-7.54045769265479e-14,-5.91935686020139e-14,-1.55047966212089e-13,1.32799143250044e-13,-3.05099156061967e-10,-8.88729835895262e-11,2.33159258344145e-11,1.66246816890875e-11,-1.49508110401651e-11,8.13876388968508e-12,-7.93778637668083e-11,3.37266899124913e-12,-7.2590259866353e-10,4.73192048544464e-10,-1.6095309737337e-11,3.05870720404102e-12,-2.36671870049214e-11,-5.17041285924592e-11,-4.1844902672536e-10,3.79435038577201e-11
0.230051922159765,-1.17099085180192,1.9872317486647,-0.3907037949059,-0.118828136476787,-0.0435828017454986,-0.0185045260909019,-0.0189586767263274,-2.02971902449783e-12,-1.22673188600679e-11,1.54281709295184e-12,7.92848597940928e-14,1.45024001714761e-14,2.23169544294459e-14,-3.82219473462776e-14,1.87382493111709e-14,-1.26194134396593e-11,-1.20406220681901e-11,-9.2643012687316e-14,-1.43185977349338e-12,2.68929934507452e-12,8.0285942360498e-13,4.6372006119955e-12,-1.63917038048232e-12,1.95306503047257e-11,-6.6971989381537e-11,1.54491594932678e-11,7.08387053794903e-12,3.20110454186327e-13,4.56825347104726e-13,-1.35902337861516e-11,-5.24589417040963e-12
-0.390703794903676,-0.390703794892219,-0.3907037949059,0.356521585278685,-0.118828136485208,-0.043582801740914,-0.0185045260754164,-0.0189586767262068,-1.92589308128389e-12,-3.22834131205992e-12,3.76789747340743e-13,3.26520133199586e-14,2.45359309559261e-15,1.55143231632259e-14,-3.49310764965712e-14,1.67017720663068e-14,3.18235864671595e-11,-1.36175736286933e-11,-8.28504977925024e-13,-2.37263545344796e-12,3.53774692820404e-12,1.03248417349488e-12,5.11256385261579e-12,-1.50067573437256e-12,-2.50032108827737e-11,-5.45630048575288e-11,5.54350026114889e-12,1.34299908974962e-12,4.03806747599361e-12,3.00389095439021e-12,3.11213640109139e-11,-7.60992452351081e-12
-0.118828136461915,-0.118828136489469,-0.118828136476787,-0.118828136485208,0.444878833753586,-0.0435828017414345,-0.0185045260394121,-0.0189586767318819,2.53569457438825e-12,1.41475750953021e-11,-1.24571143544111e-12,-1.15634267552486e-13,-6.86158535385143e-14,-2.29424624942001e-14,9.71139479660679e-14,-3.40431499177015e-14,4.72343715074841e-11,4.80705232711058e-11,-3.61486235740036e-12,-8.87069887602959e-13,-7.15367207457566e-12,2.0587425150762e-12,7.67540227836373e-12,-1.17003082738227e-12,-5.01978994973515e-11,-7.97799705007694e-11,7.15503036902718e-12,-3.3191468017443e-13,1.1430004066318e-11,1.50623495832672e-11,2.18656533845466e-11,-8.78178206600534e-12
-0.0435828017624952,-0.0435828017321585,-0.0435828017454987,-0.0435828017409141,-0.0435828017414344,0.228199729912052,-0.0185045260746794,-0.0189586767246855,2.65385624045817e-12,-3.15245059685205e-13,6.18894603423971e-13,-1.41183204604017e-13,5.19980913418746e-14,-6.84424017988688e-15,-2.4135465926437e-15,-1.67817790895693e-14,-3.47190228825574e-11,-1.15300756419457e-11,-1.67054450562894e-13,8.89968559919826e-13,3.1349613000781e-12,1.48267685550719e-12,-8.58414250414484e-12,3.3364613201827e-12,-3.82771591113717e-11,9.7696503037787e-11,-2.56271336470924e-11,-1.15820855688641e-11,1.77432274558207e-12,5.53933213043122e-12,1.6943110787848e-11,1.35772283937298e-11
-0.0185045260550073,-0.018504526112037,-0.0185045260909022,-0.0185045260754165,-0.0185045260394121,-0.0185045260746794,0.292683606077568,-0.018958676723322,5.01353909399669e-12,2.66864091371379e-12,3.37333103522843e-13,-2.24528499310871e-13,1.12807992465503e-13,-1.89574024357767e-14,-6.95884686124679e-15,-3.75941078679564e-14,-9.83887062776943e-11,-2.51681317501401e-11,2.53630971816081e-12,3.21337816797207e-12,-2.28299738831381e-12,-2.97873686776631e-13,1.59512746356194e-12,6.49394735459541e-12,4.73411975128596e-10,2.31476965561618e-10,-5.15908900265146e-11,-2.49030849658336e-11,-6.48676128211195e-13,-7.30192158132388e-12,-7.2401394226859e-13,2.96653968758187e-11
-0.0189586767346832,-0.018958676741911,-0.0189586767263276,-0.0189586767262068,-0.018958676731882,-0.0189586767246855,-0.018958676723322,0.0463820852112054,-7.74080043034564e-13,1.71295101406975e-13,-5.39514117672944e-13,8.81109461720596e-14,-1.21067650121344e-14,2.12706926604863e-15,1.3893490463354e-15,4.47780440980795e-15,-1.07093975738823e-11,4.06428153998137e-12,1.85636037447236e-12,1.97628719080135e-12,-2.13173924858875e-12,-2.93310376353872e-12,-4.12057687619094e-12,-3.67313557644793e-13,-6.23853093854018e-12,8.32844916745202e-12,8.52639817528842e-12,7.08585926690808e-12,-1.07826224354314e-11,-1.06345936418034e-11,-2.82906419315657e-11,-1.29663752298362e-13
-5.84836293632489e-13,-2.41830630364328e-12,-2.02971902449784e-12,-1.9258930812839e-12,2.53569457438825e-12,2.65385624045816e-12,5.01353909399669e-12,-7.74080043034562e-13,0.0574667308989432,0.00337603939577282,0.00337603939429562,-0.00152758826422331,-0.000252276242976155,-0.000112598348486212,-6.63190474977962e-05,-0.000160850879034613,-1.51886630236317e-12,-4.16688302369401e-12,2.8482102116589e-13,6.42630493020996e-13,-7.49369173118823e-13,-1.11170929325562e-13,-9.54251831464047e-13,1.15693947083167e-12,7.44498304602975e-11,4.51395379061446e-11,-9.29819151525156e-12,-4.30553037442778e-12,-2.53662824396543e-12,-1.77166779942559e-12,-1.3414636237494e-12,5.69465514512144e-12
4.75245885302886e-11,-2.75287712801575e-11,-1.22673188600679e-11,-3.22834131205992e-12,1.41475750953021e-11,-3.15245059685205e-13,2.66864091371379e-12,1.7129510140699e-13,0.00337603939577286,0.279620924038772,-0.0342102481456555,-0.00152758826419209,-0.000252276242916438,-0.00011259834850725,-6.63190475056426e-05,-0.00016085087904983,2.29327835032781e-11,5.39500968809596e-11,-1.71906373365341e-12,2.25568360391993e-12,-9.88808628466406e-12,2.55675072855676e-12,-9.98027348347941e-12,1.27957489281255e-12,1.24212399981115e-10,7.91952664476473e-11,-1.53234030514147e-11,-4.7464227505047e-12,-4.80537232074302e-11,1.80014093671181e-11,2.80038583166303e-11,1.3736782022684e-12
-5.58244661658707e-12,-2.47166021650016e-12,1.54281709295184e-12,3.76789747340742e-13,-1.24571143544111e-12,6.18894603423972e-13,3.37333103522848e-13,-5.39514117672949e-13,0.00337603939429563,-0.0342102481456556,0.023247919888346,-0.00152758826427321,-0.00025227624299234,-0.00011259834849153,-6.63190474930316e-05,-0.000160850879027439,-7.3548552124931e-12,-1.04687100773226e-11,9.60184143572457e-13,3.39238856618202e-13,3.38308980273896e-13,7.40362155476079e-14,-1.45604198484904e-12,6.31450454688489e-14,-3.02486797728665e-11,9.64330544039993e-12,-1.51415562248871e-13,1.03446371328834e-13,3.63806193139092e-12,-4.87819696790881e-12,-9.5910135536254e-12,1.32637533157775e-12
-3.12884600648283e-14,8.10143314204048e-13,7.92848597940935e-14,3.26520133199589e-14,-1.15634267552486e-13,-1.41183204604017e-13,-2.24528499310871e-13,8.81109461720596e-14,-0.00152758826422331,-0.00152758826419209,-0.00152758826427321,0.00126100011298631,-0.000252276242987832,-0.000112598348491066,-6.63190474955715e-05,-0.00016085087902541,5.05633850914792e-13,3.27915603461969e-13,-7.44680546213554e-14,-7.81139692894592e-14,1.29707611603847e-13,-4.05163410131222e-14,3.57069076282286e-13,-5.97726311353542e-14,-9.7452972962495e-13,-3.61931028156143e-12,5.31514922486233e-13,1.82229349936402e-13,5.50715408213354e-13,1.77363788228389e-13,5.69963137951386e-13,-3.07604114029393e-13
-1.10489491494078e-13,-7.54045769265505e-14,1.45024001714765e-14,2.45359309559255e-15,-6.86158535385144e-14,5.19980913418748e-14,1.12807992465504e-13,-1.21067650121343e-14,-0.000252276242976151,-0.000252276242916445,-0.000252276242992339,-0.000252276242987832,0.00116681815262792,-0.000112598348491223,-6.63190474962021e-05,-0.000160850879025928,-2.54746849379831e-13,-1.14301499493873e-13,3.26407773068191e-15,-2.22591238872054e-15,1.76706222261466e-14,8.12615962127343e-17,-1.91006388920736e-14,2.19259241266052e-14,2.35506638601416e-12,1.29998660812013e-13,-1.42022273729417e-13,-7.40981324183384e-14,8.64656866456861e-14,-1.10158573388579e-14,1.96617438889984e-13,7.45684036257458e-14
-5.47406186692144e-14,-5.91935686020128e-14,2.23169544294463e-14,1.55143231632259e-14,-2.29424624942004e-14,-6.8442401798866e-15,-1.89574024357763e-14,2.12706926604858e-15,-0.000112598348486207,-0.000112598348507261,-0.000112598348491527,-0.000112598348491066,-0.000112598348491223,0.000778796144139622,-6.63190474958028e-05,-0.000160850879025945,-1.05005250279529e-13,1.52834318689661e-14,-3.09257910328111e-15,-1.3042932388964e-14,1.67929762624066e-14,1.46621719992751e-14,-1.63553068420073e-14,-4.12375956973928e-15,-1.26329952458117e-12,-1.92097122518797e-13,5.98590794172527e-15,-2.89629080021108e-14,1.54078413002841e-13,5.95343922330731e-14,-1.96336849580459e-13,-1.76483417130901e-14
