"","b1.w1","b2.w1","b3.w1","b4.w1","b5.w1","b6.w1","b7.w1","b8.w1","b9.w1","b10.w1","b11.w1","b12.w1","b13.w1","b14.w1","b15.w1","b16.w1","b17.w1","b18.w1","b19.w1","b20.w1","b21.w1","b22.w1","b23.w1","b24.w1","b25.w1","b26.w1","b27.w1","b28.w1","b29.w1","b30.w1","b31.w1","b32.w1","b1.w2","b2.w2","b3.w2","b4.w2","b5.w2","b6.w2","b7.w2","b8.w2","b9.w2","b10.w2","b11.w2","b12.w2","b13.w2","b14.w2","b15.w2","b16.w2","b17.w2","b18.w2","b19.w2","b20.w2","b21.w2","b22.w2","b23.w2","b24.w2","b25.w2","b26.w2","b27.w2","b28.w2","b29.w2","b30.w2","b31.w2","b32.w2","b1.w3","b2.w3","b3.w3","b4.w3","b5.w3","b6.w3","b7.w3","b8.w3","b9.w3","b10.w3","b11.w3","b12.w3","b13.w3","b14.w3","b15.w3","b16.w3","b17.w3","b18.w3","b19.w3","b20.w3","b21.w3","b22.w3","b23.w3","b24.w3","b25.w3","b26.w3","b27.w3","b28.w3","b29.w3","b30.w3","b31.w3","b32.w3"
"b11",-1.67646929826296e-10,-4.62839641524638e-12,-3.07255665218719e-19,9.76481330973173e-13,-1.34179712065323e-29,-2.67042763597549e-12,1.15418370346036e-18,2.44615713732793e-23,5.88047358146512e-18,2.58904904679006e-19,1,2.43669262129047e-30,-3.65375047373152e-13,-1.08056708077194e-23,1.1395325284755e-12,0,5.12271673507475e-22,-6.07938226763598e-19,2.79990920879309e-19,-8.20810359188198e-13,3.14370917593593e-19,2.60820943225452e-19,4.17728891784326e-12,0,3.44349034102588e-10,-7.11672209085727e-12,-1.13023855152343e-22,-1.42878637530516e-24,-1.13178210521669e-23,5.16459126729582e-19,-1.3602750215516e-18,-9.54195158397343e-25,-1.90179848392049e-12,-1.00604023212314e-11,3.10695775410948e-12,2.65236043712497e-13,3.47925119556175e-13,1.16084423558679e-12,-4.44445628359625e-14,3.09386203614912e-13,-0.274822888847114,-0.386770340593197,1,-0.28759708115,-0.0493753843967333,-0.0269746518337393,-0.0120981753881217,-0.0645125304747194,-1.51437141628246e-11,-5.24036297315157e-12,4.43595374224472e-12,1.29516526156747e-12,-2.53089587680757e-14,4.02873781413829e-13,3.38774404768774e-13,-3.77363010942435e-14,3.97806578548759e-11,-1.11543304868801e-13,-3.01851646259614e-12,-5.71833763577269e-12,-7.05701307184217e-13,8.63890295263608e-14,1.22751873698201e-12,-5.10413346817583e-13,-5.80447395062569e-12,3.7512832488083e-12,-4.76339494091555e-13,1.00006316534291e-14,-5.53008508459214e-13,-1.83735670167297e-13,7.75732519277251e-14,5.84188105638836e-13,0.0923649521122694,-0.424306163980927,1,-0.28213482771256,-0.048437611098959,-0.0264623295802411,-0.0118683980212264,-0.0632872614630241,6.06412844825461e-12,4.5838660329269e-12,-1.66226840813711e-12,-1.00346232057491e-12,-6.03113324711424e-14,-4.57190358977022e-13,-5.81204490508674e-14,-2.53629159116303e-13,-8.63059538327202e-12,7.2854057171478e-12,-2.68869777642663e-12,3.97815070850672e-13,1.20177879638147e-13,3.33150725371656e-13,-6.01616616074215e-13,3.08552882246319e-14
"b12",2.77801619344885e-28,-2.30471628956273e-23,-2.3476098694232e-23,-3.68111151771299e-32,-1.44897390704535e-23,8.85110758807694e-30,1.521798523054e-12,-1.7251242256447e-23,-7.49073428361974e-22,-3.1766040926936e-23,2.43669262129047e-30,1,-7.50792515586694e-24,-1.16747045541136e-34,-3.819564039657e-30,0,-5.15710279741209e-32,-8.01425617443095e-13,3.69103120629568e-13,-1.68664575976495e-23,-1.69819623814484e-24,3.4389406556179e-13,1.38445594344992e-29,0,7.07587105294846e-21,1.60110610172201e-34,-1.20367545782217e-33,-2.30952117752496e-23,1.17030721436042e-33,6.05882940894678e-23,4.19883173344154e-23,-3.78244115983796e-34,-5.23918173755148e-12,-1.59592036224871e-12,4.15625914723378e-13,6.41876075207602e-13,2.53420105447318e-13,1.34619913013995e-13,1.19590720235796e-13,2.0310379455389e-13,-0.0590249841189232,-0.0830684565852185,-0.287597081149999,1,-0.20797790703945,-0.113622034543011,-0.0509596680005471,-0.271738260469017,-8.26115491938589e-12,-1.03405902674615e-12,1.96423533254726e-12,4.02857941305917e-13,1.07407880589423e-14,1.53492683059009e-13,6.85680468643934e-14,3.33600208626469e-14,7.90953943143467e-12,4.36017493270295e-12,-1.20822228167253e-12,-2.52381900321448e-12,-2.05156856587155e-13,-2.20579067567064e-13,3.09775351657638e-13,-1.52006825484441e-13,-5.12433157417733e-13,-1.08832260679266e-13,-1.84675025751483e-14,3.31449631517497e-13,-2.26052304675253e-13,-1.80150531268235e-14,-1.45731329070741e-14,3.62202962218609e-14,-0.179448777647624,-0.0813511913236111,-0.282134827712562,1,-0.207977907039397,-0.11362203454303,-0.0509596680005693,-0.27173826046904,4.89279006946491e-13,1.12387266480818e-12,-4.52324321039063e-13,-1.06140309085625e-13,-1.19413599761444e-13,4.72267558792245e-14,-6.38146113523952e-15,-2.08253300093575e-14,2.10950152656828e-12,-2.69966348747847e-12,-1.25871746384525e-13,6.42678931319285e-13,-1.07090441148628e-13,2.06798515600751e-13,2.41795480334663e-13,1.08282520061557e-13
"b13",-8.33141886875606e-11,-1.15006896174948e-12,9.46756070023575e-13,4.85274280728149e-13,4.13325627039325e-23,-1.3271017256901e-12,-3.55642076247977e-12,9.53524356107451e-23,4.32109570196534e-21,-7.97616711997397e-13,-3.65375047373152e-13,-7.50792515586693e-24,1,-2.49410635425538e-23,5.66304648933909e-13,0,1.84308999901903e-21,1.8729198786444e-12,-8.62588563227043e-13,1.57151896254286e-20,-9.68501647067868e-13,-8.03675372469343e-13,1.12676021653475e-23,0,-3.31079386209219e-18,-3.53674165053537e-12,-2.50917193407876e-22,6.86050101885263e-23,-4.07201176069812e-23,-1.59138095241496e-12,4.19049345792946e-12,9.77178947003257e-24,-1.00779347363791e-12,6.18455366421035e-13,-4.26219934788711e-14,-1.32660292532156e-14,2.67592094382313e-14,-8.84881767443454e-14,8.90268274359174e-14,3.28020665227023e-15,-0.010133556530203,-0.0142613998678091,-0.0493753843967339,-0.20797790703945,1,-0.118118666632215,-0.0529764148340847,-0.282492397963612,-1.59726990777547e-12,7.27934337698743e-14,3.13110455708625e-13,3.58595832017853e-14,-3.85296712458996e-15,6.73414599372415e-15,1.04562494855863e-14,1.87409980430586e-14,1.53826213964413e-12,1.73916755604252e-12,-6.5089433463155e-13,-6.58745296159488e-13,8.21863042211981e-14,-7.3121817814138e-14,-4.58553513750003e-14,-3.32938204834591e-14,3.55185689859465e-13,-1.92808506980804e-13,-1.83542378009978e-13,1.077481522545e-13,-3.38496785136523e-15,3.44844921520605e-14,6.87941168888466e-16,1.44281464790104e-14,-0.0308082138400229,-0.0139665754839064,-0.0484376110989601,-0.207977907039397,1,-0.118118666632237,-0.0529764148340905,-0.282492397963588,-3.6416159049897e-13,-4.77403184504343e-13,3.87691844737348e-14,1.69205670653771e-13,-3.53743351606654e-14,3.55161151679597e-14,1.02362317219911e-14,2.80283225095833e-14,2.36639489127759e-12,-1.36506721625224e-12,1.57794422779969e-13,-1.26416284273954e-13,6.81359806342862e-14,-3.40822228047272e-14,1.50320322786872e-13,2.36423497837648e-15
"b14",8.23528774354395e-28,2.33464834500442e-12,-9.60960848875447e-13,4.89068741064534e-23,1.46779216343359e-12,-1.04382281136165e-22,8.01014066649591e-23,-6.6867069787339e-23,-2.75628156812728e-21,-1.21353153536764e-22,-1.08056708077194e-23,-1.16747045541136e-34,-2.49410635425538e-23,1,6.39626077214444e-23,0,-1.89127315509864e-21,2.39308335661052e-22,-1.26949408274343e-22,-5.13669332963833e-23,9.83032688569323e-13,1.61084985214797e-29,-6.13946609370094e-23,0,2.09753008641876e-20,4.4378908541929e-33,3.12191673219705e-22,-7.86468768404694e-13,1.41575167659629e-23,1.61525744517421e-12,-4.25336607636026e-12,-9.91840177636455e-24,5.87571510331189e-13,-4.18505533512104e-13,1.66202368412919e-15,-1.40194428271722e-14,7.9354111174302e-14,1.1595366985284e-14,-2.99884647059077e-14,1.28734761845031e-14,-0.00553614240354438,-0.00779125673245514,-0.0269746518337399,-0.113622034543011,-0.118118666632215,1,-0.0648443671876925,-0.345777282940811,-1.0403115812992e-12,3.51397729775646e-13,1.30689621028657e-13,-2.09945825082453e-14,-6.77533510579854e-15,-1.73692458653738e-14,8.12967055465145e-15,-1.36707687889058e-14,-3.14400693039721e-12,9.46171341422135e-13,3.70426706668245e-13,-3.87194874496425e-14,-3.01262040520707e-15,-9.89963010625304e-16,5.67519840096011e-14,2.78009254045044e-14,-4.77426253777019e-13,-8.38608777176808e-13,-7.0122407642778e-14,3.8830331670766e-13,-9.0241958275873e-14,1.2709528767623e-13,6.99368198807111e-15,2.49145582410601e-14,-0.0168310758915489,-0.00763018892060101,-0.0264623295802419,-0.11362203454303,-0.118118666632237,1,-0.0648443671876789,-0.345777282940812,4.52269664255637e-13,1.98666335378297e-13,-1.25859238740416e-13,4.2541943730789e-14,-1.04462300932122e-13,-1.34757191607976e-14,-1.92520130042811e-15,-3.50986335617713e-14,2.30774905076536e-14,3.26791307375173e-13,-6.16126246653237e-13,1.70911356279626e-13,1.58999477082887e-13,1.27639107354696e-13,7.95272325181854e-14,-4.12861994949174e-14
"b15",2.59840502058125e-10,3.5868382584666e-12,4.8157119543766e-19,-1.51347471383021e-12,8.37473065254451e-23,4.13896787942221e-12,-1.80898739632486e-18,-1.47076332163622e-22,5.65008004629697e-11,2.4876088106611e-12,1.1395325284755e-12,-3.819564039657e-30,5.66304648933909e-13,6.39626077214444e-23,1,0,2.59208640059629e-10,9.53318059583411e-19,-4.39058426730981e-19,1.27219613279687e-12,-6.07934047136499e-19,-4.08783854339698e-19,-1.04425112467845e-18,0,-5.33715862404042e-10,1.10303996799257e-11,6.69028374055327e-22,9.19333635921069e-20,-5.72679918700347e-12,-9.98363452254301e-19,-1.30693205009783e-11,1.47893374276541e-24,-2.71538433619772e-12,7.58898457494022e-13,-1.61653261104327e-13,3.0031102569393e-13,-4.41188800505813e-14,-3.05430596943912e-14,2.34481537004159e-14,2.22781779190984e-14,-0.00248296890713148,-0.00349439136530174,-0.0120981753881224,-0.0509596680005473,-0.0529764148340847,-0.0648443671876925,1,-0.263302041443289,-6.6385833600228e-13,8.26440617565291e-13,-6.30535520910806e-14,-1.04433138953446e-13,-1.73895066289104e-14,-6.13661828569243e-14,3.25955808343458e-15,-2.30730881848406e-15,6.41424537047354e-13,1.7489885520541e-13,-6.22186764867032e-13,1.8170947837739e-13,5.75392818761307e-14,-8.71333664894869e-14,-8.29792409626931e-14,5.62474872823745e-14,-2.57408803119222e-13,5.35292613089558e-14,-2.74736198985462e-13,1.31138506609257e-13,3.06252347229599e-14,1.2569203796124e-13,9.07368208546541e-16,5.4366962327023e-15,-0.00754876501722014,-0.00342215218837401,-0.0118683980212266,-0.0509596680005692,-0.0529764148340905,-0.0648443671876789,1,-0.263302041443319,2.63565000777171e-13,-7.16948547922817e-13,2.16095900245688e-13,8.81214754023335e-14,-7.59181859873401e-14,8.57026093822163e-15,4.94094455976981e-15,1.79022997716801e-15,2.35593487850149e-16,8.59425734502522e-14,-6.41456212531206e-14,1.8942494958299e-14,3.91980356643337e-15,2.65002846025318e-14,-7.69235467826703e-15,-5.77735941798512e-14
"b16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.22650010850119e-13,-7.39281307979454e-13,1.95540716350152e-13,1.4179009923833e-13,3.85565415681681e-14,8.43988841595637e-14,-5.307115498706e-14,4.6217022156784e-14,-0.0132402285567575,-0.0186335560689908,-0.0645125304747194,-0.271738260469016,-0.282492397963613,-0.345777282940811,-0.263302041443289,1,-1.27662503754066e-12,-2.59034180416324e-13,3.28277381910166e-13,7.86673208408816e-14,1.10042468327592e-15,2.84101480534398e-14,1.61440702550249e-14,-6.56077616941242e-17,3.35708578680789e-12,-7.60964702469645e-13,-9.48542950578901e-14,-2.65601300373606e-13,-6.92901514009814e-14,-1.14646776739876e-14,9.25355103191956e-14,-1.17461761339196e-14,-3.19040011142652e-13,-5.20976481512986e-13,2.59807314795392e-13,9.12521355691456e-14,-2.65241069809849e-14,-1.49433402497741e-14,-6.69373708526143e-15,-6.89435131607689e-16,-0.0402531718691449,-0.0182483465703664,-0.0632872614630208,-0.27173826046904,-0.282492397963588,-0.345777282940812,-0.263302041443319,1,3.0915504562078e-13,5.92911551073084e-13,-1.22242897090261e-13,-1.67462574363524e-13,7.17856542742212e-15,1.81548303855437e-14,-9.69841236910887e-15,-1.64237263670322e-14,-2.35924752786613e-15,4.53413640321044e-13,-3.5626312971959e-13,6.03781499267021e-14,-2.36095826432796e-14,7.54568727917273e-14,4.37998350878261e-14,1.08654158641461e-14
"b17",1.16810172544223e-19,6.36839686020088e-21,7.47684567438802e-21,2.22119466261387e-10,3.41928101347998e-21,1.86065421480245e-21,-2.80862304829227e-20,2.97918835365446e-21,1.83886990880902e-19,8.09614899139238e-21,5.12271673507475e-22,-5.15710279741209e-32,1.84308999901903e-21,-1.89127315509864e-21,2.59208640059629e-10,0,1,1.19565178091589e-20,2.0395823043779e-21,4.51568106041571e-21,-4.43302003066259e-10,-1.25348644108792e-27,1.23233370611261e-21,0,-1.63544079313443e-18,4.95867073826969e-21,-1.52239879479229e-20,3.54660820934524e-10,-1.86383883267906e-20,-7.28405951437991e-10,-1.57836413499249e-20,3.30350122513176e-21,1.51831326459966e-11,3.32315235751288e-12,-4.58832713138162e-12,-6.35363694505971e-12,1.20735505837084e-11,-4.58116374128739e-12,9.73345025285328e-12,5.81762347003712e-13,4.62297409074751e-11,3.32286739243916e-11,-1.51437141628247e-11,-8.26115491938595e-12,-1.59726990777554e-12,-1.04031158129905e-12,-6.63858336002558e-13,-1.27662503753986e-12,1,-0.208356419899859,-0.065370949090036,-0.0489079772266086,-0.0096101696771832,-0.00429997478897613,-0.00152404458102569,-0.00229011696977678,-7.1293852556782e-11,1.4239378364346e-10,2.21917594815415e-11,-5.83110756678332e-11,-3.50907950446169e-12,-1.05760325878432e-12,-8.0202827423055e-13,-6.77236960925762e-12,3.45662129033238e-11,-1.58778262794148e-11,-6.58134132441837e-12,2.6363009584327e-12,7.37631597471184e-13,3.45091148363995e-13,1.46331896201025e-13,3.7510205946954e-13,-1.54268914320383e-13,-1.34434150925859e-11,6.06412844825461e-12,4.89279006946518e-13,-3.6416159049894e-13,4.52269664255664e-13,2.63565000777196e-13,3.09155045620713e-13,1,-0.0133564331278013,-0.0424911795272516,-0.124579782143507,-0.0244792958721008,-0.0109530173384845,-0.00388208944890181,-0.00583345068344308,8.15875472331228e-11,-5.9390620647237e-11,1.69872717748721e-11,-5.67915450329412e-12,-4.99230670480837e-12,1.3301717647749e-12,5.41300078870305e-12,7.31538365211308e-13
"b18",-6.93001281172605e-17,2.3725252633727e-11,-4.88275494809735e-12,9.54973236828889e-21,1.49160536441597e-11,-2.20879259768736e-18,3.66834382301195e-11,4.30347850863692e-12,1.86863145996021e-10,8.22718270464126e-12,-6.07938226763598e-19,-8.01425617443095e-13,1.8729198786444e-12,2.39308335661052e-22,9.53318059583411e-19,0,1.19565178091589e-20,1,8.89734831472001e-12,4.20749049323473e-12,-1.63067855559605e-18,-1.35196497138563e-18,-3.45412336404993e-18,0,-1.76514007249819e-09,-3.99410407166829e-23,2.50308847598886e-21,-4.53819598109343e-22,-4.82288737750479e-22,-1.64146336443885e-11,-4.32237123188242e-11,7.12781885770191e-23,-7.25269558478114e-11,-1.95108930460732e-11,1.10289321954365e-11,5.24670108380687e-12,7.32555380445922e-13,5.67071847353062e-12,-1.39382594463852e-12,1.04382816700967e-12,7.51338989540614e-12,6.06469603826755e-12,-5.24036297315157e-12,-1.03405902674616e-12,7.27934337699177e-14,3.51397729775593e-13,8.26440617565314e-13,-2.590341804165e-13,-0.208356419899859,1,-0.202936467160264,-0.151829096135236,-0.0298336479910553,-0.0133487689093502,-0.0047312181959864,-0.00710940033216446,1.62903027023046e-10,-1.44642449564918e-11,-2.7521637254623e-11,-8.64611023132676e-12,-8.8408780286671e-13,-7.20644699484638e-13,3.77997638896824e-12,1.11778385600197e-13,2.55240900903973e-11,2.51677227485703e-13,3.74861064138961e-14,-4.4630142751054e-13,-2.36911589384849e-12,-1.25370124906289e-12,-4.49007479498258e-13,-1.15747043956136e-12,-2.79363262137707e-13,-1.07819532663307e-11,4.58386603292691e-12,1.12387266480822e-12,-4.7740318450436e-13,1.98666335378357e-13,-7.1694854792278e-13,5.92911551072998e-13,-0.0133564331278013,1,-0.243174601380303,-0.154379738505564,-0.030334836285924,-0.0135730206277391,-0.00481069996858422,-0.00722883421015487,-2.31648542118479e-12,2.12252505529238e-12,-1.87598598321216e-12,2.72197364626847e-13,-1.94475979015341e-13,-2.88391648718898e-13,3.57233491076813e-12,1.02975965312328e-12
"b19",3.19167406068561e-17,-1.09268590798572e-11,2.24879271318081e-12,-4.40416170950524e-21,-6.86971046055919e-12,1.01727749009995e-18,-1.68948574036683e-11,-1.98200221268918e-12,-8.60613496939646e-11,-3.78909626061494e-12,2.79990920879309e-19,3.69103120629568e-13,-8.62588563227043e-13,-1.26949408274343e-22,-4.39058426730981e-19,0,2.0395823043779e-21,8.89734831472001e-12,1,-1.93779414738107e-12,-4.60088901598049e-12,6.22658521327085e-19,1.59082475645532e-18,0,8.12949692291549e-10,1.83951728626146e-23,-1.28054281353032e-21,2.60348622632733e-22,5.53996343595426e-23,1.23227915825098e-18,1.99070341086558e-11,1.45823056713853e-24,1.70410920612104e-11,3.67239218319375e-12,-1.90885538080676e-12,-1.05552566596651e-13,-2.7171477345223e-12,-4.62609590318322e-13,-1.69773846278011e-12,-2.9354746256246e-13,-1.14598963712533e-11,-8.37542470749074e-12,4.43595374224477e-12,1.96423533254729e-12,3.13110455708631e-13,1.30689621028642e-13,-6.30535520910273e-14,3.28277381910045e-13,-0.0653709490900377,-0.202936467160264,1,-0.505626462388555,-0.0993530375639425,-0.0444545279698544,-0.0157560650768266,-0.023675968777744,-2.53481208192331e-11,-2.5824561419973e-11,2.16822938684852e-12,1.41650682118473e-11,9.43226317740512e-13,3.94886613283194e-13,-7.48212812812251e-13,1.37447286846349e-12,-1.44087445383579e-12,2.70191785927464e-12,-1.87943725557293e-12,-1.33741541544746e-13,4.67716643918905e-13,1.10788583081692e-13,1.0837911794266e-13,2.72983774311994e-13,1.33079119331178e-13,3.99341037524514e-12,-1.66226840813711e-12,-4.52324321039078e-13,3.87691844737363e-14,-1.25859238740432e-13,2.16095900245676e-13,-1.22242897090226e-13,-0.0424911795272512,-0.243174601380303,1,-0.49113240973864,-0.0965050296692265,-0.0431802151779354,-0.0153044090542162,-0.0229972844851579,-7.82275078081058e-12,4.00270635256278e-12,3.71773394523653e-12,-1.68077814422701e-12,1.16120321972146e-13,-1.40975898583707e-12,-1.35899991970968e-12,-2.37412765780992e-13
"b20",-1.87164241555475e-10,8.28532394481262e-22,2.12687537220261e-12,-4.1896684250802e-20,9.28530721585796e-23,-2.98131701103957e-12,-7.98945364322696e-12,2.01843137934494e-22,-6.55484285855506e-18,-2.88602016921453e-19,-8.20810359188198e-13,-1.68664575976495e-23,1.57151896254286e-20,-5.13669332963833e-23,1.27219613279687e-12,0,4.51568106041571e-21,4.20749049323473e-12,-1.93779414738107e-12,1,-2.17572653223815e-12,-1.8054464196824e-12,-4.66360455733225e-12,0,-3.84437805986466e-10,-7.94524348910772e-12,-5.21296956276867e-22,1.74067526967786e-12,-8.61273877145293e-23,-3.57501690525147e-12,9.41388982372534e-12,1.16249993326048e-12,5.92480324333014e-12,3.42433378708825e-12,-1.31385704631221e-12,-2.96508321464444e-13,-3.41886239775211e-13,-6.43880130513423e-13,-2.89964901529182e-14,-2.96489535334097e-13,-2.62769405064202e-12,-1.93494968891523e-12,1.29516526156753e-12,4.02857941305951e-13,3.58595832017862e-14,-2.09945825082376e-14,-1.04433138953438e-13,7.86673208408918e-14,-0.0489079772266124,-0.151829096135235,-0.505626462388555,1,-0.249034138889389,-0.111427847241386,-0.0394934890258087,-0.0593451860311602,-2.36963758764352e-11,-1.64238971858386e-12,3.67612799996008e-12,2.98398142301501e-12,2.39997155737701e-13,1.41347897995181e-13,-5.36346362030925e-13,1.79511984590012e-13,-1.07677915015993e-11,-2.61356196874799e-12,1.98316411747091e-12,4.90800306072675e-13,2.94599320652169e-13,7.44827640490851e-13,6.52682708719707e-14,1.52627598124322e-13,1.0344523185148e-14,2.08053123424423e-12,-1.00346232057491e-12,-1.06140309085627e-13,1.69205670653772e-13,4.25419437307754e-14,8.81214754023272e-14,-1.67462574363522e-13,-0.124579782143507,-0.154379738505563,-0.49113240973864,1,-0.249034138890632,-0.111427847241096,-0.0394934890251998,-0.0593451860310276,-2.27870258680367e-12,2.49624272878921e-12,-3.76135414331347e-12,1.83294619685549e-12,9.35261972503742e-13,1.0745837410841e-12,-8.06711038845747e-13,-4.65490095421564e-13
"b21",3.58359312091125e-17,-1.22685153345657e-11,-8.2360065735513e-19,1.29418211322278e-12,-7.71320903061037e-12,1.14218867033424e-18,3.09383167142006e-18,3.18700136748044e-22,-9.66284071929547e-11,-4.25434109116528e-12,3.14370917593593e-19,-1.69819623814484e-24,-9.68501647067868e-13,9.83032688569323e-13,-6.07934047136499e-19,0,-4.43302003066258e-10,-1.63067855559605e-18,-4.60088901598049e-12,-2.17572653223815e-12,1,6.99107502105471e-19,1.78616162570337e-18,0,9.12767858899788e-10,3.28865673413635e-23,-1.41239572014196e-21,-1.57226412746944e-19,9.79404679644202e-12,1.70741583474943e-18,2.2351322685018e-11,-2.52929190607921e-24,2.74275398422084e-12,2.11710069147863e-13,-3.6366183433505e-13,-1.28014036522894e-13,-7.30277145235086e-14,-1.121039337589e-13,-2.55295762194377e-14,1.98948136745674e-14,4.98557922470714e-13,-2.62860803416018e-13,-2.53089587680869e-14,1.07407880589366e-14,-3.85296712459128e-15,-6.7753351058044e-15,-1.73895066289171e-14,1.10042468328088e-15,-0.00961016967718254,-0.0298336479910554,-0.0993530375639424,-0.249034138889389,1,-0.123848846780753,-0.0438958769486897,-0.0659604670997602,-4.71880172975756e-12,-6.1131048255407e-14,7.09075187303019e-13,4.87662283166327e-13,4.38638505781923e-14,2.43161446967658e-14,-7.20793988061251e-14,3.21284018150045e-14,-2.96953169958288e-13,4.41977326548296e-12,-2.6681335233963e-15,-1.15338882043784e-12,3.02333428811468e-13,-6.07249921609462e-13,-3.77950265634909e-14,-1.1433538001949e-13,5.00231371130391e-14,8.29450235026154e-13,-6.03113324711433e-14,-1.19413599761447e-13,-3.53743351606658e-14,-1.04462300932124e-13,-7.59181859873421e-14,7.17856542743048e-15,-0.0244792958721008,-0.0303348362859241,-0.0965050296692264,-0.249034138890632,1,-0.123848846780767,-0.043895876948449,-0.0659604670997624,-4.30561407311875e-12,2.69359703877477e-12,7.00759105862095e-13,-2.84342263538902e-13,-5.09380151905092e-13,-4.11726033041978e-13,-3.56812724873437e-13,2.17015521927377e-13
"b22",2.97368867248676e-17,1.84117725679842e-20,-6.83414595981334e-19,-3.88257466650584e-21,6.13587347665263e-24,9.47344159714931e-19,2.56719806818049e-18,-1.84663515661441e-12,-8.0183519953897e-11,5.75753623716726e-19,2.60820943225452e-19,3.4389406556179e-13,-8.03675372469343e-13,1.61084985214797e-29,-4.08783854339698e-19,0,-1.25348644108792e-27,-1.35196497138563e-18,6.22658521327085e-19,-1.8054464196824e-12,6.99107502105471e-19,1,1.48190667075587e-18,0,7.57426743866718e-10,1.71388168670414e-23,1.61301385242067e-28,-4.78660772759592e-24,2.76936453564644e-29,1.14873620046606e-18,-3.02490206742123e-18,-4.29452625915798e-24,6.42271589037382e-12,1.32681782639592e-12,-2.52009685986456e-13,-6.74524676846144e-13,-3.32025707234951e-13,-4.42729415774967e-13,-6.85927278526483e-14,-1.09795395548998e-13,-1.35141640716606e-12,-2.64025846585131e-13,4.02873781413838e-13,1.53492683059014e-13,6.7341459937267e-15,-1.73692458653599e-14,-6.13661828569137e-14,2.84101480534186e-14,-0.00429997478897653,-0.0133487689093501,-0.0444545279698544,-0.111427847241386,-0.123848846780753,1,-0.0699918899340867,-0.10517383577202,-1.29638005842687e-12,-3.77087091627913e-12,1.18041652627674e-12,1.14950064749993e-12,3.03505301388703e-14,2.87189691033199e-14,-3.11586398550463e-13,5.87618744340446e-14,-2.03979279857991e-12,-4.53706855102809e-14,2.76784668688952e-13,1.1054732092316e-13,-3.30712587064291e-14,3.72385354027012e-14,-6.38456816269806e-15,1.21342351671403e-13,-2.15761992967939e-14,5.30204100620203e-13,-4.57190358977022e-13,4.72267558792225e-14,3.55161151679591e-14,-1.34757191607992e-14,8.57026093822001e-15,1.81548303855495e-14,-0.0109530173384845,-0.0135730206277391,-0.0431802151779354,-0.111427847241097,-0.123848846780767,1,-0.0699918899341015,-0.105173835772018,-2.03567614575631e-12,2.07494974394996e-12,-2.00293442757716e-12,7.41803075360966e-13,2.97548289150735e-13,1.04853939631074e-13,-1.36238889740262e-13,-6.49788394094982e-15
"b23",7.68129881323176e-17,-2.62971946528389e-11,-1.74573488725394e-18,5.54808152004946e-12,-7.62374455916317e-29,1.51725936398199e-11,6.55772695353367e-18,1.38983493683435e-22,3.34107657106304e-17,1.47100420652412e-18,4.17728891784326e-12,1.38445594344992e-29,1.12676021653475e-23,-6.13946609370094e-23,-1.04425112467845e-18,0,1.23233370611261e-21,-3.45412336404992e-18,1.59082475645532e-18,-4.66360455733225e-12,1.78616162570337e-18,1.48190667075587e-18,1,0,1.95649052911143e-09,-3.32556566929927e-22,-6.42168486191004e-22,-8.11794717887226e-24,-2.72264368374282e-23,2.93436644929269e-18,-7.72812693743178e-18,-5.42145800117634e-24,1.99768706738746e-13,-1.04533070690302e-13,-3.09929583996256e-14,2.26026523527301e-14,2.77407054544128e-14,3.13175328903338e-14,5.83559898128954e-15,-9.03048601813757e-14,-6.34586220135463e-13,-5.05881834776608e-13,3.38774404768773e-13,6.85680468643896e-14,1.04562494855814e-14,8.12967055465128e-15,3.25955808343557e-15,1.61440702550346e-14,-0.00152404458102563,-0.00473121819598641,-0.0157560650768266,-0.0394934890258087,-0.0438958769486897,-0.0699918899340867,1,-0.10110016817671,-6.64402517565889e-13,3.43587708228738e-13,-1.04111715216085e-12,5.56948341609385e-13,1.09204542457891e-13,5.10824963861846e-14,3.04830794103746e-14,4.9943420684796e-14,1.5459085865429e-12,1.10525863954422e-12,1.18805923876669e-13,-6.64242361031103e-13,-1.84817026203641e-14,-2.24989980539845e-13,1.22507913874249e-14,2.18865110142902e-14,1.20255415343377e-15,1.27720800390381e-13,-5.81204490508673e-14,-6.38146113523997e-15,1.02362317219911e-14,-1.92520130042838e-15,4.94094455976961e-15,-9.69841236910804e-15,-0.00388208944890175,-0.00481069996858425,-0.0153044090542162,-0.0394934890251998,-0.043895876948449,-0.0699918899341015,1,-0.101100168176664,4.13281644204763e-12,-2.97788943356227e-12,8.04439858401974e-13,-2.75920666221072e-13,-2.10830787065174e-13,1.20029719686623e-13,-1.2818766298338e-14,6.39708660924963e-14
