V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
116.766353403902,79.6538556970584,32.3711234521452,13.3577538366695,5.3137336773155,1.42719472591235,2.19704523437283,0.980362147853543,1.62656726357707,1.66740545657252,2.21363884105635,2.02829136988639,1.88664675115668,1.98069432939561,1.92549392299523,1.89786962699818,203.653000032645,111.694569745742,49.6221071113508,11.4780709479351,5.00940338413218,1.39728158516686,1.23293569878061,1.34140183776612,229.111747225775,150.501728257293,66.3738608643432,14.2621792700689,8.55740173310167,4.3601397276644,1.54079849827139,2.34316017621318
58.3688506876992,72.9169998173521,33.0052146585289,13.8795782744465,1.59925091256707,3.54341402397042,1.35480187546862,1.47483992373945,2.88217295532681,2.75103174865256,1.28222221661262,1.99750084138038,2.17634131809051,1.97849943600093,1.77966106929773,1.92957345833683,142.879484486793,92.8567438855813,50.0140518061465,14.5693057638029,3.66526458797803,2.79113156190294,1.85285348740147,0.548238623652799,175.520541081524,193.820928176136,63.1722303663763,5.83235976149405,7.69486055900899,2.92464076162378,0.791767798908125,1.88304964914313
97.8427090854815,84.3225100808694,34.9666008717466,13.3883479484913,6.95605135807523,1.59366055415274,0.600529783191256,0.625530461292303,3.77880135977567,4.10690927062045,1.55091141953728,1.88207613416982,2.03674029788184,1.89624979462436,2.00813061263354,1.87209103639222,195.85284313502,95.7615908908606,47.4725140278242,8.35615001828402,6.89139970193001,4.02920795385016,1.83811159934108,1.51157252949907,421.145278479092,121.367136787175,41.5819765598571,16.439440422073,6.218510367729,3.57964644693505,3.6188024038036,1.03645478755788
89.1042411006976,76.1603507009757,31.8327869117471,16.434515569349,8.71445356381755,2.43849759827803,2.44637975307602,0.367656503281447,4.55389167165255,0.00858025400301643,2.84264725815272,2.06864509664275,2.07497197917357,1.86525955936365,1.87406366242576,1.8339390306541,201.672730170196,111.213043950743,57.9500531287832,12.065573173554,5.12038280354866,4.32261577422109,2.17747299615719,0.166824419803517,413.765854674575,119.685455460088,65.1731535488379,19.7020419635788,11.0686060446488,3.33394767501465,0.231389343719704,0.0943140468348523
131.760774925254,63.7967019676831,38.9119358337419,11.2370395586365,5.61589610202331,2.20414439343805,0.377872592669665,0.667244764191752,5.11682261987067,2.59929367677305,1.83076947718113,2.18609986603726,1.80746187565363,1.96420624222018,1.83049069988823,1.85768256263253,137.669236293671,90.818904242149,51.0164299438406,18.7224289321335,7.01202511970828,1.61177416756343,0.615526800051231,1.460390696936,450.56400362956,96.8721669906394,67.4492217396966,18.2587601550063,0.996874548267732,5.59734624154754,3.80898732421603,1.47918816742259
87.9915559691233,73.3269717005358,37.3532931357969,12.2248420984297,6.2286997724813,0.0946467632907672,2.07839286344524,2.48555188888111,5.0398812908453,3.28768627604151,2.05100150432912,2.09490064721545,1.83860048772109,1.98222933405113,1.80665324385583,1.86385039551749,199.819231235622,85.1962034384209,60.3973661922719,11.58946085253,3.15685927993921,4.11199773646197,0.960246779610914,0.123670795226148,358.222347086525,177.920584644619,73.1663757272466,20.7706228673061,9.84537072510892,1.26186340223903,2.01628469354043,2.53894691244688
45.0478260591355,79.0765073806551,34.2186181075378,14.6123185310682,8.28970163817325,0.890658333121874,1.70089220296446,1.69768943888859,3.30701114017033,2.57333060296512,2.3260993206633,2.18238568483602,1.92108248292593,2.07830927270196,1.77490852321746,1.81016596465723,155.369825382345,88.2314942944358,53.6098018331324,14.3860638667688,4.03541001815498,0.925736465570921,2.52470323603115,0.588018991772347,161.96790492478,126.928179775199,81.3477607953336,15.4579569582363,4.45345157619964,0.524272800084254,0.0926896581497301,0.24575179986624
96.1723060616522,58.5355905199311,33.7409018763521,13.3087669540521,2.40532836279057,5.78713778052189,3.68052054195512,1.41840039302108,0.992599851812172,2.92863494103972,1.66776680412289,1.95477250382487,1.89184727578805,2.11347824175437,1.7247507039948,1.82510654451696,219.689362975363,123.248498278808,50.4706451813015,11.4606744340924,2.32994374658016,1.40896367418833,0.861331190394649,0.428317641220032,148.904585464761,202.234047908544,67.6739570868135,19.1135300914667,6.51402177529518,0.198103931630351,1.88955787504987,0.721422011523137
83.7625201160922,68.7932090931964,27.6026563643451,16.0322045932128,7.05690662834557,2.2417014243439,3.30201788583887,0.957094202329909,4.45913228696475,2.73924706186688,1.68129185856354,2.01250265390346,2.09242743646602,1.99834992762114,1.6629590492985,1.88882200844989,148.510806409891,115.972696507547,58.4396975659959,15.0411325089392,8.45535204377902,0.952775452157935,3.05629599588037,0.258888929691079,289.321587363786,151.439407023371,71.7282273778885,10.1380236055847,4.42176574068042,6.36004681789489,3.7539431722956,0.350363209389677
99.0874054419903,65.3833315136695,36.9401095814899,12.9670258857109,6.78940823091932,3.41605404450115,1.77280686435296,0.690188889226724,4.96715983448239,0.371491162184172,1.57890703172569,2.11003567619597,1.96896544268397,1.71448776425354,2.06738258297927,1.94493893372566,219.046551670372,106.007314391997,51.7368259055665,12.4700014431496,7.72343308523082,2.49504529938985,2.8416143932203,1.55770793856047,72.6349722735331,156.253060358991,78.5000237113187,13.1571104802633,6.93598287496937,1.88299425088222,2.16086059680998,1.24059346084103
