b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32
8.95189944818258,0.10224529873693,0.102245298707424,-0.173646131068104,-0.0528125050877826,-0.0193701341026713,-0.0082242337773729,-0.00842607854415872,2.74149452011576e-12,8.71518345244019e-12,-1.71697301573406e-14,-1.99432912988324e-13,1.08180213624242e-13,-5.48822484527461e-15,4.81439597935241e-14,-5.81635020718795e-14,3.80223221998559e-11,-5.36787828818558e-11,-1.71526222469237e-11,-2.67776877220462e-12,1.62555438161042e-11,4.03027822689829e-12,1.25008945497529e-11,7.09055040198528e-12,2.33902097001132e-10,2.3184048094845e-10,-4.15350373228112e-11,-1.70843210257885e-11,-5.43818119325841e-11,8.66011066943359e-11,4.67784561070472e-11,4.70448432084846e-12
0.102245298736929,9.37753590834678,-0.520440378579135,-0.173646131068355,-0.0528125051052553,-0.019370134106816,-0.00822423376147347,-0.00842607854070904,2.4092337070663e-12,7.19047657198796e-12,1.64957527450627e-13,-1.60311331659778e-13,7.79626997304115e-14,1.37494819583963e-14,-9.04953623582956e-14,-4.11474798129573e-14,4.2715780577768e-11,-3.55610806124011e-11,-8.29398283901474e-12,-7.81193323877598e-13,1.76127185808849e-11,-5.64426803089198e-12,1.0850538979365e-11,9.63795098378674e-13,1.80208579818659e-10,1.68572131031135e-10,-1.03063348307622e-11,3.25316844037995e-13,-3.33071526132851e-11,1.85649203363248e-11,2.25551213390126e-11,5.53336199937307e-12
0.102245298707423,-0.520440378579133,0.883214110508209,-0.173646131064472,-0.0528125051035423,-0.0193701341069004,-0.00822423381991281,-0.00842607854584727,-2.64292743661592e-12,-1.08994157916623e-11,5.10175021592913e-13,1.53330023539495e-13,1.61400474414842e-14,1.89279681263962e-16,-3.1925319127367e-14,3.78353379850236e-14,-1.83176190775904e-11,2.22453139127472e-14,1.50139276493006e-12,3.31574855970037e-12,-6.91630810305759e-12,-9.28350774769397e-13,-1.690548410277e-12,-1.7505722724613e-12,-1.71314345659041e-10,-2.88262226346966e-11,1.84216333800915e-11,1.03687975119998e-11,-9.08656934192285e-13,-8.01786579179013e-12,-3.26412727464433e-11,-7.56372801088398e-12
-0.173646131068103,-0.173646131068356,-0.173646131064472,0.158454037896522,-0.0528125051011293,-0.0193701341075578,-0.00822423381455538,-0.00842607854370231,-3.99139691707861e-13,-2.6810234216364e-12,2.61972812348821e-13,3.43123739339654e-14,-3.40330189912847e-14,-4.5527219556047e-15,5.79273453251769e-15,1.074247082858e-14,-9.95454081975828e-13,7.20851848739535e-12,4.58142065276918e-12,-8.40170095140703e-14,-4.59132382028983e-12,7.13236939606361e-13,-2.06637527827852e-12,-9.86479701573553e-13,-7.01947114497815e-12,-7.47425675826804e-11,1.47738107501569e-11,3.86130095599748e-12,7.67393754684714e-12,-2.76436331278315e-12,-1.53926023831915e-11,-5.09059643770142e-12
-0.052812505087782,-0.0528125051052551,-0.0528125051035422,-0.0528125051011294,0.197723926098459,-0.0193701341019965,-0.00822423379741413,-0.008426078544992,3.10704610119755e-13,-1.44031439055279e-13,2.15009048412379e-13,-2.73415056816294e-14,1.86079659236813e-14,5.4036558225438e-16,9.82724346820642e-15,-8.66199298511651e-15,1.02761852447597e-11,-1.29647782247166e-11,-2.88210913372134e-12,-7.08458109160685e-13,2.12543414334608e-12,1.55441508239635e-12,2.23222064891888e-12,1.56683291762837e-12,3.95838756255904e-11,2.4186855175807e-11,5.90641104741068e-12,3.550394334492e-12,-1.09981300859758e-11,5.64449465737548e-12,-1.43549402798494e-12,-1.85022989781637e-12
-0.0193701341026712,-0.019370134106816,-0.0193701341069002,-0.0193701341075578,-0.0193701341019966,0.101422102172149,-0.00822423379332635,-0.00842607854521547,3.82732227847894e-13,5.75449657256075e-13,1.8434900154555e-13,-3.35799168738539e-14,2.05709013965269e-14,-1.39101549937387e-15,1.25808052940865e-14,-1.13809404673628e-14,-1.2401091833214e-11,9.49857896879764e-12,9.70852887479235e-14,-1.39603700682944e-12,4.84484864991449e-12,-1.08566921758632e-12,-3.34271129028553e-12,3.7101375857124e-13,6.29316143492571e-11,6.21768270662824e-11,-1.60953599533434e-11,-1.44870980716061e-11,1.16145418424047e-11,1.64890119951071e-12,-8.73598617903405e-13,7.8721053767832e-12
-0.00822423377737291,-0.00822423376147327,-0.00822423381991261,-0.00822423381455543,-0.00822423379741414,-0.00822423379332635,0.130081602649942,-0.0084260785370085,4.66739797100027e-12,1.56948458291752e-11,-1.83602511745203e-13,-2.89261678453604e-13,-1.40048970208112e-14,4.58277102482288e-15,8.29650423474287e-14,-6.96471410269628e-14,7.3731597996953e-11,5.3107108809267e-14,-5.00808380065425e-12,-4.88808832612868e-12,8.69290558491225e-12,2.80490005377854e-12,6.19511398584116e-12,4.11527682257244e-12,3.75563901974794e-10,1.03301143395597e-10,-3.95851343718723e-11,-2.70560638646888e-11,7.83955987065064e-12,5.83696957366589e-12,8.07918287807575e-11,1.51315751536137e-11
-0.00842607854415873,-0.00842607854070877,-0.00842607854584748,-0.00842607854370228,-0.00842607854499198,-0.00842607854521547,-0.0084260785370085,0.0206142600904734,6.65935224442478e-14,3.13384905456529e-12,-5.90026129650221e-13,-1.55517251633989e-15,1.07629912675217e-14,7.12968466391033e-16,-1.56599627108045e-14,1.98740907040022e-16,-9.40501085426643e-12,-3.27480655722556e-12,-2.56338111364384e-12,9.1677221636308e-13,1.42974282310268e-12,-1.01476821352726e-12,1.67776517096619e-12,-1.03222867656076e-13,-5.42258532834206e-11,2.1951395545875e-11,-9.95736902520327e-12,1.35257823631825e-12,-6.99066551494457e-12,8.29834196998296e-13,1.36314094929977e-11,2.30419244912617e-12
2.74149452011575e-12,2.40923370706631e-12,-2.64292743661593e-12,-3.99139691707862e-13,3.10704610119754e-13,3.82732227847895e-13,4.66739797100027e-12,6.65935224442475e-14,0.025540769288129,0.00150046195563489,0.00150046195280512,-0.000678928117447364,-0.000112122774647217,-5.00437104410983e-05,-2.94751322190922e-05,-7.14892795712034e-05,4.1179096514022e-12,-3.85285681592387e-12,-1.57122974510087e-12,-6.84968109190666e-14,2.30116484507963e-12,-5.58536908326426e-13,1.49698107391177e-12,3.22609840359918e-13,3.10607170068963e-11,2.78200822880659e-11,-4.82302761866743e-12,-1.76982206542035e-12,-3.80047695436103e-12,2.96292161794112e-12,8.00450683032016e-12,1.61562092841896e-12
8.71518345244021e-12,7.19047657198791e-12,-1.08994157916623e-11,-2.68102342163641e-12,-1.44031439055265e-13,5.75449657256073e-13,1.56948458291752e-11,3.13384905456529e-12,0.00150046195563489,0.124275966219222,-0.0152045547277161,-0.000678928117496527,-0.000112122774581899,-5.00437104300643e-05,-2.9475132185579e-05,-7.1489279588625e-05,1.40706644576112e-11,-1.51206355221869e-11,-5.03816949955501e-12,-6.31435731927824e-13,9.41560801429465e-12,-2.38521602458222e-12,5.96643802085599e-12,9.84353398634107e-13,1.02606263870786e-10,8.59563081419014e-11,-1.9248476220478e-11,-1.43986303677061e-11,-1.95496665227999e-11,9.64197585149691e-12,6.4284673055068e-11,1.31467322263599e-11
