"","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26","b27","b28","b29","b30","b31","b32"
"$w_1$",14.6713595142695,1.04469459608899,0.4938855199502,0.123988118093831,0.123310033619602,0.0849257708799752,0.135051179138573,0.0199235378262928,14.1359527481192,1.02387910083271,0.487328415275227,0.144749946580134,0.217524417992905,0.198187105520806,0.391678305321048,0.0760435679823159,12.8976811739278,0.860711256335367,0.394954569218682,0.082464628488588,0.0724971201231802,0.0468331353625458,0.0737883673872271,0.0139072043077783,14.3047754954295,0.934098241316208,0.417385704895536,0.0855621775859758,0.0798666362815729,0.0536735099763166,0.0850118030733856,0.0132694870163919
"$w_2$",0.50280594655652,0.314540113832457,0.162599085741306,0.0586230987020221,0.0235632117186593,0.0133799891546897,0.00901998979026188,0.00578469699747768,0.041766766274218,0.0379343558182581,0.0329008139723606,0.0299718344628233,0.0289660980036411,0.0284661918509975,0.0281690631969012,0.0278823687230495,0.573037523866034,0.315930607635743,0.156962887125047,0.041321596351894,0.0142113733205146,0.00730045741883663,0.00465724124194341,0.00278225161099674,0.691676759844504,0.358671224760143,0.164341240170219,0.0410860917145119,0.0150037498869653,0.00820984716525217,0.00550008750410308,0.00355372769655972
"$w_3$",0.292689536962606,0.339214018910101,0.158597238203323,0.0586232988627822,0.0235630311324469,0.0133948606892385,0.00903991951654962,0.00577770156836351,0.0358930163381131,0.0384826702725003,0.0328205115099275,0.0299730816418876,0.0289662965563094,0.0284665883436804,0.0281620181200897,0.0278816524087631,0.320086328923565,0.346754493522791,0.15169237465717,0.0413309029672073,0.0142077655086065,0.0072925908332917,0.00466073128953108,0.00278376336646955,0.372969536103251,0.398489512980093,0.157403502102521,0.041071719754782,0.015007821138076,0.00820724298927762,0.00549742252833991,0.00355659381847302
36
