"","b1.w1","b2.w1","b3.w1","b4.w1","b5.w1","b6.w1","b7.w1","b8.w1","b9.w1","b10.w1","b11.w1","b12.w1","b13.w1","b14.w1","b15.w1","b16.w1","b17.w1","b18.w1","b19.w1","b20.w1","b21.w1","b22.w1","b23.w1","b24.w1","b25.w1","b26.w1","b27.w1","b28.w1","b29.w1","b30.w1","b31.w1","b32.w1","b1.w2","b2.w2","b3.w2","b4.w2","b5.w2","b6.w2","b7.w2","b8.w2","b9.w2","b10.w2","b11.w2","b12.w2","b13.w2","b14.w2","b15.w2","b16.w2","b17.w2","b18.w2","b19.w2","b20.w2","b21.w2","b22.w2","b23.w2","b24.w2","b25.w2","b26.w2","b27.w2","b28.w2","b29.w2","b30.w2","b31.w2","b32.w2","b1.w3","b2.w3","b3.w3","b4.w3","b5.w3","b6.w3","b7.w3","b8.w3","b9.w3","b10.w3","b11.w3","b12.w3","b13.w3","b14.w3","b15.w3","b16.w3","b17.w3","b18.w3","b19.w3","b20.w3","b21.w3","b22.w3","b23.w3","b24.w3","b25.w3","b26.w3","b27.w3","b28.w3","b29.w3","b30.w3","b31.w3","b32.w3"
"b11",-1.67646967197523e-10,5.69599341596121e-19,9.10864331575926e-24,1.5750492988765e-19,-2.90986998767831e-12,-2.67042859983735e-12,0,-1.35414141207045e-19,4.48642003229659e-18,9.24214061768951e-24,1,-1.56344644477629e-13,-3.65375061376808e-13,3.70856968406052e-13,3.76783398135238e-24,-7.92546880929687e-25,2.97445958632247e-22,7.51979600389229e-19,2.82888239787178e-23,8.2081028961244e-13,1.94884419726731e-12,1.61717622065603e-12,-6.16043424083323e-24,-6.15265676094259e-13,-3.4434905384424e-10,2.35312814737955e-23,6.25675933687443e-19,1.55915959459933e-12,-5.95974492187604e-19,4.72246670410384e-24,1.36010450372067e-18,1.04127573728828e-12,-5.31759347595469e-13,7.21441798234334e-13,-1.15122223970497e-12,4.1270841962646e-13,-1.01069400949469e-12,9.09048014254146e-13,1.14273572918862e-13,2.84978119588692e-13,-0.27482288884453,-0.386770340591327,1,-0.287597081151094,-0.0493753843968484,-0.0269746518338619,-0.0120981753881848,-0.0645125304748373,3.56780220029649e-14,-2.01837754100856e-13,-1.31426639501572e-14,-8.70248442858147e-14,4.73902159859516e-13,-5.55815465700473e-14,-1.83628440421415e-14,-2.90752403181777e-14,7.97941321802189e-13,-8.036422100229e-12,2.57413094684442e-12,7.40751877340937e-14,1.42248973568477e-12,1.14926067374531e-13,1.14619204561514e-14,3.210161639813e-13,6.23246633740399e-12,6.27980250106861e-14,4.03112990030419e-13,-1.8404735270496e-12,1.3304217048333e-12,-2.65276544937477e-13,-9.22517242408625e-14,-4.0604727423737e-13,0.0923649521129406,-0.42430616398022,1,-0.282134827712826,-0.0484376110993367,-0.0264623295803713,-0.0118683980210815,-0.0632872614631837,6.54005220092455e-13,2.75569311187022e-12,-9.58291995715468e-15,-1.25381097530209e-12,6.74797035454136e-13,5.87063657500451e-14,-6.34692269496068e-14,-2.7190459822633e-13,-3.76839632555138e-13,-1.31653680300256e-12,3.30561110754592e-12,-7.99806194339966e-13,-4.10322009320823e-13,-7.08514566852616e-13,3.92285184118194e-13,-1.78855267223236e-13
"b12",3.5650288850335e-11,9.84232827255476e-13,-1.93696176002101e-24,-3.34996250962977e-20,6.18786651009798e-13,5.67869210162924e-13,0,2.88011491247083e-20,3.87597241214419e-12,-1.965350089591e-24,-1.56344644477629e-13,1,-6.9884331270095e-23,-7.88630909474836e-14,-8.01233515228602e-25,1.68535856347424e-25,-6.32521697880235e-23,-8.01425777789098e-13,-6.01564561548876e-24,-1.74546097376985e-13,-4.14423592935419e-13,-3.4389407871272e-13,1.31002226522286e-24,1.30836837660712e-13,7.32261574259124e-11,-5.00394963322079e-24,-1.33050588948389e-19,-3.31556787088553e-13,1.27452204109149e-19,-1.4159342851839e-23,-2.90934922772778e-19,-2.21428286831204e-13,2.55625754019404e-12,-1.25987562818021e-12,5.7527869481337e-14,-2.43955625375929e-13,1.36023125627067e-13,2.4022672427255e-13,-1.96912617085314e-16,-3.89437516828611e-14,-0.0590249841178987,-0.0830684565844668,-0.287597081151094,1,-0.207977907039515,-0.113622034543036,-0.0509596680006226,-0.271738260469089,-1.83698183898967e-13,8.93693505466463e-13,-2.13666423653784e-13,-1.60836544492628e-13,9.02453121545226e-14,-2.68523858280506e-14,-3.8857134694654e-15,-1.20820841271219e-14,6.48599953555427e-12,-3.47580318567608e-12,6.49454638625637e-13,-4.119206751672e-13,8.42560034883297e-14,-8.18534404577547e-14,3.43567067732256e-14,-9.35142185792281e-14,-3.27744510907747e-14,-3.87664077628677e-14,-2.60867674894341e-13,2.18843285482932e-13,-7.60526950170456e-14,1.11416291021616e-13,7.32631684254016e-14,8.23178459949196e-15,-0.179448777647596,-0.08135119132324,-0.282134827712826,1,-0.207977907039425,-0.113622034543047,-0.0509596680005668,-0.271738260469102,-1.50142760014392e-12,-3.87638500774986e-13,2.49946386038653e-13,3.29720751279851e-13,4.45070800427529e-16,-7.48364071409511e-14,-7.81638759053591e-16,1.3159609679665e-14,-3.63148513921684e-13,-3.61459209537642e-13,-1.79210245427001e-13,2.48687464403197e-13,3.14448451728106e-14,1.56786682630414e-13,-5.99913994040296e-15,1.71299548113596e-15
"b13",-1.5023032143319e-19,4.20014225591417e-21,-7.79646084239816e-33,9.01086018595427e-24,2.64169037930051e-21,3.33634052438159e-24,0,1.48421815088505e-24,-1.81161854812705e-11,-8.39036591231786e-33,-3.65375061376808e-13,-6.98843312700951e-23,1,-3.36678026746306e-22,1.05156469345122e-23,7.09679455826473e-34,-1.69110867933681e-21,1.72740159294061e-21,1.60173087745377e-23,-7.45162723586209e-22,-4.15735866237079e-24,-8.03675372468428e-13,4.75778872675394e-33,5.58561524788007e-22,3.126131361585e-19,-2.12881959106219e-32,3.57953950720191e-23,-1.41822045093334e-21,1.83621715983956e-12,2.4892951565901e-32,7.65200604978865e-21,-9.37541416087565e-22,-3.75684248160404e-13,2.89405357398663e-13,-3.28412910540165e-13,1.56576482211273e-13,3.84462823911374e-14,-4.29044240040787e-14,-9.19941945146304e-14,6.82424889326321e-14,-0.0101335565302272,-0.0142613998678052,-0.0493753843968483,-0.207977907039515,1,-0.118118666632214,-0.0529764148340937,-0.282492397963592,3.19817405856145e-15,-3.68711594507481e-14,-7.33345226965055e-14,1.08466208801486e-13,1.18178478055165e-14,-1.20110894331766e-14,-6.27766147990971e-14,-8.0850600405567e-17,2.12364022553168e-13,-4.95575379865392e-13,5.68028637501406e-14,3.61027634274473e-14,1.12455432161963e-13,4.48013590027232e-14,-1.29690224503043e-13,1.78874366628456e-14,-1.50122908588023e-14,-2.63959661702631e-14,-1.91236606175117e-13,9.26161824448431e-14,1.52669343625002e-13,-8.11542976105173e-14,-3.71341341247039e-14,2.08397947635617e-14,-0.0308082138400256,-0.0139665754833096,-0.0484376110993356,-0.207977907039425,1,-0.118118666632211,-0.0529764148341113,-0.282492397963597,3.12431131543852e-14,-2.96939316281691e-14,-7.46677089048086e-14,2.21603263803667e-14,7.41880116788201e-14,-1.12317310371844e-14,1.42262025550446e-15,-1.31597516519742e-14,1.83562122052206e-12,1.00352169144398e-12,3.08698057941764e-14,-6.1211150453649e-13,-1.27644206119738e-13,-3.4163937777733e-14,-2.94251533024865e-14,-5.36674655279831e-14
"b14",-8.45641886448589e-11,2.33464787489293e-12,-2.98812088021993e-30,2.46277508521345e-13,1.4677918676827e-12,-6.73506369607337e-13,0,-4.23477359591091e-13,1.83879903755094e-11,-4.66190547896202e-24,3.70856968406052e-13,-7.88630909474836e-14,-3.36678026746306e-22,1,-1.06734170780362e-23,-1.60464849977695e-32,1.56644424498758e-21,1.90102024249787e-12,-2.6340926058447e-23,-4.14031785992553e-13,9.83032567731894e-13,3.11910303302294e-20,6.83167484396847e-30,3.10351307673827e-13,1.73695987455722e-10,4.76814816102928e-31,-3.15633564999077e-19,3.16010821326008e-20,-1.86376678400433e-12,3.22519679940259e-23,4.25336538224569e-12,2.10883168607923e-20,-1.28082574181728e-12,1.13119398372734e-12,-2.53772269977848e-13,2.21024841138044e-14,-9.73899470876243e-14,-2.97917578146062e-14,2.03284182974277e-14,7.23414338138445e-14,-0.00553614240356058,-0.0077912567323027,-0.0269746518338622,-0.113622034543036,-0.118118666632215,1,-0.064844367187671,-0.345777282940821,1.30373738692827e-13,-6.06371242601911e-13,8.75465328757749e-14,1.02760569415068e-13,4.65114123010335e-14,2.77322559943469e-15,3.93315767007786e-16,4.78383155378998e-15,-3.53838952721498e-12,5.55525858462725e-13,-7.80965381748048e-14,3.1865556761178e-13,2.66071048097971e-13,1.31212201610284e-13,-1.12812736834477e-14,4.03343411056983e-14,3.97846188588782e-16,-8.38377600340271e-14,1.11232208362597e-13,-1.88160374436597e-14,-3.54049042891083e-14,1.52446894488827e-14,-3.51960826733449e-14,1.76796710156169e-15,-0.0168310758915602,-0.00763018892047197,-0.0264623295803715,-0.113622034543046,-0.118118666632211,1,-0.0648443671876918,-0.345777282940816,1.0834428619486e-13,-3.15535992105409e-13,1.45120177534782e-14,6.80530680995635e-14,-8.09992390289836e-15,5.88551139496846e-15,4.6213082668563e-15,6.10825540076271e-15,-2.13399323440841e-13,-3.89918983551833e-13,1.13493209072784e-13,9.56534437755147e-14,1.2336151913013e-14,2.2534464760044e-14,-5.28658414175889e-15,7.79209935264838e-15
"b15",-8.59155543771598e-22,1.33207148503813e-22,2.95274545996344e-12,5.91495805757198e-23,1.29899106181912e-22,-1.36853866298242e-23,0,6.04555011744594e-30,1.2359754721791e-21,-4.12577129056988e-34,3.76783398135238e-24,-8.01233515228602e-25,1.05156469345122e-23,-1.06734170780362e-23,1,-2.56919800140485e-13,-4.81321572667863e-21,1.68514403122081e-22,1.18520808572087e-22,-3.6641679325093e-23,9.98741787002012e-24,8.28770113085158e-24,6.62536572400189e-23,1.77076008654651e-23,1.53720387848064e-20,1.10304001018229e-11,-3.00611863157048e-12,2.41658345185269e-12,5.72679918688019e-12,2.48160166626005e-12,2.8589612071661e-22,2.46182509229259e-23,-2.05660687883664e-13,1.07289553006244e-12,-1.44238423311968e-13,-1.68912613049016e-13,-5.91000148253834e-14,-1.50161559412766e-14,1.09479078914592e-13,-3.16022009032225e-14,-0.00248296890667608,-0.00349439136528105,-0.0120981753881848,-0.0509596680006223,-0.0529764148340938,-0.0648443671876711,1,-0.263302041443314,-1.77028230340314e-13,9.03560022484519e-13,-1.560312362365e-13,-2.15482904350115e-13,2.30847186285969e-14,-6.06328914360088e-14,-1.71914613881818e-16,5.99658324899493e-15,7.21019386898372e-13,-2.46501448650341e-13,-5.29639224206017e-13,2.19724134109078e-13,8.53064201391818e-14,3.87469055082636e-14,-2.05771296329909e-16,1.82860322894447e-14,3.08916327744925e-14,9.50412557193546e-13,-4.99608758356727e-14,-2.72757248185673e-13,-1.13882663617688e-14,1.47014705769156e-14,-1.4192556502502e-14,-4.47651746931411e-14,-0.00754876501707182,-0.00342215218869212,-0.0118683980210816,-0.0509596680005667,-0.0529764148341112,-0.0648443671876918,1,-0.263302041443307,9.2172132894382e-14,-2.07101271988619e-13,1.29551562494102e-13,-2.94391690441363e-14,-1.83553037298882e-14,-2.43078163724305e-15,-4.59539514090527e-16,1.2201691226786e-14,-9.642661682808e-14,-2.52323431795505e-13,6.53645496078217e-14,2.78005819589176e-14,8.66606763401546e-14,-8.4629162311451e-15,1.21639124526648e-13,-2.42512476758962e-14
"b16",1.80719494739017e-22,2.00214094354941e-31,-4.29522115684342e-13,-1.05262416161596e-24,3.65589411162788e-24,2.87865934131867e-24,0,1.53726764716809e-35,-3.92964017422377e-23,-1.16116141291957e-35,-7.92546880929687e-25,1.68535856347424e-25,7.09679455826473e-34,-1.60464849977695e-32,-2.56919800140485e-13,1,1.46998358822511e-33,-4.06261117421543e-24,-3.91337194923888e-13,-2.72916308007969e-25,-2.10080829479029e-24,-1.74327828319173e-24,1.38893236923158e-24,2.66255569652418e-32,1.49068520304547e-29,-1.60454087653175e-12,-2.85291981068799e-24,-3.51529128081248e-13,-2.13049614335358e-24,-4.6607648014259e-24,-9.08973473468126e-24,-2.34766699482586e-13,-2.24084675849042e-13,-6.46394510675654e-13,8.85131182806367e-14,1.31291354183575e-13,7.80010061853946e-14,5.78414138864781e-14,1.02684796977613e-15,-3.41950642784108e-14,-0.0132402285568815,-0.0186335560691063,-0.0645125304748372,-0.271738260469089,-0.282492397963592,-0.345777282940821,-0.263302041443314,1,1.1080547815447e-13,-5.87959629650684e-13,2.2175761376661e-13,2.97194367824709e-14,-1.65626841784494e-14,4.02524431298842e-14,3.88129747013849e-14,-5.49833453134381e-15,-2.43483192354996e-12,7.27741414412184e-13,4.57219079739377e-13,-5.46847920798174e-14,-5.61069962873461e-14,-6.42241224096455e-14,9.10608569041298e-14,-2.66868416114387e-14,-1.1679775535806e-14,-2.61816837091806e-13,3.49958159601263e-14,8.8611280121357e-14,-5.96137573235595e-14,4.4543777272134e-14,1.33004207810985e-14,9.01924730934109e-15,-0.0402531718691743,-0.0182483465700925,-0.0632872614631827,-0.271738260469102,-0.282492397963597,-0.345777282940816,-0.263302041443307,1,-5.67068505772371e-13,-1.60238968906342e-13,5.59516976503007e-14,1.30750012018196e-13,1.34871526169179e-14,-1.14507567979962e-14,2.08221856601723e-15,-2.65687021428511e-16,-5.37023057209955e-13,3.22687725402854e-13,-1.25069033011173e-13,4.81409700785785e-14,-1.50440230589292e-14,3.86441762298685e-14,-3.20965794201764e-14,6.22100987491587e-15
"b17",-6.78247378994476e-20,-1.95496502796627e-20,-1.81580592146893e-31,-4.12451041556857e-21,-1.22908546529668e-20,-5.40187011291477e-22,0,-3.39650161515002e-22,-1.53975588803482e-19,3.90374166183747e-32,2.97445958632247e-22,-6.32521697880234e-23,-1.69110867933681e-21,1.56644424498758e-21,-4.81321572667863e-21,1.46998358822511e-33,1,-1.59185795002567e-20,-7.33143315578537e-21,3.46697962797156e-21,7.88441607911156e-22,1.83928908880177e-10,3.58615642888354e-31,-2.59878999063575e-21,-1.45447878724164e-18,5.58209185278799e-32,-1.63845045099427e-20,7.21644279878342e-21,-8.4047223756457e-10,-6.21115517903057e-31,-3.561642127931e-20,4.21267052137077e-22,1.63243283155319e-11,-1.0717885174895e-11,-4.30046322522257e-12,1.11406621499073e-11,-3.12728855319639e-12,-1.435910517849e-12,-9.06947422677855e-13,-2.14035176332015e-12,9.41706816018909e-15,2.31273228814995e-14,3.5678022002965e-14,-1.83698183898968e-13,3.19817405856157e-15,1.30373738692826e-13,-1.77028230340313e-13,1.1080547815447e-13,1,-0.20835641979336,-0.065370949126672,-0.0489079772097668,-0.00961016968739652,-0.00429997478809573,-0.00152404458641579,-0.00229011696892877,3.37213568858841e-11,-7.60370616596964e-12,-2.5893402252557e-12,-1.0947283118718e-12,-1.17962054338865e-12,-6.39168738333104e-13,9.36844602524568e-14,-2.38979110201979e-13,-4.36872381771256e-13,-3.83327252151322e-14,-2.86138418548796e-13,2.80381799064764e-13,-1.13540217376948e-13,7.48207053912038e-14,1.07486755407358e-13,3.13604165577405e-14,6.52698210992524e-12,2.89406469353137e-13,6.54005220092453e-13,-1.50142760014391e-12,3.12431131543868e-14,1.08344286194857e-13,9.21721328943846e-14,-5.67068505772378e-13,1,-0.0133564331305646,-0.0424911795193685,-0.124579782135225,-0.0244792958770897,-0.0109530173410436,-0.00388208944893061,-0.00583345068343867,-1.37147110900495e-12,6.11271513262044e-11,-1.98049247288035e-11,-9.27975006854571e-12,-2.2616355854594e-12,3.61974257991331e-12,-5.75027802475871e-13,-1.53757295110072e-12
"b18",-8.59361710724887e-10,-2.37252497395152e-11,4.66910879496348e-23,8.07682025279289e-19,-1.49160517958594e-11,-6.84433659626051e-12,0,-6.94245680690337e-19,-9.34315650954285e-11,4.73753977812816e-23,7.51979600389228e-19,-8.01425777789098e-13,1.72740159294061e-21,1.90102024249787e-12,1.68514403122081e-22,-4.06261117421543e-24,-1.59185795002567e-20,1,4.34315798183153e-22,4.20748997249944e-12,1.9932763853132e-18,3.16953554316565e-19,-3.15785092313946e-23,-3.15386416977301e-12,-1.76514014191197e-09,1.20621819801611e-22,3.20787390990292e-18,7.99228328761361e-12,1.89400420942883e-11,1.64146309683159e-11,4.3223726378225e-11,5.33760027005819e-12,-8.09694114622747e-11,4.35750557148618e-11,-7.77319780377627e-12,3.80095994980373e-12,-2.13919486265183e-12,-1.44221956660921e-12,6.58030645837725e-13,2.29530718462056e-12,-3.49214483128823e-14,-1.849298071726e-14,-2.01837754100856e-13,8.93693505466464e-13,-3.68711594507483e-14,-6.06371242601911e-13,9.03560022484518e-13,-5.87959629650683e-13,-0.20835641979336,1,-0.202936467161643,-0.151829096147562,-0.0298336479876018,-0.0133487689106013,-0.00473121819518025,-0.00710940033283315,-1.7006147674883e-10,3.86930722299859e-11,1.29383217919213e-11,5.30035655747735e-12,6.43745322839822e-12,3.53060318959502e-12,-5.29838197343478e-13,9.76077145397018e-13,-1.78987325533748e-12,5.55514098667498e-13,7.30147063909268e-13,-3.46408680379633e-12,6.1836590356215e-12,-2.46245212108071e-12,-2.97251270842266e-12,-1.19495036420727e-13,5.28027068890795e-13,-1.2786787309974e-12,2.75569311187022e-12,-3.87638500774987e-13,-2.96939316281721e-14,-3.15535992105408e-13,-2.07101271988618e-13,-1.60238968906342e-13,-0.0133564331305643,1,-0.243174601377444,-0.154379738504215,-0.030334836285831,-0.0135730206260456,-0.00481069996695595,-0.00722883420964604,-1.03776345617689e-12,-1.25611108316104e-12,1.5687037331431e-11,-6.23593541122374e-12,-6.81709359676613e-12,1.7728353257716e-13,4.15050791087882e-14,-2.33841010451425e-13
"b19",-6.4505231029275e-21,3.28741922437304e-22,4.49758689280729e-12,1.59711939471892e-22,-6.86971046043639e-12,-1.02749615653566e-22,0,-2.28263006773177e-23,3.00069235041526e-21,2.1819129496168e-23,2.82888239787178e-23,-6.01564561548877e-24,1.60173087745377e-23,-2.6340926058447e-23,1.18520808572087e-22,-3.91337194923888e-13,-7.33143315578537e-21,4.34315798183153e-22,1,-9.51011026560698e-23,7.49853383999846e-23,1.82541140813491e-23,1.8728986363453e-22,4.37005882613444e-23,4.10960204936363e-20,1.39120277525532e-22,-9.15776855144105e-12,3.68091127589515e-12,8.72299265592991e-12,7.55989249974916e-12,6.94096551373865e-22,2.45827535306606e-12,1.68757231117435e-11,-9.46038101736999e-12,3.49872351615535e-12,-2.36683740065009e-12,1.48784607260535e-12,-8.10884479013027e-14,7.99424252161231e-13,-9.07746440985819e-13,1.89582461057951e-14,1.28764148289339e-13,-1.31426639501573e-14,-2.13666423653784e-13,-7.33345226965054e-14,8.75465328757748e-14,-1.560312362365e-13,2.2175761376661e-13,-0.0653709491266733,-0.202936467161643,1,-0.505626462386028,-0.0993530375637317,-0.044454527969343,-0.0157560650764485,-0.0236759687778104,2.31392136688964e-11,-4.69906785997179e-12,-1.60603251454159e-12,-1.51516533626998e-13,-2.69666583714288e-12,-1.55680906742479e-12,2.49805330370016e-13,1.71121734659859e-13,9.04394903015415e-12,-8.02597621588706e-13,2.14286547377615e-12,-1.69909337854463e-12,-9.07807588536517e-13,1.35057987157598e-13,7.66324227602034e-13,-4.63048926752173e-13,-1.53670018318684e-12,-1.07514847755815e-14,-9.5829199571548e-15,2.49946386038652e-13,-7.46677089048084e-14,1.45120177534767e-14,1.29551562494102e-13,5.59516976503025e-14,-0.0424911795193691,-0.243174601377444,1,-0.491132409741411,-0.0965050296693498,-0.0431802151783602,-0.0153044090546498,-0.0229972844855398,4.37348705501712e-13,-1.34643821117511e-11,4.08772474594206e-13,3.9867090559702e-12,2.05393512757374e-12,-1.20165321601864e-12,2.73251418426243e-13,8.19080082998482e-13
"b20",-1.87164222559327e-10,5.16722931365886e-12,4.66653354829316e-23,1.09016231553016e-12,3.24863430001613e-12,-2.98131664448173e-12,0,3.82730355112525e-23,4.06977702759896e-11,-1.03181018888593e-23,8.2081028961244e-13,-1.74546097376985e-13,-7.45162723586209e-22,-4.14031785992553e-13,-3.6641679325093e-23,-2.7291630800797e-25,3.46697962797156e-21,4.20748997249944e-12,-9.51011026560697e-23,1,2.17572626472807e-12,6.90397915210318e-20,-1.02323188639817e-22,-2.76319150174092e-20,-1.54727705890628e-17,1.05676289630674e-30,4.33063990043583e-12,6.99898035833599e-20,-4.12503763993369e-12,1.52139607246265e-22,9.41388828748972e-12,1.16249997992033e-12,1.38043114833941e-11,-6.98476012772212e-12,1.58085595994268e-12,-1.75889705507821e-12,2.67413089157794e-13,5.96593437274509e-13,-5.40299029528672e-13,1.08731503185251e-13,3.64204231880591e-14,3.07133950162131e-13,-8.70248442858149e-14,-1.60836544492628e-13,1.08466208801486e-13,1.02760569415068e-13,-2.15482904350115e-13,2.97194367824708e-14,-0.048907977209766,-0.151829096147562,-0.505626462386028,1,-0.249034138890326,-0.111427847241896,-0.0394934890257023,-0.0593451860313343,4.37104015875264e-11,-8.79655314002471e-12,-3.68287010363973e-12,-1.98540659689543e-12,-5.21074910897743e-13,-2.25722495546753e-13,-7.59093360630235e-14,-4.52353425299399e-13,-4.90133446961846e-12,-8.25886050008451e-13,-5.44074640705238e-13,1.98611589116328e-12,-1.58263215305433e-12,7.47733145168003e-13,1.21010332991165e-13,3.55861329071204e-13,-6.83191940184394e-13,7.49263562518726e-13,-1.25381097530209e-12,3.29720751279851e-13,2.21603263803673e-14,6.80530680995646e-14,-2.9439169044137e-14,1.30750012018197e-13,-0.124579782135225,-0.154379738504215,-0.491132409741411,1,-0.249034138890637,-0.111427847241304,-0.039493489025554,-0.0593451860312491,1.5716465312827e-13,-4.60547818097932e-12,-5.47075576318158e-13,1.05748655957055e-12,1.40011248435545e-12,3.46589800426516e-13,-4.86483693552846e-13,-8.03721941269157e-14
"b21",-4.44382720769595e-10,1.50984004899312e-18,2.41443299979763e-23,4.17499167734019e-19,-7.71320808140084e-12,-7.07851950234503e-12,0,-3.58942994950607e-19,1.18921602480231e-17,2.44981920167103e-23,1.94884419726731e-12,-4.14423592935419e-13,-4.15735866237079e-24,9.83032567731894e-13,9.98741787002011e-24,-2.10080829479029e-24,7.88441607911156e-22,1.9932763853132e-18,7.49853383999846e-23,2.17572626472807e-12,1,4.28665773626656e-12,-1.63294962910853e-23,-1.63088804831628e-12,-9.12767895535185e-10,6.23744948049077e-23,1.65848257430446e-18,4.13287275245329e-12,-1.57975102463777e-18,1.2517867980522e-23,3.60523634872711e-18,2.76011521677183e-12,-7.28628164253995e-12,3.82135356917665e-12,-1.71392173748049e-13,8.46209416726894e-14,-4.16696425631259e-13,1.98389030474599e-13,-6.23174069874184e-14,1.34217379129477e-13,-1.2070466058956e-13,-1.19735413931543e-12,4.73902159859516e-13,9.02453121545229e-14,1.18178478055166e-14,4.65114123010343e-14,2.30847186285968e-14,-1.65626841784499e-14,-0.00961016968739612,-0.0298336479876019,-0.0993530375637318,-0.249034138890326,1,-0.123848846780957,-0.0438958769485661,-0.0659604670997966,7.12208687160419e-15,-4.47698549226243e-12,-1.78981024332046e-13,8.35720475338522e-13,1.05588037301976e-12,5.62056122249642e-13,-4.1761461127306e-14,2.17117784077761e-13,-1.13783777057287e-12,3.49561191838537e-12,-1.08493548191062e-12,-3.59136910028097e-13,2.8646621049229e-13,-2.21289400200387e-13,2.59779906773453e-13,-8.33080107727273e-14,1.4250552508119e-13,-1.29762256355921e-12,6.74797035454136e-13,4.45070800428393e-16,7.41880116788202e-14,-8.09992390289847e-15,-1.8355303729888e-14,1.34871526169166e-14,-0.0244792958770902,-0.0303348362858308,-0.0965050296693499,-0.249034138890636,1,-0.123848846780883,-0.0438958769484527,-0.0659604670996868,-2.33997665704183e-13,2.00617483645619e-12,-1.16565676487862e-12,1.08896867619133e-13,1.0857998778729e-13,-4.93458915839384e-13,5.53409143320073e-13,7.11725445018714e-14
"b22",-3.68754552009123e-10,-3.89187780763682e-19,2.00352679453209e-23,1.02826319976381e-23,-2.44760398667138e-19,-2.93692381117215e-12,0,-1.84663515661114e-12,-3.06481745445956e-18,7.77392128068341e-31,1.61717622065603e-12,-3.4389407871272e-13,-8.03675372468428e-13,3.11910303302294e-20,8.28770113085158e-24,-1.74327828319173e-24,1.83928908880177e-10,3.16953554316565e-19,1.82541140813491e-23,6.90397915210318e-20,4.28665773626656e-12,1,-1.3550399915511e-23,-5.17503755291583e-20,-2.89634113228506e-17,5.17591740710429e-23,2.82645119644901e-23,3.42951202854261e-12,-1.54615540510279e-19,1.03874443975253e-23,8.8794998348544e-23,2.2903798163991e-12,7.29525843874875e-12,-3.78994242393426e-12,4.90980829072549e-13,-4.78284289300919e-13,2.74831722506936e-13,1.82663925888718e-13,-8.91478519246884e-14,-9.76209556420346e-14,1.55875552330786e-14,1.49189409132387e-13,-5.55815465700474e-14,-2.68523858280506e-14,-1.20110894331767e-14,2.77322559943455e-15,-6.06328914360086e-14,4.02524431298842e-14,-0.00429997478809612,-0.0133487689106012,-0.044454527969343,-0.111427847241896,-0.123848846780957,1,-0.0699918899341789,-0.105173835772065,1.10228658242127e-11,-2.23299902415539e-12,1.63425802228486e-13,-9.11334569723082e-13,-6.09065787614577e-13,-3.32213855007857e-13,2.69638331322748e-13,-1.95846811698906e-13,1.49996530403847e-12,-2.70280912501225e-13,-2.32451359436892e-13,-8.0907661130787e-15,3.8101614038636e-14,3.68710779657292e-14,7.15790152678859e-14,-3.10871540696139e-14,1.02422807595912e-13,8.47802522633908e-14,5.87063657500447e-14,-7.48364071409513e-14,-1.12317310371848e-14,5.8855113949685e-15,-2.4307816372433e-15,-1.14507567979957e-14,-0.0109530173410437,-0.0135730206260457,-0.0431802151783602,-0.111427847241304,-0.123848846780883,1,-0.0699918899342316,-0.105173835771978,-2.63573783547015e-13,-2.59365208353481e-12,5.99553044496877e-13,5.82644220304639e-13,1.37543243180722e-13,8.78188965513264e-14,2.75348211813541e-14,-2.43717132323128e-14
