b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16
7.03532876916022,-6.72812593939954,-8.67953963133865,-4.25558200432916,5.81749052869804e-06,-5.83175369253259e-06,5.79245803068414e-06,5.90426712444446e-06,4.37629939817848e-07,5.01088471197893e-07,-4.77762402330536e-07,5.06949370302335e-07,2.7629485060813e-06,3.0196147067134e-06,3.88776145332e-06,-3.36153042337304e-06
-6.72812593939954,6.45325722487289,8.29278708823062,4.06980241203402,-5.57011326571428e-06,5.58376905945119e-06,-5.54614072366976e-06,-5.65320182400804e-06,-4.19556282595493e-07,-4.80416496126619e-07,4.58046951699823e-07,-4.8604511835525e-07,-2.64469685377208e-06,-2.89042538876427e-06,-3.72153971512713e-06,3.21774877195165e-06
-8.67953963133869,8.29278708823066,10.9199988080856,4.86453404603783,-7.15333819677037e-06,7.17084541692789e-06,-7.12240668616903e-06,-7.26009844711788e-06,-5.40795073692664e-07,-6.19034266608303e-07,5.90257514402947e-07,-6.26181586941688e-07,-3.40163549719801e-06,-3.72373806343946e-06,-4.80663216425473e-06,4.1491847134354e-06
-4.25558200432909,4.06980241203395,4.86453404603772,3.29742911258963,-3.559939874365e-06,3.56872708107594e-06,-3.54490800512286e-06,-3.6129323608094e-06,-2.62299657692945e-07,-3.00647751452742e-07,2.86583372018848e-07,-3.04329477377566e-07,-1.68348962493368e-06,-1.82841485704827e-06,-2.33095902562066e-06,2.02830358378372e-06
5.81749052869805e-06,-5.57011326571428e-06,-7.15333819677034e-06,-3.55993987436506e-06,6.40200001371541,-6.41644777478301,6.37009862542643,6.49784994938988,-9.23342878644694e-08,-9.97677191376327e-08,9.77001569865337e-08,-1.01399038863966e-07,-5.70064446550519e-07,-6.57318243822041e-07,-8.69303480399753e-07,7.32149392718464e-07
-5.83175369253259e-06,5.58376905945119e-06,7.17084541692786e-06,3.568727081076e-06,-6.41644777478299,6.43204108260934,-6.3884970696943,-6.511930111588,9.25639267299652e-08,1.00014483206177e-07,-9.79411747405836e-08,1.01646335067023e-07,5.71414672352255e-07,6.58874410270625e-07,8.71371753383045e-07,-7.33887559279468e-07
5.79245803068409e-06,-5.54614072366972e-06,-7.12240668616896e-06,-3.54490800512289e-06,6.37009862542638,-6.38849706969426,6.35633348622457,6.4598034809879,-9.19554220044884e-08,-9.93517511239864e-08,9.72897685095183e-08,-1.00959366075491e-07,-5.67405017790314e-07,-6.54248357806646e-07,-8.6529343625234e-07,7.28753569236362e-07
5.90426712444448e-06,-5.65320182400807e-06,-7.26009844711788e-06,-3.61293236080947e-06,6.4978499493899,-6.51193011158803,6.45980348098797,6.59942417039961,-9.37022204341277e-08,-1.01248211595773e-07,9.91510849711539e-08,-1.02909955815032e-07,-5.78628743636838e-07,-6.67194365907892e-07,-8.82344951888538e-07,7.43140640634781e-07
4.37629939817848e-07,-4.19556282595493e-07,-5.40795073692662e-07,-2.62299657692949e-07,-9.23342878644693e-08,9.25639267299652e-08,-9.19554220044889e-08,-9.37022204341272e-08,0.247270790971951,0.270282590426794,-0.262837252679059,0.273165808276008,-2.31148743870619e-08,-2.7775759077681e-08,-3.57998194233748e-08,3.01987225155584e-08
5.01088471197894e-07,-4.8041649612662e-07,-6.19034266608302e-07,-3.00647751452747e-07,-9.97677191376327e-08,1.00014483206177e-07,-9.93517511239871e-08,-1.01248211595773e-07,0.270282590426794,0.332443994996578,-0.30999129019775,0.343044386834962,-2.46920145546915e-08,-2.98996460545364e-08,-3.86829977263228e-08,3.25125078625408e-08
-4.77762402330538e-07,4.58046951699825e-07,5.90257514402947e-07,2.86583372018854e-07,9.77001569865339e-08,-9.79411747405839e-08,9.72897685095193e-08,9.91510849711537e-08,-0.26283725267906,-0.309991290197751,0.306125135103604,-0.353709787582123,2.41367558462229e-08,2.91731596520597e-08,3.772797240416e-08,-3.17301898279895e-08
5.0694937030234e-07,-4.86045118355255e-07,-6.26181586941691e-07,-3.04329477377574e-07,-1.01399038863967e-07,1.01646335067024e-07,-1.00959366075493e-07,-1.02909955815033e-07,0.273165808276011,0.343044386834964,-0.353709787582125,0.458984106561194,-2.46183304006801e-08,-2.99394296236553e-08,-3.88698863747584e-08,3.25830114277623e-08
2.76294850608129e-06,-2.64469685377208e-06,-3.40163549719799e-06,-1.6834896249337e-06,-5.70064446550517e-07,5.71414672352254e-07,-5.67405017790316e-07,-5.78628743636834e-07,-2.31148743870618e-08,-2.46920145546914e-08,2.41367558462227e-08,-2.46183304006797e-08,0.345327079281553,0.225322967326516,0.178800300127197,-0.244733895080867
3.0196147067134e-06,-2.89042538876427e-06,-3.72373806343945e-06,-1.8284148570483e-06,-6.57318243822041e-07,6.58874410270625e-07,-6.54248357806651e-07,-6.67194365907889e-07,-2.7775759077681e-08,-2.98996460545364e-08,2.91731596520596e-08,-2.99394296236549e-08,0.225322967326517,0.258165053322629,0.271152961446845,-0.256205183811697
3.88776145332001e-06,-3.72153971512713e-06,-4.80663216425472e-06,-2.3309590256207e-06,-8.69303480399754e-07,8.71371753383047e-07,-8.65293436252348e-07,-8.82344951888535e-07,-3.57998194233748e-08,-3.86829977263228e-08,3.77279724041599e-08,-3.8869886374758e-08,0.178800300127198,0.271152961446845,0.503752589826125,-0.349860361015513
-3.36153042337304e-06,3.21774877195165e-06,4.14918471343538e-06,2.02830358378375e-06,7.32149392718463e-07,-7.33887559279469e-07,7.28753569236367e-07,7.43140640634778e-07,3.01987225155583e-08,3.25125078625407e-08,-3.17301898279894e-08,3.25830114277619e-08,-0.244733895080867,-0.256205183811697,-0.349860361015513,0.298693338909154
