b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16
1.7326549138191,-1.68924240486038,-1.60447520084084,-1.83526840912673,1.01546130730541e-06,-1.00169419687396e-06,9.84716696416225e-07,9.84744521383525e-07,-9.4646749539271e-07,-8.3934550166076e-07,9.34961768347653e-07,-9.57689035478775e-07,-4.06030883586561e-07,-4.74926939707436e-07,-5.55182935628977e-07,4.65102031996626e-07
-1.68924240486038,1.66270088541401,1.56560415535393,1.77738400155751,-9.91561739745053e-07,9.78119149348009e-07,-9.61541102881005e-07,-9.61570030724962e-07,9.25465509592497e-07,8.20689565512823e-07,-9.1416727456299e-07,9.36299151764274e-07,3.96663171191931e-07,4.63862805774694e-07,5.42201986109945e-07,-4.54301544467165e-07
-1.60447520084084,1.56560415535393,1.52332724321361,1.66031139772065,-9.61933270661351e-07,9.48892711926948e-07,-9.32810548496735e-07,-9.32838519567782e-07,8.72898928199822e-07,7.74087054445156e-07,-8.62266120321383e-07,8.83187420201649e-07,3.76034077535639e-07,4.39815611296541e-07,5.14182045754472e-07,-4.30742299529948e-07
-1.83526840912672,1.77738400155751,1.66031139772064,1.99537699114661,-1.0525378864187e-06,1.03826683528364e-06,-1.02066911843406e-06,-1.02069492271844e-06,1.00494076671979e-06,8.91241104226863e-07,-9.92782410453494e-07,1.01702315461668e-06,4.29734950988034e-07,5.02758010176369e-07,5.87708063011729e-07,-4.92305821024893e-07
1.01546130730543e-06,-9.91561739745072e-07,-9.61933270661367e-07,-1.05253788641872e-06,24.429963244726,-24.1067012567346,23.6940144920496,23.7276117731491,3.96004690292289e-07,3.63367824249385e-07,-4.04447629092543e-07,4.37084999067731e-07,-5.27788924521901e-07,-7.61950809466288e-07,-7.08632055942009e-07,6.21535293068334e-07
-1.00169419687399e-06,9.78119149348034e-07,9.4889271192697e-07,1.03826683528367e-06,-24.1067012567348,23.7919210062307,-23.3901633855039,-23.4236437501206,-3.9119165328724e-07,-3.5894140371108e-07,3.99521711999604e-07,-4.31744853652176e-07,5.20653253555298e-07,7.5172794937888e-07,6.99082180632558e-07,-6.13153318879683e-07
9.84716696416256e-07,-9.61541102881035e-07,-9.32810548496763e-07,-1.0206691184341e-06,23.6940144920499,-23.3901633855041,23.0135057471048,23.0230589917683,3.84797864463379e-07,3.53068044519845e-07,-3.92984826997378e-07,4.24669306046907e-07,-5.11896504457609e-07,-7.39111651192073e-07,-6.87363668437853e-07,6.02857072013312e-07
9.84744521383564e-07,-9.61570030725e-07,-9.32838519567817e-07,-1.02069492271848e-06,23.7276117731496,-23.4236437501209,23.0230589917685,23.0847697996229,3.85964637144553e-07,3.54122938399819e-07,-3.94160700896827e-07,4.25914620089319e-07,-5.11821979031687e-07,-7.39181906042101e-07,-6.8727023268927e-07,6.02797295884027e-07
-9.46467495392714e-07,9.25465509592501e-07,8.72898928199824e-07,1.00494076671979e-06,3.96004690292311e-07,-3.91191653287259e-07,3.84797864463395e-07,3.85964637144566e-07,0.738763451678768,0.624297422494139,-0.70192355847345,0.673622206821647,3.59652612489781e-08,2.2813582252642e-08,3.60237234900177e-08,-3.42338760196025e-08
-8.39345501660761e-07,8.20689565512825e-07,7.74087054445156e-07,8.91241104226866e-07,3.63367824249404e-07,-3.58941403711096e-07,3.53068044519859e-07,3.54122938399829e-07,0.624297422494138,0.557068550235235,-0.607499403579737,0.599686569358001,3.26605609082564e-08,2.13703397604139e-08,3.30849574691737e-08,-3.13008163513356e-08
9.34961768347655e-07,-9.14167274562992e-07,-8.62266120321384e-07,-9.92782410453497e-07,-4.04447629092564e-07,3.99521711999622e-07,-3.92984826997394e-07,-3.94160700896839e-07,-0.701923558473449,-0.607499403579737,0.678695474776861,-0.669398823233849,-3.68656159478084e-08,-2.44770429512578e-08,-3.7556629285073e-08,3.54495934373612e-08
-9.57689035478774e-07,9.36299151764274e-07,8.83187420201647e-07,1.01702315461668e-06,4.37084999067752e-07,-4.31744853652193e-07,4.24669306046922e-07,4.2591462008933e-07,0.673622206821644,0.599686569358,-0.669398823233847,0.693271047456721,4.03324193686394e-08,2.87867427080226e-08,4.22516625473629e-08,-3.94436107657321e-08
-4.06030883586563e-07,3.96663171191933e-07,3.7603407753564e-07,4.29734950988036e-07,-5.27788924521894e-07,5.20653253555287e-07,-5.11896504457596e-07,-5.1182197903167e-07,3.59652612489779e-08,3.26605609082563e-08,-3.68656159478082e-08,4.03324193686394e-08,0.36525554822275,0.354539543202953,0.364426539155546,-0.365287684871794
-4.74926939707437e-07,4.63862805774695e-07,4.39815611296541e-07,5.02758010176371e-07,-7.61950809466279e-07,7.51727949378867e-07,-7.39111651192056e-07,-7.39181906042078e-07,2.28135822526416e-08,2.13703397604136e-08,-2.44770429512575e-08,2.87867427080224e-08,0.354539543202952,0.451845140909317,0.439124528488553,-0.39720235914001
-5.55182935628977e-07,5.42201986109945e-07,5.14182045754471e-07,5.87708063011729e-07,-7.08632055941997e-07,6.99082180632542e-07,-6.87363668437833e-07,-6.87270232689245e-07,3.60237234900173e-08,3.30849574691733e-08,-3.75566292850726e-08,4.22516625473625e-08,0.364426539155544,0.439124528488552,0.519725203584149,-0.426084182814663
4.65102031996627e-07,-4.54301544467166e-07,-4.30742299529949e-07,-4.92305821024895e-07,6.21535293068326e-07,-6.1315331887967e-07,6.02857072013296e-07,6.02797295884007e-07,-3.42338760196021e-08,-3.13008163513353e-08,3.54495934373609e-08,-3.94436107657319e-08,-0.365287684871794,-0.39720235914001,-0.426084182814664,0.391831787937616
