b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32
26.9277525114426,27.5604863633692,8.45815245494281,3.58256571045586,4.00195427449453,2.86621532276985,3.24601445152718,1.29219002764125,1.43833317155635,3.17275168662982,0.914836114262742,0.213063380400254,0.204952320051698,0.167441515727107,0.21988994860142,0.100015275433157,42.3791626391998,34.1987031468197,10.7498237629621,4.16574235887273,3.74795337443984,2.35055376108677,2.44526551945925,0.987754963396182,110.451112671164,82.03184509257,28.0990361198371,9.82840267838178,8.97157639905442,6.06403569528974,6.73668265944098,2.75487199946307
13.4638762557387,13.780243181791,4.22907622749604,1.79128285525404,2.00097713730309,1.43310766147082,1.62300722564582,0.646095013854534,0.719166585781241,1.58637584339141,0.457418057139043,0.106531690200196,0.102476160025925,0.0837207578635547,0.109944974300749,0.0500076377165862,21.1895813196736,17.0993515735312,5.37491188148784,2.0828711794215,1.87397668727054,1.1752768805833,1.2226327597379,0.493877481737419,55.2255563381143,41.015922546635,14.0495180598868,4.91420133930612,4.48578819975581,3.03201784774575,3.36834132949625,1.37743599976054
8.9759175037927,9.18682878781107,2.81938415166067,1.19418857015913,1.33398475817577,0.955405107604285,1.08200481709325,0.430730009233828,0.479444390519401,1.05758389557896,0.304945371423346,0.0710211268001543,0.0683174400172807,0.0558138385757561,0.0732966495338788,0.0333384251443777,14.126387546441,11.3995677156365,3.58327458765995,1.38858078629705,1.2493177914858,0.783517920400079,0.815088506540259,0.329251654492531,36.8170375579731,27.3439483642298,9.36634537330372,3.27613422600637,2.99052546677848,2.02134523191489,2.2455608871057,0.918290666522591
6.73193812780768,6.89012159084381,2.11453811372945,0.895641427608538,1.00048856859803,0.716553830726261,0.811503612886212,0.323047506902503,0.359583292884968,0.793187921677493,0.228709028566356,0.0532658451001026,0.0512380800129284,0.0418603789317894,0.0549724871503513,0.0250038188582816,10.5947906597747,8.54967578666964,2.68745594072204,1.04143558971512,0.93698834360398,0.58763844026032,0.61131637983746,0.246938740866177,27.6127781681424,20.5079612728671,7.02475902988115,2.45710066951041,2.24289409973322,1.5160089234739,1.68417066431326,0.688717999801836
5.38555050228982,5.51209727268759,1.69163049099465,0.716513142106594,0.800390854896968,0.573243064576715,0.649202890291453,0.258438005513002,0.287666634312295,0.634550337347262,0.182967222855635,0.0426126760799989,0.0409904640103471,0.033488303145424,0.0439779897202923,0.02000305508663,8.47583252780967,6.83974062938358,2.14996475260093,0.833148471774169,0.749590674871577,0.470110752231531,0.489053103879005,0.197550992694287,22.0902225346498,16.4063690183635,5.61980722395903,1.96568053567947,1.79431528000142,1.21280713893339,1.3473365316002,0.550974399897683
4.48795875192098,4.59341439394698,1.40969207583241,0.597094285082921,0.66699237908209,0.477702553805244,0.5410024085691,0.215365004611254,0.239722195257225,0.528791947781708,0.152472685712379,0.0355105634000125,0.0341587200086291,0.0279069192878688,0.0366483247669199,0.0166692125722008,7.06319377323371,5.69978385781716,1.79163729382554,0.694290393141309,0.624658895750791,0.391758960187847,0.40754425327919,0.164625827241386,18.408518779142,13.6719741820161,4.68317268674817,1.63806711309217,1.49526273341059,1.0106726159156,1.12278044343419,0.459145333228154
3.84682178735116,3.93721233762314,1.20830749355439,0.511795101496888,0.571707753490969,0.409459331839448,0.463716350197444,0.184598575382515,0.205476167366084,0.453250240953824,0.130690873465131,0.0304376257714143,0.0292789028645296,0.0239202165324596,0.0314128498002233,0.0142878964904556,6.05416609128854,4.88552902099938,1.53568910899944,0.595106051267618,0.535421910628495,0.335793394451898,0.349323645611687,0.141107851917383,15.7787303815656,11.7188350132945,4.01414801717743,1.40405752547309,1.28165377130537,0.866290813637451,0.96238323684844,0.393553142758302
3.36596906390694,3.44506079540852,1.05726905686893,0.447820713809482,0.500244284298938,0.358276915325727,0.405751806437191,0.161523753450224,0.17979164644195,0.396593960836071,0.114354514283093,0.0266329225499914,0.025619040006475,0.0209301894658943,0.0274862435751869,0.0125019094291438,5.29739532987102,4.27483789335244,1.34372797037224,0.520717794860645,0.468494171800566,0.293819220121714,0.305658189923052,0.123469370425306,13.806389084144,10.2539806364917,3.51237951496543,1.22855033471782,1.1214470497902,0.758004461826094,0.842085331835277,0.344358999840669
2.99197250124104,3.06227626257769,0.939794717216589,0.398062856715522,0.444661586038708,0.31846836918625,0.360668272308422,0.143576669729011,0.159814796837242,0.35252796515911,0.101648457137995,0.0236737089333504,0.0227724800057215,0.0186046128585689,0.0244322165112681,0.0111128083814593,4.70879584876976,3.79985590520235,1.19442486254934,0.462860262089501,0.416439263799296,0.261172640120376,0.271696168797741,0.109750551488267,12.2723458523504,9.11464945442445,3.12211512441014,1.09204474202199,0.996841822158807,0.673781743773243,0.748520295009082,0.306096888730503
2.69277525116651,2.75604863634509,0.845815245497415,0.358256571051099,0.400195427465819,0.286621532289953,0.324601445175182,0.129219002770418,0.143833317154909,0.317275168659914,0.0914836114257581,0.0213063380400245,0.0204952320051823,0.0167441515727187,0.0219889948601477,0.0100015275433206,4.23791626393809,3.41987031470023,1.07498237630219,0.41657423589214,0.374795337449719,0.235055376116369,0.24452655194659,0.0987754963513972,11.0451112674463,8.20318450931969,2.80990361201261,0.982840267851512,0.897157640088209,0.606403569534599,0.673668266012165,0.27548719996322
