b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80
3070.92346462151,52.2022049835425,49.7013845640519,182.296185539544,92.0149819581041,81.5399257234987,43.7535194005757,102.220571996644,588.593315197014,-34.5266978336969,-44.5418518816683,157.703261999091,57.7741686378836,49.9144854045409,13.616999253117,112.005183525015,310.110051726706,-0.115390429378878,0.623465240051208,-72.6701327883686,-26.1374427055528,-21.8063056389989,-9.62291950729345,-47.0928703064899,155.695049324677,-2.14436503220834,-1.33855128908828,-36.1373417022179,-12.6307848495441,-9.86762195054688,-4.85228921603446,-12.530985889227,-1576.81506063976,3.6202522419607,10.6671791740598,-218.149534482802,-87.8752328892396,-75.7029667762365,-28.7616751704565,-135.765014326398,-1269.93861874682,38.7816046640197,36.1625566459035,111.099267980407,60.9882374110181,58.3629115368345,33.7718744950743,149.187602674994,-982.588119421943,25.4620891299105,23.3970073132414,90.6472006560245,41.582127532064,35.6900533119139,17.4437329100136,46.6004086685814,854.092017248754,-30.4743896457227,-29.2612193527861,1.22046046180184,-13.3860536231282,-16.5160772459883,-13.2026688300944,-61.7750639856538,601.803763624369,-25.9941373270505,-25.0140075751544,-1.46049949897768,-9.76118444388478,-10.0309235946344,-10.1565148806328,-6.74783981240129,435.538641050745,-2.91677273842072,-1.36023328261249,-102.674353119999,-36.2885115127958,-29.2605916631029,-5.6491048453133,-50.9622526885308
52.2022048979159,2952.7959065418,128.27694972391,186.07882790052,93.8092850329378,83.1023646804804,44.5285991869368,104.229427645857,-47.8090360809572,495.702886087519,68.2469057468546,159.031306742812,58.251359208649,50.320865472097,13.8161167525377,112.886431644224,1.01368424371618,376.946849247492,-48.4832720808179,-75.3823082648624,-27.3220886288641,-22.8617705353006,-10.1826122902776,-49.5489137572414,-1.23723692046179,188.94519460614,-28.134893310036,-37.4222943379278,-13.1445752842763,-10.2967095004775,-4.96035710032605,-13.153833759037,18.0237388445728,-1483.9641794278,-125.838133100951,-221.953856925791,-89.2327698687882,-76.8257521893563,-29.1043215627168,-137.874870762343,35.9344082547317,-1313.63336220934,81.4669084339073,112.220187180332,61.4714938950307,58.8396647553012,33.9903707993611,151.067146572298,22.0836554839883,-1031.94837787193,73.1459178443845,91.8346081737133,42.0041079543615,35.9975526629994,17.5645547867573,46.9902194729732,-35.4818721667068,863.794100788562,-3.88172185542652,3.16821642175961,-12.7864858100734,-16.0765108611981,-13.1701432599985,-61.2696358393935,-29.1127446775589,610.310902039019,-10.434862559356,-0.04990942040017,-9.34932905448515,-9.68960043052749,-10.264584039321,-5.85850185114011,-0.840815421556404,532.350263088684,-74.1469303690034,-106.423137698564,-37.8622042120375,-30.6011763638086,-6.0473181052598,-53.4815245891662
49.7013846539856,128.276949865017,3062.97288143424,174.816934927737,88.5007379751658,78.473712584052,41.967172104538,96.8922469170876,-46.4889962087043,-55.665963016621,587.03314851035,153.279281339991,56.0995220802101,48.4852576206161,12.4213465188183,110.69998552987,1.61424861560589,-32.5214015451265,308.477362875325,-68.0283663246596,-24.2701506713582,-20.1547929675366,-8.07601991454426,-43.1119119313206,-0.830883365272998,-17.3483113865721,152.603078655039,-34.1572007482866,-11.818508843135,-9.192600308066,-3.80362725219662,-12.8570306286474,16.0516640331334,43.2551928838032,-1575.84027251127,-209.865610026658,-84.7695721809145,-73.0855503004582,-28.6363074606533,-132.227597594505,35.1891540773888,52.1549905786225,-1269.82219533899,108.207129185431,59.5132711879997,56.9802111365164,33.9518282934472,144.118605626739,21.7356537692131,41.2174991345761,-978.910069165712,87.5897225658503,40.5201035864759,34.8270591484721,18.648815807817,52.2697364198829,-33.3235248621266,-85.8608908257208,853.046814728632,-1.57475892818893,-14.0835549408783,-17.022215252975,-12.0021091831574,-60.7119828664374,-27.4489421110154,-62.7351405076002,602.764607424336,-2.65923537758654,-9.94480467400717,-10.1200153698742,-8.20206673959354,-11.0876167902912,0.133450531541046,-47.3106658214093,434.450574311879,-96.5529808712022,-33.8328556923028,-27.1662221609295,-11.0749241957549,-48.7707162867695
182.296186305595,186.078828707204,174.816935236353,3276.29473707964,67.1307973387959,59.7836001627013,32.3084227647878,73.429631453141,-82.4581419556784,-73.3859042749578,-94.3644279707454,703.584167682982,46.1563602258299,40.2166129073486,9.92255794950752,93.3413364383605,-51.4683936157013,-54.5697451877049,-46.3732845780125,215.506925964232,-13.9790578348348,-11.0561321551751,-3.57308026974256,-21.815538942157,-26.4293330226971,-27.7037574732332,-22.9684850944048,108.004868612646,-7.38344767980791,-5.55922461631175,-1.93956185005171,-7.90881445237532,81.9561696314185,71.4177791099161,96.8506683834398,-1668.30449204084,-66.4107810911876,-57.7145641695838,-23.2444556625635,-104.456549189948,63.3824523356052,65.7607030080847,58.7852429496367,-1189.01072537029,49.7709362659357,47.7797644808863,28.8615769467463,116.87716773326,52.4333823249718,55.3035797988767,47.3973545570155,-905.235137760404,33.0853136578197,28.7793448142552,16.0050795404777,44.028714634139,-130.081470609003,-126.477260146533,-133.674952982167,768.75589602581,-16.0380093903149,-17.9372062930692,-10.9840142888429,-58.0618891481193,-92.2786765764878,-89.9511424105726,-93.9742394796894,550.647263758638,-11.0585752426815,-10.904033891835,-7.24503839934668,-15.5080216553592,-73.0658570189202,-77.5298392701432,-65.3084395213958,305.4937237306,-20.3034930565211,-15.660654867296,-6.7789978654806,-27.0540422338041
92.0149817183743,93.8092847913623,88.5007377433741,67.1307974909902,3444.85701627959,64.8535019960912,34.922240996102,79.9000592378304,-45.5573336386341,-40.388420408329,-52.3182167719283,-90.650610939138,784.056251999813,42.3254181088514,10.6358800656095,97.5449233450518,-19.1842447819126,-20.5607284792528,-17.1336711508476,-6.80809201548296,154.484448137788,-13.7251861361611,-4.96318325427841,-28.1242348639663,-10.8307669906016,-11.4381127158384,-9.24768093222575,-4.1455998398422,79.2400820779532,-6.61119108232261,-2.55303509738226,-9.2344879671049,37.1546443691379,32.0096515916473,44.6428624165815,83.8912908346217,-1764.10827150726,-61.8022119544263,-24.5963624276105,-111.752008417804,41.2450651825017,42.45337250703,38.6952857837166,25.2135241389966,-1106.91907776501,50.073016628289,30.0373947490585,123.974824689124,30.9520814921079,32.3497707583044,28.5423320545312,17.7238523244681,-839.889294630415,30.316641875096,16.5389633508898,45.6386282740902,-60.1027259710624,-58.8491798183958,-61.265046680968,-63.3410331561782,712.591897228445,-17.4504134675784,-11.2462983301323,-58.2806454798984,-44.6960723143411,-43.795331372118,-45.0506394068168,-47.7319149167063,515.156962483151,-10.5555767694714,-7.58198833233514,-13.7773997977655,-28.5193286869819,-30.5312969219282,-25.1647609086701,-10.6366380080817,221.469736864156,-19.0154870466003,-7.61032463170788,-33.3122736339332
81.5399256609417,83.1023646324152,78.473712461814,59.7835993151139,64.8535024531928,3565.89307077146,32.7416295374424,74.8469880059195,-40.2799094262144,-35.6446451175411,-46.3445267110079,-80.8474107337635,-74.8454836708217,816.441491514423,9.97942753002293,92.1036705933394,-15.680918227598,-16.857874058396,-13.9185504127965,-5.14984834506027,-7.91534589539409,120.756728122591,-4.46094734040205,-25.3742369118399,-9.00019144520215,-9.53779531705494,-7.65152951310655,-3.25938477862291,-4.89133161083466,63.6746721283053,-2.34149959079928,-8.48823403491504,33.0221451839704,28.5140968527166,39.6033004216031,74.1922122600069,66.4132859115903,-1801.91607785588,-23.1224102912054,-104.981167629545,38.3461649158293,39.4228745863195,36.1043066178217,24.0520825433291,26.9709609249664,-1042.55444597761,28.351182625103,116.778619328663,28.4968023602122,29.7089500895894,26.3566165296063,16.8014178333437,20.411795469597,-795.247595432474,15.5823959364828,42.9282473448895,-51.511757568533,-50.4743378796866,-52.4058362357788,-53.5868731787834,-52.5261134260805,650.885074725193,-10.6836809963689,-55.6324804169282,-38.5580569308553,-37.8166491411695,-38.8252650505633,-40.80361558592,-40.6395078417314,477.337482945637,-7.20174290891088,-13.3846330302132,-23.504424214369,-25.243462086582,-20.6315329218764,-8.21288410172554,-12.456678408706,175.514056332857,-6.87068240210468,-30.3655726716771
43.7535192920194,44.528599094876,41.9671717816915,32.30842190581,34.9222411802938,32.7416291336853,3632.22384576798,81.6228819572314,-23.0265803794157,-20.3499115463136,-26.5734345700397,-46.744510869503,-43.2857598045328,-46.7454314287904,836.489389029111,98.8983244759113,-5.85570494387438,-6.36077619931724,-4.88739267795431,-1.06331033321824,-2.32679511603311,-1.90798856078162,103.976734510733,-29.5806081080672,-4.04841665273771,-4.26993213687091,-3.30618846850298,-1.1509825685758,-1.96513837642531,-1.78096280384732,56.1925838181507,-9.63307496044777,16.2085988647572,13.8055826989109,19.4799536732562,37.9645552087213,33.8398239684087,37.1478923088539,-1828.64493527183,-113.83648966944,24.0591962757835,24.6999754192584,22.8989127438563,15.9801527742805,17.6450596313542,15.4091797108861,-1001.27101050064,126.057014559136,16.686217453543,17.4049030769776,15.5914397908468,10.492912486139,12.3928231950498,11.5153172036924,-769.550598629637,46.2577348104994,-25.4973495302659,-25.1097588761933,-25.4458314571029,-24.409727505114,-24.1770994455369,-22.8748466721135,618.016217357104,-58.5766425254627,-20.2162320796938,-19.828254417727,-20.0792489213067,-20.3614567737704,-20.4464947712464,-20.1449338833644,458.462199125547,-13.4902476675106,-9.67893890504041,-10.4105855569665,-8.08505910941395,-2.3427793811168,-4.34961772786796,-3.75445395602972,152.34235134033,-34.8798061715413
102.220571030413,104.229427381256,96.8922463874785,73.4296269164493,79.9000605215548,74.8469880024616,81.6228819861209,3760.22591607912,-45.7122099251284,-40.2523542358634,-52.0580465316332,-91.8988177097575,-84.8958896758042,-91.6847357908843,-85.4365668027146,862.327230099436,-23.4110897658754,-24.6966146096051,-19.4876451780031,-7.28151647238448,-11.2710081286107,-9.55667434350546,-11.7196617092075,73.4475350990373,-9.57160855883631,-10.9012502862796,-10.0694702608946,-4.7701623070583,-6.57726173081644,-6.00661613864251,-6.8088125201837,41.8809625591625,46.5310565418952,41.009530283264,53.9952336554099,96.1792026178893,86.5981534635292,93.8165734594816,85.5378199635979,-1844.69805096896,42.9555587617373,44.6904549094081,41.2670457403638,27.3876612980241,30.6213946941682,26.0857990134211,29.8832983980811,-891.913005107549,38.7945320375235,39.1378428855747,31.4184903959049,19.1817680191262,24.0703244521359,22.2779374402542,25.887241856129,-716.949523671032,-65.6144345840839,-63.4270844201042,-64.8693448941771,-68.7439705146105,-66.7714381889104,-64.9157817484521,-65.2305122722227,508.066539776858,-42.6380168331337,-42.9007150394421,-46.2304580803262,-49.2584255544395,-49.085061499387,-48.977985671991,-48.9074955346821,403.609695500447,-30.0167887237111,-32.927652015046,-27.9839903876796,-11.8148623810798,-17.2712191878757,-15.2701420917875,-18.8082570890605,109.906479776498
588.593315428176,-47.8090360036038,-46.4889960510208,-82.4581410633664,-45.5573334657694,-40.279909235884,-23.0265806381345,-45.7122096416499,3330.89502049924,63.0678895576091,80.8568810030234,-246.520874107004,-79.2364568803798,-61.7199817406809,-14.9754209812539,-111.876298228811,243.106512060805,-24.7746939810605,-22.985060077967,-52.9009293177056,-26.2424456414143,-23.3974159001132,-13.2038039109634,-46.1314012526864,124.082780556756,-12.05632522943,-11.1734511029208,-25.6271154694438,-11.5095063810501,-9.53862627987474,-5.32916493702939,-13.5393374021208,-1605.30910863059,33.727718282313,27.2377732980801,162.156059111782,68.793596850234,57.7108371649481,24.653645906819,86.1627173224116,761.623397862114,-68.814686924659,-65.3756925712495,-136.808613488611,-71.1634934085596,-63.6578022823189,-36.2305245308472,-112.827995820369,543.11504995001,-48.1015662741265,-45.6403446748731,-95.6709966094116,-46.8982337511546,-40.0076959256048,-22.0226363944829,-47.028560761849,-1263.79311601414,27.291164382628,20.2097104477251,152.32570544451,62.1189772740563,52.703351963258,23.1152773294193,106.235847392193,-964.052034272978,23.5424442561772,17.6022964573099,118.257923182349,46.3481754736129,37.525135082288,17.039989082313,54.5173005181982,344.090822908012,-34.5107335036283,-32.0820452030245,-73.8117330078861,-34.9384604554635,-30.2615655018668,-18.8442430761473,-54.0407980297449
-34.5266977487757,495.702886090724,-55.6659628331404,-73.385903443544,-40.3884205658133,-35.6446453793813,-20.3499117102961,-40.2523544787332,63.0678895967115,3693.69943360279,-117.01694465726,-220.582021878121,-70.6055535656225,-54.7737306003129,-13.2606089181225,-98.4062868188109,-17.5491125957274,211.98708058879,-37.3488542954774,-47.1909248811163,-23.228569825241,-20.6235359554632,-11.6037687398414,-40.1267005532851,-8.33675776772084,107.586023255807,-20.0571355552515,-22.9300962998498,-10.2020602909305,-8.42756585205894,-4.5938062016153,-11.7303939565644,18.0343102818315,-1567.18329350304,94.8172935187861,144.687836117542,61.0839486843889,51.0922821752092,21.768516329292,75.9353728919117,-49.033895995845,653.42746637282,-93.6612214611543,-121.846691114606,-63.0455785669858,-56.2346791692219,-31.9356721283634,-99.1340342872284,-33.5513114900873,467.945331844286,-69.7777753489894,-85.3111714622199,-41.5685417230115,-35.3867669420485,-19.3715880036373,-41.8785757048332,12.1894763412847,-1242.44550091988,91.9084906510739,136.144464265503,55.2211826198824,46.6579290056981,20.4115553200413,93.0875810063344,10.8046480275824,-952.244244347733,78.8878864569713,105.760012890424,41.1669060705487,33.2143184620823,14.9147638298005,48.0822760379897,-24.0105838442696,301.134333506217,-54.8702822347413,-65.9384289295016,-30.9555009477748,-26.695613622788,-16.4777969109969,-47.1537484253027
