a_11,a_12,a_13,a_14,a_21,a_22,a_23,a_24,a_31,a_32,a_33,a_34,a_41,a_42,a_43,a_44
0.781568691472208,0.245909616677057,0.0393369768332104,0.120013672871735,0.35157779528458,0.735495195054652,0.158783048148414,0.302433282378431,0.0909832905236142,0.0190596333959431,0.846596547975616,0.0103775653284234,0.0395996522675252,0.0604187058399082,0.0113069664477367,0.910722111907771
0.854397898811507,0.342803265486789,0.1238383921205,0.0675429949644354,0.355726597311653,0.70370682951141,0.1299493706106,0.335817585946819,0.104760242711672,0.061547184760436,0.905236361367934,0.0176759889163267,0.0987263110889431,0.0156214607683122,0.0158600632500767,0.846959227962945
0.854174023893029,0.322961040531145,0.166323678247501,0.170166824412194,0.267212941781442,0.774412398259362,0.191860387229468,0.183581235087273,0.0996056052273848,0.131804340259403,0.881272881404757,0.0395871449706253,0.0627782057805676,0.110303690616455,0.0304245961078053,0.918158736554038
0.798615909115732,0.253332330084466,0.162597024072113,0.0508426570449393,0.540097174930468,0.615580574057431,0.308466582734576,0.299959675358138,0.0550706794570063,0.133961220172411,0.864884978793351,0.0382213249793305,0.0827422948170698,0.035190246098628,0.0186282790382468,0.838665352444021
0.754718522772374,0.271343240694677,0.153506557621058,0.107266905038107,0.402645329363317,0.638344306020302,0.296918862813576,0.228635789340468,0.0812261341628251,0.12273724029933,0.872974983522561,0.0361079689893153,0.0540247679889101,0.0375990194446498,0.0289471049086343,0.746933773105487
0.834518831736586,0.267720392420771,0.100899949695366,0.166833089599637,0.325514654982702,0.777497673988747,0.177856697283281,0.197328637661638,0.111057888308783,0.116823031728064,0.859794499152313,0.0301410970632861,0.107080580933772,0.0945350955973204,0.00942254873358986,0.845195309523455
0.839379154373319,0.131830878523362,0.0577770128766943,0.0749305718216933,0.201560659685626,0.774341650897167,0.133599908431823,0.265944186974652,0.0950609140316066,0.066997809054001,0.838178273478278,0.0258966990033748,0.0510800770560111,0.0378788956087705,0.0184024708675202,0.825583740823378
0.813694884979683,0.329548480350681,0.172087561267474,0.0871546728693356,0.28111715331232,0.707315276059722,0.270115422553855,0.371064036605929,0.0851691490172597,0.0630566010596523,0.858088666479909,0.026311689055578,0.0447441340532804,0.00633131073512786,0.0190671799395946,0.908260299070214
0.708416627864953,0.276586007446089,0.133129904531847,0.0256364478252012,0.308381937939723,0.739487901672247,0.23434854448392,0.240446609423718,0.0626080743018102,0.0835594709342648,0.882108867343031,0.0263398561701112,0.104219753057295,0.072523811522286,0.0292826392313556,0.750519869151413
0.857326546582106,0.193972913589592,0.0770055336129898,0.169692317479708,0.257074129607481,0.730651485087097,0.308460167973359,0.251804512889589,0.0312743940366539,0.0642106038089066,0.88079398482933,0.0130729051438335,0.084724997750441,0.0425254794291417,0.0196970779707656,0.800708731107765
0.676604550825617,0.254715595124127,0.158763823225348,0.0269462764647741,0.21682745798936,0.700429259832502,0.309746225811128,0.290407119388273,0.0774394595488247,0.0966857942832502,0.935628771247463,0.0294833583803902,0.0319548446684432,0.0280134017447346,0.0258563867071709,0.812328864899975
0.896756647508831,0.306586323039499,0.0384780861029344,0.0960777691976745,0.223974949487868,0.72213814757374,0.262611141227046,0.279949979630748,0.0992422968481644,0.103142722802623,0.915876841489954,0.0261526825917827,0.0737253105532212,0.0685713829281078,0.00970747821827152,0.791660641467209
0.657530272939003,0.377931686739066,0.189552977747473,0.0979027145888409,0.327722906465293,0.698571037513138,0.30303000056939,0.255104029412364,0.0839634426419439,0.0153572815656663,0.936697300096793,0.0199973028722649,0.0357836058560728,0.0657824410955534,0.00823236390072529,0.671450112629009
0.884714037008667,0.315598801551743,0.120124079693156,0.0513543538912444,0.356093497781206,0.679426904243018,0.30566465908033,0.289483586104173,0.0580995953056026,0.103358982121132,0.918098333194193,0.0198776283492703,0.034122141505036,0.0858836711965376,0.0124364394013131,0.793488617646434
