b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16
1.1379708582682,-0.899938708122846,-1.3505855172748,-1.08947337644292,8.11464973047014e-07,-8.08905642616306e-07,8.29873424963567e-07,7.92011960645326e-07,1.32831280180478e-07,1.16951403327853e-07,-1.12050907352418e-07,5.7458311582787e-08,8.36222268793646e-08,8.52379287397804e-08,6.58997265741312e-08,-8.02660422658309e-08
-0.899938708122845,0.726406109780614,1.05229433539461,0.872146874190842,-6.45939439170915e-07,6.43901873999944e-07,-6.60590453189856e-07,-6.30455513607453e-07,-1.04615252407853e-07,-9.21514323340583e-08,8.83368270611691e-08,-4.55741019477321e-08,-6.56599771072842e-08,-6.66993111149836e-08,-5.13393447931717e-08,6.28484330383281e-08
-1.3505855172748,1.05229433539461,1.6816070158331,1.20646661713842,-9.77914854173756e-07,9.74831373017894e-07,-1.00010534806192e-06,-9.54469368063589e-07,-1.63466617425836e-07,-1.43794718489494e-07,1.3765193994138e-07,-6.98369714713095e-08,-1.0392727804954e-07,-1.06658967012989e-07,-8.25547306194983e-08,1.00148417422767e-07
-1.08947337644292,0.872146874190841,1.20646661713842,1.14985715821193,-7.56094708772472e-07,7.53709181827195e-07,-7.73241165696536e-07,-7.3797114815909e-07,-1.20272309988248e-07,-1.06027913784773e-07,1.01699775448988e-07,-5.29006126632075e-08,-7.45577730425968e-08,-7.52445653638398e-08,-5.82380627385879e-08,7.11993916193365e-08
8.11464973047013e-07,-6.45939439170915e-07,-9.77914854173753e-07,-7.56094708772472e-07,6.15323259359727,-6.1334002955683,6.29258406246433,6.00459838746724,-4.23161137824678e-07,-3.64746717080656e-07,3.48364001699127e-07,-1.55018116609204e-07,-2.75841918487908e-07,-2.92527712827737e-07,-2.62239442572775e-07,2.79867236384708e-07
-8.08905642616305e-07,6.43901873999944e-07,9.74831373017891e-07,7.53709181827195e-07,-6.13340029556829,6.11416933754972,-6.2734172967346,-5.985922665064,4.21825018857922e-07,3.63595040914656e-07,-3.47264219284597e-07,1.545293406259e-07,2.74971427133037e-07,2.91604294599098e-07,2.61417235997824e-07,-2.78985350757617e-07
8.29873424963559e-07,-6.60590453189851e-07,-1.00010534806191e-06,-7.7324116569653e-07,6.29258406246427,-6.27341729673454,6.44060428444997,6.13964365245426,-4.32747969286392e-07,-3.73010189292015e-07,3.5625754698739e-07,-1.58535290360857e-07,-2.82097631401726e-07,-2.99159802427881e-07,-2.68227539618759e-07,2.8622422913858e-07
7.92011960645329e-07,-6.30455513607456e-07,-9.54469368063592e-07,-7.37971148159095e-07,6.00459838746727,-5.98592266506403,6.13964365245435,5.86235539217669,-4.13023352498992e-07,-3.56008356398858e-07,3.40017659066638e-07,-1.51302291098217e-07,-2.69229559677117e-07,-2.85516227117335e-07,-2.55937308969009e-07,2.73154531390395e-07
1.32831280180478e-07,-1.04615252407853e-07,-1.63466617425836e-07,-1.20272309988249e-07,-4.23161137824679e-07,4.21825018857923e-07,-4.32747969286396e-07,-4.13023352498991e-07,0.603979657309537,0.482155383445975,-0.461361362235389,0.109535526417974,-4.52635375748553e-08,-4.15057027479057e-08,-3.39717280658717e-08,4.15500165252735e-08
1.16951403327853e-07,-9.21514323340587e-08,-1.43794718489494e-07,-1.06027913784774e-07,-3.64746717080658e-07,3.63595040914657e-07,-3.73010189292019e-07,-3.56008356398858e-07,0.482155383445976,0.420211416665342,-0.383321507222328,0.11632557842459,-4.06775099407047e-08,-3.77039277597203e-08,-2.99035897490123e-08,3.73031788356355e-08
