p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
9338355.92443728,9354454.68169916,22758222.3183004,33477846.7724876,33308961.3082386,45693272.7224402,14983085.0044309,72768231.3373587,14840499.000666,18606003.8998932
9338355.92443728,9352623.01150843,22758222.3183004,33477846.7724876,33308961.3082386,44324840.8122493,14983085.0044309,72768231.3373587,14642748.1652847,14408715.309732
8227057.04476087,9352623.01150843,22758222.3183004,16275361.5551942,33308961.3082386,44324840.8122493,14983085.0044309,63221292.9987777,14620147.5009426,14397415.4647274
8227057.04476087,9352623.01150843,22758222.3183004,16275361.5551942,29691778.842656,44324840.8122493,14983085.0044309,63002764.8946717,14620147.5009426,14330938.2407702
8227057.04476087,8567406.21055885,22758222.3183004,16275361.5551942,29691778.842656,34154504.2014093,14983085.0044309,61553743.3206903,14620147.5009426,14327421.7978602
8227057.04476087,8372987.316089,22758222.3183004,16275361.5551942,24701966.555139,19974368.8556894,14113685.2130063,61553743.3206903,14376553.7144933,14327385.4188103
8226418.54521569,8372987.316089,22757936.4790077,16219089.5537186,24701966.555139,19974368.8556894,14113685.2130063,61553743.3206903,14376553.7144933,14327385.4188103
4186464.22307083,8372987.316089,21537638.643816,16219089.5537186,24701966.555139,19974368.8556894,14112650.9644477,61256374.2897093,14370109.1893046,13310258.4904377
4186464.22307083,8372987.316089,15321747.8192676,15554641.0033374,24701966.555139,9794552.05949336,14112650.9644477,61256374.2897093,10657298.9132755,13310258.4904377
4186464.22307083,8372987.316089,15255135.7287931,15554641.0033374,24582976.689878,9786027.76218614,14112650.9644477,61256374.2897093,10657298.9132755,13310258.4904377
4186464.22307083,5563614.46476254,15255135.7287931,15535012.6620607,24582976.689878,9590383.64752181,14096091.9951103,61253624.0983597,10600252.0221311,13310258.4904377
4097095.85173607,5563614.46476254,15255135.7287931,15487583.930922,24582976.689878,9590383.64752181,14096091.9951103,52316802.1356886,10600252.0221311,12594581.722848
4097095.85173607,5563614.46476254,7534764.85843775,15487583.930922,24582976.689878,9590383.64752181,14096091.9951103,52316802.1356886,7351770.067775,12370717.88979
3720258.58091914,5563614.46476254,7534764.85843775,15487583.930922,24579663.1779212,9590383.64752181,14096091.9951103,46687651.2202935,7351770.067775,11644114.795974
3720258.58091914,5563614.46476254,7534764.85843775,15487583.930922,24579663.1779212,9590383.64752181,14065938.2008241,37672030.2175544,7351770.067775,9310459.03956822
3720258.58091914,5563614.46476254,7430031.48213365,15412107.7983156,24579663.1779212,9590383.64752181,11662329.7387199,37672030.2175544,7351770.067775,9276821.98931599
3720258.58091914,5563614.46476254,7430031.48213365,15412107.7983156,24446826.6836207,9590383.64752181,11662329.7387199,37672030.2175544,7305511.21056748,8333870.6212098
3719321.9312906,5554729.96718685,7194584.84507253,15405212.9241578,24446826.6836207,9353890.24022943,7082290.16939813,37655778.3279752,3541820.21514098,8333870.6212098
3719321.9312906,5486547.22278466,7194584.84507253,15405212.9241578,24446826.6836207,9268382.80954654,7082290.16939813,37655778.3279752,3541820.21514098,8333870.6212098
3719321.9312906,5480399.64535084,7194584.84507253,15405212.9241578,24446826.6836207,9268382.80954654,7082290.16939813,37637043.4614846,3515719.67454953,8333870.6212098
3719321.9312906,5480399.64535084,7194584.84507253,15405212.9241578,24277308.5339987,9268382.80954654,7082290.16939813,26072680.2815466,3512860.66863925,8333870.6212098
3719321.9312906,5480399.64535084,7119477.1670511,14453154.3204565,18399197.8866885,8713622.09330193,6197395.43816556,26072680.2815466,3489623.5056725,8333870.6212098
3716201.66934312,5480399.64535084,7106704.06884518,14453154.3204565,18399197.8866885,7201881.79502958,6197395.43816556,24646404.4303375,3489623.5056725,8333870.6212098
3715820.12274639,5162752.6323948,7106704.06884518,14453154.3204565,18399197.8866885,7193067.22336401,6197395.43816556,15704363.309967,3347507.1505849,8027732.39013621
3715820.12274639,4870786.94494163,6184606.61145197,14341305.4952658,18343371.8386565,7193067.22336401,6197395.43816556,15616058.1007328,3347507.1505849,7942024.44688651
3653832.75130224,4870786.94494163,6137655.15896713,14333727.4054308,18343371.8386565,7151043.99919254,6197395.43816556,15462672.6287826,3346669.89361075,7940031.66380519
3394374.55741178,4870786.94494163,6137655.15896713,10991687.4360431,18141071.8467198,7151043.99919254,6197395.43816556,15445326.5714655,3346669.89361075,7940031.66380519
3394374.55741178,4870786.94494163,6137655.15896713,10991687.4360431,18073790.9481067,7151043.99919254,6197395.43816556,15445326.5714655,3346669.89361075,7940031.66380519
2934374.98644472,4870786.94494163,6137655.15896713,10991687.4360431,18073790.9481067,7124674.41026902,6197395.43816556,12577954.2258079,3346669.89361075,7940031.66380519
2934374.98644472,4870786.94494163,6137655.15896713,10991687.4360431,18073790.9481067,7124674.41026902,6197395.43816556,12577954.2258079,3299809.58124149,6529448.72690066
2934374.98644472,4826718.45605989,6137655.15896713,10991687.4360431,18073790.9481067,7124674.41026902,6186665.76715295,12577954.2258079,3298906.48365956,6516156.92484168
2934374.98644472,3640075.99334497,6120253.87980753,10991687.4360431,18073790.9481067,7123745.59899918,6186665.76715295,12577954.2258079,3294947.10459264,6516156.92484168
2934374.98644472,3640075.99334497,6120253.87980753,9300650.99016559,17190302.7495164,7123745.59899918,6186665.76715295,12577954.2258079,3294168.59114806,3523214.98620149
2934374.98644472,3640075.99334497,6120253.87980753,9300650.99016559,17190302.7495164,7123745.59899918,6186665.76715295,12536870.0183268,3294168.59114806,3523214.98620149
2934374.98644472,3640075.99334497,6120253.87980753,9300650.99016559,17190302.7495164,7123745.59899918,6186665.76715295,12505828.9938958,3292840.7445694,3523214.98620149
2934374.98644472,3640075.99334497,5496375.98599951,9300650.99016559,15210559.0425993,6737005.4755567,5920229.99589804,12500115.3641302,3292840.7445694,3523214.98620149
2934374.98644472,3640075.99334497,5496375.98599951,9300650.99016559,15210559.0425993,6737005.4755567,5911128.86691106,12499585.8922554,3292840.7445694,3523214.98620149
2934374.98644472,3598733.70387648,5496375.98599951,9300650.99016559,15210559.0425993,6737005.4755567,5911128.86691106,12309118.9323473,3292840.7445694,3523214.98620149
2701183.9429566,3598733.70387648,5496375.98599951,9300650.99016559,13947864.4225568,6737005.4755567,5662772.56883645,11925029.6722005,3292840.7445694,3523214.98620149
2670000.56818459,3598592.59195275,5496375.98599951,9299185.31470282,13947864.4225568,6737005.4755567,5662772.56883645,11925029.6722005,3115561.68790954,3523214.98620149
2670000.56818459,3598592.59195275,5496375.98599951,9298262.68383835,13947864.4225568,6726964.88852902,5662772.56883645,11925029.6722005,3043247.51477337,3521394.81757847
2604760.19145482,3598592.59195275,5463278.206258,9297492.65635838,13940425.0383258,6719768.19729914,5662772.56883645,11925029.6722005,3043247.51477337,3521358.59810614
2604760.19145482,3471649.39010747,5166266.70710721,9133766.94545166,13836882.8592319,6719768.19729914,5656955.51870959,11925029.6722005,2223918.41813216,3380636.99744773
2596570.98043148,3471649.39010747,5166266.70710721,7079174.12515691,13761397.2419654,6700797.80680189,5656955.51870959,11925029.6722005,2223918.41813216,3380636.99744773
2596570.98043148,2769317.54321271,5055792.77265701,4443335.37133272,13761397.2419654,6551252.6734361,5656955.51870959,11925029.6722005,2223918.41813216,3380636.99744773
2572780.15341845,2769317.54321271,5055792.77265701,4443335.37133272,11218748.3350343,6551252.6734361,5614985.40830346,11925029.6722005,2223918.41813216,3363331.66879761
2572780.15341845,2769317.54321271,5055792.77265701,4437934.80896995,11218655.4186889,5573411.78225658,3965513.96619477,11925029.6722005,2175367.84039865,3363331.66879761
2572780.15341845,2769317.54321271,4899840.95311103,4437731.32440401,11218655.4186889,5573411.78225658,3965513.96619477,11925029.6722005,2175367.84039865,3363331.66879761
2572780.15341845,2769317.54321271,3951250.42136429,4436106.56309355,11218655.4186889,5573411.78225658,3687981.42331644,11644386.2793821,2175367.84039865,3363331.66879761
2572780.15341845,2769317.54321271,3924824.61222283,4436106.56309355,11218655.4186889,5572559.15986266,3687981.42331644,11634671.5633187,2175367.84039865,3363331.66879761
2572780.15341845,2769317.54321271,3924824.61222283,4436106.56309355,10551733.7337598,5572559.15986266,3658272.60834954,11634671.5633187,2175367.84039865,3345386.99212435
2572780.15341845,2769317.54321271,3867657.24627462,4436106.56309355,10550146.0803514,5572559.15986266,3658272.60834954,11634671.5633187,2175367.84039865,3205675.84215355
2473030.48582884,2769317.54321271,3867657.24627462,2968231.39271295,7726575.07850212,5441529.98698717,3658272.60834954,6665648.76493111,2175367.84039865,3205675.84215355
2473030.48582884,2769317.54321271,3867657.24627462,2968231.39271295,7726575.07850212,5441529.98698717,3658272.60834954,6665648.76493111,2175367.84039865,3205675.84215355
2473030.48582884,2769317.54321271,3867657.24627462,2934343.64099241,7726575.07850212,4245981.78621735,3658272.60834954,6665648.76493111,2175367.84039865,2821546.53890527
1719062.73366942,2769317.54321271,3809667.41109244,2934343.64099241,6144823.39765548,4245981.78621735,2502914.9211938,6665648.76493111,2175367.84039865,2821546.53890527
1719062.73366942,2766806.46829116,3666369.93088374,2930184.28709086,6144823.39765548,4245981.78621735,2502914.9211938,6665648.76493111,2131863.21954943,2280283.13370089
1516581.38539624,2766806.46829116,2908574.52062184,2930184.28709086,6144823.39765548,4245981.78621735,2502914.9211938,6665648.76493111,2131863.21954943,2280283.13370089
1516581.38539624,2713375.77205841,2908574.52062184,2930184.28709086,6144823.39765548,4245981.78621735,2502914.9211938,6665648.76493111,2130389.61787223,2274567.64468634
1516581.38539624,2713375.77205841,2908574.52062184,2930184.28709086,6031442.55214517,3560968.51018606,2502914.9211938,6665648.76493111,2130389.61787223,2274567.64468634
1516581.38539624,2422963.24260008,2905110.27989843,2930184.28709086,6031442.55214517,3560968.51018606,2502914.9211938,6665648.76493111,2130389.61787223,2107289.31431805
1516551.59667194,2422963.24260008,2904625.49184354,2930184.28709086,5794777.89735953,3560968.51018606,2502914.9211938,6665648.76493111,1967781.21954597,2107289.31431805
1501314.20978479,2229410.29866791,2904625.49184354,2930184.28709086,5794777.89735953,3560968.51018606,2502914.9211938,6665648.76493111,1967781.21954597,2107289.31431805
1497592.81275916,2229410.29866791,2880701.56655383,2930184.28709086,5794777.89735953,3560968.51018606,2502914.9211938,6665648.76493111,1967781.21954597,2101998.6573087
1493951.87482998,2229410.29866791,2880701.56655383,2912438.4202216,5794777.89735953,3453265.69599128,2500093.85625099,6665648.76493111,1967781.21954597,2101998.6573087
1493951.87482998,2229410.29866791,2852418.3745057,2912438.4202216,5794777.89735953,3453265.69599128,2455292.95261744,6665648.76493111,1939842.99206054,2101998.6573087
1324804.7263307,2229410.29866791,2582315.50836784,2912438.4202216,5636648.95460159,3453265.69599128,2455292.95261744,6665648.76493111,1939509.81038926,2101998.6573087
1324804.7263307,1755611.98225441,2582315.50836784,2711213.81755333,5636648.95460159,3453265.69599128,2452195.91420423,6659856.90784049,1937361.92277485,2101998.6573087
985274.103603979,1755611.98225441,2582315.50836784,2711213.81755333,5636648.95460159,3453265.69599128,2452195.91420423,4870547.12079635,1937361.92277485,2101998.6573087
985274.103603979,1755611.98225441,2522895.50601557,2711213.81755333,3335823.66313656,3453265.69599128,2452195.91420423,4834515.23010841,1937361.92277485,2101998.6573087
745166.792819562,1755611.98225441,2522895.50601557,2574126.70164179,3335823.66313656,3252954.06784449,1951483.6804525,4831135.43772362,1882838.93856749,2100390.24868247
731606.505779814,1755611.98225441,2522895.50601557,2564925.72640844,3335823.66313656,2785113.42969093,1951483.6804525,4831135.43772362,1411571.9863389,2077280.56241537
669458.449683673,1755611.98225441,2522895.50601557,2426214.59280208,3335823.66313656,2549109.01881075,1951483.6804525,4831135.43772362,1411571.9863389,2077280.56241537
645763.457831979,1755611.98225441,2522895.50601557,2426214.59280208,3335823.66313656,2519035.84991399,1951483.6804525,4831135.43772362,1411571.9863389,1464969.01577919
645763.457831979,1755611.98225441,2522895.50601557,2412405.90252954,3264783.06905686,2515815.74635622,1900894.11300798,4755936.95099842,1411571.9863389,1384637.71679883
640534.812624728,1677337.33730415,2522895.50601557,2121976.61315731,3264783.06905686,2515815.74635622,1900894.11300798,4755936.95099842,1411571.9863389,1242958.15761746
605073.163059114,1677337.33730415,1560434.08456287,2121976.61315731,3264783.06905686,2473303.20141562,1900894.11300798,4755936.95099842,1411571.9863389,1242958.15761746
570657.983718614,1569009.57443589,1552549.47995623,2121976.61315731,3264783.06905686,2473303.20141562,1900894.11300798,4755936.95099842,1411571.9863389,1242658.17509397
564543.001948271,1569009.57443589,1475130.59518603,1995245.7922216,2175331.55744448,2473303.20141562,1853608.77289679,4755936.95099842,1411571.9863389,1242658.17509397
562423.25134742,1379407.68626895,1475130.59518603,1995245.7922216,2175331.55744448,2473303.20141562,1853608.77289679,4717430.81617314,1411571.9863389,1241907.03853679
562423.25134742,1365070.77436409,1475130.59518603,1995245.7922216,2175331.55744448,2473303.20141562,1853608.77289679,4717430.81617314,1411571.9863389,1241907.03853679
562423.25134742,1365070.77436409,1308068.81473861,1995245.7922216,2169744.33340136,2473303.20141562,1669633.57094122,4717430.81617314,1411571.9863389,1241907.03853679
550629.724629677,1365070.77436409,1308068.81473861,1994721.34155146,2169744.33340136,2473303.20141562,1669633.57094122,3994089.21909033,1411571.9863389,1240200.73858552
550629.724629677,1349160.03812108,1308068.81473861,1994721.34155146,2169744.33340136,2473303.20141562,1669633.57094122,3994089.21909033,1411571.9863389,1240200.73858552
539703.789949898,1349160.03812108,1279473.09537751,1994721.34155146,2169744.33340136,2310982.62063964,1669633.57094122,3993906.64950631,974467.910240574,833137.762934371
533160.599050107,1349160.03812108,1269387.1829336,1990588.01539311,2169744.33340136,2310982.62063964,1344782.41664896,3985218.76278049,974467.910240574,790292.641254021
533153.312031235,1348637.80431073,1259343.60570811,1990588.01539311,2169744.33340136,2253695.79666652,1344782.41664896,3985218.76278049,974467.910240574,773012.290869387
523615.733226392,1309111.14735488,1259343.60570811,1990588.01539311,2131460.55429562,2253695.79666652,1344782.41664896,3985218.76278049,971651.391689609,773012.290869387
523615.733226392,1309111.14735488,1204561.49460371,1990588.01539311,2127271.53358322,2123966.4043677,1344782.41664896,3985218.76278049,971267.168408812,773012.290869387
523615.733226392,1309111.14735488,1204561.49460371,1990588.01539311,2127271.53358322,2123966.4043677,1280923.42273398,2385202.27218848,971267.168408812,731204.828179761
523615.733226392,1309111.14735488,1204561.49460371,1990588.01539311,2094105.68609368,1489993.3754224,1280923.42273398,2385202.27218848,971267.168408812,731204.828179761
523612.976156205,1309111.14735488,1204561.49460371,1798744.24435768,2094105.68609368,1489993.3754224,1280923.42273398,2333624.22137846,971267.168408812,731172.70660712
523612.976156205,1309111.14735488,1204561.49460371,1471504.7853774,2094105.68609368,1489993.3754224,1280923.42273398,2333624.22137846,971267.168408812,730965.283245948
464006.174828778,1043292.19786052,1204561.49460371,1470121.7550056,2094105.68609368,1354007.21048315,1243134.92280191,2333624.22137846,971267.168408812,672386.799836352
464006.174828778,951868.796266275,1204561.49460371,1469031.42236457,2094105.68609368,1354007.21048315,1243134.92280191,2291047.04838304,971267.168408812,672386.799836352
464006.174828778,951868.796266275,1204561.49460371,1469031.42236457,2085712.0553347,1354007.21048315,1243134.92280191,2273259.22872842,421357.926372112,672386.799836352
454324.885417163,951868.796266275,1204561.49460371,1469031.42236457,2082234.50205758,1354007.21048315,1242633.72449156,2273259.22872842,421357.926372112,672386.799836352
453460.446944899,848630.734572029,1204561.49460371,748183.355437559,2082234.50205758,1354007.21048315,1242633.72449156,2237334.07117387,421357.926372112,672386.799836352
453460.446944899,848630.734572029,1204561.49460371,748183.355437559,1594345.4045652,1322717.86902431,1178511.16334115,2237334.07117387,421357.926372112,672386.799836352
453460.446944899,848630.734572029,1202718.70808016,748183.355437559,1466892.10818531,1322717.86902431,1090573.92954875,2237334.07117387,421357.926372112,672386.799836352
453460.446944899,696074.254074709,1202718.70808016,741459.592078457,1466706.08103317,1083876.92411602,1090573.92954875,2237334.07117387,421357.926372112,672386.799836352
453460.446944899,696074.254074709,1202718.70808016,741459.592078457,1466706.08103317,1082670.56591864,1089586.32423493,2087337.07805404,421153.610121286,672386.799836352
453460.446944899,696074.254074709,1135699.24595587,741459.592078457,1466706.08103317,1082670.56591864,1055969.89146904,2087337.07805404,421153.610121286,671163.081659782
449103.61288417,696074.254074709,1135699.24595587,730483.703359231,1466706.08103317,1082670.56591864,1055969.89146904,2087337.07805404,421153.610121286,671163.081659782
449103.61288417,696074.254074709,814384.671935576,730483.703359231,1466706.08103317,1082670.56591864,969772.731551805,2087337.07805404,421153.610121286,574042.704927678
442790.870075912,696074.254074709,814384.671935576,726961.002524487,1466706.08103317,1068563.6698685,969772.731551805,1854168.36437131,421153.610121286,574042.704927678
441648.691325753,667643.224482578,814384.671935576,726961.002524487,1466706.08103317,1068563.6698685,859866.511310379,1854168.36437131,421153.610121286,574042.704927678
437373.555224806,667643.224482578,814384.671935576,726961.002524487,1466706.08103317,1053818.41277743,859866.511310379,1852906.44040766,421153.610121286,574042.704927678
437373.555224806,664501.626660245,814384.671935576,595414.937919762,1466706.08103317,1053818.41277743,859866.511310379,1852906.44040766,421153.610121286,546831.534177994
436343.536388821,664501.626660245,810118.87424584,595414.937919762,1466548.57202638,1053818.41277743,845137.031807188,1849180.6555372,421153.610121286,415024.016018305
190841.494623193,664501.626660245,810118.87424584,394235.623083614,1466548.57202638,1052082.02920458,807734.175560537,1754276.83760264,421153.610121286,415024.016018305
190841.494623193,664483.525917005,810118.87424584,391274.788887494,1466548.57202638,839850.383413878,807734.175560537,1754276.83760264,421153.610121286,414723.607937834
190841.494623193,663639.131002365,810118.87424584,391274.788887494,1466548.57202638,839850.383413878,807734.175560537,1754276.83760264,421153.610121286,414723.607937834
190841.494623193,663639.131002365,810118.87424584,391274.788887494,1462665.51502044,839850.383413878,790897.301214985,1754276.83760264,421153.610121286,414723.607937834
185336.581509343,663639.131002365,810118.87424584,390208.812004811,1462665.51502044,839850.383413878,786567.562391199,1754163.43655767,421153.610121286,414723.607937834
185336.581509343,555165.709093525,810118.87424584,387982.053477293,1036189.15844607,839850.383413878,783770.004939154,695625.219782547,420931.052791633,414723.607937834
184638.695877885,555165.709093525,810118.87424584,385595.56136656,1035966.27184897,839850.383413878,783770.004939154,695625.219782547,420904.625462774,390723.614866946
182466.965316613,555025.195087427,810118.87424584,385595.56136656,1035966.27184897,839850.383413878,783770.004939154,695625.219782547,393823.025771653,390723.614866946
182466.965316613,555025.195087427,794484.857650863,385452.110521882,1035966.27184897,839606.819922318,783770.004939154,695625.219782547,393823.025771653,390723.614866946
131350.565195071,477318.833278404,759663.054088321,385452.110521882,1035966.27184897,839606.819922318,783770.004939154,695625.219782547,294646.021236362,390723.614866946
131350.565195071,476489.067983476,736917.400402779,381622.352503138,1019720.90637526,839606.819922318,737841.709956876,695625.219782547,294646.021236362,390723.614866946
131350.565195071,417421.305868487,736917.400402779,381622.352503138,1019720.90637526,839606.819922318,737841.709956876,695625.219782547,294646.021236362,390723.614866946
131350.565195071,413712.513111842,736917.400402779,377209.231741047,1019720.90637526,804066.931323037,720975.358636973,695625.219782547,294646.021236362,390723.614866946
131350.565195071,267356.143860514,736917.400402779,377209.231741047,1016444.15650781,505690.201303192,638855.17841735,695625.219782547,293721.510362872,390723.614866946
131350.565195071,229301.752257957,736917.400402779,377209.231741047,923850.080113968,505690.201303192,637513.90569654,695625.219782547,291980.015210614,289079.766802942
131350.565195071,220269.025977616,573498.443322198,375164.431730931,923760.495551847,505690.201303192,637513.90569654,677334.056699234,291980.015210614,289079.766802942
131350.565195071,220269.025977616,573498.443322198,375164.431730931,923760.495551847,505690.201303192,637513.90569654,677161.072178827,291980.015210614,288057.37618368
98256.8122325494,218892.948305927,570051.593092969,375164.431730931,915645.49566992,505690.201303192,637513.90569654,677161.072178827,291980.015210614,288057.37618368
98256.8122325494,212447.861496866,570051.593092969,375164.431730931,915645.49566992,505690.201303192,637513.90569654,677161.072178827,291980.015210614,288057.37618368
98256.8122325494,212447.861496866,570051.593092969,350764.955518084,915645.49566992,505690.201303192,605509.448771961,676044.355624765,256757.458815835,288057.37618368
96776.0395878147,212447.861496866,570051.593092969,348393.132299295,730973.837389152,505690.201303192,605509.448771961,676044.355624765,256757.458815835,266347.071377068
96764.7500292153,212447.861496866,520210.002594781,348393.132299295,730973.837389152,505690.201303192,507418.680818047,676044.355624765,235509.671016506,266347.071377068
96764.7500292153,149798.24795012,520210.002594781,320720.268442646,730973.837389152,504829.831580322,479957.799305159,658400.624444588,219440.980327709,266347.071377068
96764.7500292153,130447.995462582,520210.002594781,312928.071472638,730973.837389152,504829.831580322,479957.799305159,658400.624444588,219440.980327709,266347.071377068
96764.7500292153,130447.995462582,520210.002594781,312928.071472638,730973.837389152,300339.273766583,479955.616779088,658400.624444588,219440.980327709,255241.390240784
96764.7500292153,130228.590613624,516739.658982579,312928.071472638,643808.624084056,300238.607547807,479955.616779088,658400.624444588,219440.980327709,255137.770054321
96764.7500292153,130228.590613624,516739.658982579,312928.071472638,643808.624084056,300238.607547807,479955.616779088,658400.624444588,219440.980327709,235935.783106576
96764.7500292153,130228.590613624,390195.199569869,312928.071472638,484213.183213259,300238.607547807,445768.397618722,658400.624444588,219440.980327709,235935.783106576
96764.7500292153,130228.590613624,390195.199569869,217153.031050149,484213.183213259,300238.607547807,445768.397618722,658400.624444588,219440.980327709,187220.847942513
80710.5380829002,130228.590613624,368720.904750587,217153.031050149,484213.183213259,277433.66930159,445768.397618722,658400.624444588,219093.987687671,187220.847942513
80710.5380829002,130228.590613624,339955.738755405,217153.031050149,484213.183213259,277415.722470385,445768.397618722,614792.869240883,219093.987687671,187200.357839487
74400.3511844065,130228.590613624,339955.738755405,216714.195593692,484213.183213259,277415.722470385,394197.976906765,425456.186554153,217529.969300429,187200.357839487
74400.3511844065,130228.590613624,336135.561061435,216714.195593692,480122.757296402,277415.722470385,394197.976906765,425456.186554153,178495.816305472,187200.357839487
74400.3511844065,130228.590613624,336135.561061435,216714.195593692,480122.757296402,277415.722470385,392147.241835883,425456.186554153,162900.947163237,187200.357839487
74400.3511844065,120024.903129297,319810.72742417,216714.195593692,480122.757296402,277415.722470385,275821.875792669,425456.186554153,160791.314179495,176596.322178848
71334.4257692361,106122.413470484,305424.856615793,216714.195593692,478408.906183672,277415.722470385,275759.582378415,425409.90709138,160791.314179495,176596.322178848
71334.4257692361,106122.413470484,305424.856615793,216714.195593692,478408.906183672,277415.722470385,275759.582378415,425409.90709138,160791.314179495,162928.881488912
55923.6363011677,106122.413470484,305424.856615793,216714.195593692,478408.906183672,277415.722470385,255878.739069583,425409.90709138,158626.836183844,162928.881488912
55748.9436523008,106122.413470484,235680.193089242,216714.195593692,472482.327946542,274127.58325057,255878.739069583,424737.86069526,158626.836183844,162928.881488912
55748.9436523008,106122.413470484,235680.193089242,216714.195593692,472482.327946542,274127.58325057,250925.94562444,424737.86069526,153494.204515122,162928.881488912
52702.0843503514,106122.413470484,235440.372418146,216714.195593692,472482.327946542,274127.58325057,250925.94562444,424737.86069526,153494.204515122,162928.881488912
52702.0843503514,106122.413470484,235440.372418146,216714.195593692,472482.327946542,215413.210741179,250925.94562444,424737.86069526,153494.204515122,139340.692643978
50687.6486004475,106122.413470484,235320.92460069,216714.195593692,392355.152043924,215413.210741179,240934.766483008,424737.86069526,153494.204515122,139340.692643978
50687.6486004475,106122.413470484,235320.92460069,216714.195593692,392355.152043924,215413.210741179,214093.210026586,424737.86069526,153494.204515122,139340.692643978
50687.6486004475,65212.920454501,235320.92460069,216714.195593692,392355.152043924,215413.210741179,202628.985201545,424737.86069526,153494.204515122,138516.423640829
30031.0258623297,65212.920454501,226828.17802443,211113.649492021,392355.152043924,215413.210741179,202628.985201545,424737.86069526,153494.204515122,138511.487962969
30031.0258623297,65212.920454501,226828.17802443,138298.580542095,380486.675724745,215413.210741179,202628.985201545,300749.166735174,149959.049803058,138511.487962969
30031.0258623297,65212.920454501,226828.17802443,138298.580542095,380486.675724745,215413.210741179,202628.985201545,300749.166735174,148036.301029111,138511.487962969
