"","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26","b27","b28","b29","b30","b31","b32","b33","b34","b35","b36","b37","b38","b39","b40","b41","b42","b43","b44","b45","b46","b47","b48","b49","b50","b51","b52","b53","b54","b55","b56","b57","b58","b59","b60","b61","b62","b63","b64","b65","b66","b67","b68","b69","b70","b71","b72","b73","b74","b75","b76","b77","b78","b79","b80"
"b1",8960.21567208011,0.0255551406936519,0.058497760133965,0.0106089190760159,0.0191686444124605,0.0151545835199674,-0.00866336846271817,-0.00104902644721543,0.000161163841535259,-0.0373953062083009,1.25314162241617e-05,-4.22851315604005e-05,-0.00683873062664416,1.38752973472467e-05,-8.91689073720132e-08,-0.00205203670674572,7.01397012512344,-1.96947352161448,0.0383501554576643,0.210019823265008,-0.127143711823176,0.0135017139121523,-0.000900218857172717,0.000497045267629817,-1.55699617616085,3.8269596094447,-0.0632481553869871,-0.225170370505495,-0.043360645610041,-6.81368033047941e-05,1.25036761727616e-05,-0.000266412441576882,0.0178712508937204,0.000174538712405461,-0.000825116643308669,-6.38138384053947e-05,0.017927203491379,2.65133639879913e-05,0.000171594891235538,-0.00131249131184082,-13.6183994986283,1.15116419302958,-0.227714114905745,-0.0543872974343851,0.106458416697029,-0.00292944227287056,-0.00931339318942938,7.18217179896804e-05,-21.526490121773,-0.997239613937579,0.163582098810538,0.292461782725804,-0.0531184610742385,0.00479204913802296,0.00698487188510072,-0.000127699121848677,0.0491115546135032,-0.0667170013994555,-3.84824279024477e-05,0.000161959270834376,0.000866948853688745,2.06527204325401e-05,-4.60354393095208e-05,0.000591538992473828,0.0205899310297034,0.0572513307483961,-0.00444952900228386,-8.04037904464124e-06,-0.0484267772673152,-9.62538909471499e-06,-0.00141305694401267,0.000801699400540093,12.7337819872775,-1.1751790404946,0.052375581654067,0.317170763132949,0.0949164439367743,0.0107297575974655,0.00516338432813322,0.00737960549675627
"b2",0.0255551406936159,6318.13061923971,0.119665539173129,0.327491055563143,-0.0798917171483696,-0.0171052264409717,0.0315061258809461,-0.00485747656438027,-2.74997594232601e-05,0.246096760095567,0.00070663070075096,0.00116061759086024,-0.0943476376704777,9.51908466805655e-06,7.10460307035297e-06,-0.000825887377506244,-0.706295584298585,12.3134401644995,0.0646041811788044,0.546283263034827,0.780975626182467,0.0120241975168362,0.00165085501732897,0.00284845060900887,0.122346821939396,-24.4359929290883,-0.0253880391718318,-0.305885394286442,0.280078152198064,0.000173095309750168,5.44746834697069e-05,0.00158176756213107,0.00167434020420569,-0.00108497287219001,0.000267664454838929,0.00138673539544363,-0.174849679212331,-0.000142202056088258,9.11972150892277e-05,-0.000932760681830154,-0.0696705685284431,-8.90616894982581,-0.405771736462909,-0.0904253345785048,-0.895524781511029,0.00203933003762198,-0.0268875202335712,-0.00095606450905036,0.183617385803335,7.28496553307183,0.143710703008759,0.392213589121812,0.316609412294438,-0.012196993536801,-0.0338304357530108,0.000824432838631797,-0.00707550849345933,0.415752623268461,0.000214524121055825,0.00160629496352955,0.0209903793681163,-0.000295944268009167,-0.00272398687174155,0.0038041775724118,0.00223304691549844,-0.357172811041935,0.0088079197820455,0.000345497016913636,0.313457273989091,-2.61110465205869e-05,-0.000580654689927247,-0.000126677162167277,0.119015192967002,7.07511647100711,0.0964249463671206,0.735134154728822,-0.3023400875173,0.061945726319961,0.0130042580639766,0.00578404086202537
"b3",0.0584977600250807,0.1196655388997,632.905576549244,16.5855696457242,-19.5830656697335,1.42795213947039,-0.111462480306157,-1.0262151159839,-0.000482261978711419,0.230336452308001,1.10492934882201,0.040136123257919,0.611780886681725,0.00585236394301554,0.000578716909322668,-0.0530744027167414,-7.64851092139627,-1.74352529739802,35.1865214948658,-1.93449701166322,0.379462795991215,1.16000774997674,0.00822137017730888,0.0700799247480194,2.6743539235265,5.54366244730852,484.741166432761,27.9431669662546,-0.582106828206063,-0.00629600097888441,0.000672300597007756,-0.00637368744357014,0.273950941390437,0.000824363080885707,-0.804410909280953,0.0380302454913417,0.0253530038711153,-0.00148440373564348,-0.281842188794184,-0.39671013926061,-6.12323075318165,-12.071451312011,-277.240203603133,1.76471864987549,3.44004997415357,-0.935663422469658,-0.689824087255022,-0.0118575952335443,-3.37134480006105,-1.54429771253961,-1731.09032091593,-22.8502940531994,10.2004225554095,-0.139213629957453,-0.181670786111491,-0.00260874194102159,-0.0956533602586848,-0.323155964170716,0.0932982829042293,0.00599123944465848,-0.100459602825738,-0.00665443468594268,-0.0527778429180459,-0.28446095377689,-0.0588715426163464,0.287500529241169,5.6268296391373,0.0127692636708347,-0.444722889960013,-0.00371627648743103,2.97096292569071,0.17340133123064,10.3362127383613,18.2286904888924,121.253568459448,-2.58410671522528,-3.99658854174188,0.397683709973582,0.438645244484828,0.187357722174082
"b4",0.0106089190553442,0.32749105554619,16.5855696461221,5988.53901359626,9.79725093813973,-4.91182915020981,9.60134516297093,4.10065900768044,-6.7559619934337e-05,-0.533553974050038,-0.046164694893148,-0.062390495129297,12.2438532554,-0.0184975814494656,-0.00156316137910248,0.676814778535857,-2.78665948575834,-22.5864194613356,2.85394355134306,-172.792359113049,6.02927288130485,-18.7947400571721,0.501545795293164,-2.2311476282041,0.0989593249896161,40.0599239239619,-8.32344237646075,146.800792846123,2.12555309538741,0.0150399855875889,-0.0160090621547098,0.0213286344586707,-0.132193031427071,0.00221540927275853,-0.22549892054876,-0.0715901836086172,15.9069577243533,-0.00317329572986435,-0.044818320284715,1.29624920297436,0.798676455852054,13.12407043937,-32.9644597009677,22.1249494367516,8.05239173934084,1.20994580110878,16.8931397483497,0.02976295306488,2.3870589440007,-10.7352670496318,14.1968075198493,-169.391390584533,16.8945977510056,5.33776965732138,10.789832573596,0.00516482719349547,-0.0360873407055967,-0.853943160477539,-0.00396848437920447,-0.295788518959061,-2.70629540709576,0.00781970990619274,0.0966287994186191,-1.71379223305631,-0.0368470717673016,0.496720089356129,0.711015922384832,-0.0214343054375595,2.09319440169926,0.00562722531936669,0.243034071786946,-0.281550179805913,-2.20758612813798,-14.0084417280685,3.2031781229541,-249.614288883176,-45.8999921687192,-23.146971129974,-9.13319678474136,-8.37309503792455
"b5",0.019168644305443,-0.079891716742944,-19.5830656832116,9.7972509391953,2637.86043168614,-63.3421843761879,-5.18365951200377,-17.3059502361624,0.00444934765659112,-0.0378572635395512,-0.155979780399653,0.00188724011406837,11.9111585993654,0.202407206623567,0.0047184600601535,-10.9045962993325,-2.19059602180209,-8.79583495070619,-4.9372055785832,-34.6069141905738,-43.8028850580253,61.5203406195264,-0.62018840375736,0.883177095893645,3.41709284047357,11.7741135293697,28.642160165925,282.451305856188,72.3569240959175,0.269887779188508,0.0510045826201961,0.640941543840636,0.0663948545908111,0.000300334825316291,0.119388531490797,0.0104714108940898,-41.428162401216,-0.0671476536330767,-4.11426084055385,-15.0828621268709,-7.35021298494547,-8.27924372722941,2.40646988981388,15.6213449144115,-1817.20042736917,-37.4996337557892,-54.2739850680551,-0.0997699299638259,6.76468794108144,3.8358270351255,27.9556235711159,-183.896493364285,-1556.11494429669,58.3578383578983,23.7164608589036,0.285208167910766,0.196960554655067,0.177544847837319,-0.00722202242654775,-0.0341845826715947,-0.886695942612845,-0.00516321867288057,-0.0984998298682093,-13.4893062832265,0.190043966754749,0.238216657374549,-0.0555307389559886,-0.000889993334974576,60.3138006838756,0.0471891856300651,45.0148500842385,9.274769309664,5.91891534365212,9.57009149880423,-3.07639700221634,-57.5175305966534,1644.74829173187,11.0102492220727,31.818797981839,20.6178786088276
"b6",0.0151545835259037,-0.0171052263448858,1.42795213852717,-4.91182915047138,-63.3421843761441,5773.77695720492,-6.55222811126677,-3.67666753010313,0.00469544272895902,0.275419718425901,-0.152352068465325,-0.019358855131047,-22.762293992389,0.0365847673476031,0.00365473308538026,-1.06930080385504,-0.0717984053448005,-6.40099711240149,0.342721494085362,-63.4110452154755,266.06115875994,358.681984404642,-0.298044876427752,1.87764831146199,-0.290055480874304,10.179477181671,-2.15602724683187,40.3747987397101,51.9942001398374,0.782203175433361,0.0297644644393097,0.585507924329058,0.377731328143572,0.000895681666710215,0.35582614540636,-0.0142129105562889,-32.2684296650467,-0.136842706383817,-0.877587332126917,-1.91802582808733,0.137656498333724,3.49304714161554,-4.03578127155283,9.59346523200567,-279.904496775922,-119.543027092278,-41.7801501536984,-0.0296733706378049,0.209855665052841,-3.48935903613265,3.63268622644265,-46.6014921265622,132.117202876677,-133.929680486678,0.431074406278795,0.263722518875416,0.260494157887386,0.0546073506305707,-0.00730512368231742,0.346534974836864,4.92290300402736,0.10404216789337,0.0109992232108294,0.506018403859689,0.230985502634304,0.489800584754261,0.448391949687671,-0.00942226974176984,49.2475739783903,0.104114585123953,9.67442984440941,0.766672857667369,-0.393858142747545,-2.92824157275503,0.249559500733128,-87.3338578837991,-121.609118979953,727.111849718104,16.7609572334016,20.3427952844076
"b7",-0.00866336847454528,0.031506125895797,-0.111462477867692,9.60134516336103,-5.18365950447536,-6.55222811070383,4806.1514492857,2.00567962191269,-0.00256640107274065,-0.0643575310858178,0.0911316773519961,0.0340616521773086,9.00807523409132,0.0672164174178681,0.188916625222342,1.91592090558483,0.125010126220267,-0.574791983813623,0.0519462204735661,-6.79274895006385,-83.5335707812392,0.821909613578891,-59.7373789120225,4.25904978875545,-0.0394582117357917,0.566903504840269,-0.853123836777349,2.38015588819107,-30.9633087623861,0.0184060417191568,1.55678365346954,0.110498947712027,-0.0598200832046136,-0.000303365697610782,-0.0599402179921074,0.0344781516110877,13.3649139452445,0.00918871331814452,-18.7727522909096,2.24028737111239,0.0606102556107743,0.34478169419604,-0.324706050078041,0.972135418682251,111.701274484807,4.26587463813107,-2001.44321246375,-0.0191510967672289,0.0113373530146664,-0.275988843300462,1.45291094722882,-4.02682748444325,-32.256981711717,-6.2999180745388,-925.111213371727,0.00306204958153455,-0.0967255955504135,-0.084998295112598,0.00374443670685623,-0.0699398208973077,-1.81537400136064,0.0162768069948972,8.92012529186434,4.22115369966696,-0.09325869495741,-0.0580269659997138,-0.0763847867116387,0.0135174172155716,-31.4510748345983,-0.00610603468363797,199.713015754671,-1.76078164165787,-0.133551721963911,-0.297340355689991,-0.0350357527976529,-9.37733240320722,27.5006913644237,-2.62704510891792,593.140620457387,-8.88292073598189
"b8",-0.0010490264471509,-0.00485747656299031,-1.02621511589513,4.10065900767761,-17.3059502361771,-3.67666753008939,2.0056796218173,0.187407989968963,-7.54290116225131e-05,0.00716635404201777,0.003201851226534,0.00848259707866864,-0.0543204488485428,0.00457439257331476,-0.000155011762076485,0.106083505864889,0.134279770217142,-0.0756579255478104,-0.0280875347173093,0.150724690547962,0.133303180010203,-0.738725308008949,0.747167242664743,0.00886336892433995,0.0129602570226003,-0.127341096014771,-1.10880271395007,-1.96213228916221,-0.913120337519938,0.0154306656415389,-0.0164171668287664,-0.0250627128505004,0.00495757992831465,-4.91930062338542e-05,0.00616984779662971,0.00964338081045932,0.310224281418185,-0.00132991249281027,-1.50070330103373,0.123692064047405,0.0514439407559613,0.0920645968438365,0.47670587622706,-0.101475292318194,12.331754988634,0.388420368161369,0.871518700436946,-0.537664107362262,-0.0168634683252927,-0.0340511857685131,3.03222762405664,1.25370921522513,10.1644903441998,-0.326174467988313,-0.421650624176509,-0.264645471137312,-0.00579355789397659,0.0107761345208507,0.000139945891780609,0.00567487565604376,0.0091328942271043,0.00114606424843832,0.145769422078998,0.0972199627794359,-0.00493253868484416,-0.00140240366853976,-0.00821385553167021,0.00310348280345643,-0.775824518414308,0.00122991802190445,15.9177357871196,-0.0776956229274939,-0.090670089520863,-0.0668914235360429,-0.201383007753814,0.267968698509176,-10.9398049515072,-0.612745745543753,-0.754668244724143,-0.178462987125142
"b9",0.000161163841673028,-2.74997591687062e-05,-0.000482262001261389,-6.75593840474778e-05,0.00444934730565425,0.00469544259471063,-0.00256640086338126,-7.54290238271476e-05,5983.07751650214,0.0165694703327333,-0.000693050174411613,-2.45479389390008e-05,0.0465502751137135,1.34130355751519e-05,-1.026903270479e-06,0.00245518063902747,-0.00783343076252154,0.00348755965363514,-0.000217735323720168,-0.00103392806743,-0.0361472235139099,0.00175199016626468,-0.000312079134719957,0.000683338688463847,0.00171505019441414,-0.00657929949608692,0.000761517286553296,0.00206648443597621,-0.00914746114615963,-2.08890017023638e-05,4.08587105150046e-06,-7.6165348315114e-05,-2.11504629814808,4.98092021728137e-06,0.00776821038801305,-5.24889533774565e-07,0.0152757019963975,1.22882024930933e-05,-0.000104901176676332,0.000183106009088142,0.0138931625724052,-0.00232086439952136,0.000791307464706774,6.64350169554129e-05,0.0428361018127449,-0.000784593342717565,-0.00175026276294274,1.98157285596689e-05,0.0216727218481208,0.00178037342174629,-0.000651919729006904,-0.000740113828665267,-0.0175779854780147,0.000812691434492297,0.00214938326153121,-3.58111480781498e-05,-0.154306896205439,0.000971897335482813,5.21313765497806e-06,-0.000279260890881998,-0.00868933224412056,1.23261615079993e-05,9.02969053126194e-05,-0.00274188104222837,-0.122388224384742,0.0119374170199091,-0.014806170076434,2.10003345009064e-06,-0.00889494224925844,1.4713153950264e-06,0.000644787521890727,-0.000204349190756469,-0.0126273899491504,0.00206519797120202,-0.000254728405790733,-0.00172751001412069,0.0228992142409828,0.00345287908306137,0.000504878238913009,0.00155963929200846
"b10",-0.0373953062063166,0.246096760182184,0.230336451686455,-0.533553974394288,-0.0378572657087447,0.275419718250421,-0.0643575358081869,0.00716635404807892,0.016569470231793,2106.89593042249,-2.0266601672512,-0.0828182035563984,-1.6817709383468,0.000135454198375038,-0.00347796318685133,-0.111044824731271,0.867256507018248,-18.8833817681014,0.0158620103246488,0.0383061606726239,0.262114305308682,-0.0170692870306264,-0.000474626728487072,-0.0354781781246135,-0.0972151929798025,49.0390353231314,0.0744755235302025,-0.125879189868525,-0.820078177594345,-0.00139511108062714,-0.000294678003538473,-0.00812303931175043,0.575506818921363,-1.33166959925243,-0.341634694686776,-0.0110023963365975,-0.165972646837459,0.0175166545222066,-0.196148116826526,-0.00778706260723115,-0.0598759047999306,1.59863957649661,-0.0874129482086951,-0.0060478661560842,-0.473348366565843,0.0105653199518447,0.220541134637399,0.00199694696495012,0.112479509573929,-1.963147673001,-0.591538906849138,0.046275376732842,0.187699699630389,-0.0297919302181814,0.00253855047450607,-0.00380625639945473,-2.17008620200928,-224.239781253609,0.0120745779498927,0.00666134445805594,0.306954615143716,0.0266701114694275,0.160414056138081,0.120161299591717,-2.3425289489321,-2814.52877223785,0.480622126619406,-1.54173004474504e-05,-0.72320209157306,0.016521412487811,2.09957186364237,0.00963071606541586,-0.257378941979739,5.00821373345992,0.0363340722268124,0.058065202257597,-0.319483479630561,0.0167812630813043,-0.120259269530338,-0.0318382782274227
